計測日,計測時間,電力使用量_全体,電力使用量_空調_熱源,電力使用量_空調_空調機,電力使用量_空調_搬送,電力使用量_照明,電力使用量_コンセント,電力使用量_動力,電力使用量_電灯,電力使用量_冷凍・冷熱,電力使用量_その他,発電量_全体,発電量_自家発電,発電量_太陽光,発電量_風力,発電量_バイオマス,発電量_その他,売電量,蓄電量_蓄電池,放電量_蓄電池,エネルギー使用量_ガス_全体,エネルギー使用量_ガス_空調,エネルギー使用量_ガス_自家発電,エネルギー使用量_ガス_コジェネ,エネルギー使用量_ガス_ボイラー,エネルギー使用量_ガス_その他,エネルギー使用量_油_全体,エネルギー使用量_油_空調,エネルギー使用量_油_自家発電,エネルギー使用量_油_コジェネ,エネルギー使用量_油_ボイラー,エネルギー使用量_油_その他,エネルギー使用量_その他
2019/04/01,1,22,,0,,0,0,4,3,4,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,2,19,,0,,0,0,4,3,6,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,3,21,,0,,0,0,5,3,5,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,4,19,,0,,0,0,4,3,5,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,5,22,,0,,0,0,4,3,5,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,6,18,,0,,0,0,4,3,5,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,7,17,,0,,0,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,8,17,,0,,0,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,9,17,,0,,0,0,3,3,5,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,10,19,,0,,1,0,3,4,4,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,11,19,,0,,1,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,12,17,,0,,0,0,3,4,4,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,13,17,,0,,0,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,14,18,,0,,0,0,3,4,4,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,15,29,,0,,2,0,3,8,6,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,16,36,,0,,3,0,4,8,7,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,17,45,,0,,3,0,5,8,7,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,18,42,,0,,3,0,4,8,9,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,19,44,,0,,3,0,5,9,8,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,20,40,,0,,3,0,4,9,9,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,21,42,,0,,5,0,4,8,8,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,22,42,,0,,5,0,4,8,9,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,23,43,,0,,5,0,3,9,9,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,24,39,,0,,5,0,3,9,9,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,25,42,,0,,5,0,3,8,8,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,26,40,,0,,5,0,3,8,11,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,27,41,,0,,5,0,4,9,8,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,28,42,,0,,5,0,4,9,9,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,29,43,,0,,5,0,4,8,8,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,30,41,,0,,5,0,3,8,10,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,31,40,,0,,5,0,3,9,9,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,32,41,,0,,5,0,3,9,8,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,33,40,,0,,5,0,4,8,9,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,34,40,,0,,5,0,4,8,10,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,35,39,,0,,5,0,4,9,9,,,,,,,,,,,,,,,,,,,,,,,
