計測日,計測時間,電力使用量_全体,電力使用量_空調_熱源,電力使用量_空調_空調機,電力使用量_空調_搬送,電力使用量_照明,電力使用量_コンセント,電力使用量_動力,電力使用量_電灯,電力使用量_冷凍・冷熱,電力使用量_その他,発電量_全体,発電量_自家発電,発電量_太陽光,発電量_風力,発電量_バイオマス,発電量_その他,売電量,蓄電量_蓄電池,放電量_蓄電池,エネルギー使用量_ガス_全体,エネルギー使用量_ガス_空調,エネルギー使用量_ガス_自家発電,エネルギー使用量_ガス_コジェネ,エネルギー使用量_ガス_ボイラー,エネルギー使用量_ガス_その他,エネルギー使用量_油_全体,エネルギー使用量_油_空調,エネルギー使用量_油_自家発電,エネルギー使用量_油_コジェネ,エネルギー使用量_油_ボイラー,エネルギー使用量_油_その他,エネルギー使用量_その他
2022/04/01,1,19,,0,,0,,,,7,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,2,18,,0,,0,,,,7,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,3,17,,0,,0,,,,7,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,4,17,,0,,0,,,,7,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,5,24,,0,,0,,,,8,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,6,18,,0,,0,,,,8,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,7,20,,0,,0,,,,9,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,8,17,,0,,0,,,,7,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,9,16,,0,,0,,,,7,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,10,25,,5,,1,,,,7,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,11,39,,13,,1,,,,7,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,12,39,,13,,1,,,,9,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,13,40,,5,,1,,,,8,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,14,32,,1,,1,,,,11,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,15,47,,1,,1,,,,9,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,16,52,,1,,1,,,,11,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,17,54,,2,,1,,,,12,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,18,56,,4,,4,,,,14,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,19,56,,4,,5,,,,13,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,20,54,,4,,5,,,,12,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,21,54,,4,,5,,,,11,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,22,52,,4,,5,,,,11,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,23,51,,3,,5,,,,10,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,24,50,,3,,5,,,,13,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,25,45,,3,,5,,,,12,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,26,46,,3,,5,,,,13,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,27,43,,2,,5,,,,13,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,28,44,,1,,5,,,,13,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,29,49,,1,,5,,,,13,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,30,49,,1,,5,,,,16,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,31,48,,1,,5,,,,16,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,32,46,,1,,5,,,,15,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,33,40,,1,,5,,,,13,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,34,41,,1,,5,,,,13,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,35,35,,0,,5,,,,11,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,36,38,,0,,6,,,,13,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,37,36,,0,,7,,,,11,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,38,37,,0,,7,,,,11,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,39,34,,0,,7,,,,10,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,40,37,,0,,7,,,,11,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,41,40,,0,,7,,,,10,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,42,37,,0,,7,,,,12,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,43,31,,0,,6,,,,10,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,44,17,,0,,0,,,,7,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,45,24,,0,,0,,,,5,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,46,18,,0,,0,,,,8,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,47,16,,0,,0,,,,6,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,48,17,,0,,0,,,,6,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,1,17,,0,,0,,,,6,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,2,16,,0,,0,,,,6,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,3,15,,0,,0,,,,5,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,4,15,,0,,0,,,,6,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,5,22,,0,,0,,,,7,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,6,16,,0,,0,,,,6,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,7,18,,0,,0,,,,8,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,8,15,,0,,0,,,,6,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,9,14,,0,,0,,,,5,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,10,15,,0,,0,,,,5,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,11,26,,12,,1,,,,6,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,12,32,,13,,1,,,,7,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,13,51,,13,,1,,,,6,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,14,50,,13,,1,,,,10,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,15,51,,12,,1,,,,8,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,16,57,,14,,1,,,,11,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,17,65,,17,,1,,,,12,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,18,63,,16,,2,,,,16,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,19,61,,6,,5,,,,14,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,20,56,,3,,5,,,,14,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,21,53,,1,,5,,,,12,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,22,53,,1,,5,,,,13,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,23,50,,1,,5,,,,11,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,24,53,,1,,5,,,,14,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,25,48,,1,,5,,,,13,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,26,45,,1,,5,,,,14,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,27,41,,1,,5,,,,13,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,28,46,,1,,5,,,,15,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,29,49,,1,,5,,,,14,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,30,54,,1,,5,,,,18,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,31,52,,1,,5,,,,17,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,32,49,,1,,5,,,,15,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,33,42,,1,,5,,,,13,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,34,43,,1,,5,,,,15,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,35,38,,0,,5,,,,11,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,36,40,,0,,6,,,,14,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,37,37,,0,,7,,,,12,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,38,37,,0,,7,,,,12,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,39,34,,0,,7,,,,10,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,40,36,,0,,7,,,,11,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,41,40,,0,,7,,,,11,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,42,37,,0,,7,,,,12,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,43,31,,0,,6,,,,10,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,44,18,,0,,0,,,,7,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,45,25,,0,,0,,,,5,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,46,19,,0,,0,,,,9,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,47,16,,0,,0,,,,7,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,48,17,,0,,0,,,,7,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,1,18,,0,,0,,,,7,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,2,17,,0,,0,,,,6,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,3,16,,0,,0,,,,6,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,4,16,,0,,0,,,,6,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,5,23,,0,,0,,,,7,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,6,17,,0,,0,,,,7,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,7,19,,0,,0,,,,9,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,8,16,,0,,0,,,,7,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,9,15,,0,,0,,,,6,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,10,24,,5,,1,,,,6,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,11,39,,13,,1,,,,7,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,12,37,,13,,1,,,,8,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,13,43,,12,,1,,,,7,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,14,39,,12,,1,,,,11,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,15,59,,14,,1,,,,11,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,16,61,,14,,1,,,,12,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,17,60,,13,,1,,,,13,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,18,62,,13,,2,,,,16,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,19,62,,12,,5,,,,16,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,20,59,,12,,5,,,,15,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,21,55,,11,,5,,,,13,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,22,58,,11,,5,,,,15,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,23,51,,11,,5,,,,12,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,24,54,,11,,5,,,,15,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,25,52,,12,,5,,,,15,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,26,52,,11,,5,,,,15,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,27,47,,10,,5,,,,13,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,28,52,,11,,5,,,,15,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,29,55,,11,,5,,,,14,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,30,55,,11,,5,,,,17,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,31,55,,11,,5,,,,15,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,32,52,,11,,5,,,,14,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,33,48,,11,,5,,,,13,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,34,50,,10,,5,,,,14,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,35,41,,8,,5,,,,11,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,36,44,,8,,6,,,,15,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,37,43,,9,,7,,,,13,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,38,45,,8,,7,,,,14,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,39,42,,8,,7,,,,13,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,40,44,,7,,7,,,,14,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,41,47,,7,,7,,,,13,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,42,46,,8,,7,,,,15,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,43,34,,2,,6,,,,11,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,44,19,,0,,0,,,,7,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,45,25,,0,,0,,,,5,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,46,20,,0,,0,,,,9,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,47,18,,0,,0,,,,7,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,48,18,,0,,0,,,,7,,,,,,,,,,,,,,,,,,,,,,,
2022/04/04,1,18,,0,,0,,,,7,,,,,,,,,,,,,,,,,,,,,,,
2022/04/04,2,17,,0,,0,,,,6,,,,,,,,,,,,,,,,,,,,,,,
2022/04/04,3,17,,0,,0,,,,7,,,,,,,,,,,,,,,,,,,,,,,
2022/04/04,4,16,,0,,0,,,,6,,,,,,,,,,,,,,,,,,,,,,,
2022/04/04,5,23,,0,,0,,,,8,,,,,,,,,,,,,,,,,,,,,,,
2022/04/04,6,18,,0,,0,,,,8,,,,,,,,,,,,,,,,,,,,,,,
2022/04/04,7,20,,0,,0,,,,9,,,,,,,,,,,,,,,,,,,,,,,
2022/04/04,8,17,,0,,0,,,,6,,,,,,,,,,,,,,,,,,,,,,,
2022/04/04,9,16,,0,,0,,,,6,,,,,,,,,,,,,,,,,,,,,,,
2022/04/04,10,26,,6,,1,,,,7,,,,,,,,,,,,,,,,,,,,,,,
2022/04/04,11,37,,12,,1,,,,7,,,,,,,,,,,,,,,,,,,,,,,
2022/04/04,12,35,,12,,1,,,,8,,,,,,,,,,,,,,,,,,,,,,,
2022/04/04,13,40,,5,,1,,,,8,,,,,,,,,,,,,,,,,,,,,,,
2022/04/04,14,36,,1,,1,,,,11,,,,,,,,,,,,,,,,,,,,,,,
2022/04/04,15,50,,3,,1,,,,10,,,,,,,,,,,,,,,,,,,,,,,
2022/04/04,16,50,,3,,1,,,,11,,,,,,,,,,,,,,,,,,,,,,,
2022/04/04,17,54,,3,,1,,,,11,,,,,,,,,,,,,,,,,,,,,,,
2022/04/04,18,49,,3,,2,,,,12,,,,,,,,,,,,,,,,,,,,,,,
2022/04/04,19,55,,3,,5,,,,13,,,,,,,,,,,,,,,,,,,,,,,
2022/04/04,20,53,,3,,5,,,,12,,,,,,,,,,,,,,,,,,,,,,,
2022/04/04,21,52,,3,,5,,,,12,,,,,,,,,,,,,,,,,,,,,,,
2022/04/04,22,53,,3,,5,,,,13,,,,,,,,,,,,,,,,,,,,,,,
2022/04/04,23,53,,10,,5,,,,12,,,,,,,,,,,,,,,,,,,,,,,
2022/04/04,24,56,,12,,5,,,,14,,,,,,,,,,,,,,,,,,,,,,,
2022/04/04,25,54,,10,,5,,,,16,,,,,,,,,,,,,,,,,,,,,,,
2022/04/04,26,49,,7,,5,,,,15,,,,,,,,,,,,,,,,,,,,,,,
2022/04/04,27,46,,7,,5,,,,15,,,,,,,,,,,,,,,,,,,,,,,
2022/04/04,28,54,,7,,5,,,,16,,,,,,,,,,,,,,,,,,,,,,,
2022/04/04,29,54,,7,,5,,,,14,,,,,,,,,,,,,,,,,,,,,,,
2022/04/04,30,54,,8,,5,,,,17,,,,,,,,,,,,,,,,,,,,,,,
