計測日,計測時間,電力使用量_全体,電力使用量_空調_熱源,電力使用量_空調_空調機,電力使用量_空調_搬送,電力使用量_照明,電力使用量_コンセント,電力使用量_動力,電力使用量_電灯,電力使用量_冷凍・冷熱,電力使用量_その他,発電量_全体,発電量_自家発電,発電量_太陽光,発電量_風力,発電量_バイオマス,発電量_その他,売電量,蓄電量_蓄電池,放電量_蓄電池,エネルギー使用量_ガス_全体,エネルギー使用量_ガス_空調,エネルギー使用量_ガス_自家発電,エネルギー使用量_ガス_コジェネ,エネルギー使用量_ガス_ボイラー,エネルギー使用量_ガス_その他,エネルギー使用量_油_全体,エネルギー使用量_油_空調,エネルギー使用量_油_自家発電,エネルギー使用量_油_コジェネ,エネルギー使用量_油_ボイラー,エネルギー使用量_油_その他,エネルギー使用量_その他
2022/04/01,1,70,,5,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2022/04/01,2,64,,5,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2022/04/01,3,69,,5,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2022/04/01,4,65,,5,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2022/04/01,5,64,,5,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2022/04/01,6,62,,5,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2022/04/01,7,61,,6,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2022/04/01,8,59,,6,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2022/04/01,9,62,,6,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2022/04/01,10,65,,6,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2022/04/01,11,70,,5,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2022/04/01,12,72,,6,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2022/04/01,13,109,,6,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2022/04/01,14,227,,68,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2022/04/01,15,295,,117,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2022/04/01,16,280,,102,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2022/04/01,17,276,,100,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2022/04/01,18,250,,92,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2022/04/01,19,262,,93,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2022/04/01,20,270,,98,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2022/04/01,21,270,,107,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2022/04/01,22,273,,103,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2022/04/01,23,269,,104,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2022/04/01,24,264,,96,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2022/04/01,25,263,,93,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2022/04/01,26,249,,91,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2022/04/01,27,257,,88,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2022/04/01,28,240,,82,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2022/04/01,29,242,,80,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2022/04/01,30,237,,78,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2022/04/01,31,230,,75,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2022/04/01,32,228,,73,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2022/04/01,33,224,,70,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2022/04/01,34,214,,67,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2022/04/01,35,224,,67,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2022/04/01,36,224,,65,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2022/04/01,37,242,,66,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2022/04/01,38,236,,68,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2022/04/01,39,236,,65,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2022/04/01,40,195,,30,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2022/04/01,41,135,,8,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2022/04/01,42,95,,5,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2022/04/01,43,83,,6,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2022/04/01,44,60,,6,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2022/04/01,45,63,,6,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2022/04/01,46,59,,6,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2022/04/01,47,59,,5,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2022/04/01,48,60,,6,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
