計測日,計測時間,電力使用量_全体,電力使用量_空調_熱源,電力使用量_空調_空調機,電力使用量_空調_搬送,電力使用量_照明,電力使用量_コンセント,電力使用量_動力,電力使用量_電灯,電力使用量_冷凍・冷熱,電力使用量_その他,発電量_全体,発電量_自家発電,発電量_太陽光,発電量_風力,発電量_バイオマス,発電量_その他,売電量,蓄電量_蓄電池,放電量_蓄電池,エネルギー使用量_ガス_全体,エネルギー使用量_ガス_空調,エネルギー使用量_ガス_自家発電,エネルギー使用量_ガス_コジェネ,エネルギー使用量_ガス_ボイラー,エネルギー使用量_ガス_その他,エネルギー使用量_油_全体,エネルギー使用量_油_空調,エネルギー使用量_油_自家発電,エネルギー使用量_油_コジェネ,エネルギー使用量_油_ボイラー,エネルギー使用量_油_その他,エネルギー使用量_その他
2022/04/01,1,184,,13,5,,,,,,166,,,,,,,,,,,,,,,,,,,,,,0
2022/04/01,2,240,,8,4,,,,,,228,,,,,,,,,,,,,,,,,,,,,,0
2022/04/01,3,176,,19,7,,,,,,150,,,,,,,,,,,,,,,,,,,,,,0
2022/04/01,4,272,,12,5,,,,,,255,,,,,,,,,,,,,,,,,,,,,,0
2022/04/01,5,256,,14,6,,,,,,236,,,,,,,,,,,,,,,,,,,,,,0
2022/04/01,6,256,,11,6,,,,,,239,,,,,,,,,,,,,,,,,,,,,,0
2022/04/01,7,256,,20,5,,,,,,231,,,,,,,,,,,,,,,,,,,,,,0
2022/04/01,8,224,,22,6,,,,,,196,,,,,,,,,,,,,,,,,,,,,,0
2022/04/01,9,296,,17,5,,,,,,274,,,,,,,,,,,,,,,,,,,,,,0
2022/04/01,10,192,,18,6,,,,,,168,,,,,,,,,,,,,,,,,,,,,,0
2022/04/01,11,304,,20,6,,,,,,278,,,,,,,,,,,,,,,,,,,,,,0
2022/04/01,12,216,,20,6,,,,,,190,,,,,,,,,,,,,,,,,,,,,,0
2022/04/01,13,224,,13,5,,,,,,206,,,,,,,,,,,,,,,,,,,,,,0
2022/04/01,14,304,,13,7,,,,,,284,,,,,,,,,,,,,,,,,,,,,,0
2022/04/01,15,296,,15,6,,,,,,275,,,,,,,,,,,,,,,,,,,,,,0
2022/04/01,16,304,,24,9,,,,,,271,,,,,,,,,,,,,,,,,,,,,,0
2022/04/01,17,360,,19,9,,,,,,332,,,,,,,,,,,,,,,,,,,,,,0
2022/04/01,18,392,,25,9,,,,,,358,,,,,,,,,,,,,,,,,,,,,,0
2022/04/01,19,400,,23,10,,,,,,367,,,,,,,,,,,,,,,,,,,,,,0
2022/04/01,20,456,,32,9,,,,,,415,,,,,,,,,,,,,,,,,,,,,,0
2022/04/01,21,392,,25,9,,,,,,358,,,,,,,,,,,,,,,,,,,,,,0
2022/04/01,22,456,,28,8,,,,,,420,,,,,,,,,,,,,,,,,,,,,,0
2022/04/01,23,416,,26,11,,,,,,379,,,,,,,,,,,,,,,,,,,,,,0
2022/04/01,24,472,,31,9,,,,,,432,,,,,,,,,,,,,,,,,,,,,,0
2022/04/01,25,424,,21,9,,,,,,394,,,,,,,,,,,,,,,,,,,,,,0
2022/04/01,26,448,,22,9,,,,,,417,,,,,,,,,,,,,,,,,,,,,,0
2022/04/01,27,424,,26,8,,,,,,390,,,,,,,,,,,,,,,,,,,,,,0
2022/04/01,28,424,,29,8,,,,,,387,,,,,,,,,,,,,,,,,,,,,,0
2022/04/01,29,352,,21,9,,,,,,322,,,,,,,,,,,,,,,,,,,,,,0
2022/04/01,30,448,,26,8,,,,,,414,,,,,,,,,,,,,,,,,,,,,,0
2022/04/01,31,400,,21,8,,,,,,371,,,,,,,,,,,,,,,,,,,,,,0
2022/04/01,32,456,,33,8,,,,,,415,,,,,,,,,,,,,,,,,,,,,,0
2022/04/01,33,344,,15,8,,,,,,321,,,,,,,,,,,,,,,,,,,,,,0
2022/04/01,34,456,,24,9,,,,,,423,,,,,,,,,,,,,,,,,,,,,,0
2022/04/01,35,400,,17,7,,,,,,376,,,,,,,,,,,,,,,,,,,,,,0
2022/04/01,36,392,,19,7,,,,,,366,,,,,,,,,,,,,,,,,,,,,,0
2022/04/01,37,280,,13,8,,,,,,259,,,,,,,,,,,,,,,,,,,,,,0
2022/04/01,38,272,,15,7,,,,,,250,,,,,,,,,,,,,,,,,,,,,,0
2022/04/01,39,264,,15,8,,,,,,241,,,,,,,,,,,,,,,,,,,,,,0
2022/04/01,40,288,,13,6,,,,,,269,,,,,,,,,,,,,,,,,,,,,,0
2022/04/01,41,160,,12,8,,,,,,140,,,,,,,,,,,,,,,,,,,,,,0
2022/04/01,42,264,,12,7,,,,,,245,,,,,,,,,,,,,,,,,,,,,,0
2022/04/01,43,240,,16,6,,,,,,218,,,,,,,,,,,,,,,,,,,,,,0
2022/04/01,44,288,,12,8,,,,,,268,,,,,,,,,,,,,,,,,,,,,,0
2022/04/01,45,280,,10,6,,,,,,264,,,,,,,,,,,,,,,,,,,,,,0
2022/04/01,46,216,,15,7,,,,,,194,,,,,,,,,,,,,,,,,,,,,,0
2022/04/01,47,232,,12,8,,,,,,212,,,,,,,,,,,,,,,,,,,,,,0
2022/04/01,48,208,,14,6,,,,,,188,,,,,,,,,,,,,,,,,,,,,,0
2022/04/02,1,248,,12,7,,,,,,229,,,,,,,,,,,,,,,,,,,,,,0
2022/04/02,2,232,,14,8,,,,,,210,,,,,,,,,,,,,,,,,,,,,,0
2022/04/02,3,224,,12,6,,,,,,206,,,,,,,,,,,,,,,,,,,,,,0
2022/04/02,4,200,,13,8,,,,,,179,,,,,,,,,,,,,,,,,,,,,,0
2022/04/02,5,224,,14,8,,,,,,202,,,,,,,,,,,,,,,,,,,,,,0
2022/04/02,6,232,,12,7,,,,,,213,,,,,,,,,,,,,,,,,,,,,,0
2022/04/02,7,200,,18,6,,,,,,176,,,,,,,,,,,,,,,,,,,,,,0
2022/04/02,8,288,,17,8,,,,,,263,,,,,,,,,,,,,,,,,,,,,,0
2022/04/02,9,248,,20,7,,,,,,221,,,,,,,,,,,,,,,,,,,,,,0
2022/04/02,10,200,,17,7,,,,,,176,,,,,,,,,,,,,,,,,,,,,,0
2022/04/02,11,280,,20,9,,,,,,251,,,,,,,,,,,,,,,,,,,,,,0
2022/04/02,12,264,,20,6,,,,,,238,,,,,,,,,,,,,,,,,,,,,,0
2022/04/02,13,288,,10,7,,,,,,271,,,,,,,,,,,,,,,,,,,,,,0
2022/04/02,14,256,,14,7,,,,,,235,,,,,,,,,,,,,,,,,,,,,,0
2022/04/02,15,264,,18,6,,,,,,240,,,,,,,,,,,,,,,,,,,,,,0
2022/04/02,16,264,,20,7,,,,,,237,,,,,,,,,,,,,,,,,,,,,,0
2022/04/02,17,328,,19,6,,,,,,303,,,,,,,,,,,,,,,,,,,,,,0
2022/04/02,18,272,,18,7,,,,,,247,,,,,,,,,,,,,,,,,,,,,,0
2022/04/02,19,248,,27,5,,,,,,216,,,,,,,,,,,,,,,,,,,,,,0
2022/04/02,20,328,,32,5,,,,,,291,,,,,,,,,,,,,,,,,,,,,,0
2022/04/02,21,360,,22,7,,,,,,331,,,,,,,,,,,,,,,,,,,,,,0
2022/04/02,22,336,,26,5,,,,,,305,,,,,,,,,,,,,,,,,,,,,,0
2022/04/02,23,320,,26,7,,,,,,287,,,,,,,,,,,,,,,,,,,,,,0
2022/04/02,24,352,,28,7,,,,,,317,,,,,,,,,,,,,,,,,,,,,,0
2022/04/02,25,248,,17,7,,,,,,224,,,,,,,,,,,,,,,,,,,,,,0
2022/04/02,26,312,,23,6,,,,,,283,,,,,,,,,,,,,,,,,,,,,,0
2022/04/02,27,256,,21,7,,,,,,228,,,,,,,,,,,,,,,,,,,,,,0
2022/04/02,28,368,,27,8,,,,,,333,,,,,,,,,,,,,,,,,,,,,,0
2022/04/02,29,216,,20,7,,,,,,189,,,,,,,,,,,,,,,,,,,,,,0
2022/04/02,30,336,,23,6,,,,,,307,,,,,,,,,,,,,,,,,,,,,,0
2022/04/02,31,344,,20,7,,,,,,317,,,,,,,,,,,,,,,,,,,,,,0
2022/04/02,32,336,,28,8,,,,,,300,,,,,,,,,,,,,,,,,,,,,,0
2022/04/02,33,296,,13,7,,,,,,276,,,,,,,,,,,,,,,,,,,,,,0
2022/04/02,34,264,,24,7,,,,,,233,,,,,,,,,,,,,,,,,,,,,,0
2022/04/02,35,256,,15,7,,,,,,234,,,,,,,,,,,,,,,,,,,,,,0
2022/04/02,36,224,,14,6,,,,,,204,,,,,,,,,,,,,,,,,,,,,,0
2022/04/02,37,320,,14,7,,,,,,299,,,,,,,,,,,,,,,,,,,,,,0
2022/04/02,38,304,,14,5,,,,,,285,,,,,,,,,,,,,,,,,,,,,,0
2022/04/02,39,200,,11,7,,,,,,182,,,,,,,,,,,,,,,,,,,,,,0
2022/04/02,40,256,,20,8,,,,,,228,,,,,,,,,,,,,,,,,,,,,,0
2022/04/02,41,280,,9,5,,,,,,266,,,,,,,,,,,,,,,,,,,,,,0
2022/04/02,42,248,,15,6,,,,,,227,,,,,,,,,,,,,,,,,,,,,,0
2022/04/02,43,200,,14,7,,,,,,179,,,,,,,,,,,,,,,,,,,,,,0
2022/04/02,44,256,,11,7,,,,,,238,,,,,,,,,,,,,,,,,,,,,,0
2022/04/02,45,216,,14,6,,,,,,196,,,,,,,,,,,,,,,,,,,,,,0
2022/04/02,46,328,,11,7,,,,,,310,,,,,,,,,,,,,,,,,,,,,,0
2022/04/02,47,264,,13,8,,,,,,243,,,,,,,,,,,,,,,,,,,,,,0
2022/04/02,48,256,,15,6,,,,,,235,,,,,,,,,,,,,,,,,,,,,,0
2022/04/03,1,232,,11,8,,,,,,213,,,,,,,,,,,,,,,,,,,,,,0
2022/04/03,2,208,,11,7,,,,,,190,,,,,,,,,,,,,,,,,,,,,,0
2022/04/03,3,224,,17,7,,,,,,200,,,,,,,,,,,,,,,,,,,,,,0
2022/04/03,4,256,,13,8,,,,,,235,,,,,,,,,,,,,,,,,,,,,,0
2022/04/03,5,232,,11,6,,,,,,215,,,,,,,,,,,,,,,,,,,,,,0
2022/04/03,6,256,,13,8,,,,,,235,,,,,,,,,,,,,,,,,,,,,,0
2022/04/03,7,232,,18,7,,,,,,207,,,,,,,,,,,,,,,,,,,,,,0
2022/04/03,8,240,,22,6,,,,,,212,,,,,,,,,,,,,,,,,,,,,,0
2022/04/03,9,288,,16,8,,,,,,264,,,,,,,,,,,,,,,,,,,,,,0
2022/04/03,10,256,,15,7,,,,,,234,,,,,,,,,,,,,,,,,,,,,,0
2022/04/03,11,256,,23,8,,,,,,225,,,,,,,,,,,,,,,,,,,,,,0
2022/04/03,12,216,,17,8,,,,,,191,,,,,,,,,,,,,,,,,,,,,,0
2022/04/03,13,272,,12,7,,,,,,253,,,,,,,,,,,,,,,,,,,,,,0
2022/04/03,14,288,,13,7,,,,,,268,,,,,,,,,,,,,,,,,,,,,,0
2022/04/03,15,232,,18,7,,,,,,207,,,,,,,,,,,,,,,,,,,,,,0
2022/04/03,16,328,,19,7,,,,,,302,,,,,,,,,,,,,,,,,,,,,,0
2022/04/03,17,232,,18,7,,,,,,207,,,,,,,,,,,,,,,,,,,,,,0
2022/04/03,18,320,,21,8,,,,,,291,,,,,,,,,,,,,,,,,,,,,,0
2022/04/03,19,272,,27,7,,,,,,238,,,,,,,,,,,,,,,,,,,,,,0
2022/04/03,20,336,,29,7,,,,,,300,,,,,,,,,,,,,,,,,,,,,,0
2022/04/03,21,296,,23,6,,,,,,267,,,,,,,,,,,,,,,,,,,,,,0
2022/04/03,22,280,,27,7,,,,,,246,,,,,,,,,,,,,,,,,,,,,,0
2022/04/03,23,328,,25,7,,,,,,296,,,,,,,,,,,,,,,,,,,,,,0
2022/04/03,24,288,,27,5,,,,,,256,,,,,,,,,,,,,,,,,,,,,,0
2022/04/03,25,288,,20,9,,,,,,259,,,,,,,,,,,,,,,,,,,,,,0
2022/04/03,26,272,,22,6,,,,,,244,,,,,,,,,,,,,,,,,,,,,,0
2022/04/03,27,272,,20,7,,,,,,245,,,,,,,,,,,,,,,,,,,,,,0
2022/04/03,28,320,,30,8,,,,,,282,,,,,,,,,,,,,,,,,,,,,,0
2022/04/03,29,328,,18,6,,,,,,304,,,,,,,,,,,,,,,,,,,,,,0
2022/04/03,30,296,,23,7,,,,,,266,,,,,,,,,,,,,,,,,,,,,,0
2022/04/03,31,320,,19,5,,,,,,296,,,,,,,,,,,,,,,,,,,,,,0
2022/04/03,32,304,,29,7,,,,,,268,,,,,,,,,,,,,,,,,,,,,,0
2022/04/03,33,224,,16,8,,,,,,200,,,,,,,,,,,,,,,,,,,,,,0
2022/04/03,34,264,,19,5,,,,,,240,,,,,,,,,,,,,,,,,,,,,,0
2022/04/03,35,272,,17,7,,,,,,248,,,,,,,,,,,,,,,,,,,,,,0
2022/04/03,36,248,,16,7,,,,,,225,,,,,,,,,,,,,,,,,,,,,,0
2022/04/03,37,264,,11,8,,,,,,245,,,,,,,,,,,,,,,,,,,,,,0
2022/04/03,38,344,,13,7,,,,,,324,,,,,,,,,,,,,,,,,,,,,,0
2022/04/03,39,312,,16,8,,,,,,288,,,,,,,,,,,,,,,,,,,,,,0
2022/04/03,40,256,,14,7,,,,,,235,,,,,,,,,,,,,,,,,,,,,,0
2022/04/03,41,288,,11,7,,,,,,270,,,,,,,,,,,,,,,,,,,,,,0
2022/04/03,42,256,,14,8,,,,,,234,,,,,,,,,,,,,,,,,,,,,,0
2022/04/03,43,288,,13,6,,,,,,269,,,,,,,,,,,,,,,,,,,,,,0
2022/04/03,44,240,,14,7,,,,,,219,,,,,,,,,,,,,,,,,,,,,,0
2022/04/03,45,232,,12,8,,,,,,212,,,,,,,,,,,,,,,,,,,,,,0
2022/04/03,46,288,,14,6,,,,,,268,,,,,,,,,,,,,,,,,,,,,,0
2022/04/03,47,216,,10,7,,,,,,199,,,,,,,,,,,,,,,,,,,,,,0
2022/04/03,48,248,,15,7,,,,,,226,,,,,,,,,,,,,,,,,,,,,,0
2022/04/04,1,224,,10,6,,,,,,208,,,,,,,,,,,,,,,,,,,,,,0
2022/04/04,2,240,,13,7,,,,,,220,,,,,,,,,,,,,,,,,,,,,,0
2022/04/04,3,208,,14,7,,,,,,187,,,,,,,,,,,,,,,,,,,,,,0
2022/04/04,4,256,,15,7,,,,,,234,,,,,,,,,,,,,,,,,,,,,,0
2022/04/04,5,248,,13,7,,,,,,228,,,,,,,,,,,,,,,,,,,,,,0
2022/04/04,6,216,,12,7,,,,,,197,,,,,,,,,,,,,,,,,,,,,,0
2022/04/04,7,200,,15,7,,,,,,178,,,,,,,,,,,,,,,,,,,,,,0
2022/04/04,8,248,,21,8,,,,,,219,,,,,,,,,,,,,,,,,,,,,,0
2022/04/04,9,248,,20,7,,,,,,221,,,,,,,,,,,,,,,,,,,,,,0
2022/04/04,10,232,,15,7,,,,,,210,,,,,,,,,,,,,,,,,,,,,,0
2022/04/04,11,248,,19,9,,,,,,220,,,,,,,,,,,,,,,,,,,,,,0
2022/04/04,12,232,,21,5,,,,,,206,,,,,,,,,,,,,,,,,,,,,,0
2022/04/04,13,216,,11,9,,,,,,196,,,,,,,,,,,,,,,,,,,,,,0
2022/04/04,14,336,,14,6,,,,,,316,,,,,,,,,,,,,,,,,,,,,,0
2022/04/04,15,256,,18,9,,,,,,229,,,,,,,,,,,,,,,,,,,,,,0
2022/04/04,16,320,,24,8,,,,,,288,,,,,,,,,,,,,,,,,,,,,,0
2022/04/04,17,264,,18,9,,,,,,237,,,,,,,,,,,,,,,,,,,,,,0
2022/04/04,18,448,,24,10,,,,,,414,,,,,,,,,,,,,,,,,,,,,,0
2022/04/04,19,472,,25,10,,,,,,437,,,,,,,,,,,,,,,,,,,,,,0
2022/04/04,20,448,,35,9,,,,,,404,,,,,,,,,,,,,,,,,,,,,,0
2022/04/04,21,400,,21,11,,,,,,368,,,,,,,,,,,,,,,,,,,,,,0
2022/04/04,22,512,,30,9,,,,,,473,,,,,,,,,,,,,,,,,,,,,,0
2022/04/04,23,392,,24,9,,,,,,359,,,,,,,,,,,,,,,,,,,,,,0
2022/04/04,24,400,,30,12,,,,,,358,,,,,,,,,,,,,,,,,,,,,,0
