計測日,計測時間,電力使用量_全体,電力使用量_空調_熱源,電力使用量_空調_空調機,電力使用量_空調_搬送,電力使用量_照明,電力使用量_コンセント,電力使用量_動力,電力使用量_電灯,電力使用量_冷凍・冷熱,電力使用量_その他,発電量_全体,発電量_自家発電,発電量_太陽光,発電量_風力,発電量_バイオマス,発電量_その他,売電量,蓄電量_蓄電池,放電量_蓄電池,エネルギー使用量_ガス_全体,エネルギー使用量_ガス_空調,エネルギー使用量_ガス_自家発電,エネルギー使用量_ガス_コジェネ,エネルギー使用量_ガス_ボイラー,エネルギー使用量_ガス_その他,エネルギー使用量_油_全体,エネルギー使用量_油_空調,エネルギー使用量_油_自家発電,エネルギー使用量_油_コジェネ,エネルギー使用量_油_ボイラー,エネルギー使用量_油_その他,エネルギー使用量_その他
2018/04/01,1,10,,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,2,11,,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,3,10,,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,4,10,,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,5,11,,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,6,11,,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,7,11,,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,8,10,,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,9,10,,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,10,10,,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,11,10,,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,12,10,,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,13,9,,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,14,11,,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,15,11,,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,16,11,,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,17,10,,1,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,18,11,,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,19,10,,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,20,11,,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,21,11,,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,22,11,,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,23,11,,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,24,10,,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,25,11,,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,26,11,,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,27,11,,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,28,10,,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,29,10,,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,30,10,,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,31,10,,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,32,10,,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,33,9,,0,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,34,9,,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,35,10,,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,36,10,,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,37,10,,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,38,10,,0,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,39,10,,0,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,40,10,,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,41,10,,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,42,10,,0,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,43,10,,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,44,10,,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,45,10,,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,46,10,,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,47,10,,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,48,10,,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,1,10,,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,2,11,,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,3,10,,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,4,10,,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,5,10,,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,6,10,,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,7,10,,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,8,10,,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,9,9,,0,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,10,10,,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,11,10,,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,12,10,,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,13,9,,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,14,10,,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,15,16,,1,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,16,20,,1,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,
