計測日,計測時間,電力使用量_全体,電力使用量_空調_熱源,電力使用量_空調_空調機,電力使用量_空調_搬送,電力使用量_照明,電力使用量_コンセント,電力使用量_動力,電力使用量_電灯,電力使用量_冷凍・冷熱,電力使用量_その他,発電量_全体,発電量_自家発電,発電量_太陽光,発電量_風力,発電量_バイオマス,発電量_その他,売電量,蓄電量_蓄電池,放電量_蓄電池,エネルギー使用量_ガス_全体,エネルギー使用量_ガス_空調,エネルギー使用量_ガス_自家発電,エネルギー使用量_ガス_コジェネ,エネルギー使用量_ガス_ボイラー,エネルギー使用量_ガス_その他,エネルギー使用量_油_全体,エネルギー使用量_油_空調,エネルギー使用量_油_自家発電,エネルギー使用量_油_コジェネ,エネルギー使用量_油_ボイラー,エネルギー使用量_油_その他,エネルギー使用量_その他
2018/04/01,1,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,2,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,3,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,4,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,5,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,6,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,7,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,8,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,9,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,10,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,11,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,12,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,13,53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,14,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,15,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,16,74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,17,92,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,18,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,19,106,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,20,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,21,98,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,22,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,23,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,24,105,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,25,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,26,111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,27,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,28,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,29,113,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,30,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,31,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,32,106,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,33,112,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,34,116,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,35,117,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,36,113,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,37,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,38,125,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,39,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,40,99,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,41,91,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,42,81,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,43,87,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,44,77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,45,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,46,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,47,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,48,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,1,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,2,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,3,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,4,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,5,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,6,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,7,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,8,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,9,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,10,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,11,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,12,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,13,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,14,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,15,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,16,84,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,17,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,18,120,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,19,115,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,20,120,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,21,125,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,22,117,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,23,118,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,24,118,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,25,117,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,26,120,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,27,113,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,28,115,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,29,118,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,30,117,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,31,118,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,32,127,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,33,120,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,34,120,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,35,125,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,36,122,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,37,125,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,38,139,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,39,123,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,40,127,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,41,125,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,42,127,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,43,125,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,44,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,45,84,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,46,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,47,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,48,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,1,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,2,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,3,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,4,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,5,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,6,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,7,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,8,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,9,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,10,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,11,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,12,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,13,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,14,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,15,79,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,16,86,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,17,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,18,116,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,19,117,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,20,120,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,21,113,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,22,115,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,23,115,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,24,111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,25,117,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,26,113,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,27,111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,28,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,29,115,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,30,111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,31,122,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,32,118,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,33,117,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,34,123,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,35,115,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,36,117,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,37,118,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,38,115,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,39,111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,40,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,41,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,42,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,43,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,44,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,45,96,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,46,84,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,47,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,48,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/04,1,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/04,2,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/04,3,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/04,4,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/04,5,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/04,6,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/04,7,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/04,8,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/04,9,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/04,10,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/04,11,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/04,12,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/04,13,56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/04,14,62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
