計測日,計測時間,電力使用量_全体,電力使用量_空調_熱源,電力使用量_空調_空調機,電力使用量_空調_搬送,電力使用量_照明,電力使用量_コンセント,電力使用量_動力,電力使用量_電灯,電力使用量_冷凍・冷熱,電力使用量_その他,発電量_全体,発電量_自家発電,発電量_太陽光,発電量_風力,発電量_バイオマス,発電量_その他,売電量,蓄電量_蓄電池,放電量_蓄電池,エネルギー使用量_ガス_全体,エネルギー使用量_ガス_空調,エネルギー使用量_ガス_自家発電,エネルギー使用量_ガス_コジェネ,エネルギー使用量_ガス_ボイラー,エネルギー使用量_ガス_その他,エネルギー使用量_油_全体,エネルギー使用量_油_空調,エネルギー使用量_油_自家発電,エネルギー使用量_油_コジェネ,エネルギー使用量_油_ボイラー,エネルギー使用量_油_その他,エネルギー使用量_その他
2021/04/01,1,38,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,2,37,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,3,35,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,4,36,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,5,37,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,6,36,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,7,36,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,8,36,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,9,37,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,10,36,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,11,37,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,12,37,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,13,49,,3,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,14,66,,3,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,15,55,,3,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,16,72,,14,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,17,110,,33,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,18,120,,27,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,
