計測日,計測時間,電力使用量_全体,電力使用量_空調_熱源,電力使用量_空調_空調機,電力使用量_空調_搬送,電力使用量_照明,電力使用量_コンセント,電力使用量_動力,電力使用量_電灯,電力使用量_冷凍・冷熱,電力使用量_その他,発電量_全体,発電量_自家発電,発電量_太陽光,発電量_風力,発電量_バイオマス,発電量_その他,売電量,蓄電量_蓄電池,放電量_蓄電池,エネルギー使用量_ガス_全体,エネルギー使用量_ガス_空調,エネルギー使用量_ガス_自家発電,エネルギー使用量_ガス_コジェネ,エネルギー使用量_ガス_ボイラー,エネルギー使用量_ガス_その他,エネルギー使用量_油_全体,エネルギー使用量_油_空調,エネルギー使用量_油_自家発電,エネルギー使用量_油_コジェネ,エネルギー使用量_油_ボイラー,エネルギー使用量_油_その他,エネルギー使用量_その他
2021/04/01,1,30,,0,,0,,6,5,13,0,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,2,33,,0,,0,,5,5,15,0,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,3,28,,0,,0,,5,5,12,0,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,4,30,,0,,0,,4,6,13,0,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,5,29,,0,,0,,3,5,13,0,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,6,29,,0,,0,,3,6,13,0,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,7,28,,0,,0,,3,5,13,0,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,8,27,,0,,0,,2,6,12,0,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,9,30,,0,,1,,5,5,12,0,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,10,34,,0,,4,,5,5,12,0,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,11,32,,0,,6,,4,5,12,0,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,12,34,,0,,6,,4,5,13,0,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,13,34,,0,,6,,4,5,13,0,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,14,35,,0,,6,,2,8,13,0,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,15,34,,0,,6,,3,5,12,0,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,16,56,,0,,6,,3,8,15,0,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,17,57,,0,,7,,9,6,14,0,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,18,70,,0,,7,,9,16,16,0,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,19,62,,0,,7,,4,14,19,0,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,20,64,,0,,8,,4,17,18,0,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,21,65,,0,,8,,3,14,21,0,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,22,65,,0,,8,,2,17,21,0,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,23,64,,0,,8,,2,15,21,0,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,24,67,,1,,8,,2,17,24,0,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,25,60,,0,,8,,3,15,21,0,,,,,,,,,,,,,,,,,,,,,,
