計測日,計測時間,電力使用量_全体,電力使用量_空調_熱源,電力使用量_空調_空調機,電力使用量_空調_搬送,電力使用量_照明,電力使用量_コンセント,電力使用量_動力,電力使用量_電灯,電力使用量_冷凍・冷熱,電力使用量_その他,発電量_全体,発電量_自家発電,発電量_太陽光,発電量_風力,発電量_バイオマス,発電量_その他,売電量,蓄電量_蓄電池,放電量_蓄電池,エネルギー使用量_ガス_全体,エネルギー使用量_ガス_空調,エネルギー使用量_ガス_自家発電,エネルギー使用量_ガス_コジェネ,エネルギー使用量_ガス_ボイラー,エネルギー使用量_ガス_その他,エネルギー使用量_油_全体,エネルギー使用量_油_空調,エネルギー使用量_油_自家発電,エネルギー使用量_油_コジェネ,エネルギー使用量_油_ボイラー,エネルギー使用量_油_その他,エネルギー使用量_その他
2019/04/01,1,190,,,,7,,,,,43,0,,,,,0,,,,70,,,0,24,11,,,,,,,
2019/04/01,2,190,,,,7,,,,,48,0,,,,,0,,,,70,,,0,21,11,,,,,,,
2019/04/01,3,210,,,,7,,,,,51,0,,,,,0,,,,70,,,0,27,12,,,,,,,
2019/04/01,4,190,,,,7,,,,,48,0,,,,,0,,,,70,,,0,31,12,,,,,,,
2019/04/01,5,200,,,,7,,,,,50,0,,,,,0,,,,80,,,0,32,11,,,,,,,
2019/04/01,6,200,,,,7,,,,,50,0,,,,,0,,,,70,,,0,35,11,,,,,,,
2019/04/01,7,200,,,,7,,,,,48,0,,,,,0,,,,70,,,0,27,11,,,,,,,
2019/04/01,8,190,,,,7,,,,,45,0,,,,,0,,,,70,,,0,34,11,,,,,,,
2019/04/01,9,190,,,,7,,,,,43,0,,,,,0,,,,60,,,0,25,10,,,,,,,
2019/04/01,10,200,,,,8,,,,,48,0,,,,,0,,,,60,,,0,22,11,,,,,,,
2019/04/01,11,200,,,,13,,,,,42,0,,,,,0,,,,100,,,0,28,12,,,,,,,
2019/04/01,12,210,,,,12,,,,,47,0,,,,,0,,,,100,,,0,28,11,,,,,,,
2019/04/01,13,210,,,,12,,,,,49,0,,,,,0,,,,100,,,0,29,11,,,,,,,
2019/04/01,14,220,,,,13,,,,,47,0,,,,,0,,,,90,,,0,22,11,,,,,,,
2019/04/01,15,230,,,,14,,,,,50,0,,,,,0,,,,80,,,0,29,10,,,,,,,
2019/04/01,16,310,,,,14,,,,,45,0,,,,,0,,,,70,,,0,21,11,,,,,,,
2019/04/01,17,280,,,,14,,,,,45,87,,,,,87,,,,90,,,20,24,10,,,,,,,
2019/04/01,18,130,,,,14,,,,,45,188,,,,,188,,,,110,,,42,15,10,,,,,,,
2019/04/01,19,180,,,,14,,,,,45,183,,,,,183,,,,110,,,42,16,10,,,,,,,
2019/04/01,20,240,,,,14,,,,,51,195,,,,,195,,,,120,,,44,23,10,,,,,,,
2019/04/01,21,220,,,,14,,,,,53,195,,,,,195,,,,110,,,44,25,11,,,,,,,
2019/04/01,22,220,,,,14,,,,,53,195,,,,,195,,,,100,,,44,18,11,,,,,,,
2019/04/01,23,220,,,,13,,,,,53,195,,,,,195,,,,140,,,44,14,10,,,,,,,
2019/04/01,24,240,,,,13,,,,,53,195,,,,,195,,,,140,,,44,14,11,,,,,,,
2019/04/01,25,130,,,,13,,,,,52,193,,,,,193,,,,150,,,43,27,11,,,,,,,
2019/04/01,26,110,,,,13,,,,,51,166,,,,,166,,,,130,,,38,16,10,,,,,,,
2019/04/01,27,250,,,,13,,,,,52,195,,,,,195,,,,130,,,44,16,12,,,,,,,
2019/04/01,28,300,,,,13,,,,,51,195,,,,,195,,,,110,,,44,16,12,,,,,,,
2019/04/01,29,290,,,,13,,,,,48,195,,,,,195,,,,110,,,44,11,10,,,,,,,
2019/04/01,30,230,,,,13,,,,,52,195,,,,,195,,,,120,,,44,9,10,,,,,,,
2019/04/01,31,270,,,,13,,,,,53,195,,,,,195,,,,140,,,44,11,11,,,,,,,
2019/04/01,32,300,,,,13,,,,,53,195,,,,,195,,,,170,,,44,17,11,,,,,,,
2019/04/01,33,290,,,,13,,,,,50,195,,,,,195,,,,200,,,44,27,10,,,,,,,
2019/04/01,34,290,,,,13,,,,,52,195,,,,,195,,,,200,,,44,21,10,,,,,,,
2019/04/01,35,240,,,,14,,,,,51,195,,,,,195,,,,190,,,44,17,11,,,,,,,
2019/04/01,36,120,,,,13,,,,,54,193,,,,,193,,,,180,,,44,15,11,,,,,,,
2019/04/01,37,100,,,,11,,,,,51,174,,,,,174,,,,200,,,40,27,11,,,,,,,
2019/04/01,38,100,,,,10,,,,,54,142,,,,,142,,,,160,,,34,20,11,,,,,,,
2019/04/01,39,210,,,,8,,,,,53,11,,,,,11,,,,130,,,3,26,11,,,,,,,
2019/04/01,40,210,,,,8,,,,,51,0,,,,,0,,,,130,,,0,30,12,,,,,,,
2019/04/01,41,220,,,,8,,,,,50,0,,,,,0,,,,120,,,0,27,11,,,,,,,
2019/04/01,42,220,,,,8,,,,,50,0,,,,,0,,,,110,,,0,26,12,,,,,,,
2019/04/01,43,210,,,,10,,,,,47,0,,,,,0,,,,110,,,0,26,11,,,,,,,
2019/04/01,44,220,,,,11,,,,,51,0,,,,,0,,,,90,,,0,22,12,,,,,,,
2019/04/01,45,280,,,,12,,,,,50,0,,,,,0,,,,90,,,0,24,12,,,,,,,
2019/04/01,46,170,,,,13,,,,,53,174,,,,,174,,,,110,,,40,19,12,,,,,,,
2019/04/01,47,140,,,,13,,,,,53,195,,,,,195,,,,110,,,44,9,11,,,,,,,
2019/04/01,48,170,,,,13,,,,,51,195,,,,,195,,,,130,,,44,15,12,,,,,,,
2019/04/02,1,140,,,,13,,,,,53,195,,,,,195,,,,140,,,44,13,13,,,,,,,
2019/04/02,2,170,,,,13,,,,,54,195,,,,,195,,,,170,,,44,13,13,,,,,,,
2019/04/02,3,180,,,,13,,,,,49,195,,,,,195,,,,170,,,44,23,12,,,,,,,
2019/04/02,4,160,,,,12,,,,,52,195,,,,,195,,,,140,,,44,13,12,,,,,,,
2019/04/02,5,150,,,,12,,,,,50,194,,,,,194,,,,150,,,44,19,12,,,,,,,
2019/04/02,6,120,,,,12,,,,,50,194,,,,,194,,,,130,,,44,21,11,,,,,,,
2019/04/02,7,170,,,,13,,,,,50,195,,,,,195,,,,120,,,44,17,11,,,,,,,
2019/04/02,8,110,,,,13,,,,,49,179,,,,,179,,,,120,,,41,18,13,,,,,,,
2019/04/02,9,100,,,,13,,,,,48,145,,,,,145,,,,120,,,34,22,11,,,,,,,
2019/04/02,10,170,,,,13,,,,,45,194,,,,,194,,,,130,,,44,20,11,,,,,,,
2019/04/02,11,170,,,,13,,,,,48,195,,,,,195,,,,120,,,44,16,10,,,,,,,
2019/04/02,12,160,,,,12,,,,,50,195,,,,,195,,,,120,,,44,19,11,,,,,,,
2019/04/02,13,260,,,,12,,,,,43,40,,,,,40,,,,120,,,10,24,11,,,,,,,
2019/04/02,14,290,,,,12,,,,,49,0,,,,,0,,,,110,,,0,26,11,,,,,,,
2019/04/02,15,270,,,,15,,,,,47,0,,,,,0,,,,110,,,0,32,11,,,,,,,
2019/04/02,16,250,,,,15,,,,,49,0,,,,,0,,,,120,,,0,38,11,,,,,,,
2019/04/02,17,280,,,,14,,,,,55,92,,,,,92,,,,110,,,21,27,11,,,,,,,
2019/04/02,18,250,,,,14,,,,,54,195,,,,,195,,,,130,,,44,24,11,,,,,,,
2019/04/02,19,340,,,,14,,,,,54,195,,,,,195,,,,120,,,44,19,11,,,,,,,
2019/04/02,20,340,,,,13,,,,,53,195,,,,,195,,,,130,,,44,20,11,,,,,,,
2019/04/02,21,300,,,,13,,,,,54,195,,,,,195,,,,120,,,44,18,11,,,,,,,
2019/04/02,22,350,,,,13,,,,,52,195,,,,,195,,,,130,,,44,14,11,,,,,,,
2019/04/02,23,320,,,,13,,,,,54,195,,,,,195,,,,110,,,44,9,10,,,,,,,
2019/04/02,24,330,,,,12,,,,,51,195,,,,,195,,,,130,,,44,12,10,,,,,,,
2019/04/02,25,130,,,,12,,,,,53,180,,,,,180,,,,140,,,41,12,11,,,,,,,
2019/04/02,26,90,,,,12,,,,,51,157,,,,,157,,,,130,,,36,9,11,,,,,,,
2019/04/02,27,220,,,,12,,,,,53,194,,,,,194,,,,130,,,44,9,11,,,,,,,
2019/04/02,28,260,,,,12,,,,,52,195,,,,,195,,,,130,,,44,9,12,,,,,,,
2019/04/02,29,230,,,,12,,,,,50,195,,,,,195,,,,130,,,44,10,12,,,,,,,
2019/04/02,30,290,,,,13,,,,,52,195,,,,,195,,,,110,,,44,9,11,,,,,,,
2019/04/02,31,300,,,,14,,,,,51,195,,,,,195,,,,130,,,44,16,11,,,,,,,
2019/04/02,32,300,,,,13,,,,,52,195,,,,,195,,,,160,,,44,13,11,,,,,,,
2019/04/02,33,250,,,,13,,,,,54,195,,,,,195,,,,150,,,44,19,11,,,,,,,
2019/04/02,34,230,,,,13,,,,,56,195,,,,,195,,,,150,,,44,11,11,,,,,,,
2019/04/02,35,160,,,,13,,,,,53,195,,,,,195,,,,150,,,44,20,12,,,,,,,
2019/04/02,36,130,,,,12,,,,,53,187,,,,,187,,,,150,,,42,15,11,,,,,,,
2019/04/02,37,110,,,,10,,,,,50,181,,,,,181,,,,140,,,41,14,12,,,,,,,
2019/04/02,38,100,,,,10,,,,,53,120,,,,,120,,,,130,,,29,17,11,,,,,,,
2019/04/02,39,220,,,,8,,,,,51,2,,,,,2,,,,130,,,1,25,12,,,,,,,
2019/04/02,40,210,,,,8,,,,,46,0,,,,,0,,,,130,,,0,25,12,,,,,,,
2019/04/02,41,210,,,,8,,,,,47,0,,,,,0,,,,100,,,0,27,10,,,,,,,
2019/04/02,42,200,,,,7,,,,,48,0,,,,,0,,,,120,,,0,22,11,,,,,,,
2019/04/02,43,210,,,,10,,,,,50,0,,,,,0,,,,110,,,0,22,11,,,,,,,
2019/04/02,44,220,,,,12,,,,,51,0,,,,,0,,,,130,,,0,31,12,,,,,,,
2019/04/02,45,260,,,,12,,,,,48,34,,,,,34,,,,130,,,8,31,11,,,,,,,
2019/04/02,46,140,,,,13,,,,,50,191,,,,,191,,,,140,,,43,12,11,,,,,,,
2019/04/02,47,150,,,,13,,,,,50,195,,,,,195,,,,120,,,44,10,12,,,,,,,
2019/04/02,48,130,,,,13,,,,,52,195,,,,,195,,,,130,,,44,14,12,,,,,,,
2019/04/03,1,150,,,,13,,,,,50,194,,,,,194,,,,130,,,44,14,11,,,,,,,
2019/04/03,2,160,,,,13,,,,,47,195,,,,,195,,,,130,,,44,12,11,,,,,,,
2019/04/03,3,170,,,,13,,,,,52,195,,,,,195,,,,130,,,44,17,10,,,,,,,
2019/04/03,4,140,,,,12,,,,,54,195,,,,,195,,,,130,,,44,26,11,,,,,,,
2019/04/03,5,140,,,,12,,,,,53,192,,,,,192,,,,130,,,43,25,11,,,,,,,
2019/04/03,6,160,,,,12,,,,,52,195,,,,,195,,,,120,,,44,19,11,,,,,,,
2019/04/03,7,170,,,,13,,,,,52,195,,,,,195,,,,120,,,44,21,11,,,,,,,
2019/04/03,8,120,,,,13,,,,,52,172,,,,,172,,,,120,,,39,21,12,,,,,,,
2019/04/03,9,100,,,,13,,,,,51,139,,,,,139,,,,100,,,33,25,12,,,,,,,
2019/04/03,10,140,,,,13,,,,,47,189,,,,,189,,,,110,,,43,19,10,,,,,,,
2019/04/03,11,150,,,,13,,,,,51,195,,,,,195,,,,100,,,44,11,9,,,,,,,
2019/04/03,12,140,,,,12,,,,,52,193,,,,,193,,,,100,,,44,21,11,,,,,,,
2019/04/03,13,270,,,,12,,,,,50,21,,,,,21,,,,90,,,5,33,11,,,,,,,
2019/04/03,14,230,,,,12,,,,,50,0,,,,,0,,,,70,,,0,30,11,,,,,,,
2019/04/03,15,210,,,,13,,,,,46,0,,,,,0,,,,70,,,0,26,12,,,,,,,
2019/04/03,16,220,,,,15,,,,,46,0,,,,,0,,,,80,,,0,35,11,,,,,,,
2019/04/03,17,300,,,,14,,,,,46,22,,,,,22,,,,70,,,6,21,11,,,,,,,
2019/04/03,18,250,,,,14,,,,,51,192,,,,,192,,,,110,,,43,21,12,,,,,,,
2019/04/03,19,380,,,,13,,,,,51,195,,,,,195,,,,110,,,44,20,11,,,,,,,
2019/04/03,20,400,,,,13,,,,,51,195,,,,,195,,,,150,,,44,16,12,,,,,,,
2019/04/03,21,370,,,,13,,,,,53,195,,,,,195,,,,140,,,44,14,12,,,,,,,
2019/04/03,22,320,,,,13,,,,,52,195,,,,,195,,,,160,,,44,18,12,,,,,,,
2019/04/03,23,330,,,,13,,,,,53,195,,,,,195,,,,180,,,44,12,11,,,,,,,
2019/04/03,24,350,,,,12,,,,,47,195,,,,,195,,,,150,,,44,14,11,,,,,,,
2019/04/03,25,140,,,,12,,,,,51,194,,,,,194,,,,160,,,44,15,11,,,,,,,
2019/04/03,26,100,,,,12,,,,,51,175,,,,,175,,,,140,,,40,12,10,,,,,,,
2019/04/03,27,260,,,,13,,,,,52,192,,,,,192,,,,130,,,43,8,11,,,,,,,
2019/04/03,28,320,,,,12,,,,,52,195,,,,,195,,,,170,,,44,16,11,,,,,,,
2019/04/03,29,360,,,,13,,,,,52,195,,,,,195,,,,180,,,44,7,11,,,,,,,
2019/04/03,30,360,,,,13,,,,,50,195,,,,,195,,,,160,,,44,7,11,,,,,,,
2019/04/03,31,340,,,,13,,,,,49,195,,,,,195,,,,160,,,44,7,11,,,,,,,
2019/04/03,32,330,,,,13,,,,,45,195,,,,,195,,,,150,,,44,6,10,,,,,,,
2019/04/03,33,230,,,,13,,,,,46,195,,,,,195,,,,150,,,44,4,10,,,,,,,
2019/04/03,34,210,,,,13,,,,,46,195,,,,,195,,,,130,,,44,5,10,,,,,,,
2019/04/03,35,160,,,,13,,,,,45,194,,,,,194,,,,130,,,44,4,10,,,,,,,
2019/04/03,36,100,,,,12,,,,,46,166,,,,,166,,,,140,,,38,18,10,,,,,,,
2019/04/03,37,120,,,,11,,,,,45,134,,,,,134,,,,130,,,32,23,10,,,,,,,
2019/04/03,38,130,,,,11,,,,,45,66,,,,,66,,,,100,,,18,16,10,,,,,,,
2019/04/03,39,190,,,,8,,,,,43,1,,,,,1,,,,70,,,0,22,10,,,,,,,
2019/04/03,40,190,,,,8,,,,,40,0,,,,,0,,,,80,,,0,20,10,,,,,,,
2019/04/03,41,190,,,,8,,,,,41,0,,,,,0,,,,80,,,0,19,10,,,,,,,
2019/04/03,42,200,,,,8,,,,,46,0,,,,,0,,,,90,,,0,24,10,,,,,,,
2019/04/03,43,200,,,,10,,,,,47,0,,,,,0,,,,110,,,0,23,11,,,,,,,
2019/04/03,44,210,,,,12,,,,,48,0,,,,,0,,,,110,,,0,26,11,,,,,,,
2019/04/03,45,280,,,,13,,,,,49,0,,,,,0,,,,80,,,0,24,12,,,,,,,
2019/04/03,46,150,,,,12,,,,,53,152,,,,,152,,,,130,,,35,17,12,,,,,,,
2019/04/03,47,100,,,,13,,,,,52,188,,,,,188,,,,120,,,42,9,12,,,,,,,
2019/04/03,48,110,,,,13,,,,,48,183,,,,,183,,,,120,,,41,10,11,,,,,,,
2019/04/04,1,110,,,,13,,,,,45,187,,,,,187,,,,100,,,42,7,11,,,,,,,
2019/04/04,2,100,,,,13,,,,,45,171,,,,,171,,,,100,,,39,7,11,,,,,,,
2019/04/04,3,100,,,,13,,,,,46,158,,,,,158,,,,120,,,36,11,11,,,,,,,
2019/04/04,4,90,,,,13,,,,,52,177,,,,,177,,,,120,,,40,20,11,,,,,,,
2019/04/04,5,100,,,,12,,,,,51,160,,,,,160,,,,140,,,37,23,11,,,,,,,
2019/04/04,6,100,,,,12,,,,,52,159,,,,,159,,,,150,,,37,27,11,,,,,,,
2019/04/04,7,90,,,,13,,,,,51,161,,,,,161,,,,120,,,37,10,11,,,,,,,
2019/04/04,8,100,,,,13,,,,,51,144,,,,,144,,,,110,,,34,12,10,,,,,,,
2019/04/04,9,140,,,,13,,,,,50,88,,,,,88,,,,110,,,23,20,11,,,,,,,
2019/04/04,10,170,,,,13,,,,,45,97,,,,,97,,,,90,,,24,19,11,,,,,,,
2019/04/04,11,100,,,,13,,,,,49,170,,,,,170,,,,110,,,39,19,10,,,,,,,
2019/04/04,12,100,,,,12,,,,,49,160,,,,,160,,,,110,,,37,13,12,,,,,,,
2019/04/04,13,200,,,,12,,,,,48,18,,,,,18,,,,90,,,4,25,12,,,,,,,
2019/04/04,14,230,,,,12,,,,,49,0,,,,,0,,,,80,,,0,27,11,,,,,,,
2019/04/04,15,210,,,,14,,,,,50,0,,,,,0,,,,80,,,0,29,12,,,,,,,
2019/04/04,16,230,,,,15,,,,,50,0,,,,,0,,,,90,,,0,30,12,,,,,,,
2019/04/04,17,240,,,,14,,,,,48,0,,,,,0,,,,80,,,0,35,10,,,,,,,
2019/04/04,18,130,,,,13,,,,,54,147,,,,,147,,,,110,,,34,26,10,,,,,,,
2019/04/04,19,190,,,,13,,,,,54,195,,,,,195,,,,100,,,44,18,11,,,,,,,
2019/04/04,20,280,,,,13,,,,,52,195,,,,,195,,,,110,,,44,10,12,,,,,,,
2019/04/04,21,380,,,,13,,,,,49,195,,,,,195,,,,100,,,44,17,11,,,,,,,
2019/04/04,22,310,,,,12,,,,,48,195,,,,,195,,,,110,,,44,16,10,,,,,,,
2019/04/04,23,390,,,,12,,,,,50,195,,,,,195,,,,90,,,44,11,10,,,,,,,
2019/04/04,24,320,,,,12,,,,,53,195,,,,,195,,,,100,,,44,11,11,,,,,,,
2019/04/04,25,110,,,,12,,,,,51,170,,,,,170,,,,150,,,39,14,11,,,,,,,
