計測日,計測時間,電力使用量_全体,電力使用量_空調_熱源,電力使用量_空調_空調機,電力使用量_空調_搬送,電力使用量_照明,電力使用量_コンセント,電力使用量_動力,電力使用量_電灯,電力使用量_冷凍・冷熱,電力使用量_その他,発電量_全体,発電量_自家発電,発電量_太陽光,発電量_風力,発電量_バイオマス,発電量_その他,売電量,蓄電量_蓄電池,放電量_蓄電池,エネルギー使用量_ガス_全体,エネルギー使用量_ガス_空調,エネルギー使用量_ガス_自家発電,エネルギー使用量_ガス_コジェネ,エネルギー使用量_ガス_ボイラー,エネルギー使用量_ガス_その他,エネルギー使用量_油_全体,エネルギー使用量_油_空調,エネルギー使用量_油_自家発電,エネルギー使用量_油_コジェネ,エネルギー使用量_油_ボイラー,エネルギー使用量_油_その他,エネルギー使用量_その他
2022/04/01,1,47,3,,,0,,0,,3,0,,,,,,,,,,,,,,0,,,,,,,,
2022/04/01,2,49,4,,,1,,0,,6,0,,,,,,,,,,,,,,0,,,,,,,,
2022/04/01,3,41,4,,,0,,0,,2,0,,,,,,,,,,,,,,0,,,,,,,,
2022/04/01,4,44,3,,,2,,0,,5,0,,,,,,,,,,,,,,0,,,,,,,,
2022/04/01,5,42,4,,,0,,0,,5,0,,,,,,,,,,,,,,0,,,,,,,,
2022/04/01,6,38,2,,,1,,0,,4,0,,,,,,,,,,,,,,0,,,,,,,,
2022/04/01,7,38,3,,,1,,0,,6,0,,,,,,,,,,,,,,0,,,,,,,,
2022/04/01,8,37,4,,,0,,0,,3,0,,,,,,,,,,,,,,0,,,,,,,,
2022/04/01,9,38,3,,,1,,0,,4,0,,,,,,,,,,,,,,0,,,,,,,,
2022/04/01,10,69,2,,,0,,0,,6,1,,,,,,,,,,,,,,6,,,,,,,,
2022/04/01,11,71,4,,,1,,0,,8,1,,,,,,,,,,,,,,6,,,,,,,,
2022/04/01,12,75,2,,,0,,0,,6,0,,,,,,,,,,,,,,9,,,,,,,,
2022/04/01,13,79,3,,,2,,0,,3,3,,,,,,,,,,,,,,6,,,,,,,,
2022/04/01,14,106,4,,,2,,0,,4,1,,,,,,,,,,,,,,13,,,,,,,,
2022/04/01,15,145,3,,,0,,0,,4,1,,,,,,,,,,,,,,16,,,,,,,,
2022/04/01,16,184,4,,,2,,0,,7,2,,,,,,,,,,,,,,18,,,,,,,,
2022/04/01,17,195,3,,,1,,0,,4,2,,,,,,,,,,,,,,15,,,,,,,,
2022/04/01,18,234,3,,,2,,1,,11,37,,,,,,,,,,,,,,22,,,,,,,,
2022/04/01,19,247,5,,,3,,1,,6,94,,,,,,,,,,,,,,12,,,,,,,,
2022/04/01,20,264,3,,,2,,1,,7,124,,,,,,,,,,,,,,18,,,,,,,,
2022/04/01,21,256,3,,,2,,2,,8,102,,,,,,,,,,,,,,10,,,,,,,,
2022/04/01,22,258,4,,,2,,2,,11,126,,,,,,,,,,,,,,10,,,,,,,,
2022/04/01,23,258,4,,,1,,2,,15,61,,,,,,,,,,,,,,12,,,,,,,,
2022/04/01,24,257,4,,,3,,2,,10,66,,,,,,,,,,,,,,12,,,,,,,,
2022/04/01,25,252,6,,,2,,2,,9,120,,,,,,,,,,,,,,11,,,,,,,,
2022/04/01,26,258,4,,,3,,2,,15,114,,,,,,,,,,,,,,13,,,,,,,,
2022/04/01,27,258,6,,,3,,2,,12,117,,,,,,,,,,,,,,11,,,,,,,,
2022/04/01,28,245,4,,,2,,2,,11,113,,,,,,,,,,,,,,9,,,,,,,,
