計測日,計測時間,電力使用量_全体,電力使用量_空調_熱源,電力使用量_空調_空調機,電力使用量_空調_搬送,電力使用量_照明,電力使用量_コンセント,電力使用量_動力,電力使用量_電灯,電力使用量_冷凍・冷熱,電力使用量_その他,発電量_全体,発電量_自家発電,発電量_太陽光,発電量_風力,発電量_バイオマス,発電量_その他,売電量,蓄電量_蓄電池,放電量_蓄電池,エネルギー使用量_ガス_全体,エネルギー使用量_ガス_空調,エネルギー使用量_ガス_自家発電,エネルギー使用量_ガス_コジェネ,エネルギー使用量_ガス_ボイラー,エネルギー使用量_ガス_その他,エネルギー使用量_油_全体,エネルギー使用量_油_空調,エネルギー使用量_油_自家発電,エネルギー使用量_油_コジェネ,エネルギー使用量_油_ボイラー,エネルギー使用量_油_その他,エネルギー使用量_その他
2019/04/01,1,30,3,,,1,,,,20,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,2,27,3,,,1,,,,17,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,3,27,3,,,1,,,,17,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,4,27,3,,,1,,,,16,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,5,30,3,,,1,,,,19,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,6,28,3,,,1,,,,19,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,7,28,3,,,1,,,,19,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,8,29,4,,,1,,,,18,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,9,31,3,,,1,,,,20,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,10,26,3,,,1,,,,16,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,11,26,3,,,1,,,,16,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,12,28,4,,,3,,,,16,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,13,35,7,,,5,,,,16,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,14,43,12,,,5,,,,17,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,15,43,9,,,5,,,,19,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,16,40,10,,,5,,,,18,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,17,51,8,,,5,,,,29,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,18,43,5,,,6,,,,25,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,19,44,5,,,8,,,,23,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,20,51,5,,,11,,,,26,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,21,52,5,,,12,,,,26,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,22,52,5,,,12,,,,26,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,23,53,6,,,12,,,,27,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,24,52,5,,,12,,,,26,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,25,54,4,,,12,,,,29,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,26,50,4,,,12,,,,26,,,,,,,,,,,,,,,,,,,,,,,
