計測日,計測時間,電力使用量_全体,電力使用量_空調_熱源,電力使用量_空調_空調機,電力使用量_空調_搬送,電力使用量_照明,電力使用量_コンセント,電力使用量_動力,電力使用量_電灯,電力使用量_冷凍・冷熱,電力使用量_その他,発電量_全体,発電量_自家発電,発電量_太陽光,発電量_風力,発電量_バイオマス,発電量_その他,売電量,蓄電量_蓄電池,放電量_蓄電池,エネルギー使用量_ガス_全体,エネルギー使用量_ガス_空調,エネルギー使用量_ガス_自家発電,エネルギー使用量_ガス_コジェネ,エネルギー使用量_ガス_ボイラー,エネルギー使用量_ガス_その他,エネルギー使用量_油_全体,エネルギー使用量_油_空調,エネルギー使用量_油_自家発電,エネルギー使用量_油_コジェネ,エネルギー使用量_油_ボイラー,エネルギー使用量_油_その他,エネルギー使用量_その他
2018/04/01,1,28,,0,,5,,,,21,3,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,2,28,,0,,4,,,,20,3,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,3,28,,0,,5,,,,20,3,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,4,27,,0,,4,,,,20,2,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,5,26,,0,,4,,,,19,2,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,6,24,,0,,3,,,,18,3,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,7,22,,0,,2,,,,18,2,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,8,20,,0,,0,,,,18,2,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,9,26,,0,,0,,,,22,3,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,10,20,,0,,0,,,,18,2,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,11,28,,0,,0,,,,24,4,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,12,24,,1,,1,,,,19,3,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,13,27,,2,,1,,,,19,5,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,14,38,,10,,3,,,,19,6,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,15,44,,11,,4,,,,23,6,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,16,42,,9,,4,,,,25,5,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,17,40,,8,,4,,,,23,5,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,18,38,,6,,4,,,,22,6,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,19,40,,5,,5,,,,25,5,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,20,46,,5,,7,,,,29,6,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,21,46,,4,,7,,,,31,5,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,22,46,,3,,7,,,,30,5,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,23,50,,3,,7,,,,36,5,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,24,46,,2,,7,,,,32,5,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,25,46,,2,,7,,,,33,5,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,26,46,,2,,7,,,,33,4,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,27,48,,1,,7,,,,33,6,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,28,50,,1,,7,,,,37,5,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,29,48,,1,,7,,,,34,5,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,30,47,,1,,7,,,,34,5,,,,,,,,,,,,,,,,,,,,,,
