計測日,計測時間,電力使用量_全体,電力使用量_空調_熱源,電力使用量_空調_空調機,電力使用量_空調_搬送,電力使用量_照明,電力使用量_コンセント,電力使用量_動力,電力使用量_電灯,電力使用量_冷凍・冷熱,電力使用量_その他,発電量_全体,発電量_自家発電,発電量_太陽光,発電量_風力,発電量_バイオマス,発電量_その他,売電量,蓄電量_蓄電池,放電量_蓄電池,エネルギー使用量_ガス_全体,エネルギー使用量_ガス_空調,エネルギー使用量_ガス_自家発電,エネルギー使用量_ガス_コジェネ,エネルギー使用量_ガス_ボイラー,エネルギー使用量_ガス_その他,エネルギー使用量_油_全体,エネルギー使用量_油_空調,エネルギー使用量_油_自家発電,エネルギー使用量_油_コジェネ,エネルギー使用量_油_ボイラー,エネルギー使用量_油_その他,エネルギー使用量_その他
2018/04/01,1,31,,0,,,,9,6,9,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,2,26,,0,,,,4,6,11,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,3,24,,0,,,,4,6,9,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,4,24,,0,,,,2,6,11,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,5,24,,0,,,,3,6,10,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,6,22,,0,,,,2,6,9,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,7,22,,0,,,,2,6,9,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,8,21,,0,,,,2,6,8,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,9,21,,0,,,,2,6,8,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,10,21,,0,,,,2,6,8,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,11,21,,0,,,,2,6,8,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,12,22,,0,,,,3,6,8,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,13,29,,0,,,,9,6,9,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,14,33,,3,,,,4,6,11,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,15,49,,2,,,,4,7,13,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,16,42,,1,,,,6,7,12,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,17,54,,2,,,,10,6,13,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,18,59,,2,,,,2,8,17,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,19,61,,1,,,,2,11,15,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,20,62,,0,,,,2,12,18,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,21,63,,0,,,,2,12,17,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,22,65,,1,,,,2,12,20,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,23,62,,0,,,,2,13,20,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,24,62,,0,,,,3,14,21,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,25,69,,0,,,,9,16,19,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,26,62,,0,,,,4,12,22,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,27,69,,0,,,,3,16,23,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,28,67,,0,,,,2,12,26,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,29,74,,0,,,,3,16,25,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,30,71,,0,,,,2,14,26,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,31,67,,0,,,,2,14,26,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,32,72,,0,,,,2,16,28,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,33,62,,0,,,,2,12,24,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,34,64,,0,,,,2,16,24,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,35,55,,0,,,,2,12,22,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,36,55,,0,,,,3,12,20,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,37,58,,0,,,,10,12,16,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,38,57,,0,,,,5,12,19,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,39,54,,1,,,,4,12,17,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,40,55,,0,,,,7,11,17,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,41,57,,0,,,,10,11,16,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,42,59,,5,,,,2,10,23,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,43,55,,9,,,,2,12,18,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,44,54,,8,,,,2,12,17,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,45,53,,8,,,,2,13,16,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,46,52,,8,,,,2,13,16,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,47,52,,8,,,,2,13,15,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,48,48,,3,,,,3,13,15,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,1,32,,0,,,,11,6,9,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,2,27,,0,,,,5,6,11,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,3,23,,0,,,,4,6,8,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,4,24,,0,,,,3,6,10,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,5,24,,0,,,,3,6,10,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,6,22,,0,,,,2,6,9,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,7,22,,0,,,,2,6,9,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,8,21,,0,,,,2,6,9,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,9,22,,0,,,,2,6,9,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,10,22,,0,,,,2,6,9,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,11,22,,0,,,,2,6,9,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,12,22,,0,,,,2,6,9,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,13,31,,0,,,,10,6,11,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,14,27,,0,,,,5,6,10,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,15,31,,2,,,,4,6,11,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,16,48,,1,,,,6,7,13,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,17,51,,1,,,,10,6,14,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,18,56,,0,,,,2,8,19,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,19,65,,0,,,,2,12,17,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,20,63,,0,,,,2,12,17,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,21,61,,0,,,,2,11,17,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,22,63,,1,,,,2,12,18,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,23,62,,0,,,,2,12,19,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,24,60,,1,,,,2,12,20,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,25,69,,4,,,,10,12,17,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,26,64,,3,,,,5,12,21,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,27,67,,3,,,,3,11,23,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,28,73,,3,,,,3,11,27,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,29,67,,1,,,,3,13,23,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,30,67,,0,,,,2,12,27,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,31,65,,0,,,,2,12,26,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,32,65,,0,,,,2,12,26,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,33,63,,2,,,,2,11,25,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,34,57,,1,,,,2,11,22,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,35,57,,1,,,,2,12,22,,,,,,,,,,,,,,,,,,,,,,,
