計測日,計測時間,電力使用量_全体,電力使用量_空調_熱源,電力使用量_空調_空調機,電力使用量_空調_搬送,電力使用量_照明,電力使用量_コンセント,電力使用量_動力,電力使用量_電灯,電力使用量_冷凍・冷熱,電力使用量_その他,発電量_全体,発電量_自家発電,発電量_太陽光,発電量_風力,発電量_バイオマス,発電量_その他,売電量,蓄電量_蓄電池,放電量_蓄電池,エネルギー使用量_ガス_全体,エネルギー使用量_ガス_空調,エネルギー使用量_ガス_自家発電,エネルギー使用量_ガス_コジェネ,エネルギー使用量_ガス_ボイラー,エネルギー使用量_ガス_その他,エネルギー使用量_油_全体,エネルギー使用量_油_空調,エネルギー使用量_油_自家発電,エネルギー使用量_油_コジェネ,エネルギー使用量_油_ボイラー,エネルギー使用量_油_その他,エネルギー使用量_その他
2021/04/01,1,67,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2021/04/01,2,68,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2021/04/01,3,65,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2021/04/01,4,78,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2021/04/01,5,71,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2021/04/01,6,87,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2021/04/01,7,70,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2021/04/01,8,68,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2021/04/01,9,66,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2021/04/01,10,66,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2021/04/01,11,63,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2021/04/01,12,67,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2021/04/01,13,93,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2021/04/01,14,118,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2021/04/01,15,153,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2021/04/01,16,177,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2021/04/01,17,175,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2021/04/01,18,209,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2021/04/01,19,219,,1,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2021/04/01,20,219,,2,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2021/04/01,21,224,,2,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2021/04/01,22,226,,2,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2021/04/01,23,219,,2,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2021/04/01,24,219,,2,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2021/04/01,25,223,,2,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2021/04/01,26,221,,2,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2021/04/01,27,217,,2,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2021/04/01,28,228,,2,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2021/04/01,29,229,,2,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2021/04/01,30,227,,2,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2021/04/01,31,223,,2,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2021/04/01,32,224,,2,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2021/04/01,33,218,,2,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2021/04/01,34,215,,2,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2021/04/01,35,213,,2,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2021/04/01,36,217,,3,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2021/04/01,37,221,,3,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2021/04/01,38,216,,3,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2021/04/01,39,217,,3,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2021/04/01,40,227,,3,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
2021/04/01,41,217,,2,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
