計測日,計測時間,電力使用量_全体,電力使用量_空調_熱源,電力使用量_空調_空調機,電力使用量_空調_搬送,電力使用量_照明,電力使用量_コンセント,電力使用量_動力,電力使用量_電灯,電力使用量_冷凍・冷熱,電力使用量_その他,発電量_全体,発電量_自家発電,発電量_太陽光,発電量_風力,発電量_バイオマス,発電量_その他,売電量,蓄電量_蓄電池,放電量_蓄電池,エネルギー使用量_ガス_全体,エネルギー使用量_ガス_空調,エネルギー使用量_ガス_自家発電,エネルギー使用量_ガス_コジェネ,エネルギー使用量_ガス_ボイラー,エネルギー使用量_ガス_その他,エネルギー使用量_油_全体,エネルギー使用量_油_空調,エネルギー使用量_油_自家発電,エネルギー使用量_油_コジェネ,エネルギー使用量_油_ボイラー,エネルギー使用量_油_その他,エネルギー使用量_その他
2018/04/01,1,13,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,2,12,,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,3,11,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,4,12,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,5,11,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,6,11,,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,7,11,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,8,12,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,9,12,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,10,13,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,11,13,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,12,12,,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,13,12,,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,14,12,,5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,15,11,,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,16,11,,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,17,11,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,18,12,,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,19,12,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,20,11,,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,21,11,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,22,11,,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,23,12,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,24,11,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,25,12,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,26,10,,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,27,10,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,28,11,,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,29,11,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,30,11,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,31,12,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,32,12,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,33,11,,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,34,12,,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,35,12,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,36,12,,5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,37,12,,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,38,13,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,39,13,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,40,13,,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,41,14,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,42,14,,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,43,13,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,44,14,,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,45,13,,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,46,13,,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,47,13,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,48,13,,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,1,13,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,2,12,,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,3,11,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,4,13,,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,5,12,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,6,11,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,7,13,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,8,12,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,9,12,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,10,13,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,11,13,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,12,11,,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,13,12,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,14,15,,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,15,15,,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,16,17,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,17,23,,4,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,18,37,,7,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,19,39,,5,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,20,39,,4,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,21,38,,4,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,22,38,,4,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,23,37,,3,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,24,37,,4,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,25,37,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,26,38,,4,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,27,37,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,28,36,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,29,35,,4,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,30,33,,4,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,31,38,,4,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,32,36,,4,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,33,37,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,34,36,,4,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,35,33,,3,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,36,36,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,37,37,,3,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,38,37,,4,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,39,37,,3,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,40,35,,4,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,41,33,,2,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,42,33,,4,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,43,27,,3,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,44,21,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,45,18,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,46,16,,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,47,16,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,48,15,,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,1,16,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,2,13,,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,3,11,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,4,13,,5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,5,13,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,6,13,,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,7,13,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,8,14,,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,9,13,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,10,14,,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,11,13,,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,12,13,,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,13,12,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,14,15,,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,15,16,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,16,18,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,17,21,,3,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,18,35,,4,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,19,38,,2,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,20,33,,5,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,21,38,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,22,38,,4,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,23,38,,2,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,24,37,,4,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,25,34,,2,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,26,31,,5,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,27,35,,2,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,28,33,,4,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,29,36,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,30,37,,4,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,31,36,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,32,26,,6,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,33,15,,6,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,34,37,,4,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,35,39,,2,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,36,36,,4,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,37,34,,3,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,38,35,,4,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,39,36,,4,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,40,32,,4,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,41,29,,3,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,42,27,,4,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,43,19,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,44,15,,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,45,8,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,46,14,,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,47,13,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,48,14,,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/04,1,12,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/04,2,13,,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/04,3,10,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/04,4,13,,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/04,5,12,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/04,6,13,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/04,7,11,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/04,8,11,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/04,9,13,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/04,10,14,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/04,11,13,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/04,12,5,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/04,13,5,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/04,14,12,,5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/04,15,16,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/04,16,18,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/04,17,23,,3,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/04,18,31,,4,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/04,19,40,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04/04,20,38,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
