計測日,計測時間,電力使用量_全体,電力使用量_空調_熱源,電力使用量_空調_空調機,電力使用量_空調_搬送,電力使用量_照明,電力使用量_コンセント,電力使用量_動力,電力使用量_電灯,電力使用量_冷凍・冷熱,電力使用量_その他,発電量_全体,発電量_自家発電,発電量_太陽光,発電量_風力,発電量_バイオマス,発電量_その他,売電量,蓄電量_蓄電池,放電量_蓄電池,エネルギー使用量_ガス_全体,エネルギー使用量_ガス_空調,エネルギー使用量_ガス_自家発電,エネルギー使用量_ガス_コジェネ,エネルギー使用量_ガス_ボイラー,エネルギー使用量_ガス_その他,エネルギー使用量_油_全体,エネルギー使用量_油_空調,エネルギー使用量_油_自家発電,エネルギー使用量_油_コジェネ,エネルギー使用量_油_ボイラー,エネルギー使用量_油_その他,エネルギー使用量_その他
2023/04/01,1,22,,0,,0,,,4,14,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,2,19,,0,,0,,,4,11,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,3,22,,0,,0,,,4,13,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,4,18,,0,,0,,,4,10,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,5,18,,0,,0,,,4,10,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,6,18,,0,,0,,,4,9,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,7,17,,0,,0,,,4,9,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,8,18,,0,,0,,,4,9,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,9,18,,0,,0,,,4,10,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,10,18,,0,,0,,,4,10,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,11,18,,0,,0,,,4,10,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,12,18,,0,,0,,,4,9,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,13,23,,0,,0,,,4,13,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,14,25,,0,,1,,,6,12,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,15,31,,0,,1,,,5,17,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,16,34,,0,,1,,,7,15,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,17,39,,0,,2,,,5,14,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,18,42,,0,,2,,,8,17,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,19,41,,0,,3,,,8,18,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,20,42,,0,,3,,,9,18,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,21,41,,0,,3,,,8,18,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,22,43,,0,,3,,,9,18,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,23,42,,0,,3,,,8,18,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,24,41,,0,,3,,,9,18,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,25,43,,0,,3,,,8,20,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,26,40,,0,,3,,,9,20,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,27,44,,0,,3,,,8,20,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,28,40,,0,,3,,,9,19,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,29,40,,0,,3,,,8,18,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,30,41,,0,,3,,,9,18,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,31,41,,0,,3,,,8,18,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,32,40,,0,,3,,,9,17,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,33,37,,0,,3,,,8,17,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,34,37,,0,,3,,,9,16,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,35,36,,0,,3,,,8,16,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,36,35,,0,,3,,,9,16,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,37,39,,0,,4,,,8,17,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,38,36,,0,,4,,,9,16,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,39,39,,0,,4,,,8,18,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,40,38,,0,,4,,,9,18,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,41,39,,0,,4,,,7,16,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,42,40,,0,,4,,,9,19,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,43,30,,0,,2,,,6,16,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,44,27,,0,,2,,,6,13,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,45,21,,0,,2,,,4,10,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,46,18,,0,,0,,,4,10,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,47,19,,0,,0,,,4,11,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,48,19,,0,,0,,,4,10,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,1,23,,0,,0,,,4,14,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,2,21,,0,,0,,,4,11,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,3,23,,0,,0,,,4,14,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,4,20,,0,,0,,,4,11,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,5,19,,0,,0,,,4,11,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,6,19,,0,,0,,,4,10,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,7,18,,0,,0,,,4,10,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,8,19,,0,,0,,,4,10,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,9,19,,0,,0,,,4,11,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,10,19,,0,,0,,,4,10,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,11,19,,0,,0,,,4,11,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,12,19,,0,,0,,,4,10,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,13,24,,0,,1,,,4,14,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,14,26,,0,,1,,,6,13,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,15,30,,0,,1,,,4,16,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,16,37,,0,,2,,,7,17,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,17,42,,0,,2,,,5,15,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,18,42,,0,,2,,,8,18,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,19,43,,0,,3,,,8,18,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,20,42,,0,,3,,,9,17,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,21,38,,0,,3,,,8,16,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,22,43,,0,,3,,,9,17,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,23,38,,0,,3,,,8,16,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,24,39,,0,,3,,,9,17,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,25,39,,0,,3,,,8,19,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,26,40,,0,,3,,,9,18,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,27,41,,0,,3,,,8,19,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,28,40,,0,,3,,,9,17,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,29,39,,0,,3,,,8,16,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,30,39,,0,,3,,,9,17,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,31,37,,0,,3,,,8,16,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,32,39,,0,,3,,,9,16,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,33,36,,0,,3,,,8,16,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,34,36,,0,,3,,,9,16,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,35,36,,0,,3,,,8,17,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,36,38,,0,,3,,,9,16,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,37,38,,0,,4,,,8,18,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,38,36,,0,,4,,,9,15,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,39,40,,0,,4,,,8,18,0,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,40,37,,0,,4,,,9,17,0,,,,,,,,,,,,,,,,,,,,,,
