計測日,計測時間,電力使用量_全体,電力使用量_空調_熱源,電力使用量_空調_空調機,電力使用量_空調_搬送,電力使用量_照明,電力使用量_コンセント,電力使用量_動力,電力使用量_電灯,電力使用量_冷凍・冷熱,電力使用量_その他,発電量_全体,発電量_自家発電,発電量_太陽光,発電量_風力,発電量_バイオマス,発電量_その他,売電量,蓄電量_蓄電池,放電量_蓄電池,エネルギー使用量_ガス_全体,エネルギー使用量_ガス_空調,エネルギー使用量_ガス_自家発電,エネルギー使用量_ガス_コジェネ,エネルギー使用量_ガス_ボイラー,エネルギー使用量_ガス_その他,エネルギー使用量_油_全体,エネルギー使用量_油_空調,エネルギー使用量_油_自家発電,エネルギー使用量_油_コジェネ,エネルギー使用量_油_ボイラー,エネルギー使用量_油_その他,エネルギー使用量_その他
2018/04/01,1,22,,0,,,,,,19,2,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,2,20,,0,,,,,,16,4,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,3,32,,0,,,,,,22,4,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,4,29,,0,,,,,,17,4,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,5,20,,0,,,,,,16,2,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,6,18,,0,,,,,,15,3,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,7,19,,0,,,,,,15,4,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,8,18,,0,,,,,,15,3,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,9,20,,0,,,,,,16,3,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,10,20,,0,,,,,,14,4,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,11,28,,1,,,,,,21,5,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,12,28,,1,,,,,,18,5,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,13,27,,1,,,,,,17,5,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,14,28,,1,,,,,,17,7,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,15,40,,1,,,,,,29,6,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,16,36,,1,,,,,,24,9,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,17,38,,1,,,,,,24,8,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,18,49,,2,,,,,,30,9,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,19,53,,2,,,,,,33,10,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,20,50,,2,,,,,,31,9,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,21,48,,2,,,,,,29,9,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,22,48,,2,,,,,,29,8,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,23,52,,1,,,,,,34,9,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,24,51,,1,,,,,,32,9,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,25,52,,1,,,,,,33,9,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,26,50,,1,,,,,,32,9,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,27,54,,1,,,,,,37,9,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,28,56,,1,,,,,,38,9,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,29,52,,1,,,,,,36,8,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,30,51,,1,,,,,,34,8,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,31,50,,1,,,,,,32,9,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,32,50,,1,,,,,,33,8,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,33,50,,1,,,,,,33,9,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,34,54,,1,,,,,,37,8,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,35,52,,1,,,,,,36,7,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,36,50,,1,,,,,,33,7,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,37,51,,1,,,,,,32,7,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,38,51,,1,,,,,,30,7,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,39,62,,1,,,,,,40,7,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,40,60,,1,,,,,,38,7,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,41,55,,1,,,,,,33,7,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,42,52,,1,,,,,,31,6,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,43,57,,1,,,,,,35,7,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,44,54,,1,,,,,,34,5,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,45,50,,1,,,,,,29,6,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,46,42,,1,,,,,,25,5,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,47,40,,1,,,,,,27,3,,,,,,,,,,,,,,,,,,,,,,
2018/04/01,48,38,,1,,,,,,24,4,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,1,32,,1,,,,,,23,3,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,2,24,,1,,,,,,19,3,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,3,28,,1,,,,,,23,4,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,4,26,,1,,,,,,20,4,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,5,23,,2,,,,,,18,3,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,6,21,,2,,,,,,16,3,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,7,23,,1,,,,,,18,4,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,8,23,,1,,,,,,17,3,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,9,24,,2,,,,,,17,3,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,10,20,,2,,,,,,15,3,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,11,28,,1,,,,,,23,3,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,12,24,,2,,,,,,18,4,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,13,23,,2,,,,,,17,4,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,14,26,,2,,,,,,17,5,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,15,38,,2,,,,,,28,6,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,16,37,,2,,,,,,26,6,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,17,36,,2,,,,,,24,8,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,18,37,,1,,,,,,24,8,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,19,40,,1,,,,,,28,8,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,20,40,,1,,,,,,27,8,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,21,46,,1,,,,,,29,7,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,22,48,,1,,,,,,31,7,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,23,52,,1,,,,,,35,8,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,24,51,,1,,,,,,34,8,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,25,52,,1,,,,,,36,7,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,26,50,,1,,,,,,34,7,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,27,56,,0,,,,,,40,7,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,28,61,,1,,,,,,44,8,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,29,53,,1,,,,,,37,7,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,30,54,,0,,,,,,38,7,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,31,52,,1,,,,,,35,8,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,32,50,,0,,,,,,35,6,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,33,50,,0,,,,,,34,7,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,34,54,,1,,,,,,38,7,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,35,54,,1,,,,,,39,7,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,36,50,,1,,,,,,35,7,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,37,52,,1,,,,,,33,7,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,38,52,,1,,,,,,31,6,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,39,62,,1,,,,,,41,7,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,40,61,,1,,,,,,39,7,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,41,55,,1,,,,,,34,6,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,42,54,,1,,,,,,32,7,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,43,58,,1,,,,,,36,6,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,44,55,,1,,,,,,35,5,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,45,50,,1,,,,,,30,6,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,46,42,,1,,,,,,26,5,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,47,41,,1,,,,,,27,4,,,,,,,,,,,,,,,,,,,,,,
2018/04/02,48,38,,1,,,,,,24,3,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,1,40,,1,,,,,,26,4,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,2,38,,1,,,,,,25,4,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,3,44,,1,,,,,,29,5,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,4,39,,1,,,,,,26,3,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,5,22,,0,,,,,,18,3,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,6,22,,0,,,,,,18,4,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,7,20,,0,,,,,,17,3,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,8,25,,0,,,,,,18,4,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,9,22,,0,,,,,,18,3,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,10,20,,0,,,,,,16,4,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,11,28,,0,,,,,,23,4,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,12,24,,0,,,,,,19,4,,,,,,,,,,,,,,,,,,,,,,
2018/04/03,13,23,,0,,,,,,17,4,,,,,,,,,,,,,,,,,,,,,,
