計測日,計測時間,電力使用量_全体,電力使用量_空調_熱源,電力使用量_空調_空調機,電力使用量_空調_搬送,電力使用量_照明,電力使用量_コンセント,電力使用量_動力,電力使用量_電灯,電力使用量_冷凍・冷熱,電力使用量_その他,発電量_全体,発電量_自家発電,発電量_太陽光,発電量_風力,発電量_バイオマス,発電量_その他,売電量,蓄電量_蓄電池,放電量_蓄電池,エネルギー使用量_ガス_全体,エネルギー使用量_ガス_空調,エネルギー使用量_ガス_自家発電,エネルギー使用量_ガス_コジェネ,エネルギー使用量_ガス_ボイラー,エネルギー使用量_ガス_その他,エネルギー使用量_油_全体,エネルギー使用量_油_空調,エネルギー使用量_油_自家発電,エネルギー使用量_油_コジェネ,エネルギー使用量_油_ボイラー,エネルギー使用量_油_その他,エネルギー使用量_その他
2017/04/01,1,22,,0,,1,,0,5,10,,,,,,,,,,,,,,,,,,,,,,,5
2017/04/01,2,19,,0,,1,,0,5,7,,,,,,,,,,,,,,,,,,,,,,,6
2017/04/01,3,21,,0,,1,,0,5,8,,,,,,,,,,,,,,,,,,,,,,,6
2017/04/01,4,19,,0,,1,,0,5,6,,,,,,,,,,,,,,,,,,,,,,,6
2017/04/01,5,20,,0,,1,,0,5,7,,,,,,,,,,,,,,,,,,,,,,,6
2017/04/01,6,19,,0,,1,,0,5,6,,,,,,,,,,,,,,,,,,,,,,,6
2017/04/01,7,18,,0,,1,,0,5,6,,,,,,,,,,,,,,,,,,,,,,,5
2017/04/01,8,18,,0,,1,,0,5,6,,,,,,,,,,,,,,,,,,,,,,,5
2017/04/01,9,17,,0,,1,,0,5,5,,,,,,,,,,,,,,,,,,,,,,,5
2017/04/01,10,17,,0,,1,,0,5,5,,,,,,,,,,,,,,,,,,,,,,,5
2017/04/01,11,18,,0,,1,,0,5,6,,,,,,,,,,,,,,,,,,,,,,,6
2017/04/01,12,18,,0,,1,,0,5,6,,,,,,,,,,,,,,,,,,,,,,,6
2017/04/01,13,22,,0,,1,,0,5,8,,,,,,,,,,,,,,,,,,,,,,,7
2017/04/01,14,35,,0,,2,,0,5,6,,,,,,,,,,,,,,,,,,,,,,,21
2017/04/01,15,46,,0,,3,,0,7,7,,,,,,,,,,,,,,,,,,,,,,,29
2017/04/01,16,44,,0,,4,,0,7,8,,,,,,,,,,,,,,,,,,,,,,,25
2017/04/01,17,44,,0,,3,,1,8,8,,,,,,,,,,,,,,,,,,,,,,,24
2017/04/01,18,44,,0,,4,,1,8,9,,,,,,,,,,,,,,,,,,,,,,,24
2017/04/01,19,55,,3,,9,,0,8,9,,,,,,,,,,,,,,,,,,,,,,,27
2017/04/01,20,52,,2,,9,,0,8,9,,,,,,,,,,,,,,,,,,,,,,,24
2017/04/01,21,53,,2,,9,,1,8,10,,,,,,,,,,,,,,,,,,,,,,,24
2017/04/01,22,52,,2,,9,,0,8,9,,,,,,,,,,,,,,,,,,,,,,,24
2017/04/01,23,52,,2,,9,,0,8,10,,,,,,,,,,,,,,,,,,,,,,,23
2017/04/01,24,49,,2,,9,,0,8,10,,,,,,,,,,,,,,,,,,,,,,,21
2017/04/01,25,53,,2,,9,,0,7,13,,,,,,,,,,,,,,,,,,,,,,,21
2017/04/01,26,47,,2,,9,,0,8,11,,,,,,,,,,,,,,,,,,,,,,,18
2017/04/01,27,44,,2,,9,,0,8,10,,,,,,,,,,,,,,,,,,,,,,,16
2017/04/01,28,46,,1,,9,,0,8,10,,,,,,,,,,,,,,,,,,,,,,,17
2017/04/01,29,47,,2,,9,,0,8,10,,,,,,,,,,,,,,,,,,,,,,,19
2017/04/01,30,45,,1,,8,,0,8,10,,,,,,,,,,,,,,,,,,,,,,,18
2017/04/01,31,44,,2,,9,,0,8,10,,,,,,,,,,,,,,,,,,,,,,,16
2017/04/01,32,47,,2,,9,,0,8,10,,,,,,,,,,,,,,,,,,,,,,,19
2017/04/01,33,44,,1,,9,,0,8,9,,,,,,,,,,,,,,,,,,,,,,,17
2017/04/01,34,41,,1,,9,,0,8,9,,,,,,,,,,,,,,,,,,,,,,,14
2017/04/01,35,42,,1,,9,,0,8,10,,,,,,,,,,,,,,,,,,,,,,,14
2017/04/01,36,41,,2,,9,,0,8,9,,,,,,,,,,,,,,,,,,,,,,,14
2017/04/01,37,45,,1,,9,,0,8,12,,,,,,,,,,,,,,,,,,,,,,,14
2017/04/01,38,40,,1,,9,,0,8,9,,,,,,,,,,,,,,,,,,,,,,,13
2017/04/01,39,41,,1,,9,,0,8,10,,,,,,,,,,,,,,,,,,,,,,,13
2017/04/01,40,40,,1,,9,,0,8,10,,,,,,,,,,,,,,,,,,,,,,,12
2017/04/01,41,39,,2,,9,,0,8,9,,,,,,,,,,,,,,,,,,,,,,,12
2017/04/01,42,40,,1,,9,,0,8,9,,,,,,,,,,,,,,,,,,,,,,,12
2017/04/01,43,39,,1,,9,,0,8,9,,,,,,,,,,,,,,,,,,,,,,,12
2017/04/01,44,38,,2,,9,,0,8,9,,,,,,,,,,,,,,,,,,,,,,,11
2017/04/01,45,28,,0,,8,,0,6,6,,,,,,,,,,,,,,,,,,,,,,,8
2017/04/01,46,26,,0,,8,,0,5,6,,,,,,,,,,,,,,,,,,,,,,,6
2017/04/01,47,26,,0,,8,,0,5,6,,,,,,,,,,,,,,,,,,,,,,,6
2017/04/01,48,18,,0,,1,,0,5,6,,,,,,,,,,,,,,,,,,,,,,,6
2017/04/02,1,22,,0,,1,,0,5,10,,,,,,,,,,,,,,,,,,,,,,,5
2017/04/02,2,19,,0,,1,,0,5,6,,,,,,,,,,,,,,,,,,,,,,,6
2017/04/02,3,20,,0,,1,,0,5,7,,,,,,,,,,,,,,,,,,,,,,,6
2017/04/02,4,19,,0,,1,,0,5,7,,,,,,,,,,,,,,,,,,,,,,,6
2017/04/02,5,19,,0,,1,,0,5,6,,,,,,,,,,,,,,,,,,,,,,,6
2017/04/02,6,19,,0,,1,,0,5,7,,,,,,,,,,,,,,,,,,,,,,,6
2017/04/02,7,18,,0,,1,,0,5,6,,,,,,,,,,,,,,,,,,,,,,,6
2017/04/02,8,18,,0,,1,,0,5,6,,,,,,,,,,,,,,,,,,,,,,,6
2017/04/02,9,18,,0,,1,,0,5,5,,,,,,,,,,,,,,,,,,,,,,,6
2017/04/02,10,18,,0,,1,,0,5,5,,,,,,,,,,,,,,,,,,,,,,,6
2017/04/02,11,19,,0,,1,,0,5,5,,,,,,,,,,,,,,,,,,,,,,,7
2017/04/02,12,31,,0,,1,,0,5,5,,,,,,,,,,,,,,,,,,,,,,,19
2017/04/02,13,35,,0,,1,,0,5,9,,,,,,,,,,,,,,,,,,,,,,,19
2017/04/02,14,33,,0,,1,,0,5,6,,,,,,,,,,,,,,,,,,,,,,,21
2017/04/02,15,38,,0,,1,,0,7,7,,,,,,,,,,,,,,,,,,,,,,,22
2017/04/02,16,39,,0,,3,,0,7,7,,,,,,,,,,,,,,,,,,,,,,,21
2017/04/02,17,40,,1,,2,,0,8,8,,,,,,,,,,,,,,,,,,,,,,,22
2017/04/02,18,46,,1,,3,,0,8,10,,,,,,,,,,,,,,,,,,,,,,,24
2017/04/02,19,54,,2,,9,,0,8,9,,,,,,,,,,,,,,,,,,,,,,,27
2017/04/02,20,53,,2,,9,,0,8,9,,,,,,,,,,,,,,,,,,,,,,,26
2017/04/02,21,52,,1,,9,,0,8,9,,,,,,,,,,,,,,,,,,,,,,,25
2017/04/02,22,50,,1,,9,,1,8,9,,,,,,,,,,,,,,,,,,,,,,,23
2017/04/02,23,51,,1,,9,,1,8,10,,,,,,,,,,,,,,,,,,,,,,,23
2017/04/02,24,45,,1,,9,,0,8,10,,,,,,,,,,,,,,,,,,,,,,,18
2017/04/02,25,48,,1,,9,,0,7,14,,,,,,,,,,,,,,,,,,,,,,,17
2017/04/02,26,45,,1,,9,,0,8,11,,,,,,,,,,,,,,,,,,,,,,,15
2017/04/02,27,43,,1,,9,,0,8,11,,,,,,,,,,,,,,,,,,,,,,,14
2017/04/02,28,43,,1,,9,,0,7,11,,,,,,,,,,,,,,,,,,,,,,,15
2017/04/02,29,46,,1,,9,,0,8,10,,,,,,,,,,,,,,,,,,,,,,,18
2017/04/02,30,48,,1,,9,,0,7,12,,,,,,,,,,,,,,,,,,,,,,,18
2017/04/02,31,46,,1,,9,,0,8,11,,,,,,,,,,,,,,,,,,,,,,,17
2017/04/02,32,45,,1,,9,,0,8,11,,,,,,,,,,,,,,,,,,,,,,,17
2017/04/02,33,43,,0,,9,,0,8,10,,,,,,,,,,,,,,,,,,,,,,,15
2017/04/02,34,43,,0,,9,,0,8,11,,,,,,,,,,,,,,,,,,,,,,,15
2017/04/02,35,46,,1,,9,,0,8,11,,,,,,,,,,,,,,,,,,,,,,,17
2017/04/02,36,44,,1,,9,,0,8,11,,,,,,,,,,,,,,,,,,,,,,,15
2017/04/02,37,45,,1,,9,,0,7,13,,,,,,,,,,,,,,,,,,,,,,,14
2017/04/02,38,42,,1,,9,,0,8,10,,,,,,,,,,,,,,,,,,,,,,,13
2017/04/02,39,40,,1,,9,,0,7,10,,,,,,,,,,,,,,,,,,,,,,,12
2017/04/02,40,41,,1,,9,,0,8,11,,,,,,,,,,,,,,,,,,,,,,,12
2017/04/02,41,38,,1,,9,,0,8,9,,,,,,,,,,,,,,,,,,,,,,,11
2017/04/02,42,41,,1,,9,,0,8,11,,,,,,,,,,,,,,,,,,,,,,,12
2017/04/02,43,39,,1,,9,,0,8,9,,,,,,,,,,,,,,,,,,,,,,,11
2017/04/02,44,40,,1,,9,,0,8,10,,,,,,,,,,,,,,,,,,,,,,,12
2017/04/02,45,27,,0,,8,,0,6,7,,,,,,,,,,,,,,,,,,,,,,,6
2017/04/02,46,21,,0,,3,,0,5,7,,,,,,,,,,,,,,,,,,,,,,,6
2017/04/02,47,19,,0,,1,,0,5,6,,,,,,,,,,,,,,,,,,,,,,,6
2017/04/02,48,18,,0,,1,,0,5,6,,,,,,,,,,,,,,,,,,,,,,,6
2017/04/03,1,23,,0,,1,,0,5,10,,,,,,,,,,,,,,,,,,,,,,,6
2017/04/03,2,19,,0,,1,,0,5,6,,,,,,,,,,,,,,,,,,,,,,,6
2017/04/03,3,21,,0,,1,,0,5,8,,,,,,,,,,,,,,,,,,,,,,,6
2017/04/03,4,20,,0,,1,,0,5,7,,,,,,,,,,,,,,,,,,,,,,,7
2017/04/03,5,19,,0,,1,,0,5,7,,,,,,,,,,,,,,,,,,,,,,,6
2017/04/03,6,19,,0,,1,,0,5,7,,,,,,,,,,,,,,,,,,,,,,,6
2017/04/03,7,19,,0,,1,,0,5,6,,,,,,,,,,,,,,,,,,,,,,,6
2017/04/03,8,19,,0,,1,,0,6,6,,,,,,,,,,,,,,,,,,,,,,,5
2017/04/03,9,18,,0,,1,,0,5,6,,,,,,,,,,,,,,,,,,,,,,,6
