計測日,計測時間,電力使用量_全体,電力使用量_空調_熱源,電力使用量_空調_空調機,電力使用量_空調_搬送,電力使用量_照明,電力使用量_コンセント,電力使用量_動力,電力使用量_電灯,電力使用量_冷凍・冷熱,電力使用量_その他,発電量_全体,発電量_自家発電,発電量_太陽光,発電量_風力,発電量_バイオマス,発電量_その他,売電量,蓄電量_蓄電池,放電量_蓄電池,エネルギー使用量_ガス_全体,エネルギー使用量_ガス_空調,エネルギー使用量_ガス_自家発電,エネルギー使用量_ガス_コジェネ,エネルギー使用量_ガス_ボイラー,エネルギー使用量_ガス_その他,エネルギー使用量_油_全体,エネルギー使用量_油_空調,エネルギー使用量_油_自家発電,エネルギー使用量_油_コジェネ,エネルギー使用量_油_ボイラー,エネルギー使用量_油_その他,エネルギー使用量_その他
2021/04/01,1,69,,7,,5,,,34,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,2,68,,15,,5,,,33,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,3,66,,5,,5,,,37,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,4,68,,7,,3,,,33,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,5,65,,17,,3,,,30,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,6,65,,9,,3,,,32,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,7,64,,8,,4,,,34,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,8,65,,8,,0,,,30,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,9,67,,9,,4,,,33,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,10,67,,11,,2,,,35,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,11,68,,14,,3,,,27,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,12,76,,14,,3,,,37,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,13,88,,12,,9,,,40,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,14,103,,28,,12,,,44,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,15,126,,35,,19,,,49,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,16,147,,41,,10,,,57,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,17,190,,66,,30,,,85,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,18,193,,73,,20,,,102,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,19,198,,64,,26,,,105,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,20,199,,65,,28,,,97,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,21,204,,64,,26,,,109,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,22,197,,67,,30,,,110,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,23,202,,61,,29,,,115,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,24,197,,62,,27,,,105,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,25,190,,48,,27,,,104,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,26,195,,68,,21,,,108,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,27,197,,52,,33,,,100,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,28,186,,57,,28,,,108,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,29,193,,58,,30,,,108,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,30,187,,61,,24,,,102,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,31,196,,60,,34,,,107,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,32,194,,68,,23,,,105,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,33,189,,52,,32,,,105,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,34,188,,62,,26,,,106,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,35,186,,55,,26,,,101,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,36,188,,64,,27,,,96,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,37,181,,60,,29,,,95,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,38,172,,60,,20,,,89,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,39,171,,60,,24,,,90,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,40,163,,63,,23,,,81,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,41,125,,31,,25,,,60,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,42,114,,20,,18,,,57,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,43,107,,22,,22,,,61,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,44,100,,15,,20,,,51,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,45,91,,19,,17,,,50,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,46,87,,13,,16,,,51,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,47,81,,13,,10,,,40,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,48,72,,10,,6,,,33,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,1,65,,16,,1,,,30,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,2,65,,10,,1,,,32,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,3,64,,12,,2,,,35,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,4,65,,8,,0,,,30,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,5,64,,19,,2,,,28,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,6,64,,12,,2,,,31,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,7,65,,9,,2,,,34,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,8,63,,7,,2,,,29,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,9,62,,7,,0,,,33,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,10,63,,6,,2,,,27,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,11,64,,10,,1,,,31,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,12,70,,10,,3,,,33,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,13,89,,16,,6,,,38,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,14,98,,25,,8,,,43,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,15,122,,27,,15,,,52,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,16,143,,37,,15,,,56,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,17,181,,57,,27,,,82,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,18,192,,64,,23,,,95,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,19,203,,79,,25,,,101,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,20,201,,66,,27,,,100,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,21,198,,63,,25,,,103,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,22,201,,70,,27,,,104,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,23,193,,72,,28,,,105,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,24,195,,62,,27,,,103,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,25,195,,59,,25,,,106,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,26,194,,65,,24,,,94,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,27,187,,58,,28,,,105,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,28,183,,53,,28,,,100,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,29,186,,55,,27,,,100,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,30,181,,49,,24,,,105,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,31,190,,60,,28,,,105,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,32,187,,65,,28,,,103,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,33,191,,60,,28,,,102,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,34,185,,62,,26,,,107,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,35,189,,50,,27,,,101,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,36,187,,62,,26,,,97,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,37,182,,68,,25,,,94,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,38,180,,72,,24,,,92,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,39,174,,66,,24,,,88,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,40,169,,66,,23,,,89,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,41,120,,26,,22,,,59,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,42,113,,19,,22,,,63,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,43,105,,25,,21,,,56,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,44,95,,12,,22,,,54,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,45,88,,11,,10,,,48,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,46,81,,11,,8,,,43,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,47,79,,12,,11,,,39,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,48,76,,13,,3,,,36,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/03,1,69,,17,,2,,,34,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/03,2,69,,10,,0,,,36,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/03,3,70,,16,,1,,,31,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/03,4,70,,5,,4,,,32,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/03,5,68,,12,,0,,,32,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/03,6,69,,6,,1,,,32,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/03,7,70,,17,,1,,,35,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/03,8,70,,10,,1,,,30,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/03,9,69,,12,,1,,,30,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/03,10,66,,8,,1,,,33,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/03,11,66,,13,,0,,,32,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/03,12,64,,10,,0,,,31,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/03,13,68,,10,,0,,,32,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/03,14,67,,12,,1,,,36,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/03,15,73,,17,,2,,,29,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/03,16,85,,20,,0,,,30,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/03,17,91,,15,,0,,,35,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/03,18,99,,19,,3,,,39,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/03,19,97,,27,,2,,,40,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/03,20,98,,19,,7,,,39,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/03,21,99,,18,,5,,,42,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/03,22,99,,20,,2,,,40,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/03,23,101,,21,,9,,,45,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/03,24,98,,23,,4,,,38,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/03,25,101,,18,,6,,,41,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/03,26,101,,25,,7,,,43,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/03,27,99,,20,,4,,,39,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/03,28,99,,28,,5,,,43,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/03,29,98,,17,,4,,,43,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/03,30,100,,25,,7,,,43,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/03,31,100,,13,,7,,,43,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/03,32,101,,29,,4,,,39,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/03,33,100,,15,,6,,,47,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/03,34,98,,19,,6,,,41,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/03,35,97,,19,,5,,,40,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/03,36,95,,18,,6,,,41,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/03,37,87,,17,,6,,,39,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/03,38,85,,15,,7,,,42,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/03,39,83,,13,,6,,,37,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/03,40,76,,16,,1,,,36,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/03,41,68,,6,,4,,,33,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/03,42,68,,10,,4,,,34,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/03,43,67,,6,,2,,,32,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/03,44,67,,15,,2,,,35,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/03,45,65,,3,,2,,,31,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/03,46,66,,12,,3,,,35,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/03,47,67,,5,,3,,,38,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/03,48,67,,13,,3,,,32,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/04,1,65,,10,,3,,,29,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/04,2,65,,14,,2,,,34,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/04,3,66,,7,,2,,,39,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/04,4,66,,11,,4,,,32,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/04,5,66,,9,,3,,,35,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/04,6,66,,15,,3,,,31,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/04,7,67,,8,,1,,,36,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/04,8,65,,12,,2,,,32,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/04,9,64,,10,,3,,,35,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/04,10,64,,10,,1,,,30,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/04,11,65,,8,,3,,,36,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/04,12,65,,9,,2,,,34,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/04,13,64,,7,,3,,,33,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/04,14,65,,12,,1,,,34,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/04,15,65,,8,,2,,,33,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/04,16,65,,10,,2,,,33,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/04,17,70,,6,,2,,,30,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/04,18,72,,9,,4,,,32,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/04,19,72,,12,,2,,,38,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/04,20,74,,10,,4,,,29,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/04,21,72,,11,,1,,,37,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/04,22,74,,8,,1,,,33,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/04,23,78,,9,,4,,,34,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/04,24,79,,7,,3,,,34,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/04,25,75,,11,,6,,,36,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/04,26,74,,9,,3,,,34,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/04,27,78,,9,,3,,,35,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/04,28,79,,12,,3,,,35,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/04,29,79,,14,,3,,,36,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/04,30,79,,7,,3,,,37,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/04,31,78,,11,,7,,,31,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/04,32,76,,11,,4,,,38,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/04,33,73,,12,,5,,,34,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/04,34,72,,11,,1,,,36,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/04,35,71,,9,,5,,,36,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/04,36,72,,4,,3,,,32,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/04,37,67,,15,,2,,,35,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/04,38,67,,7,,5,,,35,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/04,39,67,,14,,2,,,33,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/04,40,66,,3,,1,,,34,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/04,41,66,,18,,3,,,33,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/04,42,66,,8,,2,,,30,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/04,43,66,,7,,3,,,38,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/04,44,65,,9,,0,,,35,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/04,45,62,,11,,2,,,30,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/04,46,63,,12,,2,,,29,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/04,47,62,,11,,0,,,28,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/04,48,63,,9,,1,,,37,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/05,1,64,,12,,1,,,35,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/05,2,64,,8,,1,,,30,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/05,3,63,,11,,2,,,29,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/05,4,63,,8,,0,,,35,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/05,5,63,,12,,1,,,30,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/05,6,64,,10,,1,,,36,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/05,7,63,,10,,2,,,33,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/05,8,64,,8,,1,,,31,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/05,9,63,,8,,1,,,31,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/05,10,63,,8,,1,,,33,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/05,11,62,,11,,0,,,33,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/05,12,69,,9,,1,,,30,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/05,13,81,,11,,1,,,35,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/05,14,95,,18,,10,,,44,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/05,15,117,,23,,11,,,49,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/05,16,145,,46,,19,,,57,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/05,17,190,,58,,19,,,88,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/05,18,194,,70,,24,,,95,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/05,19,209,,76,,28,,,105,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/05,20,211,,72,,26,,,107,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/05,21,222,,82,,29,,,115,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/05,22,206,,73,,24,,,106,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/05,23,201,,63,,30,,,104,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/05,24,206,,77,,31,,,107,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/05,25,211,,64,,29,,,105,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/05,26,203,,68,,24,,,103,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/05,27,208,,71,,31,,,101,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/05,28,210,,79,,25,,,107,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/05,29,211,,77,,27,,,103,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/05,30,218,,86,,29,,,107,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/05,31,223,,92,,29,,,105,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/05,32,218,,83,,30,,,106,,,,,,,,,,,,,,,,,,,,,,,,
2021/04/05,33,223,,95,,31,,,111,,,,,,,,,,,,,,,,,,,,,,,,
