計測日,計測時間,電力使用量_全体,電力使用量_空調_熱源,電力使用量_空調_空調機,電力使用量_空調_搬送,電力使用量_照明,電力使用量_コンセント,電力使用量_動力,電力使用量_電灯,電力使用量_冷凍・冷熱,電力使用量_その他,発電量_全体,発電量_自家発電,発電量_太陽光,発電量_風力,発電量_バイオマス,発電量_その他,売電量,蓄電量_蓄電池,放電量_蓄電池,エネルギー使用量_ガス_全体,エネルギー使用量_ガス_空調,エネルギー使用量_ガス_自家発電,エネルギー使用量_ガス_コジェネ,エネルギー使用量_ガス_ボイラー,エネルギー使用量_ガス_その他,エネルギー使用量_油_全体,エネルギー使用量_油_空調,エネルギー使用量_油_自家発電,エネルギー使用量_油_コジェネ,エネルギー使用量_油_ボイラー,エネルギー使用量_油_その他,エネルギー使用量_その他
2022/04/01,1,19,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,2,19,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,3,18,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,4,19,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,5,19,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,6,19,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,7,19,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,8,28,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,9,26,6,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,10,25,6,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,11,29,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,12,37,7,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,13,36,8,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,14,32,8,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,15,42,11,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,16,48,16,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,17,50,17,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,18,59,19,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,19,59,20,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,20,58,20,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,21,56,18,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,22,59,20,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,23,57,18,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,24,50,16,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,25,50,16,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,26,47,15,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,27,46,14,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,28,45,13,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,29,45,13,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,30,42,12,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,31,40,13,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,32,39,12,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,33,40,12,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,34,39,13,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,35,36,12,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,36,36,11,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,37,39,12,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,38,38,12,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,39,36,10,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,40,36,12,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,41,33,11,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,42,31,10,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,43,30,10,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,44,24,6,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,45,24,6,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,46,25,6,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,47,24,6,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,48,25,6,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,1,25,7,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,2,24,6,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,3,25,7,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,4,23,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,5,24,6,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,6,25,7,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,7,25,7,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,8,32,7,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,9,29,8,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,10,26,7,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,11,32,8,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,12,39,9,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,13,36,9,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,14,34,8,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,15,37,8,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,16,41,8,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,17,37,7,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,18,46,11,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,19,49,14,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,20,51,14,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,21,44,12,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,22,45,10,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,23,44,9,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,24,41,8,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,25,40,8,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,26,41,8,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,27,40,7,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,28,38,8,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,29,38,8,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,30,36,7,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,31,34,9,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,32,33,8,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,33,37,8,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,34,34,9,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,35,34,9,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,36,33,8,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,37,35,10,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,38,35,10,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,39,30,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,40,24,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,41,23,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,42,24,4,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,43,22,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,44,22,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,45,22,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,46,21,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,47,22,4,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,48,22,4,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,1,20,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,2,21,4,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,3,21,4,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,4,20,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,5,21,4,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,6,23,5,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,7,25,8,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,8,29,6,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,9,33,8,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,10,27,7,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,11,30,9,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,12,34,9,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,13,36,8,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,14,34,9,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,15,34,8,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,16,39,14,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,17,42,13,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,18,48,16,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,19,56,19,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,20,46,15,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,21,45,14,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,22,43,14,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,23,43,14,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,24,43,16,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,25,45,17,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,26,45,16,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,27,46,17,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,28,44,15,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,29,45,15,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,30,45,16,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,31,44,15,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,32,42,14,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,33,42,13,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,34,40,15,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,35,40,13,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,36,39,12,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,37,38,9,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,38,38,9,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,39,37,9,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,40,34,8,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,41,32,8,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,42,32,9,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,43,30,7,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,44,30,9,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,45,30,9,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,46,30,8,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,47,29,8,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,48,29,8,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/04,1,29,8,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/04,2,29,8,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/04,3,28,8,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/04,4,28,8,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/04,5,30,9,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/04,6,29,9,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/04,7,30,9,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/04,8,34,8,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/04,9,36,8,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/04/04,10,36,9,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
