計測日,計測時間,電力使用量_全体,電力使用量_空調_熱源,電力使用量_空調_空調機,電力使用量_空調_搬送,電力使用量_照明,電力使用量_コンセント,電力使用量_動力,電力使用量_電灯,電力使用量_冷凍・冷熱,電力使用量_その他,発電量_全体,発電量_自家発電,発電量_太陽光,発電量_風力,発電量_バイオマス,発電量_その他,売電量,蓄電量_蓄電池,放電量_蓄電池,エネルギー使用量_ガス_全体,エネルギー使用量_ガス_空調,エネルギー使用量_ガス_自家発電,エネルギー使用量_ガス_コジェネ,エネルギー使用量_ガス_ボイラー,エネルギー使用量_ガス_その他,エネルギー使用量_油_全体,エネルギー使用量_油_空調,エネルギー使用量_油_自家発電,エネルギー使用量_油_コジェネ,エネルギー使用量_油_ボイラー,エネルギー使用量_油_その他,エネルギー使用量_その他
2021/04/01,1,20,,0,,3,,,,14,3,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,2,23,,0,,3,,,,17,3,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,3,20,,0,,3,,,,15,3,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,4,23,,0,,3,,,,18,2,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,5,20,,0,,3,,,,15,2,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,6,30,,0,,3,,,,24,3,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,7,23,,0,,3,,,,18,3,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,8,28,,0,,3,,,,22,4,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,9,23,,0,,3,,,,18,2,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,10,19,,0,,3,,,,15,2,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,11,21,,0,,3,,,,15,4,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,12,23,,0,,3,,,,17,3,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,13,20,,0,,3,,,,14,3,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,14,27,,0,,3,,,,20,3,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,15,23,,0,,4,,,,17,2,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,16,31,,0,,6,,,,17,8,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,17,38,,0,,6,,,,17,15,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,18,45,,0,,7,,,,21,16,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,19,39,,0,,7,,,,21,11,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,20,46,,0,,9,,,,23,14,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,21,55,,0,,14,,,,26,15,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,22,59,,1,,14,,,,27,17,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,23,58,,0,,14,,,,27,17,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,24,57,,0,,14,,,,27,16,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,25,56,,0,,14,,,,28,14,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,26,57,,0,,14,,,,31,11,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,27,58,,0,,14,,,,32,11,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,28,59,,0,,14,,,,31,14,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,29,59,,0,,14,,,,31,14,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,30,64,,0,,14,,,,37,13,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,31,61,,0,,14,,,,35,12,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,32,64,,0,,14,,,,40,10,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,33,57,,0,,14,,,,32,11,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,34,53,,0,,13,,,,30,10,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,35,52,,0,,14,,,,28,10,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,36,52,,0,,14,,,,29,9,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,37,53,,0,,14,,,,29,10,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,38,54,,0,,13,,,,30,10,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,39,52,,0,,14,,,,28,10,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,40,49,,0,,13,,,,27,10,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,41,48,,0,,13,,,,26,10,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,42,48,,0,,12,,,,26,10,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,43,46,,0,,13,,,,25,8,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,44,46,,0,,12,,,,27,7,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,45,36,,0,,10,,,,22,4,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,46,23,,0,,3,,,,18,2,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,47,22,,0,,3,,,,17,2,,,,,,,,,,,,,,,,,,,,,,
2021/04/01,48,20,,0,,3,,,,14,3,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,1,20,,0,,3,,,,15,2,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,2,24,,0,,3,,,,18,3,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,3,21,,0,,3,,,,16,2,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,4,24,,0,,3,,,,19,2,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,5,21,,0,,3,,,,16,2,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,6,30,,0,,3,,,,24,3,,,,,,,,,,,,,,,,,,,,,,
2021/04/02,7,23,,0,,3,,,,18,2,,,,,,,,,,,,,,,,,,,,,,
