計測日,計測時間,電力使用量_全体,電力使用量_空調_熱源,電力使用量_空調_空調機,電力使用量_空調_搬送,電力使用量_照明,電力使用量_コンセント,電力使用量_動力,電力使用量_電灯,電力使用量_冷凍・冷熱,電力使用量_その他,発電量_全体,発電量_自家発電,発電量_太陽光,発電量_風力,発電量_バイオマス,発電量_その他,売電量,蓄電量_蓄電池,放電量_蓄電池,エネルギー使用量_ガス_全体,エネルギー使用量_ガス_空調,エネルギー使用量_ガス_自家発電,エネルギー使用量_ガス_コジェネ,エネルギー使用量_ガス_ボイラー,エネルギー使用量_ガス_その他,エネルギー使用量_油_全体,エネルギー使用量_油_空調,エネルギー使用量_油_自家発電,エネルギー使用量_油_コジェネ,エネルギー使用量_油_ボイラー,エネルギー使用量_油_その他,エネルギー使用量_その他
2023/04/01,1,19,,,,,,,,14,5,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,2,18,,,,,,,,13,5,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,3,18,,,,,,,,14,4,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,4,18,,,,,,,,14,4,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,5,18,,,,,,,,13,5,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,6,17,,,,,,,,13,4,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,7,17,,,,,,,,13,4,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,8,17,,,,,,,,13,4,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,9,17,,,,,,,,13,4,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,10,17,,,,,,,,13,4,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,11,23,,,,,,,,12,11,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,12,24,,,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,13,25,,,,,,,,12,13,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,14,25,,,,,,,,13,12,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,15,34,,,,,,,,22,12,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,16,35,,,,,,,,22,13,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,17,33,,,,,,,,18,15,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,18,30,,,,,,,,17,13,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,19,31,,,,,,,,16,15,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,20,31,,,,,,,,16,15,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,21,28,,,,,,,,13,15,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,22,30,,,,,,,,16,14,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,23,31,,,,,,,,17,14,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,24,31,,,,,,,,17,14,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,25,32,,,,,,,,17,15,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,26,31,,,,,,,,17,14,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,27,31,,,,,,,,15,16,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,28,32,,,,,,,,17,15,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,29,31,,,,,,,,17,14,,,,,,,,,,,,,,,,,,,,,,
