計測日,計測時間,電力使用量_全体,電力使用量_空調_熱源,電力使用量_空調_空調機,電力使用量_空調_搬送,電力使用量_照明,電力使用量_コンセント,電力使用量_動力,電力使用量_電灯,電力使用量_冷凍・冷熱,電力使用量_その他,発電量_全体,発電量_自家発電,発電量_太陽光,発電量_風力,発電量_バイオマス,発電量_その他,売電量,蓄電量_蓄電池,放電量_蓄電池,エネルギー使用量_ガス_全体,エネルギー使用量_ガス_空調,エネルギー使用量_ガス_自家発電,エネルギー使用量_ガス_コジェネ,エネルギー使用量_ガス_ボイラー,エネルギー使用量_ガス_その他,エネルギー使用量_油_全体,エネルギー使用量_油_空調,エネルギー使用量_油_自家発電,エネルギー使用量_油_コジェネ,エネルギー使用量_油_ボイラー,エネルギー使用量_油_その他,エネルギー使用量_その他
2019/04/01,1,20,,0,,1,,,,13,6,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,2,20,,0,,1,,,,14,6,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,3,22,,0,,1,,,,15,6,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,4,22,,0,,1,,,,16,5,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,5,19,,0,,1,,,,16,2,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,6,18,,0,,1,,,,13,4,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,7,18,,0,,1,,,,13,5,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,8,18,,0,,1,,,,12,5,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,9,20,,0,,1,,,,14,5,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,10,18,,0,,1,,,,12,5,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,11,18,,0,,1,,,,12,5,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,12,18,,0,,1,,,,12,5,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,13,19,,1,,1,,,,12,6,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,14,21,,3,,1,,,,12,5,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,15,27,,4,,1,,,,17,5,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,16,35,,4,,1,,,,24,6,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,17,32,,4,,1,,,,22,5,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,18,32,,3,,0,,,,21,7,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,19,29,,3,,1,,,,20,5,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,20,33,,4,,1,,,,19,9,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,21,46,,12,,1,,,,24,8,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,22,42,,7,,1,,,,25,9,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,23,40,,5,,1,,,,25,9,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,24,42,,5,,1,,,,26,10,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,25,42,,5,,1,,,,26,10,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,26,44,,5,,1,,,,28,9,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,27,44,,6,,1,,,,27,10,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,28,47,,5,,1,,,,31,9,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,29,44,,4,,1,,,,30,9,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,30,41,,5,,1,,,,25,9,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,31,44,,6,,1,,,,27,10,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,32,46,,8,,1,,,,26,9,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,33,45,,8,,1,,,,27,8,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,34,43,,8,,1,,,,24,9,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,35,42,,8,,1,,,,23,9,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,36,42,,8,,1,,,,25,9,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,37,46,,8,,1,,,,27,10,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,38,50,,10,,1,,,,26,13,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,39,50,,10,,1,,,,25,14,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,40,54,,8,,1,,,,31,14,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,41,50,,8,,1,,,,27,13,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,42,48,,8,,1,,,,26,13,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,43,44,,7,,1,,,,23,12,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,44,44,,8,,2,,,,23,12,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,45,46,,8,,1,,,,24,13,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,46,40,,8,,1,,,,24,8,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,47,28,,1,,1,,,,20,7,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,48,28,,0,,2,,,,19,7,,,,,,,,,,,,,,,,,,,,,,
2019/04/02,1,28,,0,,2,,,,19,7,,,,,,,,,,,,,,,,,,,,,,
2019/04/02,2,28,,0,,2,,,,19,7,,,,,,,,,,,,,,,,,,,,,,
2019/04/02,3,30,,0,,1,,,,21,7,,,,,,,,,,,,,,,,,,,,,,
2019/04/02,4,26,,0,,1,,,,18,6,,,,,,,,,,,,,,,,,,,,,,
2019/04/02,5,18,,0,,1,,,,15,2,,,,,,,,,,,,,,,,,,,,,,
2019/04/02,6,17,,0,,1,,,,14,2,,,,,,,,,,,,,,,,,,,,,,
2019/04/02,7,20,,0,,1,,,,15,3,,,,,,,,,,,,,,,,,,,,,,
2019/04/02,8,16,,0,,1,,,,13,3,,,,,,,,,,,,,,,,,,,,,,
2019/04/02,9,16,,0,,1,,,,13,2,,,,,,,,,,,,,,,,,,,,,,
2019/04/02,10,16,,0,,1,,,,13,3,,,,,,,,,,,,,,,,,,,,,,
