計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/07/01,01,10,,,2,7,,
2013/07/01,02,10,,,2,6,,
2013/07/01,03,10,,,2,7,,
2013/07/01,04,11,,,2,7,,
2013/07/01,05,10,,,2,6,,
2013/07/01,06,11,,,2,7,,
2013/07/01,07,16,,,3,11,,
2013/07/01,08,19,,,4,13,,
2013/07/01,09,26,,,5,19,,
2013/07/01,10,34,,,7,25,,
2013/07/01,11,37,,,9,26,,
2013/07/01,12,37,,,9,27,,
2013/07/01,13,37,,,9,27,,
2013/07/01,14,38,,,9,27,,
2013/07/01,15,39,,,10,27,,
2013/07/01,16,38,,,9,27,,
2013/07/01,17,39,,,10,27,,
2013/07/01,18,37,,,9,26,,
2013/07/01,19,35,,,7,26,,
2013/07/01,20,29,,,6,21,,
2013/07/01,21,24,,,4,18,,
2013/07/01,22,20,,,3,15,,
2013/07/01,23,16,,,3,11,,
2013/07/01,24,15,,,3,10,,
2013/07/02,01,12,,,2,8,,
2013/07/02,02,12,,,2,8,,
2013/07/02,03,12,,,2,8,,
2013/07/02,04,12,,,2,8,,
2013/07/02,05,12,,,2,8,,
2013/07/02,06,12,,,2,8,,
2013/07/02,07,16,,,4,11,,
2013/07/02,08,23,,,5,17,,
2013/07/02,09,28,,,6,20,,
2013/07/02,10,36,,,10,25,,
2013/07/02,11,40,,,12,26,,
2013/07/02,12,39,,,11,26,,
2013/07/02,13,40,,,11,26,,
2013/07/02,14,38,,,11,26,,
2013/07/02,15,38,,,10,26,,
2013/07/02,16,37,,,9,25,,
2013/07/02,17,36,,,9,25,,
2013/07/02,18,35,,,8,25,,
2013/07/02,19,34,,,8,24,,
2013/07/02,20,28,,,6,20,,
2013/07/02,21,23,,,4,17,,
2013/07/02,22,18,,,3,14,,
2013/07/02,23,15,,,3,11,,
2013/07/02,24,15,,,3,10,,
2013/07/03,01,12,,,2,8,,
2013/07/03,02,11,,,2,7,,
2013/07/03,03,11,,,2,7,,
2013/07/03,04,11,,,2,7,,
2013/07/03,05,11,,,2,7,,
2013/07/03,06,10,,,2,7,,
2013/07/03,07,15,,,3,10,,
2013/07/03,08,21,,,4,15,,
2013/07/03,09,29,,,7,20,,
2013/07/03,10,34,,,8,24,,
2013/07/03,11,37,,,9,26,,
2013/07/03,12,37,,,9,27,,
2013/07/03,13,39,,,10,28,,
2013/07/03,14,38,,,9,27,,
2013/07/03,15,37,,,9,27,,
2013/07/03,16,38,,,9,27,,
2013/07/03,17,36,,,7,27,,
2013/07/03,18,35,,,7,26,,
2013/07/03,19,33,,,7,25,,
2013/07/03,20,27,,,5,20,,
2013/07/03,21,20,,,4,15,,
2013/07/03,22,18,,,4,12,,
2013/07/03,23,16,,,3,11,,
2013/07/03,24,12,,,2,8,,
2013/07/04,01,11,,,2,7,,
2013/07/04,02,11,,,2,7,,
2013/07/04,03,11,,,2,7,,
2013/07/04,04,11,,,2,7,,
2013/07/04,05,11,,,2,7,,
2013/07/04,06,11,,,2,7,,
2013/07/04,07,17,,,4,11,,
2013/07/04,08,20,,,4,14,,
2013/07/04,09,29,,,7,20,,
2013/07/04,10,34,,,8,24,,
2013/07/04,11,36,,,8,26,,
2013/07/04,12,36,,,8,26,,
2013/07/04,13,37,,,9,26,,
2013/07/04,14,38,,,10,26,,
2013/07/04,15,37,,,10,26,,
2013/07/04,16,37,,,10,25,,
2013/07/04,17,37,,,9,26,,
2013/07/04,18,36,,,9,25,,
2013/07/04,19,34,,,8,24,,
2013/07/04,20,27,,,6,19,,
2013/07/04,21,21,,,5,15,,
2013/07/04,22,19,,,4,13,,
2013/07/04,23,18,,,3,13,,
2013/07/04,24,15,,,3,10,,
2013/07/05,01,11,,,2,7,,
2013/07/05,02,10,,,2,6,,
2013/07/05,03,11,,,2,7,,
2013/07/05,04,10,,,2,7,,
2013/07/05,05,11,,,2,6,,
2013/07/05,06,10,,,2,6,,
2013/07/05,07,16,,,4,10,,
2013/07/05,08,19,,,4,13,,
2013/07/05,09,27,,,6,19,,
2013/07/05,10,34,,,9,24,,
2013/07/05,11,36,,,9,25,,
2013/07/05,12,37,,,11,25,,
2013/07/05,13,37,,,10,25,,
2013/07/05,14,20,,,6,13,,
2013/07/05,15,33,,,10,22,,
2013/07/05,16,41,,,13,27,,
2013/07/05,17,38,,,11,25,,
2013/07/05,18,37,,,10,25,,
2013/07/05,19,33,,,9,23,,
2013/07/05,20,27,,,7,19,,
2013/07/05,21,20,,,5,14,,
2013/07/05,22,17,,,4,11,,
2013/07/05,23,16,,,4,11,,
2013/07/05,24,16,,,4,11,,
2013/07/06,01,11,,,2,7,,
2013/07/06,02,11,,,2,7,,
2013/07/06,03,11,,,3,7,,
2013/07/06,04,11,,,2,7,,
2013/07/06,05,11,,,2,7,,
2013/07/06,06,11,,,2,7,,
2013/07/06,07,11,,,2,7,,
2013/07/06,08,11,,,3,7,,
2013/07/06,09,14,,,4,8,,
2013/07/06,10,15,,,5,8,,
2013/07/06,11,17,,,5,10,,
2013/07/06,12,18,,,6,10,,
2013/07/06,13,17,,,6,10,,
2013/07/06,14,18,,,6,10,,
2013/07/06,15,18,,,6,10,,
2013/07/06,16,19,,,6,11,,
2013/07/06,17,18,,,6,11,,
