計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/01/01,01,109,1,,,,,
2013/01/01,02,95,1,,,,,
2013/01/01,03,89,1,,,,,
2013/01/01,04,94,1,,,,,
2013/01/01,05,93,1,,,,,
2013/01/01,06,86,1,,,,,
2013/01/01,07,92,1,,,,,
2013/01/01,08,108,1,,,,,
2013/01/01,09,110,1,,,,,
2013/01/01,10,118,1,,,,,
2013/01/01,11,113,1,,,,,
2013/01/01,12,108,2,,,,,
2013/01/01,13,118,2,,,,,
2013/01/01,14,109,1,,,,,
2013/01/01,15,109,2,,,,,
2013/01/01,16,108,1,,,,,
2013/01/01,17,119,1,,,,,
2013/01/01,18,126,2,,,,,
2013/01/01,19,134,2,,,,,
2013/01/01,20,140,1,,,,,
2013/01/01,21,130,2,,,,,
2013/01/01,22,126,1,,,,,
2013/01/01,23,135,1,,,,,
2013/01/01,24,115,1,,,,,
2013/01/02,01,103,1,,,,,
2013/01/02,02,86,1,,,,,
2013/01/02,03,83,1,,,,,
2013/01/02,04,92,1,,,,,
2013/01/02,05,88,1,,,,,
2013/01/02,06,85,1,,,,,
2013/01/02,07,115,1,,,,,
2013/01/02,08,226,10,,,,,
2013/01/02,09,253,18,,,,,
2013/01/02,10,301,20,,,,,
2013/01/02,11,344,35,,,,,
2013/01/02,12,324,30,,,,,
2013/01/02,13,322,26,,,,,
2013/01/02,14,309,19,,,,,
2013/01/02,15,305,18,,,,,
2013/01/02,16,298,17,,,,,
2013/01/02,17,302,15,,,,,
2013/01/02,18,314,15,,,,,
2013/01/02,19,306,15,,,,,
2013/01/02,20,253,14,,,,,
2013/01/02,21,211,15,,,,,
2013/01/02,22,158,4,,,,,
2013/01/02,23,138,1,,,,,
2013/01/02,24,116,1,,,,,
2013/01/03,01,105,1,,,,,
2013/01/03,02,92,1,,,,,
2013/01/03,03,88,1,,,,,
2013/01/03,04,94,1,,,,,
2013/01/03,05,93,1,,,,,
2013/01/03,06,88,1,,,,,
2013/01/03,07,107,1,,,,,
2013/01/03,08,218,7,,,,,
2013/01/03,09,258,7,,,,,
2013/01/03,10,296,15,,,,,
2013/01/03,11,342,37,,,,,
2013/01/03,12,331,34,,,,,
2013/01/03,13,331,30,,,,,
2013/01/03,14,318,27,,,,,
2013/01/03,15,311,25,,,,,
2013/01/03,16,306,26,,,,,
2013/01/03,17,318,23,,,,,
2013/01/03,18,317,24,,,,,
2013/01/03,19,318,22,,,,,
2013/01/03,20,251,22,,,,,
2013/01/03,21,210,21,,,,,
2013/01/03,22,157,10,,,,,
2013/01/03,23,137,1,,,,,
2013/01/03,24,115,1,,,,,
2013/01/04,01,104,1,,,,,
2013/01/04,02,87,1,,,,,
2013/01/04,03,84,1,,,,,
2013/01/04,04,92,1,,,,,
2013/01/04,05,88,1,,,,,
2013/01/04,06,82,1,,,,,
2013/01/04,07,102,1,,,,,
2013/01/04,08,196,9,,,,,
2013/01/04,09,272,27,,,,,
2013/01/04,10,350,46,,,,,
2013/01/04,11,347,48,,,,,
2013/01/04,12,340,48,,,,,
2013/01/04,13,351,50,,,,,
2013/01/04,14,331,43,,,,,
2013/01/04,15,325,35,,,,,
2013/01/04,16,316,34,,,,,
2013/01/04,17,329,36,,,,,
2013/01/04,18,332,35,,,,,
2013/01/04,19,328,33,,,,,
2013/01/04,20,332,35,,,,,
2013/01/04,21,318,33,,,,,
2013/01/04,22,307,33,,,,,
2013/01/04,23,229,24,,,,,
2013/01/04,24,192,22,,,,,
2013/01/05,01,118,3,,,,,
2013/01/05,02,90,1,,,,,
2013/01/05,03,84,1,,,,,
2013/01/05,04,92,1,,,,,
2013/01/05,05,89,1,,,,,
2013/01/05,06,84,1,,,,,
2013/01/05,07,114,1,,,,,
2013/01/05,08,193,6,,,,,
2013/01/05,09,278,27,,,,,
2013/01/05,10,340,37,,,,,
2013/01/05,11,346,43,,,,,
2013/01/05,12,428,48,,,,,
2013/01/05,13,342,42,,,,,
2013/01/05,14,337,42,,,,,
2013/01/05,15,320,38,,,,,
2013/01/05,16,318,38,,,,,
2013/01/05,17,318,32,,,,,
2013/01/05,18,319,30,,,,,
2013/01/05,19,322,30,,,,,
2013/01/05,20,332,33,,,,,
2013/01/05,21,315,34,,,,,
2013/01/05,22,308,33,,,,,
2013/01/05,23,229,23,,,,,
