計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/03/01,01,68,,,57,12,,
2013/03/01,02,32,,,25,7,,
2013/03/01,03,61,,,54,7,,
2013/03/01,04,50,,,44,6,,
2013/03/01,05,50,,,44,6,,
2013/03/01,06,17,,,12,5,,
2013/03/01,07,16,,,11,5,,
2013/03/01,08,7,,,3,4,,
2013/03/01,09,8,,,4,4,,
2013/03/01,10,7,,,3,4,,
2013/03/01,11,67,,,59,8,,
2013/03/01,12,33,,,22,11,,
2013/03/01,13,42,,,26,16,,
2013/03/01,14,49,,,33,16,,
2013/03/01,15,44,,,29,16,,
2013/03/01,16,51,,,36,15,,
2013/03/01,17,56,,,41,16,,
2013/03/01,18,42,,,30,13,,
2013/03/01,19,48,,,32,16,,
2013/03/01,20,54,,,37,17,,
2013/03/01,21,58,,,41,17,,
2013/03/01,22,59,,,42,16,,
2013/03/01,23,60,,,43,16,,
2013/03/01,24,63,,,47,17,,
2013/03/02,01,52,,,36,16,,
2013/03/02,02,55,,,39,16,,
2013/03/02,03,51,,,40,11,,
2013/03/02,04,33,,,26,7,,
2013/03/02,05,53,,,46,7,,
2013/03/02,06,26,,,20,6,,
2013/03/02,07,15,,,10,5,,
2013/03/02,08,14,,,9,5,,
2013/03/02,09,22,,,18,4,,
2013/03/02,10,8,,,4,4,,
2013/03/02,11,79,,,73,6,,
2013/03/02,12,43,,,30,13,,
2013/03/02,13,46,,,30,16,,
2013/03/02,14,57,,,40,17,,
2013/03/02,15,54,,,37,17,,
2013/03/02,16,64,,,46,18,,
2013/03/02,17,52,,,37,16,,
2013/03/02,18,54,,,36,17,,
2013/03/02,19,58,,,40,18,,
2013/03/02,20,53,,,34,18,,
2013/03/02,21,55,,,37,18,,
2013/03/02,22,59,,,43,17,,
2013/03/02,23,53,,,37,16,,
2013/03/02,24,58,,,42,16,,
2013/03/03,01,58,,,42,16,,
2013/03/03,02,55,,,39,15,,
2013/03/03,03,57,,,48,9,,
2013/03/03,04,38,,,31,7,,
2013/03/03,05,31,,,25,6,,
2013/03/03,06,16,,,12,4,,
2013/03/03,07,7,,,4,4,,
2013/03/03,08,5,,,3,2,,
2013/03/03,09,4,,,1,2,,
2013/03/03,10,7,,,3,4,,
2013/03/03,11,85,,,78,7,,
2013/03/03,12,51,,,37,13,,
2013/03/03,13,52,,,36,17,,
2013/03/03,14,54,,,38,17,,
2013/03/03,15,62,,,45,17,,
2013/03/03,16,64,,,47,16,,
2013/03/03,17,53,,,36,17,,
2013/03/03,18,62,,,44,17,,
2013/03/03,19,68,,,50,18,,
2013/03/03,20,60,,,43,17,,
2013/03/03,21,54,,,37,17,,
2013/03/03,22,55,,,39,17,,
2013/03/03,23,56,,,40,16,,
2013/03/03,24,63,,,48,15,,
2013/03/04,01,47,,,35,12,,
2013/03/04,02,37,,,29,8,,
2013/03/04,03,49,,,42,7,,
2013/03/04,04,20,,,14,6,,
2013/03/04,05,24,,,19,6,,
2013/03/04,06,7,,,2,5,,
2013/03/04,07,8,,,4,4,,
2013/03/04,08,7,,,3,4,,
2013/03/04,09,7,,,3,4,,
2013/03/04,10,6,,,2,4,,
2013/03/04,11,76,,,68,8,,
2013/03/04,12,47,,,34,13,,
2013/03/04,13,50,,,36,15,,
2013/03/04,14,62,,,47,15,,
2013/03/04,15,46,,,31,15,,
2013/03/04,16,61,,,47,15,,
2013/03/04,17,53,,,38,15,,
2013/03/04,18,49,,,33,16,,
2013/03/04,19,54,,,38,16,,
2013/03/04,20,44,,,28,16,,
2013/03/04,21,47,,,31,17,,
2013/03/04,22,45,,,29,16,,
2013/03/04,23,44,,,28,17,,
2013/03/04,24,56,,,41,15,,
2013/03/05,01,53,,,41,11,,
2013/03/05,02,46,,,40,6,,
2013/03/05,03,42,,,36,6,,
2013/03/05,04,29,,,24,5,,
2013/03/05,05,29,,,23,6,,
2013/03/05,06,5,,,2,3,,
2013/03/05,07,4,,,1,2,,
2013/03/05,08,5,,,3,2,,
2013/03/05,09,4,,,2,3,,
2013/03/05,10,8,,,4,4,,
2013/03/05,11,67,,,59,8,,
2013/03/05,12,50,,,39,11,,
2013/03/05,13,49,,,33,16,,
2013/03/05,14,52,,,35,16,,
2013/03/05,15,56,,,41,16,,
2013/03/05,16,53,,,37,16,,
2013/03/05,17,52,,,36,16,,
2013/03/05,18,47,,,32,16,,
2013/03/05,19,52,,,35,16,,
2013/03/05,20,53,,,37,16,,
2013/03/05,21,50,,,34,16,,
2013/03/05,22,42,,,26,16,,
2013/03/05,23,59,,,44,16,,
2013/03/05,24,58,,,42,16,,
2013/03/06,01,59,,,48,10,,
2013/03/06,02,41,,,32,9,,
2013/03/06,03,50,,,44,7,,
2013/03/06,04,30,,,25,5,,
2013/03/06,05,26,,,20,6,,
2013/03/06,06,19,,,14,5,,
2013/03/06,07,10,,,6,4,,
