計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/10/01,01,5,0,,,,,
2013/10/01,02,4,0,,,,,
2013/10/01,03,5,0,,,,,
2013/10/01,04,5,0,,,,,
2013/10/01,05,4,0,,,,,
2013/10/01,06,5,0,,,,,
2013/10/01,07,5,0,,,,,
2013/10/01,08,7,0,,,,,
2013/10/01,09,25,0,,,,,
2013/10/01,10,73,0,,,,,
2013/10/01,11,72,2,,,,,
2013/10/01,12,72,2,,,,,
2013/10/01,13,52,3,,,,,
2013/10/01,14,75,2,,,,,
2013/10/01,15,77,4,,,,,
2013/10/01,16,75,4,,,,,
2013/10/01,17,83,4,,,,,
2013/10/01,18,82,4,,,,,
2013/10/01,19,35,4,,,,,
2013/10/01,20,8,0,,,,,
2013/10/01,21,5,0,,,,,
2013/10/01,22,4,0,,,,,
2013/10/01,23,5,0,,,,,
2013/10/01,24,5,0,,,,,
2013/10/02,01,5,0,,,,,
2013/10/02,02,5,0,,,,,
2013/10/02,03,4,0,,,,,
2013/10/02,04,5,0,,,,,
2013/10/02,05,4,0,,,,,
2013/10/02,06,4,0,,,,,
2013/10/02,07,5,0,,,,,
2013/10/02,08,10,0,,,,,
2013/10/02,09,24,0,,,,,
2013/10/02,10,71,1,,,,,
2013/10/02,11,70,4,,,,,
2013/10/02,12,73,3,,,,,
2013/10/02,13,57,4,,,,,
2013/10/02,14,77,3,,,,,
2013/10/02,15,84,5,,,,,
2013/10/02,16,73,7,,,,,
2013/10/02,17,74,4,,,,,
2013/10/02,18,77,7,,,,,
2013/10/02,19,35,6,,,,,
2013/10/02,20,8,0,,,,,
2013/10/02,21,5,0,,,,,
2013/10/02,22,5,0,,,,,
2013/10/02,23,5,0,,,,,
2013/10/02,24,5,0,,,,,
2013/10/03,01,5,0,,,,,
2013/10/03,02,4,0,,,,,
2013/10/03,03,4,0,,,,,
2013/10/03,04,4,0,,,,,
2013/10/03,05,4,0,,,,,
2013/10/03,06,5,0,,,,,
2013/10/03,07,5,0,,,,,
2013/10/03,08,7,0,,,,,
2013/10/03,09,27,0,,,,,
2013/10/03,10,72,5,,,,,
2013/10/03,11,80,7,,,,,
2013/10/03,12,87,8,,,,,
2013/10/03,13,59,6,,,,,
2013/10/03,14,87,5,,,,,
2013/10/03,15,93,8,,,,,
2013/10/03,16,83,8,,,,,
2013/10/03,17,87,4,,,,,
2013/10/03,18,91,7,,,,,
2013/10/03,19,38,6,,,,,
2013/10/03,20,7,0,,,,,
2013/10/03,21,5,0,,,,,
2013/10/03,22,5,0,,,,,
2013/10/03,23,5,0,,,,,
2013/10/03,24,5,0,,,,,
2013/10/04,01,5,0,,,,,
2013/10/04,02,4,0,,,,,
2013/10/04,03,4,0,,,,,
2013/10/04,04,4,0,,,,,
2013/10/04,05,4,0,,,,,
2013/10/04,06,4,0,,,,,
2013/10/04,07,5,0,,,,,
2013/10/04,08,9,0,,,,,
2013/10/04,09,28,0,,,,,
2013/10/04,10,68,0,,,,,
2013/10/04,11,67,0,,,,,
2013/10/04,12,70,0,,,,,
2013/10/04,13,50,0,,,,,
2013/10/04,14,73,0,,,,,
2013/10/04,15,71,0,,,,,
2013/10/04,16,63,0,,,,,
2013/10/04,17,63,0,,,,,
2013/10/04,18,66,0,,,,,
2013/10/04,19,30,0,,,,,
2013/10/04,20,8,0,,,,,
2013/10/04,21,6,0,,,,,
2013/10/04,22,5,0,,,,,
2013/10/04,23,4,0,,,,,
2013/10/04,24,4,0,,,,,
2013/10/05,01,4,0,,,,,
2013/10/05,02,4,0,,,,,
2013/10/05,03,4,0,,,,,
2013/10/05,04,4,0,,,,,
2013/10/05,05,4,0,,,,,
2013/10/05,06,5,0,,,,,
2013/10/05,07,5,0,,,,,
2013/10/05,08,20,0,,,,,
2013/10/05,09,59,0,,,,,
2013/10/05,10,64,0,,,,,
2013/10/05,11,69,0,,,,,
2013/10/05,12,54,2,,,,,
2013/10/05,13,33,1,,,,,
2013/10/05,14,55,0,,,,,
2013/10/05,15,27,0,,,,,
2013/10/05,16,5,0,,,,,
2013/10/05,17,4,0,,,,,
2013/10/05,18,4,0,,,,,
2013/10/05,19,4,0,,,,,
2013/10/05,20,4,0,,,,,
2013/10/05,21,4,0,,,,,
2013/10/05,22,4,0,,,,,
2013/10/05,23,4,0,,,,,
2013/10/05,24,4,0,,,,,
2013/10/06,01,4,0,,,,,
2013/10/06,02,4,0,,,,,
2013/10/06,03,4,0,,,,,
2013/10/06,04,4,0,,,,,
2013/10/06,05,4,0,,,,,
2013/10/06,06,4,0,,,,,
2013/10/06,07,4,0,,,,,
2013/10/06,08,4,0,,,,,
2013/10/06,09,5,0,,,,,
2013/10/06,10,4,0,,,,,
2013/10/06,11,4,0,,,,,
2013/10/06,12,4,0,,,,,
2013/10/06,13,4,0,,,,,
2013/10/06,14,4,0,,,,,
2013/10/06,15,4,0,,,,,
2013/10/06,16,4,0,,,,,
2013/10/06,17,4,0,,,,,
2013/10/06,18,4,0,,,,,
2013/10/06,19,5,0,,,,,
2013/10/06,20,5,0,,,,,
2013/10/06,21,4,0,,,,,
2013/10/06,22,4,0,,,,,
2013/10/06,23,5,0,,,,,
2013/10/06,24,5,0,,,,,
2013/10/07,01,5,0,,,,,
2013/10/07,02,5,0,,,,,
2013/10/07,03,4,0,,,,,
2013/10/07,04,4,0,,,,,
2013/10/07,05,4,0,,,,,
2013/10/07,06,5,0,,,,,
2013/10/07,07,5,0,,,,,
2013/10/07,08,9,0,,,,,
2013/10/07,09,28,0,,,,,
2013/10/07,10,63,0,,,,,
2013/10/07,11,66,0,,,,,
2013/10/07,12,70,1,,,,,
2013/10/07,13,49,1,,,,,
2013/10/07,14,69,2,,,,,
2013/10/07,15,71,5,,,,,
2013/10/07,16,69,5,,,,,
2013/10/07,17,73,5,,,,,
2013/10/07,18,73,5,,,,,
2013/10/07,19,41,4,,,,,
2013/10/07,20,8,0,,,,,
2013/10/07,21,6,0,,,,,
2013/10/07,22,5,0,,,,,
2013/10/07,23,5,0,,,,,
2013/10/07,24,4,0,,,,,
2013/10/08,01,5,0,,,,,
2013/10/08,02,4,0,,,,,
2013/10/08,03,4,0,,,,,
2013/10/08,04,4,0,,,,,
2013/10/08,05,4,0,,,,,
2013/10/08,06,4,0,,,,,
2013/10/08,07,5,0,,,,,
2013/10/08,08,8,0,,,,,
2013/10/08,09,29,0,,,,,
2013/10/08,10,80,2,,,,,
2013/10/08,11,79,8,,,,,
2013/10/08,12,86,8,,,,,
2013/10/08,13,60,7,,,,,
2013/10/08,14,85,7,,,,,
2013/10/08,15,83,9,,,,,
2013/10/08,16,79,8,,,,,
2013/10/08,17,81,8,,,,,
2013/10/08,18,83,8,,,,,
2013/10/08,19,38,6,,,,,
2013/10/08,20,8,0,,,,,
2013/10/08,21,5,0,,,,,
2013/10/08,22,4,0,,,,,
2013/10/08,23,5,0,,,,,
2013/10/08,24,5,0,,,,,
2013/10/09,01,5,0,,,,,
2013/10/09,02,4,0,,,,,
2013/10/09,03,4,0,,,,,
2013/10/09,04,4,0,,,,,
2013/10/09,05,4,0,,,,,
2013/10/09,06,5,0,,,,,
2013/10/09,07,5,0,,,,,
2013/10/09,08,8,0,,,,,
2013/10/09,09,25,0,,,,,
2013/10/09,10,70,1,,,,,
2013/10/09,11,81,2,,,,,
2013/10/09,12,88,7,,,,,
2013/10/09,13,60,5,,,,,
2013/10/09,14,83,6,,,,,
2013/10/09,15,85,9,,,,,
2013/10/09,16,80,9,,,,,
2013/10/09,17,79,9,,,,,
2013/10/09,18,80,8,,,,,
2013/10/09,19,39,7,,,,,
2013/10/09,20,8,0,,,,,
2013/10/09,21,5,0,,,,,
2013/10/09,22,5,0,,,,,
2013/10/09,23,5,0,,,,,
2013/10/09,24,5,0,,,,,
2013/10/10,01,4,0,,,,,
2013/10/10,02,4,0,,,,,
2013/10/10,03,4,0,,,,,
2013/10/10,04,4,0,,,,,
2013/10/10,05,4,0,,,,,
2013/10/10,06,5,0,,,,,
2013/10/10,07,5,0,,,,,
2013/10/10,08,8,0,,,,,
2013/10/10,09,24,0,,,,,
2013/10/10,10,73,1,,,,,
2013/10/10,11,80,3,,,,,
2013/10/10,12,87,5,,,,,
2013/10/10,13,56,3,,,,,
2013/10/10,14,82,2,,,,,
2013/10/10,15,85,5,,,,,
2013/10/10,16,80,4,,,,,
2013/10/10,17,86,5,,,,,
2013/10/10,18,84,5,,,,,
2013/10/10,19,38,4,,,,,
2013/10/10,20,8,0,,,,,
2013/10/10,21,5,0,,,,,
2013/10/10,22,5,0,,,,,
2013/10/10,23,5,0,,,,,
2013/10/10,24,4,0,,,,,
2013/10/11,01,5,0,,,,,
2013/10/11,02,4,0,,,,,
2013/10/11,03,4,0,,,,,
2013/10/11,04,4,0,,,,,
2013/10/11,05,4,0,,,,,
2013/10/11,06,5,0,,,,,
2013/10/11,07,5,0,,,,,
2013/10/11,08,8,0,,,,,
2013/10/11,09,25,0,,,,,
2013/10/11,10,77,2,,,,,
2013/10/11,11,81,4,,,,,
2013/10/11,12,86,5,,,,,
2013/10/11,13,62,2,,,,,
2013/10/11,14,83,2,,,,,
2013/10/11,15,94,2,,,,,
2013/10/11,16,96,2,,,,,
2013/10/11,17,102,5,,,,,
2013/10/11,18,99,5,,,,,
2013/10/11,19,80,5,,,,,
2013/10/11,20,43,6,,,,,
2013/10/11,21,8,0,,,,,
2013/10/11,22,5,0,,,,,
2013/10/11,23,5,0,,,,,
2013/10/11,24,5,0,,,,,
2013/10/12,01,5,0,,,,,
2013/10/12,02,5,0,,,,,
2013/10/12,03,5,0,,,,,
2013/10/12,04,4,0,,,,,
2013/10/12,05,5,0,,,,,
2013/10/12,06,5,0,,,,,
2013/10/12,07,5,0,,,,,
2013/10/12,08,34,0,,,,,
2013/10/12,09,73,0,,,,,
2013/10/12,10,76,0,,,,,
2013/10/12,11,79,0,,,,,
2013/10/12,12,80,2,,,,,
2013/10/12,13,67,4,,,,,
2013/10/12,14,74,5,,,,,
2013/10/12,15,75,5,,,,,
2013/10/12,16,38,5,,,,,
2013/10/12,17,6,0,,,,,
2013/10/12,18,4,0,,,,,
2013/10/12,19,4,0,,,,,
2013/10/12,20,4,0,,,,,
2013/10/12,21,4,0,,,,,
2013/10/12,22,4,0,,,,,
2013/10/12,23,4,0,,,,,
2013/10/12,24,4,0,,,,,
2013/10/13,01,5,0,,,,,
2013/10/13,02,4,0,,,,,
2013/10/13,03,4,0,,,,,
2013/10/13,04,4,0,,,,,
2013/10/13,05,4,0,,,,,
2013/10/13,06,4,0,,,,,
2013/10/13,07,5,0,,,,,
2013/10/13,08,5,0,,,,,
2013/10/13,09,5,0,,,,,
2013/10/13,10,5,0,,,,,
2013/10/13,11,5,0,,,,,
2013/10/13,12,5,0,,,,,
2013/10/13,13,5,0,,,,,
2013/10/13,14,5,0,,,,,
2013/10/13,15,5,0,,,,,
2013/10/13,16,5,0,,,,,
2013/10/13,17,5,0,,,,,
2013/10/13,18,5,0,,,,,
2013/10/13,19,5,0,,,,,
2013/10/13,20,5,0,,,,,
2013/10/13,21,5,0,,,,,
2013/10/13,22,5,0,,,,,
2013/10/13,23,4,0,,,,,
2013/10/13,24,4,0,,,,,
2013/10/14,01,5,0,,,,,
2013/10/14,02,4,0,,,,,
2013/10/14,03,4,0,,,,,
2013/10/14,04,4,0,,,,,
2013/10/14,05,4,0,,,,,
2013/10/14,06,4,0,,,,,
2013/10/14,07,4,0,,,,,
2013/10/14,08,5,0,,,,,
2013/10/14,09,5,0,,,,,
2013/10/14,10,4,0,,,,,
2013/10/14,11,5,0,,,,,
2013/10/14,12,5,0,,,,,
2013/10/14,13,4,0,,,,,
2013/10/14,14,4,0,,,,,
2013/10/14,15,4,0,,,,,
2013/10/14,16,4,0,,,,,
2013/10/14,17,5,0,,,,,
2013/10/14,18,5,0,,,,,
2013/10/14,19,5,0,,,,,
2013/10/14,20,5,0,,,,,
2013/10/14,21,5,0,,,,,
2013/10/14,22,4,0,,,,,
2013/10/14,23,5,0,,,,,
2013/10/14,24,5,0,,,,,
2013/10/15,01,5,0,,,,,
2013/10/15,02,4,0,,,,,
2013/10/15,03,4,0,,,,,
2013/10/15,04,4,0,,,,,
2013/10/15,05,4,0,,,,,
2013/10/15,06,5,0,,,,,
2013/10/15,07,5,0,,,,,
2013/10/15,08,8,0,,,,,
2013/10/15,09,33,0,,,,,
2013/10/15,10,67,0,,,,,
2013/10/15,11,68,0,,,,,
2013/10/15,12,70,0,,,,,
2013/10/15,13,50,0,,,,,
2013/10/15,14,73,1,,,,,
2013/10/15,15,72,2,,,,,
2013/10/15,16,70,2,,,,,
2013/10/15,17,72,1,,,,,
2013/10/15,18,69,0,,,,,
2013/10/15,19,38,0,,,,,
2013/10/15,20,6,0,,,,,
2013/10/15,21,5,0,,,,,
2013/10/15,22,5,0,,,,,
2013/10/15,23,5,0,,,,,
2013/10/15,24,5,0,,,,,
2013/10/16,01,4,0,,,,,
2013/10/16,02,4,0,,,,,
2013/10/16,03,4,0,,,,,
2013/10/16,04,4,0,,,,,
2013/10/16,05,4,0,,,,,
2013/10/16,06,5,0,,,,,
2013/10/16,07,5,0,,,,,
2013/10/16,08,13,0,,,,,
2013/10/16,09,45,0,,,,,
2013/10/16,10,67,0,,,,,
2013/10/16,11,65,1,,,,,
2013/10/16,12,71,0,,,,,
2013/10/16,13,52,0,,,,,
2013/10/16,14,70,0,,,,,
2013/10/16,15,70,0,,,,,
2013/10/16,16,64,0,,,,,
2013/10/16,17,67,0,,,,,
2013/10/16,18,70,0,,,,,
2013/10/16,19,32,0,,,,,
2013/10/16,20,6,0,,,,,
2013/10/16,21,5,0,,,,,
2013/10/16,22,5,0,,,,,
2013/10/16,23,5,0,,,,,
2013/10/16,24,5,0,,,,,
2013/10/17,01,4,0,,,,,
2013/10/17,02,4,0,,,,,
2013/10/17,03,4,0,,,,,
2013/10/17,04,4,0,,,,,
2013/10/17,05,4,0,,,,,
2013/10/17,06,5,0,,,,,
2013/10/17,07,5,0,,,,,
2013/10/17,08,7,0,,,,,
2013/10/17,09,31,0,,,,,
2013/10/17,10,71,0,,,,,
2013/10/17,11,68,0,,,,,
2013/10/17,12,73,0,,,,,
2013/10/17,13,49,0,,,,,
2013/10/17,14,72,0,,,,,
2013/10/17,15,66,0,,,,,
2013/10/17,16,67,0,,,,,
2013/10/17,17,69,0,,,,,
2013/10/17,18,72,0,,,,,
2013/10/17,19,35,0,,,,,
2013/10/17,20,5,0,,,,,
2013/10/17,21,4,0,,,,,
2013/10/17,22,5,0,,,,,
2013/10/17,23,5,0,,,,,
2013/10/17,24,5,0,,,,,
2013/10/18,01,4,0,,,,,
2013/10/18,02,4,0,,,,,
2013/10/18,03,4,0,,,,,
2013/10/18,04,4,0,,,,,
2013/10/18,05,4,0,,,,,
2013/10/18,06,5,0,,,,,
2013/10/18,07,5,0,,,,,
2013/10/18,08,8,0,,,,,
2013/10/18,09,25,0,,,,,
2013/10/18,10,66,0,,,,,
2013/10/18,11,65,0,,,,,
2013/10/18,12,70,0,,,,,
2013/10/18,13,49,0,,,,,
2013/10/18,14,70,0,,,,,
2013/10/18,15,76,0,,,,,
2013/10/18,16,68,0,,,,,
2013/10/18,17,77,0,,,,,
2013/10/18,18,75,0,,,,,
2013/10/18,19,34,0,,,,,
2013/10/18,20,7,0,,,,,
2013/10/18,21,5,0,,,,,
2013/10/18,22,5,0,,,,,
2013/10/18,23,5,0,,,,,
2013/10/18,24,5,0,,,,,
2013/10/19,01,5,0,,,,,
2013/10/19,02,4,0,,,,,
2013/10/19,03,5,0,,,,,
2013/10/19,04,5,0,,,,,
2013/10/19,05,4,0,,,,,
2013/10/19,06,5,0,,,,,
2013/10/19,07,5,0,,,,,
2013/10/19,08,20,0,,,,,
