計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/12/01,01,71,4,,,,,
2013/12/01,02,63,4,,,,,
2013/12/01,03,63,4,,,,,
2013/12/01,04,65,3,,,,,
2013/12/01,05,79,4,,,,,
2013/12/01,06,73,4,,,,,
2013/12/01,07,73,4,,,,,
2013/12/01,08,63,8,,,,,
2013/12/01,09,75,7,,,,,
2013/12/01,10,71,4,,,,,
2013/12/01,11,73,5,,,,,
2013/12/01,12,79,10,,,,,
2013/12/01,13,77,7,,,,,
2013/12/01,14,68,7,,,,,
2013/12/01,15,68,7,,,,,
2013/12/01,16,50,5,,,,,
2013/12/01,17,70,4,,,,,
2013/12/01,18,76,4,,,,,
2013/12/01,19,78,3,,,,,
2013/12/01,20,78,4,,,,,
2013/12/01,21,51,4,,,,,
2013/12/01,22,63,4,,,,,
2013/12/01,23,48,4,,,,,
2013/12/01,24,65,4,,,,,
2013/12/02,01,68,4,,,,,
2013/12/02,02,71,4,,,,,
2013/12/02,03,67,4,,,,,
2013/12/02,04,75,5,,,,,
2013/12/02,05,77,5,,,,,
2013/12/02,06,73,4,,,,,
2013/12/02,07,78,4,,,,,
2013/12/02,08,73,4,,,,,
2013/12/02,09,85,5,,,,,
2013/12/02,10,89,13,,,,,
2013/12/02,11,87,13,,,,,
2013/12/02,12,83,12,,,,,
2013/12/02,13,88,9,,,,,
2013/12/02,14,90,10,,,,,
2013/12/02,15,76,8,,,,,
2013/12/02,16,66,9,,,,,
2013/12/02,17,78,11,,,,,
2013/12/02,18,85,11,,,,,
2013/12/02,19,82,8,,,,,
2013/12/02,20,78,6,,,,,
2013/12/02,21,55,5,,,,,
2013/12/02,22,59,5,,,,,
2013/12/02,23,65,4,,,,,
2013/12/02,24,71,3,,,,,
2013/12/03,01,66,4,,,,,
2013/12/03,02,68,2,,,,,
2013/12/03,03,60,2,,,,,
2013/12/03,04,68,2,,,,,
2013/12/03,05,86,3,,,,,
2013/12/03,06,77,4,,,,,
2013/12/03,07,78,4,,,,,
2013/12/03,08,77,4,,,,,
2013/12/03,09,83,8,,,,,
2013/12/03,10,83,8,,,,,
2013/12/03,11,78,7,,,,,
2013/12/03,12,83,10,,,,,
2013/12/03,13,87,9,,,,,
2013/12/03,14,66,5,,,,,
2013/12/03,15,69,9,,,,,
2013/12/03,16,82,8,,,,,
2013/12/03,17,57,5,,,,,
2013/12/03,18,81,5,,,,,
2013/12/03,19,82,4,,,,,
2013/12/03,20,80,4,,,,,
2013/12/03,21,63,4,,,,,
2013/12/03,22,51,4,,,,,
2013/12/03,23,58,3,,,,,
2013/12/03,24,51,2,,,,,
2013/12/04,01,64,2,,,,,
2013/12/04,02,68,2,,,,,
2013/12/04,03,64,2,,,,,
2013/12/04,04,68,2,,,,,
2013/12/04,05,77,3,,,,,
2013/12/04,06,74,4,,,,,
2013/12/04,07,79,4,,,,,
2013/12/04,08,87,5,,,,,
2013/12/04,09,86,7,,,,,
2013/12/04,10,84,7,,,,,
2013/12/04,11,84,8,,,,,
2013/12/04,12,83,12,,,,,
2013/12/04,13,88,8,,,,,
2013/12/04,14,74,5,,,,,
2013/12/04,15,75,6,,,,,
2013/12/04,16,77,7,,,,,
2013/12/04,17,66,5,,,,,
2013/12/04,18,80,4,,,,,
2013/12/04,19,68,3,,,,,
2013/12/04,20,65,4,,,,,
2013/12/04,21,69,4,,,,,
2013/12/04,22,67,4,,,,,
2013/12/04,23,62,4,,,,,
2013/12/04,24,72,2,,,,,
2013/12/05,01,65,2,,,,,
2013/12/05,02,69,2,,,,,
2013/12/05,03,62,2,,,,,
2013/12/05,04,70,2,,,,,
2013/12/05,05,78,3,,,,,
2013/12/05,06,74,4,,,,,
2013/12/05,07,74,4,,,,,
2013/12/05,08,84,4,,,,,
2013/12/05,09,85,6,,,,,
2013/12/05,10,84,12,,,,,
2013/12/05,11,84,10,,,,,
2013/12/05,12,83,10,,,,,
2013/12/05,13,91,7,,,,,
2013/12/05,14,75,6,,,,,
2013/12/05,15,71,7,,,,,
2013/12/05,16,73,7,,,,,
2013/12/05,17,74,7,,,,,
2013/12/05,18,83,5,,,,,
2013/12/05,19,81,5,,,,,
2013/12/05,20,77,4,,,,,
2013/12/05,21,67,4,,,,,
2013/12/05,22,47,4,,,,,
2013/12/05,23,57,2,,,,,
2013/12/05,24,60,2,,,,,
2013/12/06,01,58,2,,,,,
2013/12/06,02,66,2,,,,,
2013/12/06,03,67,2,,,,,
2013/12/06,04,67,2,,,,,
2013/12/06,05,68,2,,,,,
2013/12/06,06,73,3,,,,,
2013/12/06,07,75,2,,,,,
2013/12/06,08,71,3,,,,,
2013/12/06,09,86,9,,,,,
2013/12/06,10,83,12,,,,,
2013/12/06,11,82,10,,,,,
2013/12/06,12,79,10,,,,,
2013/12/06,13,90,8,,,,,
2013/12/06,14,71,6,,,,,
2013/12/06,15,74,7,,,,,
2013/12/06,16,74,9,,,,,
2013/12/06,17,75,6,,,,,
2013/12/06,18,83,4,,,,,
2013/12/06,19,79,4,,,,,
2013/12/06,20,77,4,,,,,
2013/12/06,21,65,4,,,,,
2013/12/06,22,48,4,,,,,
2013/12/06,23,58,2,,,,,
2013/12/06,24,60,2,,,,,
2013/12/07,01,57,2,,,,,
2013/12/07,02,61,2,,,,,
2013/12/07,03,67,2,,,,,
2013/12/07,04,68,2,,,,,
2013/12/07,05,72,3,,,,,
2013/12/07,06,79,5,,,,,
2013/12/07,07,74,6,,,,,
2013/12/07,08,83,4,,,,,
2013/12/07,09,86,5,,,,,
2013/12/07,10,87,14,,,,,
2013/12/07,11,89,10,,,,,
2013/12/07,12,88,13,,,,,
2013/12/07,13,88,11,,,,,
2013/12/07,14,68,6,,,,,
2013/12/07,15,70,5,,,,,
2013/12/07,16,77,9,,,,,
2013/12/07,17,80,9,,,,,
2013/12/07,18,80,7,,,,,
2013/12/07,19,71,4,,,,,
2013/12/07,20,66,4,,,,,
2013/12/07,21,59,4,,,,,
2013/12/07,22,73,4,,,,,
2013/12/07,23,63,4,,,,,
2013/12/07,24,48,4,,,,,
2013/12/08,01,69,4,,,,,
2013/12/08,02,57,4,,,,,
2013/12/08,03,63,4,,,,,
2013/12/08,04,71,4,,,,,
2013/12/08,05,68,4,,,,,
2013/12/08,06,73,4,,,,,
2013/12/08,07,68,4,,,,,
2013/12/08,08,83,4,,,,,
2013/12/08,09,81,9,,,,,
2013/12/08,10,84,11,,,,,
2013/12/08,11,78,12,,,,,
2013/12/08,12,80,10,,,,,
2013/12/08,13,84,9,,,,,
2013/12/08,14,81,7,,,,,
2013/12/08,15,78,7,,,,,
2013/12/08,16,49,8,,,,,
2013/12/08,17,63,5,,,,,
2013/12/08,18,64,4,,,,,
2013/12/08,19,59,2,,,,,
2013/12/08,20,65,2,,,,,
2013/12/08,21,54,2,,,,,
2013/12/08,22,49,2,,,,,
2013/12/08,23,52,2,,,,,
2013/12/08,24,59,2,,,,,
2013/12/09,01,67,2,,,,,
2013/12/09,02,58,2,,,,,
2013/12/09,03,67,2,,,,,
2013/12/09,04,68,4,,,,,
2013/12/09,05,83,4,,,,,
2013/12/09,06,77,6,,,,,
2013/12/09,07,78,5,,,,,
2013/12/09,08,84,4,,,,,
2013/12/09,09,86,7,,,,,
2013/12/09,10,86,13,,,,,
2013/12/09,11,75,9,,,,,
2013/12/09,12,88,10,,,,,
2013/12/09,13,88,9,,,,,
2013/12/09,14,88,8,,,,,
2013/12/09,15,79,9,,,,,
2013/12/09,16,62,8,,,,,
2013/12/09,17,69,8,,,,,
2013/12/09,18,70,7,,,,,
2013/12/09,19,67,7,,,,,
2013/12/09,20,71,6,,,,,
2013/12/09,21,56,5,,,,,
2013/12/09,22,63,4,,,,,
2013/12/09,23,54,4,,,,,
2013/12/09,24,56,4,,,,,
2013/12/10,01,68,4,,,,,
2013/12/10,02,62,4,,,,,
2013/12/10,03,68,4,,,,,
2013/12/10,04,70,4,,,,,
2013/12/10,05,78,4,,,,,
2013/12/10,06,77,6,,,,,
2013/12/10,07,78,8,,,,,
2013/12/10,08,79,8,,,,,
2013/12/10,09,88,8,,,,,
2013/12/10,10,93,12,,,,,
2013/12/10,11,79,13,,,,,
2013/12/10,12,79,15,,,,,
2013/12/10,13,77,12,,,,,
2013/12/10,14,79,12,,,,,
2013/12/10,15,73,10,,,,,
2013/12/10,16,62,8,,,,,
2013/12/10,17,70,7,,,,,
2013/12/10,18,68,5,,,,,
2013/12/10,19,68,3,,,,,
2013/12/10,20,62,2,,,,,
2013/12/10,21,55,2,,,,,
2013/12/10,22,61,2,,,,,
2013/12/10,23,46,2,,,,,
2013/12/10,24,64,2,,,,,
2013/12/11,01,60,2,,,,,
2013/12/11,02,63,2,,,,,
2013/12/11,03,62,2,,,,,
2013/12/11,04,71,2,,,,,
2013/12/11,05,82,3,,,,,
2013/12/11,06,78,4,,,,,
2013/12/11,07,76,4,,,,,
2013/12/11,08,73,5,,,,,
2013/12/11,09,78,5,,,,,
2013/12/11,10,73,4,,,,,
2013/12/11,11,71,4,,,,,
2013/12/11,12,93,10,,,,,
2013/12/11,13,82,9,,,,,
2013/12/11,14,73,6,,,,,
2013/12/11,15,68,6,,,,,
2013/12/11,16,60,5,,,,,
2013/12/11,17,69,7,,,,,
