計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2014/01/01,01,47,2,4,20,20,,1
2014/01/01,02,56,2,4,24,19,,6
2014/01/01,03,51,2,4,22,19,,4
2014/01/01,04,45,2,5,18,19,,1
2014/01/01,05,47,2,6,19,20,,1
2014/01/01,06,57,2,4,24,19,,7
2014/01/01,07,56,2,5,24,19,,6
2014/01/01,08,103,4,15,44,20,,20
2014/01/01,09,98,4,17,42,21,,15
2014/01/01,10,102,4,16,44,24,,14
2014/01/01,11,118,4,17,51,32,,14
2014/01/01,12,123,5,18,53,32,,16
2014/01/01,13,122,5,17,52,32,,15
2014/01/01,14,122,5,17,52,31,,16
2014/01/01,15,123,5,18,53,31,,17
2014/01/01,16,112,4,18,48,32,,11
2014/01/01,17,111,4,18,48,32,,10
2014/01/01,18,113,4,17,48,31,,12
2014/01/01,19,99,4,17,42,31,,5
2014/01/01,20,94,3,16,40,31,,3
2014/01/01,21,92,3,15,39,30,,4
2014/01/01,22,85,3,13,37,28,,5
2014/01/01,23,82,3,13,35,20,,11
2014/01/01,24,66,2,10,28,20,,5
2014/01/02,01,81,4,4,21,20,,30
2014/01/02,02,96,5,4,25,20,,41
2014/01/02,03,86,5,4,23,19,,35
2014/01/02,04,72,4,5,19,20,,25
2014/01/02,05,75,4,6,20,20,,26
2014/01/02,06,97,5,4,26,19,,42
2014/01/02,07,95,5,5,25,19,,40
2014/01/02,08,175,9,15,46,20,,85
2014/01/02,09,167,9,17,44,20,,76
2014/01/02,10,173,9,16,46,24,,78
2014/01/02,11,201,11,17,53,32,,88
2014/01/02,12,210,11,18,55,32,,93
2014/01/02,13,206,11,17,55,32,,91
2014/01/02,14,206,11,17,55,32,,91
2014/01/02,15,210,11,18,55,32,,94
2014/01/02,16,190,10,18,50,32,,80
2014/01/02,17,189,10,18,50,32,,79
2014/01/02,18,191,10,17,51,32,,82
2014/01/02,19,168,9,17,44,31,,66
2014/01/02,20,159,9,16,42,31,,61
2014/01/02,21,156,8,15,41,30,,61
2014/01/02,22,145,8,13,38,28,,58
2014/01/02,23,140,7,13,37,20,,62
2014/01/02,24,112,6,10,30,20,,46
2014/01/03,01,82,5,4,22,20,,32
2014/01/03,02,98,5,4,26,19,,43
2014/01/03,03,88,5,4,23,19,,36
2014/01/03,04,74,4,5,19,20,,25
2014/01/03,05,77,4,5,20,20,,27
2014/01/03,06,99,5,6,26,20,,41
2014/01/03,07,97,5,10,26,22,,34
2014/01/03,08,179,10,14,47,22,,86
2014/01/03,09,170,9,17,45,21,,78
2014/01/03,10,177,10,16,47,24,,80
2014/01/03,11,205,11,17,54,32,,90
2014/01/03,12,214,12,18,57,32,,96
2014/01/03,13,211,12,17,56,32,,94
2014/01/03,14,211,12,17,56,32,,95
2014/01/03,15,214,12,17,57,31,,97
2014/01/03,16,194,11,17,51,32,,83
2014/01/03,17,193,11,17,51,32,,82
2014/01/03,18,195,11,17,52,31,,85
2014/01/03,19,171,9,17,45,31,,69
2014/01/03,20,162,9,16,43,31,,63
2014/01/03,21,159,9,14,42,31,,63
2014/01/03,22,148,8,12,39,28,,61
2014/01/03,23,143,8,4,38,20,,73
2014/01/03,24,114,6,4,30,20,,53
2014/01/04,01,72,5,4,21,20,,22
2014/01/04,02,86,6,4,25,20,,31
2014/01/04,03,77,5,4,22,19,,26
2014/01/04,04,64,4,6,19,19,,16
2014/01/04,05,67,4,13,20,21,,9
2014/01/04,06,87,6,14,25,21,,21
2014/01/04,07,85,5,15,25,21,,19
2014/01/04,08,157,10,17,45,22,,62
2014/01/04,09,149,10,17,43,27,,53
2014/01/04,10,155,10,17,45,31,,52
2014/01/04,11,180,12,17,52,32,,67
2014/01/04,12,187,12,17,54,32,,72
2014/01/04,13,185,12,17,54,32,,70
2014/01/04,14,185,12,17,54,32,,71
2014/01/04,15,187,12,17,54,31,,73
2014/01/04,16,170,11,17,49,31,,62
2014/01/04,17,169,11,17,49,32,,61
2014/01/04,18,171,11,17,50,31,,62
2014/01/04,19,150,10,17,43,31,,48
2014/01/04,20,142,9,17,41,32,,43
2014/01/04,21,139,9,16,40,30,,44
2014/01/04,22,130,8,14,38,28,,42
2014/01/04,23,125,8,13,36,20,,48
2014/01/04,24,100,6,10,29,20,,34
2014/01/05,01,72,4,4,22,20,,21
2014/01/05,02,85,5,4,26,19,,30
2014/01/05,03,76,4,4,24,19,,25
2014/01/05,04,64,4,5,20,20,,16
2014/01/05,05,67,4,5,21,20,,18
2014/01/05,06,86,5,4,27,19,,31
2014/01/05,07,84,5,9,26,19,,25
2014/01/05,08,156,9,14,48,20,,64
2014/01/05,09,148,9,17,46,21,,56
2014/01/05,10,154,9,17,48,24,,57
2014/01/05,11,178,10,17,55,32,,64
