計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/12/01,01,268,,,96,,,
2013/12/01,02,265,,,95,,,
2013/12/01,03,272,,,115,,,
2013/12/01,04,267,,,98,,,
2013/12/01,05,261,,,96,,,
2013/12/01,06,264,,,97,,,
2013/12/01,07,265,,,98,,,
2013/12/01,08,265,,,97,,,
2013/12/01,09,274,,,98,,,
2013/12/01,10,247,,,82,,,
2013/12/01,11,239,,,74,,,
2013/12/01,12,233,,,71,,,
2013/12/01,13,224,,,70,,,
2013/12/01,14,227,,,70,,,
2013/12/01,15,212,,,69,,,
2013/12/01,16,205,,,69,,,
2013/12/01,17,206,,,69,,,
2013/12/01,18,207,,,68,,,
2013/12/01,19,205,,,67,,,
2013/12/01,20,202,,,67,,,
2013/12/01,21,206,,,67,,,
2013/12/01,22,208,,,68,,,
2013/12/01,23,207,,,68,,,
2013/12/01,24,205,,,68,,,
2013/12/02,01,206,,,70,,,
2013/12/02,02,206,,,70,,,
2013/12/02,03,212,,,70,,,
2013/12/02,04,220,,,69,,,
2013/12/02,05,396,,,194,,,
2013/12/02,06,325,,,131,,,
2013/12/02,07,330,,,129,,,
2013/12/02,08,359,,,124,,,
2013/12/02,09,401,,,178,,,
2013/12/02,10,496,,,240,,,
2013/12/02,11,546,,,249,,,
2013/12/02,12,538,,,230,,,
2013/12/02,13,513,,,220,,,
2013/12/02,14,646,,,272,,,
2013/12/02,15,683,,,297,,,
2013/12/02,16,640,,,265,,,
2013/12/02,17,635,,,261,,,
2013/12/02,18,578,,,246,,,
2013/12/02,19,619,,,220,,,
2013/12/02,20,506,,,176,,,
2013/12/02,21,454,,,159,,,
2013/12/02,22,440,,,155,,,
2013/12/02,23,430,,,156,,,
2013/12/02,24,435,,,157,,,
2013/12/03,01,440,,,157,,,
2013/12/03,02,434,,,156,,,
2013/12/03,03,544,,,274,,,
2013/12/03,04,573,,,306,,,
2013/12/03,05,551,,,292,,,
2013/12/03,06,591,,,281,,,
2013/12/03,07,580,,,280,,,
2013/12/03,08,593,,,293,,,
2013/12/03,09,632,,,304,,,
2013/12/03,10,700,,,330,,,
2013/12/03,11,698,,,302,,,
2013/12/03,12,704,,,305,,,
2013/12/03,13,695,,,305,,,
2013/12/03,14,770,,,342,,,
2013/12/03,15,814,,,373,,,
2013/12/03,16,747,,,328,,,
2013/12/03,17,686,,,304,,,
2013/12/03,18,657,,,291,,,
2013/12/03,19,677,,,307,,,
2013/12/03,20,660,,,300,,,
2013/12/03,21,619,,,268,,,
2013/12/03,22,555,,,250,,,
2013/12/03,23,507,,,236,,,
2013/12/03,24,506,,,238,,,
2013/12/04,01,513,,,238,,,
2013/12/04,02,502,,,235,,,
2013/12/04,03,473,,,234,,,
2013/12/04,04,471,,,235,,,
2013/12/04,05,609,,,351,,,
2013/12/04,06,600,,,306,,,
2013/12/04,07,511,,,260,,,
2013/12/04,08,512,,,252,,,
2013/12/04,09,555,,,258,,,
2013/12/04,10,580,,,240,,,
2013/12/04,11,650,,,279,,,
2013/12/04,12,734,,,350,,,
2013/12/04,13,656,,,296,,,
2013/12/04,14,689,,,307,,,
2013/12/04,15,682,,,297,,,
2013/12/04,16,661,,,292,,,
2013/12/04,17,671,,,298,,,
2013/12/04,18,701,,,330,,,
2013/12/04,19,712,,,348,,,
2013/12/04,20,691,,,328,,,
