計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2012/10/01,01,8,1,,,,,
2012/10/01,02,8,0,,,,,
2012/10/01,03,7,0,,,,,
2012/10/01,04,7,0,,,,,
2012/10/01,05,7,0,,,,,
2012/10/01,06,6,0,,,,,
2012/10/01,07,6,0,,,,,
2012/10/01,08,8,0,,,,,
2012/10/01,09,20,6,,,,,
2012/10/01,10,36,18,,,,,
2012/10/01,11,42,20,,,,,
2012/10/01,12,46,24,,,,,
2012/10/01,13,47,26,,,,,
2012/10/01,14,47,26,,,,,
2012/10/01,15,47,26,,,,,
2012/10/01,16,47,27,,,,,
2012/10/01,17,45,25,,,,,
2012/10/01,18,47,23,,,,,
2012/10/01,19,47,21,,,,,
2012/10/01,20,47,21,,,,,
2012/10/01,21,47,20,,,,,
2012/10/01,22,44,18,,,,,
2012/10/01,23,38,13,,,,,
2012/10/01,24,20,4,,,,,
2012/10/02,01,8,1,,,,,
2012/10/02,02,8,0,,,,,
2012/10/02,03,7,0,,,,,
2012/10/02,04,6,0,,,,,
2012/10/02,05,6,0,,,,,
2012/10/02,06,6,0,,,,,
2012/10/02,07,5,0,,,,,
2012/10/02,08,6,0,,,,,
2012/10/02,09,7,0,,,,,
2012/10/02,10,27,6,,,,,
2012/10/02,11,29,9,,,,,
2012/10/02,12,32,11,,,,,
2012/10/02,13,35,13,,,,,
2012/10/02,14,34,14,,,,,
2012/10/02,15,35,14,,,,,
2012/10/02,16,33,14,,,,,
2012/10/02,17,34,10,,,,,
2012/10/02,18,32,8,,,,,
2012/10/02,19,33,8,,,,,
2012/10/02,20,33,7,,,,,
2012/10/02,21,34,7,,,,,
2012/10/02,22,31,6,,,,,
2012/10/02,23,30,6,,,,,
2012/10/02,24,19,3,,,,,
2012/10/03,01,7,1,,,,,
2012/10/03,02,7,0,,,,,
2012/10/03,03,7,0,,,,,
2012/10/03,04,7,0,,,,,
2012/10/03,05,6,0,,,,,
2012/10/03,06,6,0,,,,,
2012/10/03,07,6,0,,,,,
2012/10/03,08,6,0,,,,,
2012/10/03,09,9,0,,,,,
2012/10/03,10,24,3,,,,,
2012/10/03,11,24,3,,,,,
2012/10/03,12,24,3,,,,,
2012/10/03,13,27,4,,,,,
2012/10/03,14,31,11,,,,,
2012/10/03,15,31,10,,,,,
2012/10/03,16,28,8,,,,,
2012/10/03,17,27,7,,,,,
2012/10/03,18,30,7,,,,,
2012/10/03,19,32,7,,,,,
2012/10/03,20,32,7,,,,,
2012/10/03,21,31,6,,,,,
2012/10/03,22,32,6,,,,,
2012/10/03,23,29,5,,,,,
2012/10/03,24,18,3,,,,,
2012/10/04,01,9,1,,,,,
2012/10/04,02,7,0,,,,,
2012/10/04,03,7,0,,,,,
2012/10/04,04,7,0,,,,,
2012/10/04,05,6,0,,,,,
2012/10/04,06,6,0,,,,,
2012/10/04,07,6,0,,,,,
2012/10/04,08,6,0,,,,,
2012/10/04,09,7,0,,,,,
2012/10/04,10,24,3,,,,,
2012/10/04,11,26,6,,,,,
2012/10/04,12,30,8,,,,,
2012/10/04,13,36,15,,,,,
2012/10/04,14,36,15,,,,,
2012/10/04,15,35,14,,,,,
2012/10/04,16,34,15,,,,,
2012/10/04,17,34,14,,,,,
2012/10/04,18,36,11,,,,,
2012/10/04,19,37,11,,,,,
2012/10/04,20,37,10,,,,,
