計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/02/01,01,43,,,26,17,,
2013/02/01,02,11,,,4,7,,
2013/02/01,03,6,,,2,4,,
2013/02/01,04,5,,,2,4,,
2013/02/01,05,5,,,1,4,,
2013/02/01,06,5,,,1,4,,
2013/02/01,07,5,,,1,4,,
2013/02/01,08,5,,,1,4,,
2013/02/01,09,5,,,1,3,,
2013/02/01,10,5,,,2,4,,
2013/02/01,11,18,,,13,5,,
2013/02/01,12,22,,,13,9,,
2013/02/01,13,22,,,12,10,,
2013/02/01,14,21,,,11,10,,
2013/02/01,15,21,,,11,10,,
2013/02/01,16,20,,,11,9,,
2013/02/01,17,24,,,12,12,,
2013/02/01,18,28,,,12,16,,
2013/02/01,19,29,,,12,16,,
2013/02/01,20,29,,,13,17,,
2013/02/01,21,29,,,12,17,,
2013/02/01,22,30,,,13,17,,
2013/02/01,23,31,,,14,17,,
2013/02/01,24,31,,,14,16,,
2013/02/02,01,29,,,13,16,,
2013/02/02,02,19,,,10,9,,
2013/02/02,03,6,,,1,4,,
2013/02/02,04,5,,,1,4,,
2013/02/02,05,6,,,1,4,,
2013/02/02,06,5,,,1,4,,
2013/02/02,07,6,,,2,4,,
2013/02/02,08,5,,,2,4,,
2013/02/02,09,5,,,1,4,,
2013/02/02,10,5,,,1,4,,
2013/02/02,11,15,,,10,5,,
2013/02/02,12,19,,,9,10,,
2013/02/02,13,16,,,6,10,,
2013/02/02,14,16,,,6,10,,
2013/02/02,15,18,,,7,11,,
2013/02/02,16,15,,,5,10,,
2013/02/02,17,16,,,6,10,,
2013/02/02,18,22,,,5,16,,
2013/02/02,19,25,,,8,17,,
2013/02/02,20,34,,,16,17,,
2013/02/02,21,35,,,17,18,,
2013/02/02,22,35,,,18,17,,
2013/02/02,23,36,,,19,17,,
2013/02/02,24,36,,,19,17,,
2013/02/03,01,36,,,20,16,,
2013/02/03,02,30,,,19,11,,
2013/02/03,03,6,,,1,5,,
2013/02/03,04,6,,,1,4,,
2013/02/03,05,5,,,1,4,,
2013/02/03,06,6,,,1,4,,
2013/02/03,07,5,,,1,4,,
2013/02/03,08,5,,,1,4,,
2013/02/03,09,5,,,1,4,,
2013/02/03,10,5,,,1,4,,
2013/02/03,11,23,,,15,9,,
2013/02/03,12,27,,,17,10,,
2013/02/03,13,28,,,18,10,,
2013/02/03,14,25,,,15,10,,
2013/02/03,15,25,,,16,10,,
2013/02/03,16,26,,,16,10,,
2013/02/03,17,28,,,18,10,,
2013/02/03,18,36,,,19,17,,
2013/02/03,19,37,,,20,17,,
2013/02/03,20,38,,,21,17,,
2013/02/03,21,39,,,22,17,,
2013/02/03,22,40,,,23,17,,
2013/02/03,23,39,,,23,17,,
2013/02/03,24,39,,,23,16,,
2013/02/04,01,39,,,23,16,,
2013/02/04,02,15,,,8,8,,
2013/02/04,03,7,,,2,4,,
2013/02/04,04,6,,,2,4,,
2013/02/04,05,7,,,2,4,,
2013/02/04,06,7,,,2,4,,
2013/02/04,07,6,,,2,4,,
2013/02/04,08,6,,,2,4,,
2013/02/04,09,6,,,2,4,,
2013/02/04,10,6,,,2,4,,
2013/02/04,11,17,,,12,5,,
2013/02/04,12,20,,,11,10,,
2013/02/04,13,23,,,13,10,,
2013/02/04,14,21,,,12,9,,
2013/02/04,15,21,,,11,10,,
2013/02/04,16,19,,,10,10,,
2013/02/04,17,21,,,11,10,,
2013/02/04,18,29,,,12,16,,
2013/02/04,19,28,,,12,16,,
2013/02/04,20,29,,,13,16,,
2013/02/04,21,30,,,14,17,,
2013/02/04,22,31,,,14,17,,
2013/02/04,23,31,,,14,17,,
2013/02/04,24,31,,,14,16,,
2013/02/05,01,29,,,13,16,,
2013/02/05,02,10,,,3,6,,
2013/02/05,03,7,,,3,4,,
2013/02/05,04,7,,,3,4,,
2013/02/05,05,6,,,2,4,,
2013/02/05,06,6,,,2,4,,
2013/02/05,07,6,,,2,4,,
2013/02/05,08,5,,,2,4,,
2013/02/05,09,6,,,2,4,,
2013/02/05,10,6,,,2,4,,
2013/02/05,11,21,,,14,7,,
2013/02/05,12,24,,,15,9,,
2013/02/05,13,25,,,15,10,,
2013/02/05,14,25,,,16,9,,
2013/02/05,15,23,,,13,9,,
2013/02/05,16,22,,,13,9,,
2013/02/05,17,23,,,13,10,,
2013/02/05,18,31,,,15,16,,
2013/02/05,19,33,,,16,17,,
2013/02/05,20,35,,,18,17,,
2013/02/05,21,34,,,17,17,,
2013/02/05,22,33,,,17,17,,
2013/02/05,23,34,,,18,17,,
2013/02/05,24,35,,,19,16,,
2013/02/06,01,36,,,20,16,,
2013/02/06,02,10,,,3,7,,
2013/02/06,03,5,,,1,4,,
2013/02/06,04,5,,,1,4,,
2013/02/06,05,5,,,1,4,,
2013/02/06,06,6,,,2,4,,
2013/02/06,07,5,,,1,4,,
2013/02/06,08,5,,,1,4,,
2013/02/06,09,5,,,1,4,,
2013/02/06,10,5,,,1,4,,
2013/02/06,11,19,,,13,6,,
2013/02/06,12,25,,,15,10,,
2013/02/06,13,22,,,12,10,,
2013/02/06,14,27,,,18,10,,
2013/02/06,15,29,,,19,9,,
2013/02/06,16,30,,,21,9,,
2013/02/06,17,31,,,20,12,,
2013/02/06,18,35,,,19,16,,
2013/02/06,19,36,,,19,16,,
2013/02/06,20,38,,,21,16,,
2013/02/06,21,40,,,23,17,,
2013/02/06,22,38,,,21,17,,
2013/02/06,23,40,,,24,17,,
2013/02/06,24,39,,,23,16,,
2013/02/07,01,36,,,21,16,,
2013/02/07,02,24,,,14,10,,
