計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/02/01,01,36,19,,,,,
2013/02/01,02,36,19,,,,,
2013/02/01,03,35,19,,,,,
2013/02/01,04,20,7,,,,,
2013/02/01,05,15,5,,,,,
2013/02/01,06,6,2,,,,,
2013/02/01,07,4,1,,,,,
2013/02/01,08,5,1,,,,,
2013/02/01,09,4,1,,,,,
2013/02/01,10,5,2,,,,,
2013/02/01,11,11,3,,,,,
2013/02/01,12,28,16,,,,,
2013/02/01,13,36,24,,,,,
2013/02/01,14,34,22,,,,,
2013/02/01,15,18,7,,,,,
2013/02/01,16,21,10,,,,,
2013/02/01,17,27,15,,,,,
2013/02/01,18,36,21,,,,,
2013/02/01,19,37,22,,,,,
2013/02/01,20,37,21,,,,,
2013/02/01,21,37,21,,,,,
2013/02/01,22,37,21,,,,,
2013/02/01,23,37,21,,,,,
2013/02/01,24,37,21,,,,,
2013/02/02,01,36,21,,,,,
2013/02/02,02,35,20,,,,,
2013/02/02,03,29,14,,,,,
2013/02/02,04,14,4,,,,,
2013/02/02,05,6,2,,,,,
2013/02/02,06,6,2,,,,,
2013/02/02,07,5,1,,,,,
2013/02/02,08,5,1,,,,,
2013/02/02,09,5,1,,,,,
2013/02/02,10,5,2,,,,,
2013/02/02,11,14,6,,,,,
2013/02/02,12,20,10,,,,,
2013/02/02,13,25,13,,,,,
2013/02/02,14,25,13,,,,,
2013/02/02,15,26,14,,,,,
2013/02/02,16,26,14,,,,,
2013/02/02,17,27,15,,,,,
2013/02/02,18,29,12,,,,,
2013/02/02,19,29,11,,,,,
2013/02/02,20,31,13,,,,,
2013/02/02,21,31,14,,,,,
2013/02/02,22,29,12,,,,,
2013/02/02,23,23,8,,,,,
2013/02/02,24,24,10,,,,,
2013/02/03,01,26,11,,,,,
2013/02/03,02,26,12,,,,,
2013/02/03,03,18,4,,,,,
2013/02/03,04,8,2,,,,,
2013/02/03,05,6,2,,,,,
2013/02/03,06,5,1,,,,,
2013/02/03,07,5,2,,,,,
2013/02/03,08,5,2,,,,,
2013/02/03,09,5,1,,,,,
2013/02/03,10,5,2,,,,,
2013/02/03,11,15,7,,,,,
2013/02/03,12,24,14,,,,,
2013/02/03,13,33,21,,,,,
2013/02/03,14,35,23,,,,,
2013/02/03,15,25,14,,,,,
2013/02/03,16,20,8,,,,,
2013/02/03,17,19,8,,,,,
2013/02/03,18,23,10,,,,,
2013/02/03,19,24,10,,,,,
2013/02/03,20,25,10,,,,,
2013/02/03,21,25,10,,,,,
2013/02/03,22,25,10,,,,,
2013/02/03,23,21,7,,,,,
2013/02/03,24,21,7,,,,,
2013/02/04,01,21,7,,,,,
2013/02/04,02,21,7,,,,,
2013/02/04,03,19,5,,,,,
2013/02/04,04,16,4,,,,,
2013/02/04,05,14,5,,,,,
2013/02/04,06,11,5,,,,,
2013/02/04,07,6,2,,,,,
2013/02/04,08,5,1,,,,,
2013/02/04,09,5,1,,,,,
2013/02/04,10,5,1,,,,,
2013/02/04,11,12,3,,,,,
2013/02/04,12,26,15,,,,,
2013/02/04,13,30,18,,,,,
2013/02/04,14,18,7,,,,,
2013/02/04,15,18,7,,,,,
2013/02/04,16,15,4,,,,,
2013/02/04,17,15,4,,,,,
2013/02/04,18,17,3,,,,,
2013/02/04,19,31,15,,,,,
2013/02/04,20,34,19,,,,,
2013/02/04,21,34,18,,,,,
2013/02/04,22,34,17,,,,,
2013/02/04,23,34,18,,,,,
2013/02/04,24,33,17,,,,,
2013/02/05,01,32,16,,,,,
2013/02/05,02,32,16,,,,,
2013/02/05,03,30,15,,,,,
2013/02/05,04,23,11,,,,,
2013/02/05,05,10,1,,,,,
2013/02/05,06,5,2,,,,,
2013/02/05,07,5,1,,,,,
2013/02/05,08,5,1,,,,,
2013/02/05,09,5,1,,,,,
2013/02/05,10,6,2,,,,,
2013/02/05,11,11,3,,,,,
2013/02/05,12,22,11,,,,,
2013/02/05,13,24,13,,,,,
2013/02/05,14,24,13,,,,,
2013/02/05,15,23,12,,,,,
2013/02/05,16,24,12,,,,,
2013/02/05,17,23,12,,,,,
2013/02/05,18,25,11,,,,,
2013/02/05,19,25,10,,,,,
2013/02/05,20,25,11,,,,,
2013/02/05,21,26,11,,,,,
2013/02/05,22,27,12,,,,,
2013/02/05,23,26,11,,,,,
2013/02/05,24,26,10,,,,,
2013/02/06,01,24,10,,,,,
2013/02/06,02,25,11,,,,,
2013/02/06,03,28,13,,,,,
2013/02/06,04,21,10,,,,,
2013/02/06,05,11,4,,,,,
2013/02/06,06,5,1,,,,,
2013/02/06,07,5,2,,,,,
2013/02/06,08,5,1,,,,,
2013/02/06,09,5,1,,,,,
2013/02/06,10,6,2,,,,,
2013/02/06,11,23,12,,,,,
2013/02/06,12,31,20,,,,,
2013/02/06,13,30,18,,,,,
2013/02/06,14,30,20,,,,,
2013/02/06,15,30,19,,,,,
2013/02/06,16,30,19,,,,,
2013/02/06,17,29,18,,,,,
2013/02/06,18,38,23,,,,,
2013/02/06,19,38,22,,,,,
2013/02/06,20,39,22,,,,,
2013/02/06,21,40,23,,,,,
2013/02/06,22,38,21,,,,,
2013/02/06,23,35,17,,,,,
2013/02/06,24,41,23,,,,,
2013/02/07,01,36,20,,,,,
2013/02/07,02,39,22,,,,,
2013/02/07,03,44,25,,,,,
2013/02/07,04,25,13,,,,,
2013/02/07,05,12,5,,,,,
2013/02/07,06,5,2,,,,,
2013/02/07,07,5,1,,,,,
2013/02/07,08,5,2,,,,,
2013/02/07,09,6,2,,,,,
2013/02/07,10,5,1,,,,,
2013/02/07,11,10,2,,,,,
2013/02/07,12,24,13,,,,,
2013/02/07,13,25,14,,,,,
2013/02/07,14,26,15,,,,,
2013/02/07,15,24,13,,,,,
2013/02/07,16,24,13,,,,,
2013/02/07,17,24,13,,,,,
2013/02/07,18,26,12,,,,,
2013/02/07,19,26,12,,,,,
2013/02/07,20,27,13,,,,,
2013/02/07,21,29,14,,,,,
2013/02/07,22,28,14,,,,,
2013/02/07,23,33,19,,,,,
2013/02/07,24,38,23,,,,,
2013/02/08,01,39,24,,,,,
2013/02/08,02,37,21,,,,,
2013/02/08,03,33,18,,,,,
2013/02/08,04,13,5,,,,,
2013/02/08,05,5,2,,,,,
2013/02/08,06,5,2,,,,,
2013/02/08,07,5,1,,,,,
2013/02/08,08,5,1,,,,,
2013/02/08,09,5,1,,,,,
2013/02/08,10,6,2,,,,,
2013/02/08,11,13,4,,,,,
2013/02/08,12,27,15,,,,,
2013/02/08,13,35,23,,,,,
2013/02/08,14,35,22,,,,,
2013/02/08,15,34,21,,,,,
2013/02/08,16,33,21,,,,,
2013/02/08,17,33,21,,,,,
2013/02/08,18,44,27,,,,,
2013/02/08,19,46,27,,,,,
2013/02/08,20,41,23,,,,,
2013/02/08,21,42,24,,,,,
2013/02/08,22,35,19,,,,,
2013/02/08,23,42,24,,,,,
2013/02/08,24,46,26,,,,,
2013/02/09,01,45,27,,,,,
2013/02/09,02,46,27,,,,,
2013/02/09,03,38,21,,,,,
2013/02/09,04,10,4,,,,,
2013/02/09,05,5,1,,,,,
2013/02/09,06,5,1,,,,,
2013/02/09,07,4,1,,,,,
2013/02/09,08,4,1,,,,,
2013/02/09,09,4,1,,,,,
2013/02/09,10,4,1,,,,,
2013/02/09,11,13,6,,,,,
2013/02/09,12,27,15,,,,,
2013/02/09,13,36,23,,,,,
2013/02/09,14,36,23,,,,,
2013/02/09,15,36,22,,,,,
2013/02/09,16,33,20,,,,,
2013/02/09,17,34,21,,,,,
2013/02/09,18,39,22,,,,,
2013/02/09,19,41,23,,,,,
2013/02/09,20,42,24,,,,,
2013/02/09,21,44,25,,,,,
2013/02/09,22,45,25,,,,,
2013/02/09,23,45,26,,,,,
2013/02/09,24,42,23,,,,,
2013/02/10,01,41,23,,,,,
2013/02/10,02,42,23,,,,,
2013/02/10,03,43,24,,,,,
2013/02/10,04,12,5,,,,,
2013/02/10,05,7,2,,,,,
2013/02/10,06,5,2,,,,,
2013/02/10,07,5,1,,,,,
2013/02/10,08,4,1,,,,,
2013/02/10,09,5,1,,,,,
2013/02/10,10,4,2,,,,,
2013/02/10,11,17,8,,,,,
2013/02/10,12,25,14,,,,,
2013/02/10,13,25,14,,,,,
2013/02/10,14,25,13,,,,,
2013/02/10,15,27,15,,,,,
2013/02/10,16,27,15,,,,,
2013/02/10,17,27,15,,,,,
2013/02/10,18,29,14,,,,,
2013/02/10,19,28,12,,,,,
2013/02/10,20,29,13,,,,,
2013/02/10,21,29,13,,,,,
