計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/12/01,01,24,0,,,18,,
2013/12/01,02,18,0,,,12,,
2013/12/01,03,8,0,,,3,,
2013/12/01,04,8,0,,,3,,
2013/12/01,05,8,0,,,3,,
2013/12/01,06,8,0,,,3,,
2013/12/01,07,13,4,,,4,,
2013/12/01,08,31,15,,,9,,
2013/12/01,09,26,9,,,11,,
2013/12/01,10,36,6,,,22,,
2013/12/01,11,34,4,,,22,,
2013/12/01,12,33,4,,,21,,
2013/12/01,13,32,3,,,21,,
2013/12/01,14,33,3,,,21,,
2013/12/01,15,31,3,,,20,,
2013/12/01,16,32,3,,,20,,
2013/12/01,17,37,4,,,24,,
2013/12/01,18,41,4,,,28,,
2013/12/01,19,41,5,,,28,,
2013/12/01,20,42,6,,,28,,
2013/12/01,21,43,7,,,28,,
2013/12/01,22,43,7,,,28,,
2013/12/01,23,43,7,,,28,,
2013/12/01,24,17,3,,,9,,
2013/12/02,01,9,0,,,3,,
2013/12/02,02,9,0,,,2,,
2013/12/02,03,8,0,,,3,,
2013/12/02,04,8,0,,,3,,
2013/12/02,05,8,0,,,3,,
2013/12/02,06,8,0,,,3,,
2013/12/02,07,8,0,,,3,,
2013/12/02,08,9,0,,,3,,
2013/12/02,09,15,4,,,6,,
2013/12/02,10,35,8,,,19,,
2013/12/02,11,31,4,,,19,,
2013/12/02,12,31,3,,,19,,
2013/12/02,13,32,4,,,19,,
2013/12/02,14,32,3,,,20,,
2013/12/02,15,30,3,,,19,,
2013/12/02,16,31,3,,,19,,
2013/12/02,17,36,4,,,23,,
2013/12/02,18,39,4,,,26,,
2013/12/02,19,40,5,,,27,,
2013/12/02,20,42,7,,,27,,
2013/12/02,21,41,7,,,26,,
2013/12/02,22,41,7,,,26,,
2013/12/02,23,41,7,,,26,,
2013/12/02,24,11,0,,,4,,
2013/12/03,01,8,0,,,2,,
2013/12/03,02,9,0,,,2,,
2013/12/03,03,8,0,,,2,,
2013/12/03,04,8,0,,,2,,
2013/12/03,05,8,0,,,3,,
2013/12/03,06,7,0,,,2,,
2013/12/03,07,9,2,,,3,,
2013/12/03,08,29,15,,,8,,
2013/12/03,09,24,9,,,9,,
2013/12/03,10,36,7,,,21,,
2013/12/03,11,33,4,,,20,,
2013/12/03,12,33,4,,,20,,
2013/12/03,13,32,3,,,20,,
2013/12/03,14,32,3,,,20,,
2013/12/03,15,31,3,,,20,,
2013/12/03,16,32,3,,,20,,
2013/12/03,17,36,4,,,24,,
2013/12/03,18,40,4,,,27,,
2013/12/03,19,40,5,,,27,,
2013/12/03,20,41,5,,,27,,
2013/12/03,21,40,5,,,27,,
2013/12/03,22,40,4,,,27,,
2013/12/03,23,40,4,,,27,,
2013/12/03,24,11,0,,,5,,
2013/12/04,01,9,0,,,3,,
2013/12/04,02,9,0,,,2,,
2013/12/04,03,8,0,,,2,,
2013/12/04,04,8,0,,,3,,
2013/12/04,05,8,0,,,2,,
2013/12/04,06,8,0,,,2,,
2013/12/04,07,11,3,,,3,,
2013/12/04,08,27,11,,,9,,
2013/12/04,09,27,8,,,12,,
2013/12/04,10,35,6,,,21,,
2013/12/04,11,34,4,,,21,,
2013/12/04,12,33,4,,,21,,
2013/12/04,13,33,3,,,21,,
2013/12/04,14,33,3,,,21,,
2013/12/04,15,32,3,,,21,,
2013/12/04,16,33,4,,,21,,
2013/12/04,17,37,4,,,25,,
2013/12/04,18,41,4,,,28,,
2013/12/04,19,41,4,,,28,,
2013/12/04,20,41,4,,,28,,
2013/12/04,21,40,5,,,28,,
2013/12/04,22,42,5,,,28,,
2013/12/04,23,44,7,,,28,,
2013/12/04,24,11,1,,,4,,
2013/12/05,01,9,0,,,3,,
2013/12/05,02,9,0,,,2,,
2013/12/05,03,8,0,,,2,,
2013/12/05,04,8,0,,,3,,
2013/12/05,05,8,0,,,2,,
2013/12/05,06,8,0,,,2,,
2013/12/05,07,11,3,,,3,,
2013/12/05,08,28,13,,,8,,
2013/12/05,09,24,8,,,9,,
2013/12/05,10,35,6,,,20,,
2013/12/05,11,33,4,,,20,,
2013/12/05,12,33,4,,,20,,
2013/12/05,13,32,3,,,20,,
2013/12/05,14,31,2,,,20,,
2013/12/05,15,30,2,,,20,,
2013/12/05,16,31,2,,,20,,
2013/12/05,17,35,3,,,24,,
2013/12/05,18,38,3,,,27,,
2013/12/05,19,41,5,,,27,,
2013/12/05,20,41,5,,,28,,
2013/12/05,21,42,7,,,27,,
2013/12/05,22,43,6,,,28,,
2013/12/05,23,42,6,,,28,,
2013/12/05,24,10,0,,,4,,
2013/12/06,01,8,0,,,2,,
