計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2014/02/01,01,12,,,6,,,
2014/02/01,02,11,,,5,,,
2014/02/01,03,11,,,5,,,
2014/02/01,04,11,,,5,,,
2014/02/01,05,11,,,5,,,
2014/02/01,06,10,,,4,,,
2014/02/01,07,12,,,6,,,
2014/02/01,08,111,,,77,,,
2014/02/01,09,95,,,63,,,
2014/02/01,10,80,,,48,,,
2014/02/01,11,60,,,28,,,
2014/02/01,12,59,,,27,,,
2014/02/01,13,58,,,26,,,
2014/02/01,14,55,,,24,,,
2014/02/01,15,57,,,24,,,
2014/02/01,16,56,,,24,,,
2014/02/01,17,59,,,20,,,
2014/02/01,18,74,,,18,,,
2014/02/01,19,76,,,20,,,
2014/02/01,20,78,,,22,,,
2014/02/01,21,80,,,25,,,
2014/02/01,22,74,,,24,,,
2014/02/01,23,27,,,20,,,
2014/02/01,24,13,,,7,,,
2014/02/02,01,12,,,6,,,
2014/02/02,02,11,,,5,,,
2014/02/02,03,11,,,5,,,
2014/02/02,04,11,,,6,,,
2014/02/02,05,11,,,5,,,
2014/02/02,06,10,,,5,,,
2014/02/02,07,13,,,6,,,
2014/02/02,08,66,,,34,,,
2014/02/02,09,69,,,38,,,
2014/02/02,10,65,,,33,,,
2014/02/02,11,65,,,32,,,
2014/02/02,12,64,,,31,,,
2014/02/02,13,64,,,31,,,
2014/02/02,14,57,,,25,,,
2014/02/02,15,55,,,22,,,
2014/02/02,16,52,,,19,,,
2014/02/02,17,56,,,16,,,
2014/02/02,18,72,,,15,,,
2014/02/02,19,80,,,24,,,
2014/02/02,20,82,,,26,,,
2014/02/02,21,82,,,26,,,
2014/02/02,22,74,,,26,,,
2014/02/02,23,24,,,18,,,
2014/02/02,24,13,,,7,,,
2014/02/03,01,13,,,7,,,
2014/02/03,02,11,,,5,,,
2014/02/03,03,12,,,6,,,
2014/02/03,04,12,,,6,,,
2014/02/03,05,12,,,6,,,
2014/02/03,06,11,,,5,,,
2014/02/03,07,13,,,7,,,
2014/02/03,08,69,,,47,,,
2014/02/03,09,70,,,41,,,
2014/02/03,10,65,,,34,,,
2014/02/03,11,55,,,24,,,
2014/02/03,12,50,,,19,,,
2014/02/03,13,50,,,18,,,
2014/02/03,14,47,,,15,,,
2014/02/03,15,49,,,17,,,
2014/02/03,16,50,,,18,,,
2014/02/03,17,57,,,19,,,
2014/02/03,18,72,,,17,,,
2014/02/03,19,73,,,18,,,
2014/02/03,20,74,,,18,,,
2014/02/03,21,74,,,19,,,
2014/02/03,22,68,,,18,,,
2014/02/03,23,27,,,18,,,
2014/02/03,24,17,,,11,,,
2014/02/04,01,15,,,8,,,
2014/02/04,02,13,,,6,,,
2014/02/04,03,14,,,6,,,
2014/02/04,04,14,,,7,,,
