計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2014/01/01,01,17,,,6,11,,
2014/01/01,02,9,,,3,6,,
2014/01/01,03,9,,,3,6,,
2014/01/01,04,8,,,2,6,,
2014/01/01,05,8,,,2,6,,
2014/01/01,06,8,,,2,6,,
2014/01/01,07,7,,,1,6,,
2014/01/01,08,11,,,1,10,,
2014/01/01,09,22,,,2,20,,
2014/01/01,10,26,,,5,21,,
2014/01/01,11,25,,,6,19,,
2014/01/01,12,30,,,4,26,,
2014/01/01,13,41,,,4,37,,
2014/01/01,14,43,,,6,37,,
2014/01/01,15,44,,,6,38,,
2014/01/01,16,41,,,4,37,,
2014/01/01,17,44,,,4,40,,
2014/01/01,18,49,,,4,45,,
2014/01/01,19,49,,,3,46,,
2014/01/01,20,49,,,3,46,,
2014/01/01,21,49,,,4,45,,
2014/01/01,22,21,,,1,20,,
2014/01/01,23,15,,,1,14,,
2014/01/01,24,15,,,1,14,,
2014/01/02,01,17,,,6,11,,
2014/01/02,02,8,,,2,6,,
2014/01/02,03,8,,,2,6,,
2014/01/02,04,8,,,2,6,,
2014/01/02,05,8,,,2,6,,
2014/01/02,06,8,,,2,6,,
2014/01/02,07,7,,,1,6,,
2014/01/02,08,7,,,0,7,,
2014/01/02,09,25,,,3,22,,
2014/01/02,10,44,,,14,30,,
2014/01/02,11,48,,,10,38,,
2014/01/02,12,47,,,9,38,,
2014/01/02,13,46,,,8,38,,
2014/01/02,14,45,,,6,39,,
2014/01/02,15,45,,,6,39,,
2014/01/02,16,42,,,4,38,,
2014/01/02,17,43,,,3,40,,
2014/01/02,18,51,,,6,45,,
2014/01/02,19,48,,,3,45,,
2014/01/02,20,49,,,4,45,,
2014/01/02,21,51,,,6,45,,
2014/01/02,22,49,,,4,45,,
2014/01/02,23,48,,,3,45,,
2014/01/02,24,47,,,2,45,,
2014/01/03,01,45,,,2,43,,
2014/01/03,02,8,,,1,7,,
2014/01/03,03,5,,,0,5,,
2014/01/03,04,7,,,2,5,,
2014/01/03,05,7,,,2,5,,
2014/01/03,06,7,,,2,5,,
2014/01/03,07,6,,,1,5,,
2014/01/03,08,7,,,1,6,,
2014/01/03,09,27,,,4,23,,
2014/01/03,10,38,,,8,30,,
2014/01/03,11,48,,,10,38,,
2014/01/03,12,44,,,6,38,,
2014/01/03,13,42,,,4,38,,
2014/01/03,14,42,,,3,39,,
2014/01/03,15,42,,,4,38,,
2014/01/03,16,41,,,3,38,,
2014/01/03,17,43,,,3,40,,
2014/01/03,18,50,,,4,46,,
2014/01/03,19,49,,,3,46,,
2014/01/03,20,50,,,4,46,,
