計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/06/01,01,160,35,,,,,
2013/06/01,02,154,31,,,,,
2013/06/01,03,157,31,,,,,
2013/06/01,04,147,29,,,,,
2013/06/01,05,135,27,,,,,
2013/06/01,06,134,24,,,,,
2013/06/01,07,128,23,,,,,
2013/06/01,08,129,24,,,,,
2013/06/01,09,135,26,,,,,
2013/06/01,10,136,29,,,,,
2013/06/01,11,135,32,,,,,
2013/06/01,12,144,32,,,,,
2013/06/01,13,143,30,,,,,
2013/06/01,14,142,31,,,,,
2013/06/01,15,156,29,,,,,
2013/06/01,16,157,31,,,,,
2013/06/01,17,168,31,,,,,
2013/06/01,18,168,32,,,,,
2013/06/01,19,167,34,,,,,
2013/06/01,20,162,31,,,,,
2013/06/01,21,168,33,,,,,
2013/06/01,22,161,33,,,,,
2013/06/01,23,162,31,,,,,
2013/06/01,24,156,32,,,,,
2013/06/02,01,164,34,,,,,
2013/06/02,02,162,31,,,,,
2013/06/02,03,149,28,,,,,
2013/06/02,04,141,28,,,,,
2013/06/02,05,133,24,,,,,
2013/06/02,06,126,22,,,,,
2013/06/02,07,121,23,,,,,
2013/06/02,08,119,23,,,,,
2013/06/02,09,119,23,,,,,
2013/06/02,10,132,24,,,,,
2013/06/02,11,140,31,,,,,
2013/06/02,12,145,33,,,,,
2013/06/02,13,137,31,,,,,
2013/06/02,14,143,27,,,,,
2013/06/02,15,153,27,,,,,
2013/06/02,16,156,27,,,,,
2013/06/02,17,167,31,,,,,
2013/06/02,18,162,32,,,,,
2013/06/02,19,161,32,,,,,
2013/06/02,20,164,31,,,,,
2013/06/02,21,159,30,,,,,
2013/06/02,22,159,30,,,,,
2013/06/02,23,147,28,,,,,
2013/06/02,24,127,25,,,,,
2013/06/03,01,132,25,,,,,
2013/06/03,02,130,25,,,,,
2013/06/03,03,137,24,,,,,
2013/06/03,04,132,24,,,,,
2013/06/03,05,130,25,,,,,
2013/06/03,06,124,23,,,,,
2013/06/03,07,121,23,,,,,
2013/06/03,08,117,22,,,,,
2013/06/03,09,114,22,,,,,
2013/06/03,10,117,24,,,,,
2013/06/03,11,115,24,,,,,
2013/06/03,12,129,27,,,,,
2013/06/03,13,135,27,,,,,
2013/06/03,14,140,27,,,,,
2013/06/03,15,147,33,,,,,
2013/06/03,16,144,33,,,,,
2013/06/03,17,151,33,,,,,
2013/06/03,18,142,35,,,,,
2013/06/03,19,146,35,,,,,
2013/06/03,20,139,31,,,,,
2013/06/03,21,152,35,,,,,
2013/06/03,22,153,34,,,,,
2013/06/03,23,155,32,,,,,
2013/06/03,24,148,32,,,,,
2013/06/04,01,136,33,,,,,
2013/06/04,02,138,30,,,,,
2013/06/04,03,128,28,,,,,
2013/06/04,04,132,29,,,,,
2013/06/04,05,127,26,,,,,
2013/06/04,06,132,27,,,,,
2013/06/04,07,128,27,,,,,
2013/06/04,08,124,26,,,,,
2013/06/04,09,124,25,,,,,
2013/06/04,10,122,26,,,,,
2013/06/04,11,123,27,,,,,
2013/06/04,12,126,30,,,,,
2013/06/04,13,114,29,,,,,
2013/06/04,14,124,31,,,,,
2013/06/04,15,130,35,,,,,
2013/06/04,16,134,33,,,,,
2013/06/04,17,148,37,,,,,
2013/06/04,18,146,34,,,,,
2013/06/04,19,135,30,,,,,
2013/06/04,20,154,33,,,,,
2013/06/04,21,168,35,,,,,
2013/06/04,22,174,37,,,,,
2013/06/04,23,175,39,,,,,
2013/06/04,24,167,36,,,,,
2013/06/05,01,163,37,,,,,
2013/06/05,02,154,33,,,,,
2013/06/05,03,143,29,,,,,
2013/06/05,04,140,29,,,,,
2013/06/05,05,131,28,,,,,
2013/06/05,06,132,29,,,,,
2013/06/05,07,129,29,,,,,
2013/06/05,08,132,27,,,,,
2013/06/05,09,121,28,,,,,
2013/06/05,10,142,34,,,,,
2013/06/05,11,144,35,,,,,
2013/06/05,12,148,37,,,,,
2013/06/05,13,145,38,,,,,
2013/06/05,14,141,35,,,,,
2013/06/05,15,140,38,,,,,
2013/06/05,16,137,36,,,,,
2013/06/05,17,144,35,,,,,
2013/06/05,18,140,30,,,,,
2013/06/05,19,133,31,,,,,
2013/06/05,20,148,35,,,,,
2013/06/05,21,166,35,,,,,
2013/06/05,22,165,37,,,,,
2013/06/05,23,162,38,,,,,
2013/06/05,24,160,37,,,,,
