計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2012/10/01,01,30,6,,,,,
2012/10/01,02,16,3,,,,,
2012/10/01,03,10,2,,,,,
2012/10/01,04,10,2,,,,,
2012/10/01,05,9,2,,,,,
2012/10/01,06,9,2,,,,,
2012/10/01,07,8,2,,,,,
2012/10/01,08,10,2,,,,,
2012/10/01,09,27,7,,,,,
2012/10/01,10,40,13,,,,,
2012/10/01,11,48,18,,,,,
2012/10/01,12,56,24,,,,,
2012/10/01,13,60,28,,,,,
2012/10/01,14,56,29,,,,,
2012/10/01,15,52,28,,,,,
2012/10/01,16,45,23,,,,,
2012/10/01,17,40,16,,,,,
2012/10/01,18,41,15,,,,,
2012/10/01,19,44,14,,,,,
2012/10/01,20,45,14,,,,,
2012/10/01,21,45,14,,,,,
2012/10/01,22,40,12,,,,,
2012/10/01,23,40,12,,,,,
2012/10/01,24,39,11,,,,,
2012/10/02,01,34,9,,,,,
2012/10/02,02,20,5,,,,,
2012/10/02,03,11,3,,,,,
2012/10/02,04,10,2,,,,,
2012/10/02,05,8,2,,,,,
2012/10/02,06,9,2,,,,,
2012/10/02,07,8,2,,,,,
2012/10/02,08,10,2,,,,,
2012/10/02,09,15,5,,,,,
2012/10/02,10,27,6,,,,,
2012/10/02,11,32,9,,,,,
2012/10/02,12,43,15,,,,,
2012/10/02,13,48,19,,,,,
2012/10/02,14,48,20,,,,,
2012/10/02,15,46,17,,,,,
2012/10/02,16,38,12,,,,,
2012/10/02,17,38,8,,,,,
2012/10/02,18,34,8,,,,,
2012/10/02,19,35,7,,,,,
2012/10/02,20,35,8,,,,,
2012/10/02,21,37,8,,,,,
2012/10/02,22,35,8,,,,,
2012/10/02,23,35,7,,,,,
2012/10/02,24,33,5,,,,,
2012/10/03,01,28,3,,,,,
2012/10/03,02,17,2,,,,,
2012/10/03,03,9,2,,,,,
2012/10/03,04,8,2,,,,,
2012/10/03,05,11,2,,,,,
2012/10/03,06,11,2,,,,,
2012/10/03,07,7,1,,,,,
2012/10/03,08,8,1,,,,,
2012/10/03,09,13,2,,,,,
2012/10/03,10,26,3,,,,,
2012/10/03,11,33,6,,,,,
2012/10/03,12,36,7,,,,,
2012/10/03,13,41,5,,,,,
2012/10/03,14,36,4,,,,,
2012/10/03,15,33,4,,,,,
2012/10/03,16,28,3,,,,,
2012/10/03,17,32,4,,,,,
2012/10/03,18,30,3,,,,,
2012/10/03,19,33,3,,,,,
2012/10/03,20,34,3,,,,,
2012/10/03,21,33,3,,,,,
2012/10/03,22,32,3,,,,,
2012/10/03,23,30,2,,,,,
2012/10/03,24,30,2,,,,,
2012/10/04,01,25,2,,,,,
2012/10/04,02,9,1,,,,,
2012/10/04,03,8,1,,,,,
2012/10/04,04,8,1,,,,,
2012/10/04,05,8,1,,,,,
2012/10/04,06,8,1,,,,,
2012/10/04,07,7,1,,,,,
2012/10/04,08,9,1,,,,,
2012/10/04,09,12,2,,,,,
2012/10/04,10,25,5,,,,,
2012/10/04,11,33,8,,,,,
2012/10/04,12,40,10,,,,,
2012/10/04,13,44,10,,,,,
2012/10/04,14,42,11,,,,,
2012/10/04,15,42,11,,,,,
2012/10/04,16,35,10,,,,,
2012/10/04,17,32,8,,,,,
2012/10/04,18,36,7,,,,,
2012/10/04,19,39,9,,,,,
2012/10/04,20,41,10,,,,,
2012/10/04,21,39,8,,,,,
2012/10/04,22,34,7,,,,,
2012/10/04,23,31,6,,,,,
2012/10/04,24,30,6,,,,,
2012/10/05,01,28,5,,,,,
2012/10/05,02,22,4,,,,,
2012/10/05,03,12,2,,,,,
2012/10/05,04,12,2,,,,,
2012/10/05,05,8,2,,,,,
2012/10/05,06,8,2,,,,,
2012/10/05,07,8,2,,,,,
2012/10/05,08,11,2,,,,,
2012/10/05,09,11,2,,,,,
2012/10/05,10,25,5,,,,,
2012/10/05,11,33,7,,,,,
2012/10/05,12,42,11,,,,,
2012/10/05,13,50,17,,,,,
2012/10/05,14,49,16,,,,,
2012/10/05,15,46,19,,,,,
2012/10/05,16,44,17,,,,,
2012/10/05,17,39,12,,,,,
2012/10/05,18,44,9,,,,,
2012/10/05,19,45,9,,,,,
2012/10/05,20,45,12,,,,,
2012/10/05,21,45,10,,,,,
2012/10/05,22,44,9,,,,,
2012/10/05,23,40,8,,,,,
2012/10/05,24,36,7,,,,,
2012/10/06,01,31,5,,,,,
2012/10/06,02,24,4,,,,,
2012/10/06,03,10,2,,,,,
2012/10/06,04,10,2,,,,,
2012/10/06,05,8,2,,,,,
2012/10/06,06,8,2,,,,,
2012/10/06,07,8,2,,,,,
2012/10/06,08,10,2,,,,,
2012/10/06,09,11,3,,,,,
2012/10/06,10,34,8,,,,,
2012/10/06,11,39,11,,,,,
2012/10/06,12,48,17,,,,,
2012/10/06,13,54,19,,,,,
2012/10/06,14,51,19,,,,,
2012/10/06,15,50,19,,,,,
2012/10/06,16,48,17,,,,,
2012/10/06,17,43,15,,,,,
2012/10/06,18,48,14,,,,,
2012/10/06,19,48,16,,,,,
2012/10/06,20,49,14,,,,,
2012/10/06,21,44,13,,,,,
2012/10/06,22,43,12,,,,,
2012/10/06,23,40,11,,,,,
2012/10/06,24,36,9,,,,,
2012/10/07,01,32,7,,,,,
2012/10/07,02,16,3,,,,,
2012/10/07,03,9,1,,,,,
2012/10/07,04,9,1,,,,,
2012/10/07,05,9,1,,,,,
2012/10/07,06,10,1,,,,,
2012/10/07,07,9,1,,,,,
2012/10/07,08,10,1,,,,,
2012/10/07,09,14,1,,,,,
2012/10/07,10,23,1,,,,,
2012/10/07,11,26,2,,,,,
2012/10/07,12,30,2,,,,,
2012/10/07,13,34,2,,,,,
2012/10/07,14,35,2,,,,,
2012/10/07,15,37,5,,,,,
2012/10/07,16,37,5,,,,,
2012/10/07,17,32,3,,,,,
2012/10/07,18,41,4,,,,,
2012/10/07,19,43,6,,,,,
2012/10/07,20,43,6,,,,,
2012/10/07,21,41,5,,,,,
2012/10/07,22,40,4,,,,,
2012/10/07,23,37,3,,,,,
2012/10/07,24,33,2,,,,,
2012/10/08,01,32,2,,,,,
