計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/07/01,01,27,,,16,11,,
2013/07/01,02,27,,,16,11,,
2013/07/01,03,27,,,17,10,,
2013/07/01,04,24,,,15,9,,
2013/07/01,05,19,,,12,7,,
2013/07/01,06,16,,,10,6,,
2013/07/01,07,14,,,8,6,,
2013/07/01,08,12,,,7,6,,
2013/07/01,09,10,,,5,6,,
2013/07/01,10,7,,,2,5,,
2013/07/01,11,8,,,2,6,,
2013/07/01,12,9,,,2,7,,
2013/07/01,13,9,,,1,8,,
2013/07/01,14,15,,,7,8,,
2013/07/01,15,22,,,15,8,,
2013/07/01,16,24,,,15,9,,
2013/07/01,17,31,,,21,10,,
2013/07/01,18,31,,,21,10,,
2013/07/01,19,32,,,21,11,,
2013/07/01,20,32,,,21,11,,
2013/07/01,21,33,,,22,11,,
2013/07/01,22,32,,,21,12,,
2013/07/01,23,31,,,20,11,,
2013/07/01,24,30,,,19,11,,
2013/07/02,01,29,,,18,11,,
2013/07/02,02,29,,,19,11,,
2013/07/02,03,28,,,18,10,,
2013/07/02,04,24,,,15,9,,
2013/07/02,05,14,,,6,8,,
2013/07/02,06,12,,,5,7,,
2013/07/02,07,12,,,5,7,,
2013/07/02,08,12,,,5,7,,
2013/07/02,09,8,,,3,6,,
2013/07/02,10,7,,,2,5,,
2013/07/02,11,8,,,2,5,,
2013/07/02,12,9,,,2,7,,
2013/07/02,13,17,,,10,7,,
2013/07/02,14,20,,,13,7,,
2013/07/02,15,21,,,13,8,,
2013/07/02,16,28,,,19,9,,
2013/07/02,17,29,,,19,10,,
2013/07/02,18,29,,,19,10,,
2013/07/02,19,29,,,19,10,,
2013/07/02,20,30,,,19,11,,
2013/07/02,21,30,,,18,11,,
2013/07/02,22,29,,,18,12,,
2013/07/02,23,29,,,17,12,,
2013/07/02,24,30,,,19,11,,
2013/07/03,01,28,,,17,11,,
2013/07/03,02,27,,,16,11,,
2013/07/03,03,26,,,15,10,,
2013/07/03,04,23,,,15,9,,
2013/07/03,05,13,,,5,8,,
2013/07/03,06,12,,,5,7,,
2013/07/03,07,13,,,5,7,,
2013/07/03,08,12,,,6,7,,
2013/07/03,09,10,,,4,7,,
2013/07/03,10,5,,,0,5,,
2013/07/03,11,7,,,2,5,,
2013/07/03,12,14,,,7,7,,
2013/07/03,13,19,,,11,9,,
2013/07/03,14,20,,,13,8,,
2013/07/03,15,25,,,17,8,,
2013/07/03,16,27,,,17,10,,
2013/07/03,17,23,,,14,9,,
2013/07/03,18,27,,,17,9,,
2013/07/03,19,27,,,17,11,,
2013/07/03,20,29,,,17,11,,
2013/07/03,21,31,,,20,11,,
2013/07/03,22,30,,,19,11,,
2013/07/03,23,29,,,18,11,,
2013/07/03,24,28,,,17,11,,
2013/07/04,01,27,,,16,11,,
2013/07/04,02,27,,,16,10,,
2013/07/04,03,28,,,17,10,,
2013/07/04,04,18,,,10,8,,
2013/07/04,05,6,,,0,6,,
2013/07/04,06,6,,,0,5,,
2013/07/04,07,6,,,0,5,,
2013/07/04,08,5,,,0,5,,
2013/07/04,09,6,,,0,5,,
2013/07/04,10,5,,,0,5,,
2013/07/04,11,6,,,0,6,,
2013/07/04,12,10,,,3,7,,
2013/07/04,13,14,,,7,7,,
2013/07/04,14,15,,,8,7,,
2013/07/04,15,22,,,14,8,,
2013/07/04,16,23,,,14,9,,
2013/07/04,17,26,,,15,10,,
2013/07/04,18,26,,,15,11,,
2013/07/04,19,26,,,15,11,,
2013/07/04,20,27,,,16,11,,
2013/07/04,21,30,,,18,12,,
2013/07/04,22,30,,,18,12,,
2013/07/04,23,31,,,19,12,,
2013/07/04,24,29,,,17,12,,
2013/07/05,01,28,,,16,12,,
2013/07/05,02,27,,,16,11,,
2013/07/05,03,27,,,15,11,,
2013/07/05,04,27,,,16,11,,
2013/07/05,05,25,,,15,10,,
2013/07/05,06,21,,,13,8,,
2013/07/05,07,8,,,2,6,,
2013/07/05,08,7,,,1,5,,
2013/07/05,09,7,,,1,6,,
2013/07/05,10,7,,,2,6,,
2013/07/05,11,12,,,6,7,,
2013/07/05,12,12,,,6,7,,
2013/07/05,13,14,,,7,7,,
2013/07/05,14,15,,,8,6,,
2013/07/05,15,19,,,12,6,,
2013/07/05,16,21,,,13,8,,
2013/07/05,17,23,,,13,9,,
2013/07/05,18,25,,,14,11,,
2013/07/05,19,27,,,16,11,,
2013/07/05,20,27,,,17,11,,
2013/07/05,21,28,,,17,11,,
2013/07/05,22,28,,,16,11,,
2013/07/05,23,29,,,17,11,,
2013/07/05,24,30,,,19,12,,
2013/07/06,01,29,,,17,11,,
2013/07/06,02,28,,,17,11,,
2013/07/06,03,27,,,16,11,,
2013/07/06,04,27,,,16,11,,
2013/07/06,05,26,,,16,10,,
2013/07/06,06,23,,,14,9,,
2013/07/06,07,13,,,7,6,,
2013/07/06,08,7,,,1,6,,
2013/07/06,09,7,,,1,6,,
2013/07/06,10,8,,,2,6,,
2013/07/06,11,16,,,9,7,,
2013/07/06,12,14,,,7,7,,
2013/07/06,13,23,,,15,8,,
2013/07/06,14,15,,,9,6,,
2013/07/06,15,36,,,26,11,,
2013/07/06,16,42,,,31,12,,
2013/07/06,17,40,,,29,12,,
2013/07/06,18,43,,,31,12,,
2013/07/06,19,41,,,29,12,,
2013/07/06,20,39,,,27,12,,
2013/07/06,21,41,,,29,12,,
2013/07/06,22,41,,,30,12,,
2013/07/06,23,43,,,31,12,,
2013/07/06,24,43,,,31,12,,
2013/07/07,01,39,,,27,12,,
2013/07/07,02,38,,,26,12,,
2013/07/07,03,36,,,24,12,,
2013/07/07,04,35,,,23,11,,
2013/07/07,05,35,,,24,12,,
