計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/10/01,01,106,35,,,,,
2013/10/01,02,100,29,,,,,
2013/10/01,03,92,23,,,,,
2013/10/01,04,92,22,,,,,
2013/10/01,05,87,20,,,,,
2013/10/01,06,80,18,,,,,
2013/10/01,07,72,19,,,,,
2013/10/01,08,58,15,,,,,
2013/10/01,09,45,10,,,,,
2013/10/01,10,36,8,,,,,
2013/10/01,11,31,8,,,,,
2013/10/01,12,27,9,,,,,
2013/10/01,13,27,8,,,,,
2013/10/01,14,44,9,,,,,
2013/10/01,15,55,13,,,,,
2013/10/01,16,59,16,,,,,
2013/10/01,17,94,20,,,,,
2013/10/01,18,107,21,,,,,
2013/10/01,19,108,23,,,,,
2013/10/01,20,109,25,,,,,
2013/10/01,21,110,28,,,,,
2013/10/01,22,105,27,,,,,
2013/10/01,23,112,29,,,,,
2013/10/01,24,104,29,,,,,
2013/10/02,01,98,27,,,,,
2013/10/02,02,94,28,,,,,
2013/10/02,03,87,23,,,,,
2013/10/02,04,81,19,,,,,
2013/10/02,05,82,19,,,,,
2013/10/02,06,64,13,,,,,
2013/10/02,07,59,13,,,,,
2013/10/02,08,50,12,,,,,
2013/10/02,09,30,9,,,,,
2013/10/02,10,28,8,,,,,
2013/10/02,11,29,10,,,,,
2013/10/02,12,25,7,,,,,
2013/10/02,13,30,9,,,,,
2013/10/02,14,44,11,,,,,
2013/10/02,15,49,12,,,,,
2013/10/02,16,49,12,,,,,
2013/10/02,17,83,19,,,,,
2013/10/02,18,103,20,,,,,
2013/10/02,19,104,24,,,,,
2013/10/02,20,111,28,,,,,
2013/10/02,21,114,31,,,,,
2013/10/02,22,112,32,,,,,
2013/10/02,23,111,33,,,,,
2013/10/02,24,110,40,,,,,
2013/10/03,01,110,38,,,,,
2013/10/03,02,105,36,,,,,
2013/10/03,03,112,39,,,,,
2013/10/03,04,114,42,,,,,
2013/10/03,05,105,35,,,,,
2013/10/03,06,98,36,,,,,
2013/10/03,07,83,29,,,,,
2013/10/03,08,60,21,,,,,
2013/10/03,09,45,17,,,,,
2013/10/03,10,38,16,,,,,
2013/10/03,11,35,17,,,,,
2013/10/03,12,36,17,,,,,
2013/10/03,13,37,17,,,,,
2013/10/03,14,59,19,,,,,
2013/10/03,15,63,20,,,,,
2013/10/03,16,65,20,,,,,
2013/10/03,17,88,27,,,,,
2013/10/03,18,102,29,,,,,
2013/10/03,19,97,28,,,,,
2013/10/03,20,98,26,,,,,
2013/10/03,21,96,24,,,,,
2013/10/03,22,101,30,,,,,
2013/10/03,23,98,31,,,,,
2013/10/03,24,95,32,,,,,
2013/10/04,01,93,28,,,,,
2013/10/04,02,85,20,,,,,
2013/10/04,03,81,19,,,,,
2013/10/04,04,79,15,,,,,
2013/10/04,05,81,14,,,,,
2013/10/04,06,68,11,,,,,
2013/10/04,07,68,10,,,,,
2013/10/04,08,54,12,,,,,
2013/10/04,09,38,7,,,,,
2013/10/04,10,27,6,,,,,
2013/10/04,11,23,6,,,,,
2013/10/04,12,23,5,,,,,
2013/10/04,13,24,6,,,,,
2013/10/04,14,46,6,,,,,
2013/10/04,15,46,10,,,,,
2013/10/04,16,47,8,,,,,
2013/10/04,17,72,13,,,,,
2013/10/04,18,83,13,,,,,
2013/10/04,19,84,13,,,,,
2013/10/04,20,86,13,,,,,
