計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/05/01,01,108,19,,,,,
2013/05/01,02,112,23,,,,,
2013/05/01,03,109,21,,,,,
2013/05/01,04,107,22,,,,,
2013/05/01,05,103,21,,,,,
2013/05/01,06,99,20,,,,,
2013/05/01,07,97,19,,,,,
2013/05/01,08,107,21,,,,,
2013/05/01,09,135,22,,,,,
2013/05/01,10,117,23,,,,,
2013/05/01,11,124,28,,,,,
2013/05/01,12,122,25,,,,,
2013/05/01,13,120,22,,,,,
2013/05/01,14,119,24,,,,,
2013/05/01,15,119,32,,,,,
2013/05/01,16,116,27,,,,,
2013/05/01,17,117,28,,,,,
2013/05/01,18,111,25,,,,,
2013/05/01,19,111,21,,,,,
2013/05/01,20,116,25,,,,,
2013/05/01,21,115,22,,,,,
2013/05/01,22,111,23,,,,,
2013/05/01,23,110,24,,,,,
2013/05/01,24,105,20,,,,,
2013/05/02,01,108,20,,,,,
2013/05/02,02,106,22,,,,,
2013/05/02,03,102,20,,,,,
2013/05/02,04,100,20,,,,,
2013/05/02,05,99,20,,,,,
2013/05/02,06,97,17,,,,,
2013/05/02,07,106,20,,,,,
2013/05/02,08,111,20,,,,,
2013/05/02,09,122,21,,,,,
2013/05/02,10,114,21,,,,,
2013/05/02,11,121,22,,,,,
2013/05/02,12,122,21,,,,,
2013/05/02,13,117,17,,,,,
2013/05/02,14,113,20,,,,,
2013/05/02,15,114,23,,,,,
2013/05/02,16,109,23,,,,,
2013/05/02,17,106,21,,,,,
2013/05/02,18,106,23,,,,,
2013/05/02,19,111,23,,,,,
2013/05/02,20,114,23,,,,,
2013/05/02,21,113,22,,,,,
2013/05/02,22,118,22,,,,,
2013/05/02,23,127,26,,,,,
2013/05/02,24,121,21,,,,,
2013/05/03,01,120,20,,,,,
2013/05/03,02,119,22,,,,,
2013/05/03,03,115,22,,,,,
2013/05/03,04,112,23,,,,,
2013/05/03,05,112,19,,,,,
2013/05/03,06,111,21,,,,,
2013/05/03,07,108,19,,,,,
2013/05/03,08,130,23,,,,,
2013/05/03,09,139,25,,,,,
2013/05/03,10,127,24,,,,,
2013/05/03,11,119,21,,,,,
2013/05/03,12,120,19,,,,,
2013/05/03,13,117,18,,,,,
2013/05/03,14,119,19,,,,,
2013/05/03,15,123,22,,,,,
2013/05/03,16,113,21,,,,,
2013/05/03,17,112,20,,,,,
2013/05/03,18,113,24,,,,,
2013/05/03,19,108,19,,,,,
2013/05/03,20,110,20,,,,,
2013/05/03,21,111,20,,,,,
2013/05/03,22,107,18,,,,,
2013/05/03,23,105,18,,,,,
2013/05/03,24,101,14,,,,,
2013/05/04,01,103,12,,,,,
2013/05/04,02,108,23,,,,,
2013/05/04,03,103,23,,,,,
2013/05/04,04,105,22,,,,,
2013/05/04,05,111,19,,,,,
2013/05/04,06,115,21,,,,,
2013/05/04,07,120,18,,,,,
2013/05/04,08,120,23,,,,,
2013/05/04,09,120,22,,,,,
2013/05/04,10,118,22,,,,,
2013/05/04,11,120,24,,,,,
2013/05/04,12,119,25,,,,,
2013/05/04,13,115,20,,,,,
2013/05/04,14,120,24,,,,,
2013/05/04,15,124,29,,,,,
2013/05/04,16,119,27,,,,,
2013/05/04,17,120,28,,,,,
2013/05/04,18,110,19,,,,,
2013/05/04,19,112,20,,,,,
2013/05/04,20,112,19,,,,,
2013/05/04,21,114,21,,,,,
2013/05/04,22,110,22,,,,,
2013/05/04,23,106,18,,,,,
2013/05/04,24,101,17,,,,,
2013/05/05,01,101,13,,,,,
2013/05/05,02,99,16,,,,,
2013/05/05,03,99,16,,,,,
2013/05/05,04,107,18,,,,,
2013/05/05,05,109,16,,,,,
2013/05/05,06,105,16,,,,,
2013/05/05,07,104,15,,,,,
2013/05/05,08,116,16,,,,,
2013/05/05,09,119,17,,,,,
2013/05/05,10,115,18,,,,,
2013/05/05,11,118,20,,,,,
2013/05/05,12,123,27,,,,,
2013/05/05,13,119,17,,,,,
2013/05/05,14,123,22,,,,,
2013/05/05,15,124,26,,,,,
2013/05/05,16,120,26,,,,,
2013/05/05,17,120,27,,,,,
2013/05/05,18,117,25,,,,,
2013/05/05,19,116,21,,,,,
2013/05/05,20,116,18,,,,,
2013/05/05,21,118,23,,,,,
2013/05/05,22,111,20,,,,,
2013/05/05,23,121,22,,,,,
2013/05/05,24,113,17,,,,,
2013/05/06,01,116,16,,,,,
2013/05/06,02,117,19,,,,,
2013/05/06,03,112,18,,,,,
2013/05/06,04,111,19,,,,,
2013/05/06,05,111,17,,,,,
2013/05/06,06,109,16,,,,,
2013/05/06,07,107,15,,,,,
2013/05/06,08,121,16,,,,,
2013/05/06,09,131,20,,,,,
2013/05/06,10,119,21,,,,,
2013/05/06,11,123,24,,,,,
2013/05/06,12,130,30,,,,,
2013/05/06,13,126,24,,,,,
2013/05/06,14,127,25,,,,,
2013/05/06,15,125,28,,,,,
2013/05/06,16,117,25,,,,,
2013/05/06,17,115,22,,,,,
2013/05/06,18,119,25,,,,,
2013/05/06,19,116,20,,,,,
2013/05/06,20,116,19,,,,,
2013/05/06,21,119,23,,,,,
2013/05/06,22,113,21,,,,,
2013/05/06,23,111,22,,,,,
2013/05/06,24,103,18,,,,,
2013/05/07,01,105,14,,,,,
2013/05/07,02,113,25,,,,,
2013/05/07,03,105,22,,,,,
2013/05/07,04,111,26,,,,,
2013/05/07,05,112,21,,,,,
2013/05/07,06,115,23,,,,,
2013/05/07,07,116,20,,,,,
2013/05/07,08,126,18,,,,,
2013/05/07,09,125,16,,,,,
2013/05/07,10,110,18,,,,,
2013/05/07,11,114,21,,,,,
2013/05/07,12,113,21,,,,,
2013/05/07,13,113,19,,,,,
2013/05/07,14,110,16,,,,,
2013/05/07,15,108,19,,,,,
2013/05/07,16,105,18,,,,,
2013/05/07,17,103,17,,,,,
2013/05/07,18,104,21,,,,,
2013/05/07,19,101,15,,,,,
2013/05/07,20,108,18,,,,,
2013/05/07,21,114,16,,,,,
2013/05/07,22,117,22,,,,,
2013/05/07,23,122,25,,,,,
2013/05/07,24,115,21,,,,,
2013/05/08,01,119,20,,,,,
2013/05/08,02,118,24,,,,,
2013/05/08,03,115,22,,,,,
2013/05/08,04,111,22,,,,,
2013/05/08,05,111,21,,,,,
2013/05/08,06,109,22,,,,,
2013/05/08,07,109,19,,,,,
2013/05/08,08,119,23,,,,,
2013/05/08,09,143,23,,,,,
2013/05/08,10,125,23,,,,,
2013/05/08,11,126,27,,,,,
2013/05/08,12,128,28,,,,,
2013/05/08,13,121,22,,,,,
2013/05/08,14,125,28,,,,,
2013/05/08,15,125,31,,,,,
2013/05/08,16,119,30,,,,,
2013/05/08,17,123,33,,,,,
2013/05/08,18,116,26,,,,,
2013/05/08,19,118,25,,,,,
2013/05/08,20,122,27,,,,,
2013/05/08,21,122,28,,,,,
2013/05/08,22,117,27,,,,,
2013/05/08,23,114,27,,,,,
2013/05/08,24,109,24,,,,,
2013/05/09,01,110,21,,,,,
2013/05/09,02,111,25,,,,,
2013/05/09,03,110,26,,,,,
2013/05/09,04,104,23,,,,,
2013/05/09,05,105,21,,,,,
2013/05/09,06,103,23,,,,,
2013/05/09,07,102,24,,,,,
2013/05/09,08,118,23,,,,,
2013/05/09,09,131,25,,,,,
2013/05/09,10,124,25,,,,,
2013/05/09,11,120,23,,,,,
2013/05/09,12,121,24,,,,,
2013/05/09,13,118,19,,,,,
2013/05/09,14,127,25,,,,,
2013/05/09,15,129,28,,,,,
2013/05/09,16,125,29,,,,,
2013/05/09,17,124,27,,,,,
2013/05/09,18,126,30,,,,,
2013/05/09,19,123,22,,,,,
2013/05/09,20,124,25,,,,,
2013/05/09,21,120,23,,,,,
2013/05/09,22,116,23,,,,,
2013/05/09,23,115,23,,,,,
2013/05/09,24,107,19,,,,,
2013/05/10,01,107,15,,,,,
2013/05/10,02,109,19,,,,,
2013/05/10,03,105,18,,,,,
2013/05/10,04,101,18,,,,,
2013/05/10,05,104,18,,,,,
2013/05/10,06,98,17,,,,,
2013/05/10,07,98,17,,,,,
2013/05/10,08,119,19,,,,,
2013/05/10,09,130,23,,,,,
2013/05/10,10,125,26,,,,,
2013/05/10,11,129,29,,,,,
2013/05/10,12,127,27,,,,,
2013/05/10,13,127,22,,,,,
2013/05/10,14,132,28,,,,,
2013/05/10,15,133,31,,,,,
2013/05/10,16,127,31,,,,,
2013/05/10,17,123,27,,,,,
2013/05/10,18,123,28,,,,,
2013/05/10,19,125,23,,,,,
2013/05/10,20,123,24,,,,,
2013/05/10,21,123,24,,,,,
2013/05/10,22,119,23,,,,,
2013/05/10,23,118,25,,,,,
2013/05/10,24,109,20,,,,,
2013/05/11,01,115,18,,,,,
2013/05/11,02,111,20,,,,,
2013/05/11,03,109,23,,,,,
2013/05/11,04,107,23,,,,,
2013/05/11,05,106,21,,,,,
2013/05/11,06,106,24,,,,,
2013/05/11,07,97,16,,,,,
2013/05/11,08,117,21,,,,,
2013/05/11,09,126,22,,,,,
2013/05/11,10,118,22,,,,,
2013/05/11,11,124,26,,,,,
2013/05/11,12,119,25,,,,,
2013/05/11,13,115,19,,,,,
2013/05/11,14,120,24,,,,,
2013/05/11,15,111,22,,,,,
2013/05/11,16,112,24,,,,,
2013/05/11,17,110,26,,,,,
2013/05/11,18,106,22,,,,,
2013/05/11,19,112,19,,,,,
2013/05/11,20,118,28,,,,,
2013/05/11,21,128,31,,,,,
2013/05/11,22,126,33,,,,,
2013/05/11,23,128,35,,,,,
2013/05/11,24,124,32,,,,,
2013/05/12,01,123,25,,,,,
2013/05/12,02,124,29,,,,,
2013/05/12,03,124,31,,,,,
2013/05/12,04,121,32,,,,,
2013/05/12,05,119,29,,,,,
2013/05/12,06,116,29,,,,,
2013/05/12,07,114,27,,,,,
2013/05/12,08,129,29,,,,,
2013/05/12,09,130,25,,,,,
2013/05/12,10,127,27,,,,,
2013/05/12,11,133,31,,,,,
2013/05/12,12,133,30,,,,,
2013/05/12,13,124,19,,,,,
2013/05/12,14,131,26,,,,,
2013/05/12,15,133,30,,,,,
2013/05/12,16,127,30,,,,,
2013/05/12,17,128,30,,,,,
2013/05/12,18,130,35,,,,,
2013/05/12,19,124,22,,,,,
2013/05/12,20,126,28,,,,,
2013/05/12,21,125,30,,,,,
2013/05/12,22,118,27,,,,,
2013/05/12,23,117,29,,,,,
2013/05/12,24,109,26,,,,,
2013/05/13,01,113,20,,,,,
2013/05/13,02,119,24,,,,,
2013/05/13,03,117,25,,,,,
2013/05/13,04,116,26,,,,,
2013/05/13,05,115,23,,,,,
2013/05/13,06,114,25,,,,,
2013/05/13,07,107,18,,,,,
2013/05/13,08,124,23,,,,,
2013/05/13,09,131,22,,,,,
2013/05/13,10,115,23,,,,,
2013/05/13,11,119,23,,,,,
2013/05/13,12,125,30,,,,,
2013/05/13,13,121,19,,,,,
2013/05/13,14,123,23,,,,,
2013/05/13,15,121,25,,,,,
2013/05/13,16,123,28,,,,,
2013/05/13,17,119,24,,,,,
2013/05/13,18,121,28,,,,,
2013/05/13,19,119,22,,,,,
2013/05/13,20,121,23,,,,,
2013/05/13,21,121,24,,,,,
2013/05/13,22,117,23,,,,,
2013/05/13,23,116,25,,,,,
2013/05/13,24,108,20,,,,,
2013/05/14,01,118,18,,,,,
2013/05/14,02,119,23,,,,,
2013/05/14,03,117,23,,,,,
2013/05/14,04,116,26,,,,,
2013/05/14,05,112,23,,,,,
2013/05/14,06,110,21,,,,,
2013/05/14,07,107,20,,,,,
2013/05/14,08,119,22,,,,,
2013/05/14,09,140,25,,,,,
2013/05/14,10,127,29,,,,,
2013/05/14,11,137,31,,,,,
2013/05/14,12,141,37,,,,,
2013/05/14,13,133,22,,,,,
2013/05/14,14,141,29,,,,,
2013/05/14,15,140,33,,,,,
2013/05/14,16,138,34,,,,,
2013/05/14,17,136,31,,,,,
2013/05/14,18,135,35,,,,,
2013/05/14,19,133,24,,,,,
2013/05/14,20,134,29,,,,,
2013/05/14,21,133,30,,,,,
2013/05/14,22,127,29,,,,,
2013/05/14,23,124,28,,,,,
2013/05/14,24,116,25,,,,,
2013/05/15,01,114,19,,,,,
2013/05/15,02,114,22,,,,,
2013/05/15,03,112,25,,,,,
