計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2012/09/01,01,48,11,,,,,
2012/09/01,02,48,13,,,,,
2012/09/01,03,31,3,,,,,
2012/09/01,04,24,0,,,,,
2012/09/01,05,25,0,,,,,
2012/09/01,06,22,0,,,,,
2012/09/01,07,21,0,,,,,
2012/09/01,08,24,1,,,,,
2012/09/01,09,39,11,,,,,
2012/09/01,10,45,15,,,,,
2012/09/01,11,49,14,,,,,
2012/09/01,12,49,14,,,,,
2012/09/01,13,52,15,,,,,
2012/09/01,14,51,15,,,,,
2012/09/01,15,50,16,,,,,
2012/09/01,16,47,13,,,,,
2012/09/01,17,44,11,,,,,
2012/09/01,18,48,13,,,,,
2012/09/01,19,51,14,,,,,
2012/09/01,20,53,14,,,,,
2012/09/01,21,53,14,,,,,
2012/09/01,22,47,12,,,,,
2012/09/01,23,49,11,,,,,
2012/09/01,24,47,11,,,,,
2012/09/02,01,46,9,,,,,
2012/09/02,02,43,7,,,,,
2012/09/02,03,27,1,,,,,
2012/09/02,04,22,0,,,,,
2012/09/02,05,20,0,,,,,
2012/09/02,06,19,0,,,,,
2012/09/02,07,19,0,,,,,
2012/09/02,08,20,0,,,,,
2012/09/02,09,24,2,,,,,
2012/09/02,10,38,10,,,,,
2012/09/02,11,45,12,,,,,
2012/09/02,12,46,13,,,,,
2012/09/02,13,51,16,,,,,
2012/09/02,14,54,18,,,,,
2012/09/02,15,47,14,,,,,
2012/09/02,16,46,13,,,,,
2012/09/02,17,46,13,,,,,
2012/09/02,18,49,13,,,,,
2012/09/02,19,51,13,,,,,
2012/09/02,20,52,12,,,,,
2012/09/02,21,50,12,,,,,
2012/09/02,22,49,11,,,,,
2012/09/02,23,46,9,,,,,
2012/09/02,24,45,7,,,,,
2012/09/03,01,43,7,,,,,
2012/09/03,02,39,6,,,,,
2012/09/03,03,26,1,,,,,
2012/09/03,04,21,0,,,,,
2012/09/03,05,20,0,,,,,
2012/09/03,06,20,0,,,,,
2012/09/03,07,19,0,,,,,
2012/09/03,08,22,0,,,,,
2012/09/03,09,24,1,,,,,
2012/09/03,10,39,10,,,,,
2012/09/03,11,46,13,,,,,
2012/09/03,12,48,16,,,,,
2012/09/03,13,54,20,,,,,
2012/09/03,14,52,19,,,,,
2012/09/03,15,47,17,,,,,
2012/09/03,16,47,18,,,,,
2012/09/03,17,44,15,,,,,
2012/09/03,18,44,14,,,,,
2012/09/03,19,49,13,,,,,
2012/09/03,20,50,13,,,,,
2012/09/03,21,47,13,,,,,
2012/09/03,22,46,11,,,,,
2012/09/03,23,45,11,,,,,
2012/09/03,24,43,10,,,,,
2012/09/04,01,40,6,,,,,
2012/09/04,02,35,3,,,,,
2012/09/04,03,47,17,,,,,
2012/09/04,04,46,16,,,,,
2012/09/04,05,42,14,,,,,
2012/09/04,06,38,13,,,,,
2012/09/04,07,24,4,,,,,
2012/09/04,08,23,2,,,,,
2012/09/04,09,25,3,,,,,
2012/09/04,10,37,10,,,,,
2012/09/04,11,49,16,,,,,
2012/09/04,12,52,18,,,,,
2012/09/04,13,58,23,,,,,
2012/09/04,14,56,22,,,,,
2012/09/04,15,55,20,,,,,
2012/09/04,16,50,19,,,,,
2012/09/04,17,48,17,,,,,
2012/09/04,18,51,18,,,,,
2012/09/04,19,52,16,,,,,
2012/09/04,20,53,16,,,,,
2012/09/04,21,50,15,,,,,
2012/09/04,22,49,13,,,,,
2012/09/04,23,48,12,,,,,
2012/09/04,24,48,11,,,,,
2012/09/05,01,46,10,,,,,
2012/09/05,02,38,7,,,,,
2012/09/05,03,23,0,,,,,
2012/09/05,04,21,0,,,,,
2012/09/05,05,20,0,,,,,
2012/09/05,06,19,0,,,,,
2012/09/05,07,18,1,,,,,
2012/09/05,08,21,0,,,,,
2012/09/05,09,29,6,,,,,
2012/09/05,10,41,11,,,,,
2012/09/05,11,45,12,,,,,
2012/09/05,12,51,17,,,,,
2012/09/05,13,59,23,,,,,
2012/09/05,14,58,24,,,,,
2012/09/05,15,57,23,,,,,
2012/09/05,16,54,21,,,,,
2012/09/05,17,52,19,,,,,
2012/09/05,18,55,19,,,,,
2012/09/05,19,56,18,,,,,
2012/09/05,20,61,19,,,,,
2012/09/05,21,56,17,,,,,
2012/09/05,22,55,16,,,,,
2012/09/05,23,53,16,,,,,
2012/09/05,24,53,15,,,,,
2012/09/06,01,54,15,,,,,
2012/09/06,02,47,12,,,,,
2012/09/06,03,30,2,,,,,
2012/09/06,04,23,0,,,,,
2012/09/06,05,21,0,,,,,
2012/09/06,06,18,0,,,,,
2012/09/06,07,17,0,,,,,
2012/09/06,08,20,0,,,,,
2012/09/06,09,28,5,,,,,
2012/09/06,10,45,17,,,,,
2012/09/06,11,52,18,,,,,
2012/09/06,12,57,20,,,,,
2012/09/06,13,62,22,,,,,
2012/09/06,14,58,21,,,,,
2012/09/06,15,54,18,,,,,
2012/09/06,16,49,14,,,,,
2012/09/06,17,47,11,,,,,
2012/09/06,18,46,11,,,,,
2012/09/06,19,52,12,,,,,
2012/09/06,20,53,14,,,,,
2012/09/06,21,50,12,,,,,
2012/09/06,22,47,10,,,,,
2012/09/06,23,49,10,,,,,
2012/09/06,24,47,9,,,,,
2012/09/07,01,44,7,,,,,
2012/09/07,02,39,6,,,,,
2012/09/07,03,24,1,,,,,
2012/09/07,04,21,0,,,,,
2012/09/07,05,19,0,,,,,
2012/09/07,06,18,0,,,,,
2012/09/07,07,18,0,,,,,
2012/09/07,08,19,0,,,,,
2012/09/07,09,27,4,,,,,
2012/09/07,10,38,8,,,,,
2012/09/07,11,44,12,,,,,
2012/09/07,12,51,17,,,,,
2012/09/07,13,57,21,,,,,
2012/09/07,14,56,21,,,,,
2012/09/07,15,54,21,,,,,
2012/09/07,16,53,21,,,,,
2012/09/07,17,52,20,,,,,
2012/09/07,18,50,18,,,,,
2012/09/07,19,53,16,,,,,
2012/09/07,20,56,18,,,,,
2012/09/07,21,55,17,,,,,
2012/09/07,22,54,16,,,,,
2012/09/07,23,52,15,,,,,
2012/09/07,24,50,14,,,,,
2012/09/08,01,47,13,,,,,
2012/09/08,02,44,11,,,,,
2012/09/08,03,30,2,,,,,
2012/09/08,04,22,0,,,,,
2012/09/08,05,20,0,,,,,
2012/09/08,06,20,0,,,,,
2012/09/08,07,19,0,,,,,
2012/09/08,08,19,0,,,,,
2012/09/08,09,27,6,,,,,
2012/09/08,10,42,15,,,,,
2012/09/08,11,51,17,,,,,
2012/09/08,12,56,20,,,,,
2012/09/08,13,59,24,,,,,
2012/09/08,14,61,25,,,,,
2012/09/08,15,60,25,,,,,
2012/09/08,16,55,20,,,,,
2012/09/08,17,52,15,,,,,
2012/09/08,18,58,18,,,,,
2012/09/08,19,55,16,,,,,
2012/09/08,20,57,16,,,,,
2012/09/08,21,59,18,,,,,
2012/09/08,22,56,16,,,,,
2012/09/08,23,52,14,,,,,
2012/09/08,24,49,13,,,,,
2012/09/09,01,46,11,,,,,
2012/09/09,02,38,6,,,,,
2012/09/09,03,25,0,,,,,
2012/09/09,04,23,0,,,,,
2012/09/09,05,21,1,,,,,
2012/09/09,06,21,0,,,,,
2012/09/09,07,21,0,,,,,
2012/09/09,08,23,0,,,,,
2012/09/09,09,30,5,,,,,
2012/09/09,10,44,12,,,,,
2012/09/09,11,54,18,,,,,
2012/09/09,12,57,20,,,,,
2012/09/09,13,60,21,,,,,
2012/09/09,14,62,23,,,,,
2012/09/09,15,60,22,,,,,
2012/09/09,16,55,20,,,,,
2012/09/09,17,55,18,,,,,
2012/09/09,18,56,18,,,,,
2012/09/09,19,60,20,,,,,
2012/09/09,20,62,20,,,,,
2012/09/09,21,58,18,,,,,
2012/09/09,22,54,15,,,,,
2012/09/09,23,52,14,,,,,
2012/09/09,24,50,11,,,,,
2012/09/10,01,46,9,,,,,
2012/09/10,02,36,5,,,,,
2012/09/10,03,26,0,,,,,
2012/09/10,04,23,0,,,,,
2012/09/10,05,20,0,,,,,
2012/09/10,06,19,0,,,,,
2012/09/10,07,20,0,,,,,
2012/09/10,08,22,0,,,,,
2012/09/10,09,28,4,,,,,
2012/09/10,10,39,10,,,,,
2012/09/10,11,47,13,,,,,
2012/09/10,12,50,15,,,,,
2012/09/10,13,55,18,,,,,
2012/09/10,14,55,19,,,,,
2012/09/10,15,54,20,,,,,
2012/09/10,16,52,19,,,,,
2012/09/10,17,51,19,,,,,
2012/09/10,18,54,19,,,,,
2012/09/10,19,55,17,,,,,
2012/09/10,20,56,17,,,,,
2012/09/10,21,54,15,,,,,
2012/09/10,22,54,15,,,,,
2012/09/10,23,52,14,,,,,
2012/09/10,24,50,14,,,,,
2012/09/11,01,49,12,,,,,
2012/09/11,02,39,6,,,,,
2012/09/11,03,24,0,,,,,
2012/09/11,04,20,0,,,,,
2012/09/11,05,19,0,,,,,
2012/09/11,06,19,0,,,,,
2012/09/11,07,18,0,,,,,
2012/09/11,08,20,0,,,,,
2012/09/11,09,29,6,,,,,
2012/09/11,10,39,11,,,,,
2012/09/11,11,47,14,,,,,
2012/09/11,12,54,19,,,,,
2012/09/11,13,60,24,,,,,
2012/09/11,14,59,23,,,,,
2012/09/11,15,57,22,,,,,
2012/09/11,16,54,21,,,,,
2012/09/11,17,53,19,,,,,
2012/09/11,18,51,16,,,,,
2012/09/11,19,51,16,,,,,
2012/09/11,20,56,16,,,,,
2012/09/11,21,51,14,,,,,
2012/09/11,22,48,13,,,,,
2012/09/11,23,47,11,,,,,
2012/09/11,24,43,8,,,,,
2012/09/12,01,44,9,,,,,
2012/09/12,02,33,4,,,,,
2012/09/12,03,22,0,,,,,
2012/09/12,04,21,0,,,,,
2012/09/12,05,18,0,,,,,
2012/09/12,06,16,0,,,,,
2012/09/12,07,17,1,,,,,
2012/09/12,08,22,0,,,,,
2012/09/12,09,28,5,,,,,
2012/09/12,10,40,11,,,,,
2012/09/12,11,48,15,,,,,
2012/09/12,12,53,17,,,,,
2012/09/12,13,56,18,,,,,
2012/09/12,14,55,19,,,,,
2012/09/12,15,53,18,,,,,
2012/09/12,16,51,18,,,,,
2012/09/12,17,50,17,,,,,
2012/09/12,18,49,16,,,,,
2012/09/12,19,53,16,,,,,
2012/09/12,20,55,16,,,,,
2012/09/12,21,53,15,,,,,
2012/09/12,22,51,13,,,,,
2012/09/12,23,51,13,,,,,
2012/09/12,24,49,12,,,,,
2012/09/13,01,46,12,,,,,
2012/09/13,02,40,9,,,,,
2012/09/13,03,25,1,,,,,
2012/09/13,04,22,1,,,,,
2012/09/13,05,20,0,,,,,
2012/09/13,06,19,0,,,,,
2012/09/13,07,19,0,,,,,
2012/09/13,08,20,0,,,,,
2012/09/13,09,27,6,,,,,
2012/09/13,10,42,14,,,,,
2012/09/13,11,50,17,,,,,
2012/09/13,12,55,20,,,,,
2012/09/13,13,59,23,,,,,
2012/09/13,14,58,23,,,,,
2012/09/13,15,58,23,,,,,
2012/09/13,16,54,22,,,,,
2012/09/13,17,53,22,,,,,
2012/09/13,18,50,19,,,,,
2012/09/13,19,57,18,,,,,
2012/09/13,20,55,18,,,,,
2012/09/13,21,56,18,,,,,
2012/09/13,22,55,17,,,,,
2012/09/13,23,52,14,,,,,
2012/09/13,24,52,14,,,,,
2012/09/14,01,50,13,,,,,
2012/09/14,02,44,12,,,,,
2012/09/14,03,28,2,,,,,
2012/09/14,04,21,0,,,,,
2012/09/14,05,20,0,,,,,
2012/09/14,06,19,0,,,,,
2012/09/14,07,18,0,,,,,
2012/09/14,08,21,0,,,,,
2012/09/14,09,28,5,,,,,
2012/09/14,10,43,12,,,,,
2012/09/14,11,51,16,,,,,
2012/09/14,12,55,20,,,,,
2012/09/14,13,60,23,,,,,
2012/09/14,14,61,24,,,,,
2012/09/14,15,58,22,,,,,
2012/09/14,16,56,22,,,,,
2012/09/14,17,53,20,,,,,
2012/09/14,18,51,19,,,,,
2012/09/14,19,55,17,,,,,
2012/09/14,20,59,18,,,,,
2012/09/14,21,56,17,,,,,
2012/09/14,22,55,18,,,,,
2012/09/14,23,52,15,,,,,
2012/09/14,24,51,14,,,,,
2012/09/15,01,49,13,,,,,
2012/09/15,02,43,10,,,,,
2012/09/15,03,32,3,,,,,
2012/09/15,04,23,0,,,,,
2012/09/15,05,22,0,,,,,
2012/09/15,06,19,0,,,,,
2012/09/15,07,20,0,,,,,
2012/09/15,08,21,0,,,,,
2012/09/15,09,28,5,,,,,
2012/09/15,10,41,11,,,,,
2012/09/15,11,48,13,,,,,
2012/09/15,12,56,20,,,,,
2012/09/15,13,59,21,,,,,
2012/09/15,14,58,21,,,,,
2012/09/15,15,57,20,,,,,
2012/09/15,16,56,20,,,,,
