計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/03/01,01,25,,,10,15,,
2013/03/01,02,26,,,11,14,,
2013/03/01,03,25,,,11,14,,
2013/03/01,04,23,,,12,11,,
2013/03/01,05,20,,,9,11,,
2013/03/01,06,12,,,3,8,,
2013/03/01,07,8,,,1,7,,
2013/03/01,08,5,,,1,4,,
2013/03/01,09,8,,,1,7,,
2013/03/01,10,7,,,1,6,,
2013/03/01,11,5,,,1,4,,
2013/03/01,12,4,,,1,4,,
2013/03/01,13,4,,,1,3,,
2013/03/01,14,4,,,1,3,,
2013/03/01,15,4,,,1,3,,
2013/03/01,16,9,,,1,8,,
2013/03/01,17,20,,,7,13,,
2013/03/01,18,24,,,9,15,,
2013/03/01,19,20,,,6,14,,
2013/03/01,20,20,,,6,14,,
2013/03/01,21,20,,,5,15,,
2013/03/01,22,21,,,6,16,,
2013/03/01,23,19,,,4,15,,
2013/03/01,24,19,,,5,15,,
2013/03/02,01,21,,,6,14,,
2013/03/02,02,24,,,10,14,,
2013/03/02,03,22,,,8,14,,
2013/03/02,04,24,,,9,15,,
2013/03/02,05,18,,,6,11,,
2013/03/02,06,10,,,4,7,,
2013/03/02,07,8,,,2,6,,
2013/03/02,08,7,,,1,5,,
2013/03/02,09,4,,,1,3,,
2013/03/02,10,4,,,1,3,,
2013/03/02,11,4,,,1,3,,
2013/03/02,12,5,,,1,4,,
2013/03/02,13,9,,,1,8,,
2013/03/02,14,7,,,1,6,,
2013/03/02,15,6,,,1,5,,
2013/03/02,16,9,,,1,7,,
2013/03/02,17,24,,,9,15,,
2013/03/02,18,26,,,12,14,,
2013/03/02,19,26,,,11,14,,
2013/03/02,20,27,,,12,15,,
2013/03/02,21,27,,,12,15,,
2013/03/02,22,27,,,12,15,,
2013/03/02,23,27,,,12,15,,
2013/03/02,24,27,,,12,15,,
2013/03/03,01,28,,,13,14,,
2013/03/03,02,26,,,12,15,,
2013/03/03,03,26,,,12,14,,
2013/03/03,04,27,,,12,14,,
2013/03/03,05,22,,,11,10,,
2013/03/03,06,17,,,7,9,,
2013/03/03,07,4,,,1,4,,
2013/03/03,08,4,,,1,3,,
2013/03/03,09,4,,,1,3,,
2013/03/03,10,9,,,3,6,,
2013/03/03,11,13,,,6,7,,
2013/03/03,12,9,,,5,4,,
2013/03/03,13,9,,,6,3,,
2013/03/03,14,5,,,1,3,,
2013/03/03,15,4,,,1,3,,
2013/03/03,16,11,,,2,9,,
2013/03/03,17,25,,,10,14,,
2013/03/03,18,25,,,11,14,,
2013/03/03,19,28,,,13,15,,
2013/03/03,20,27,,,13,15,,
2013/03/03,21,26,,,11,15,,
2013/03/03,22,28,,,13,15,,
2013/03/03,23,26,,,12,14,,
