計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2014/01/01,01,77,,,39,,,
2014/01/01,02,76,,,38,,,
2014/01/01,03,83,,,45,,,
2014/01/01,04,86,,,49,,,
2014/01/01,05,79,,,42,,,
2014/01/01,06,76,,,38,,,
2014/01/01,07,85,,,46,,,
2014/01/01,08,81,,,43,,,
2014/01/01,09,80,,,42,,,
2014/01/01,10,78,,,38,,,
2014/01/01,11,79,,,38,,,
2014/01/01,12,80,,,39,,,
2014/01/01,13,79,,,39,,,
2014/01/01,14,80,,,39,,,
2014/01/01,15,83,,,41,,,
2014/01/01,16,82,,,40,,,
2014/01/01,17,81,,,40,,,
2014/01/01,18,81,,,40,,,
2014/01/01,19,78,,,39,,,
2014/01/01,20,76,,,37,,,
2014/01/01,21,76,,,38,,,
2014/01/01,22,76,,,38,,,
2014/01/01,23,75,,,38,,,
2014/01/01,24,75,,,37,,,
2014/01/02,01,76,,,38,,,
2014/01/02,02,76,,,38,,,
2014/01/02,03,75,,,38,,,
2014/01/02,04,75,,,38,,,
2014/01/02,05,77,,,39,,,
2014/01/02,06,86,,,48,,,
2014/01/02,07,86,,,48,,,
2014/01/02,08,81,,,43,,,
2014/01/02,09,80,,,42,,,
2014/01/02,10,78,,,38,,,
2014/01/02,11,78,,,39,,,
2014/01/02,12,79,,,40,,,
2014/01/02,13,80,,,39,,,
2014/01/02,14,81,,,40,,,
2014/01/02,15,80,,,40,,,
2014/01/02,16,81,,,40,,,
2014/01/02,17,80,,,40,,,
2014/01/02,18,80,,,39,,,
2014/01/02,19,78,,,39,,,
2014/01/02,20,76,,,38,,,
2014/01/02,21,77,,,39,,,
2014/01/02,22,86,,,48,,,
2014/01/02,23,87,,,49,,,
2014/01/02,24,84,,,46,,,
2014/01/03,01,79,,,41,,,
2014/01/03,02,74,,,37,,,
2014/01/03,03,74,,,37,,,
2014/01/03,04,74,,,36,,,
2014/01/03,05,82,,,45,,,
2014/01/03,06,86,,,48,,,
2014/01/03,07,78,,,40,,,
2014/01/03,08,80,,,42,,,
2014/01/03,09,87,,,47,,,
2014/01/03,10,84,,,40,,,
2014/01/03,11,86,,,40,,,
2014/01/03,12,105,,,59,,,
2014/01/03,13,108,,,62,,,
2014/01/03,14,110,,,63,,,
2014/01/03,15,110,,,63,,,
2014/01/03,16,109,,,62,,,
2014/01/03,17,108,,,62,,,
2014/01/03,18,103,,,56,,,
2014/01/03,19,106,,,60,,,
2014/01/03,20,107,,,63,,,
2014/01/03,21,97,,,54,,,
2014/01/03,22,92,,,52,,,
2014/01/03,23,78,,,38,,,
2014/01/03,24,77,,,38,,,
2014/01/04,01,82,,,44,,,
2014/01/04,02,79,,,40,,,
2014/01/04,03,75,,,38,,,
2014/01/04,04,76,,,39,,,
2014/01/04,05,86,,,48,,,
2014/01/04,06,79,,,41,,,
2014/01/04,07,81,,,42,,,
2014/01/04,08,79,,,38,,,
2014/01/04,09,80,,,37,,,
2014/01/04,10,105,,,59,,,
2014/01/04,11,109,,,60,,,
2014/01/04,12,111,,,59,,,
2014/01/04,13,111,,,59,,,
2014/01/04,14,114,,,62,,,
2014/01/04,15,116,,,63,,,
2014/01/04,16,115,,,62,,,
2014/01/04,17,114,,,62,,,
2014/01/04,18,112,,,61,,,
2014/01/04,19,87,,,41,,,
2014/01/04,20,83,,,38,,,
2014/01/04,21,84,,,39,,,
2014/01/04,22,92,,,49,,,
2014/01/04,23,89,,,48,,,
2014/01/04,24,85,,,46,,,
2014/01/05,01,79,,,41,,,
2014/01/05,02,74,,,37,,,
2014/01/05,03,78,,,41,,,
2014/01/05,04,85,,,48,,,
2014/01/05,05,85,,,47,,,
2014/01/05,06,75,,,37,,,
2014/01/05,07,77,,,40,,,
2014/01/05,08,77,,,38,,,
2014/01/05,09,99,,,46,,,
2014/01/05,10,119,,,54,,,
2014/01/05,11,109,,,44,,,
2014/01/05,12,110,,,43,,,
2014/01/05,13,95,,,41,,,
2014/01/05,14,112,,,52,,,
2014/01/05,15,118,,,58,,,
2014/01/05,16,108,,,57,,,
2014/01/05,17,109,,,58,,,
2014/01/05,18,107,,,56,,,
2014/01/05,19,109,,,60,,,
2014/01/05,20,94,,,49,,,
2014/01/05,21,90,,,47,,,
2014/01/05,22,81,,,39,,,
2014/01/05,23,78,,,37,,,
2014/01/05,24,77,,,37,,,
2014/01/06,01,76,,,37,,,
2014/01/06,02,82,,,44,,,
2014/01/06,03,85,,,47,,,
2014/01/06,04,78,,,42,,,
2014/01/06,05,78,,,40,,,
2014/01/06,06,76,,,38,,,
2014/01/06,07,103,,,48,,,
2014/01/06,08,180,,,93,,,
2014/01/06,09,377,,,230,,,
2014/01/06,10,428,,,231,,,
2014/01/06,11,435,,,241,,,
2014/01/06,12,427,,,239,,,
2014/01/06,13,409,,,240,,,
2014/01/06,14,451,,,265,,,
2014/01/06,15,407,,,230,,,
2014/01/06,16,437,,,254,,,
2014/01/06,17,410,,,228,,,
2014/01/06,18,412,,,237,,,
2014/01/06,19,268,,,127,,,
2014/01/06,20,237,,,119,,,
2014/01/06,21,209,,,99,,,
2014/01/06,22,185,,,84,,,
2014/01/06,23,156,,,75,,,
2014/01/06,24,148,,,81,,,
2014/01/07,01,130,,,82,,,
2014/01/07,02,117,,,73,,,
2014/01/07,03,120,,,74,,,
2014/01/07,04,117,,,71,,,
2014/01/07,05,127,,,80,,,
2014/01/07,06,124,,,75,,,
2014/01/07,07,130,,,79,,,
2014/01/07,08,217,,,120,,,
2014/01/07,09,403,,,268,,,
2014/01/07,10,399,,,221,,,
2014/01/07,11,403,,,227,,,
2014/01/07,12,398,,,223,,,
2014/01/07,13,385,,,226,,,
2014/01/07,14,399,,,221,,,
2014/01/07,15,426,,,246,,,
2014/01/07,16,395,,,215,,,
2014/01/07,17,404,,,226,,,
2014/01/07,18,373,,,198,,,
2014/01/07,19,228,,,81,,,
2014/01/07,20,177,,,50,,,
2014/01/07,21,156,,,44,,,
2014/01/07,22,143,,,44,,,
2014/01/07,23,131,,,46,,,
2014/01/07,24,116,,,50,,,
2014/01/08,01,100,,,49,,,
2014/01/08,02,89,,,41,,,
2014/01/08,03,86,,,37,,,
2014/01/08,04,85,,,38,,,
2014/01/08,05,88,,,41,,,
2014/01/08,06,88,,,41,,,
2014/01/08,07,112,,,54,,,
2014/01/08,08,171,,,86,,,
2014/01/08,09,360,,,220,,,
2014/01/08,10,401,,,210,,,
2014/01/08,11,398,,,217,,,
2014/01/08,12,424,,,250,,,
2014/01/08,13,387,,,222,,,
2014/01/08,14,419,,,238,,,
2014/01/08,15,411,,,228,,,
2014/01/08,16,407,,,224,,,
2014/01/08,17,406,,,223,,,
2014/01/08,18,365,,,185,,,
2014/01/08,19,224,,,79,,,
2014/01/08,20,186,,,57,,,
2014/01/08,21,161,,,48,,,
2014/01/08,22,152,,,51,,,
2014/01/08,23,134,,,45,,,
2014/01/08,24,124,,,52,,,
2014/01/09,01,100,,,51,,,
2014/01/09,02,85,,,38,,,
2014/01/09,03,91,,,44,,,
2014/01/09,04,83,,,38,,,
2014/01/09,05,83,,,37,,,
2014/01/09,06,83,,,38,,,
2014/01/09,07,101,,,49,,,
2014/01/09,08,186,,,94,,,
2014/01/09,09,352,,,217,,,
2014/01/09,10,396,,,216,,,
2014/01/09,11,397,,,214,,,
2014/01/09,12,396,,,219,,,
2014/01/09,13,394,,,234,,,
2014/01/09,14,413,,,234,,,
2014/01/09,15,392,,,211,,,
2014/01/09,16,411,,,235,,,
2014/01/09,17,385,,,205,,,
2014/01/09,18,365,,,192,,,
2014/01/09,19,229,,,81,,,
2014/01/09,20,192,,,61,,,
2014/01/09,21,181,,,61,,,
2014/01/09,22,167,,,58,,,
2014/01/09,23,151,,,57,,,
2014/01/09,24,118,,,42,,,
2014/01/10,01,102,,,43,,,
2014/01/10,02,103,,,47,,,
2014/01/10,03,106,,,50,,,
2014/01/10,04,100,,,46,,,
2014/01/10,05,95,,,42,,,
2014/01/10,06,94,,,41,,,
2014/01/10,07,116,,,55,,,
2014/01/10,08,188,,,96,,,
2014/01/10,09,350,,,219,,,
2014/01/10,10,396,,,217,,,
2014/01/10,11,409,,,226,,,
2014/01/10,12,404,,,232,,,
2014/01/10,13,395,,,230,,,
2014/01/10,14,437,,,256,,,
2014/01/10,15,400,,,218,,,
2014/01/10,16,401,,,226,,,
2014/01/10,17,401,,,226,,,
2014/01/10,18,375,,,203,,,
2014/01/10,19,243,,,94,,,
2014/01/10,20,205,,,73,,,
2014/01/10,21,189,,,71,,,
2014/01/10,22,162,,,52,,,
2014/01/10,23,142,,,42,,,
2014/01/10,24,123,,,43,,,
2014/01/11,01,100,,,51,,,
2014/01/11,02,90,,,43,,,
2014/01/11,03,84,,,38,,,
2014/01/11,04,87,,,42,,,
2014/01/11,05,83,,,38,,,
2014/01/11,06,88,,,42,,,
2014/01/11,07,94,,,48,,,
2014/01/11,08,92,,,47,,,
2014/01/11,09,104,,,56,,,
2014/01/11,10,128,,,69,,,
2014/01/11,11,126,,,62,,,
2014/01/11,12,130,,,61,,,
2014/01/11,13,131,,,62,,,
2014/01/11,14,133,,,62,,,
2014/01/11,15,134,,,60,,,
2014/01/11,16,136,,,61,,,
2014/01/11,17,144,,,71,,,
2014/01/11,18,137,,,64,,,
2014/01/11,19,111,,,41,,,
2014/01/11,20,109,,,41,,,
2014/01/11,21,104,,,40,,,
2014/01/11,22,100,,,39,,,
2014/01/11,23,91,,,39,,,
2014/01/11,24,95,,,47,,,
2014/01/12,01,84,,,39,,,
2014/01/12,02,92,,,48,,,
2014/01/12,03,91,,,47,,,
2014/01/12,04,80,,,36,,,
2014/01/12,05,83,,,39,,,
2014/01/12,06,82,,,37,,,
2014/01/12,07,93,,,49,,,
2014/01/12,08,92,,,47,,,
2014/01/12,09,84,,,37,,,
2014/01/12,10,96,,,42,,,
2014/01/12,11,96,,,38,,,
2014/01/12,12,95,,,37,,,
2014/01/12,13,100,,,42,,,
2014/01/12,14,102,,,42,,,
2014/01/12,15,111,,,51,,,
2014/01/12,16,119,,,58,,,
2014/01/12,17,117,,,56,,,
2014/01/12,18,116,,,56,,,
2014/01/12,19,101,,,46,,,
2014/01/12,20,91,,,37,,,
2014/01/12,21,92,,,42,,,
2014/01/12,22,96,,,48,,,
2014/01/12,23,88,,,41,,,
2014/01/12,24,84,,,38,,,
2014/01/13,01,93,,,48,,,
2014/01/13,02,106,,,61,,,
2014/01/13,03,98,,,53,,,
2014/01/13,04,100,,,55,,,
2014/01/13,05,92,,,47,,,
2014/01/13,06,96,,,52,,,
2014/01/13,07,82,,,37,,,
2014/01/13,08,90,,,43,,,
2014/01/13,09,97,,,49,,,
2014/01/13,10,95,,,40,,,
2014/01/13,11,107,,,48,,,
2014/01/13,12,107,,,47,,,
2014/01/13,13,100,,,38,,,
2014/01/13,14,105,,,41,,,
2014/01/13,15,109,,,41,,,
2014/01/13,16,110,,,41,,,
2014/01/13,17,107,,,40,,,
2014/01/13,18,106,,,41,,,
2014/01/13,19,118,,,56,,,
2014/01/13,20,106,,,50,,,
2014/01/13,21,108,,,54,,,
2014/01/13,22,109,,,57,,,
2014/01/13,23,101,,,52,,,
