計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/06/01,01,36,0,,,,,
2013/06/01,02,34,0,,,,,
2013/06/01,03,34,0,,,,,
2013/06/01,04,34,0,,,,,
2013/06/01,05,35,1,,,,,
2013/06/01,06,45,4,,,,,
2013/06/01,07,54,4,,,,,
2013/06/01,08,62,4,,,,,
2013/06/01,09,66,4,,,,,
2013/06/01,10,72,5,,,,,
2013/06/01,11,64,5,,,,,
2013/06/01,12,66,4,,,,,
2013/06/01,13,64,4,,,,,
2013/06/01,14,65,4,,,,,
2013/06/01,15,63,4,,,,,
2013/06/01,16,61,4,,,,,
2013/06/01,17,62,4,,,,,
2013/06/01,18,64,4,,,,,
2013/06/01,19,68,4,,,,,
2013/06/01,20,78,4,,,,,
2013/06/01,21,60,1,,,,,
2013/06/01,22,45,0,,,,,
2013/06/01,23,42,0,,,,,
2013/06/01,24,37,0,,,,,
2013/06/02,01,35,0,,,,,
2013/06/02,02,33,0,,,,,
2013/06/02,03,34,0,,,,,
2013/06/02,04,33,0,,,,,
2013/06/02,05,34,1,,,,,
2013/06/02,06,46,4,,,,,
2013/06/02,07,53,4,,,,,
2013/06/02,08,63,4,,,,,
2013/06/02,09,65,4,,,,,
2013/06/02,10,75,5,,,,,
2013/06/02,11,68,5,,,,,
2013/06/02,12,61,5,,,,,
2013/06/02,13,68,4,,,,,
2013/06/02,14,69,4,,,,,
2013/06/02,15,68,5,,,,,
2013/06/02,16,62,4,,,,,
2013/06/02,17,62,4,,,,,
2013/06/02,18,64,4,,,,,
2013/06/02,19,66,4,,,,,
2013/06/02,20,75,3,,,,,
2013/06/02,21,60,1,,,,,
2013/06/02,22,44,0,,,,,
2013/06/02,23,39,0,,,,,
2013/06/02,24,35,0,,,,,
2013/06/03,01,34,0,,,,,
2013/06/03,02,33,0,,,,,
2013/06/03,03,33,0,,,,,
2013/06/03,04,32,0,,,,,
2013/06/03,05,34,0,,,,,
2013/06/03,06,44,4,,,,,
2013/06/03,07,51,4,,,,,
2013/06/03,08,59,3,,,,,
2013/06/03,09,67,4,,,,,
2013/06/03,10,78,5,,,,,
2013/06/03,11,67,5,,,,,
2013/06/03,12,64,4,,,,,
2013/06/03,13,66,4,,,,,
2013/06/03,14,69,4,,,,,
2013/06/03,15,69,4,,,,,
2013/06/03,16,62,4,,,,,
2013/06/03,17,65,5,,,,,
2013/06/03,18,65,5,,,,,
2013/06/03,19,68,5,,,,,
2013/06/03,20,76,4,,,,,
2013/06/03,21,61,0,,,,,
2013/06/03,22,48,0,,,,,
2013/06/03,23,41,0,,,,,
2013/06/03,24,38,0,,,,,
2013/06/04,01,35,0,,,,,
2013/06/04,02,35,0,,,,,
2013/06/04,03,35,0,,,,,
2013/06/04,04,35,0,,,,,
2013/06/04,05,34,0,,,,,
2013/06/04,06,45,4,,,,,
2013/06/04,07,53,5,,,,,
2013/06/04,08,64,4,,,,,
2013/06/04,09,68,4,,,,,
2013/06/04,10,70,5,,,,,
2013/06/04,11,68,5,,,,,
2013/06/04,12,64,6,,,,,
2013/06/04,13,68,6,,,,,
2013/06/04,14,68,5,,,,,
2013/06/04,15,66,6,,,,,
2013/06/04,16,62,5,,,,,
2013/06/04,17,64,5,,,,,
2013/06/04,18,67,5,,,,,
2013/06/04,19,69,5,,,,,
2013/06/04,20,79,4,,,,,
2013/06/04,21,60,0,,,,,
2013/06/04,22,50,0,,,,,
2013/06/04,23,40,0,,,,,
2013/06/04,24,39,0,,,,,
2013/06/05,01,36,0,,,,,
2013/06/05,02,36,0,,,,,
2013/06/05,03,34,0,,,,,
2013/06/05,04,35,0,,,,,
2013/06/05,05,35,0,,,,,
2013/06/05,06,45,5,,,,,
2013/06/05,07,55,5,,,,,
2013/06/05,08,62,5,,,,,
2013/06/05,09,68,5,,,,,
2013/06/05,10,76,5,,,,,
2013/06/05,11,71,6,,,,,
2013/06/05,12,70,5,,,,,
2013/06/05,13,67,5,,,,,
2013/06/05,14,68,5,,,,,
2013/06/05,15,69,5,,,,,
2013/06/05,16,62,5,,,,,
2013/06/05,17,63,5,,,,,
2013/06/05,18,65,4,,,,,
2013/06/05,19,68,4,,,,,
2013/06/05,20,79,4,,,,,
2013/06/05,21,61,0,,,,,
2013/06/05,22,46,0,,,,,
2013/06/05,23,40,0,,,,,
2013/06/05,24,37,0,,,,,
2013/06/06,01,35,0,,,,,
2013/06/06,02,34,0,,,,,
2013/06/06,03,34,0,,,,,
2013/06/06,04,34,0,,,,,
2013/06/06,05,34,0,,,,,
2013/06/06,06,45,5,,,,,
2013/06/06,07,52,5,,,,,
2013/06/06,08,62,4,,,,,
2013/06/06,09,65,4,,,,,
2013/06/06,10,72,5,,,,,
2013/06/06,11,70,5,,,,,
2013/06/06,12,68,5,,,,,
2013/06/06,13,68,5,,,,,
2013/06/06,14,72,4,,,,,
2013/06/06,15,71,5,,,,,
2013/06/06,16,62,4,,,,,
2013/06/06,17,67,5,,,,,
2013/06/06,18,66,4,,,,,
2013/06/06,19,70,4,,,,,
2013/06/06,20,79,4,,,,,
2013/06/06,21,62,1,,,,,
2013/06/06,22,46,0,,,,,
