計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2012/09/01,01,61,,,48,13,,
2012/09/01,02,59,,,46,13,,
2012/09/01,03,57,,,44,13,,
2012/09/01,04,58,,,46,12,,
2012/09/01,05,58,,,46,12,,
2012/09/01,06,64,,,46,18,,
2012/09/01,07,90,,,63,27,,
2012/09/01,08,119,,,86,33,,
2012/09/01,09,122,,,81,41,,
2012/09/01,10,148,,,107,41,,
2012/09/01,11,149,,,107,42,,
2012/09/01,12,150,,,107,43,,
2012/09/01,13,149,,,106,43,,
2012/09/01,14,142,,,100,42,,
2012/09/01,15,134,,,92,42,,
2012/09/01,16,147,,,104,43,,
2012/09/01,17,141,,,98,43,,
2012/09/01,18,141,,,98,43,,
2012/09/01,19,127,,,86,41,,
2012/09/01,20,113,,,74,39,,
2012/09/01,21,104,,,65,39,,
2012/09/01,22,110,,,72,38,,
2012/09/01,23,70,,,54,16,,
2012/09/01,24,59,,,46,13,,
2012/09/02,01,57,,,44,13,,
2012/09/02,02,58,,,46,12,,
2012/09/02,03,52,,,40,12,,
2012/09/02,04,57,,,45,12,,
2012/09/02,05,56,,,44,12,,
2012/09/02,06,57,,,45,12,,
2012/09/02,07,65,,,45,20,,
2012/09/02,08,108,,,79,29,,
2012/09/02,09,118,,,77,41,,
2012/09/02,10,133,,,92,41,,
2012/09/02,11,142,,,99,43,,
2012/09/02,12,148,,,104,44,,
2012/09/02,13,144,,,100,44,,
2012/09/02,14,140,,,97,43,,
2012/09/02,15,131,,,88,43,,
2012/09/02,16,142,,,98,44,,
2012/09/02,17,140,,,96,44,,
2012/09/02,18,138,,,94,44,,
2012/09/02,19,126,,,85,41,,
2012/09/02,20,117,,,76,41,,
2012/09/02,21,107,,,67,40,,
2012/09/02,22,98,,,62,36,,
2012/09/02,23,69,,,54,15,,
2012/09/02,24,60,,,47,13,,
2012/09/03,01,58,,,45,13,,
2012/09/03,02,58,,,45,13,,
2012/09/03,03,54,,,41,13,,
2012/09/03,04,58,,,45,13,,
2012/09/03,05,56,,,43,13,,
2012/09/03,06,57,,,44,13,,
2012/09/03,07,58,,,44,14,,
2012/09/03,08,105,,,79,26,,
2012/09/03,09,121,,,80,41,,
2012/09/03,10,137,,,96,41,,
2012/09/03,11,137,,,94,43,,
2012/09/03,12,140,,,99,41,,
2012/09/03,13,135,,,93,42,,
2012/09/03,14,133,,,93,40,,
2012/09/03,15,125,,,85,40,,
2012/09/03,16,134,,,93,41,,
2012/09/03,17,133,,,92,41,,
2012/09/03,18,129,,,88,41,,
2012/09/03,19,120,,,80,40,,
2012/09/03,20,115,,,75,40,,
2012/09/03,21,107,,,67,40,,
2012/09/03,22,110,,,71,39,,
2012/09/03,23,76,,,54,22,,
2012/09/03,24,59,,,46,13,,
2012/09/04,01,57,,,44,13,,
2012/09/04,02,56,,,43,13,,
2012/09/04,03,54,,,41,13,,
2012/09/04,04,57,,,44,13,,
2012/09/04,05,55,,,42,13,,
2012/09/04,06,64,,,44,20,,
2012/09/04,07,72,,,46,26,,
2012/09/04,08,107,,,75,32,,
2012/09/04,09,115,,,74,41,,
