計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/12/01,01,34,0,,,,,
2013/12/01,02,36,0,,,,,
2013/12/01,03,36,0,,,,,
2013/12/01,04,38,0,,,,,
2013/12/01,05,37,0,,,,,
2013/12/01,06,44,0,,,,,
2013/12/01,07,50,0,,,,,
2013/12/01,08,45,0,,,,,
2013/12/01,09,46,0,,,,,
2013/12/01,10,64,0,,,,,
2013/12/01,11,51,0,,,,,
2013/12/01,12,51,0,,,,,
2013/12/01,13,44,0,,,,,
2013/12/01,14,47,0,,,,,
2013/12/01,15,41,0,,,,,
2013/12/01,16,40,0,,,,,
2013/12/01,17,41,0,,,,,
2013/12/01,18,50,0,,,,,
2013/12/01,19,56,0,,,,,
2013/12/01,20,51,0,,,,,
2013/12/01,21,41,0,,,,,
2013/12/01,22,38,0,,,,,
2013/12/01,23,37,0,,,,,
2013/12/01,24,39,0,,,,,
2013/12/02,01,37,0,,,,,
2013/12/02,02,38,0,,,,,
2013/12/02,03,38,0,,,,,
2013/12/02,04,38,0,,,,,
2013/12/02,05,40,0,,,,,
2013/12/02,06,41,0,,,,,
2013/12/02,07,45,0,,,,,
2013/12/02,08,52,0,,,,,
2013/12/02,09,77,0,,,,,
2013/12/02,10,99,6,,,,,
2013/12/02,11,90,5,,,,,
2013/12/02,12,93,5,,,,,
2013/12/02,13,77,2,,,,,
2013/12/02,14,77,0,,,,,
2013/12/02,15,75,3,,,,,
2013/12/02,16,87,5,,,,,
2013/12/02,17,76,4,,,,,
2013/12/02,18,64,4,,,,,
2013/12/02,19,58,0,,,,,
2013/12/02,20,54,0,,,,,
2013/12/02,21,41,0,,,,,
2013/12/02,22,38,0,,,,,
2013/12/02,23,35,0,,,,,
2013/12/02,24,37,0,,,,,
2013/12/03,01,35,0,,,,,
2013/12/03,02,36,0,,,,,
2013/12/03,03,36,0,,,,,
2013/12/03,04,38,0,,,,,
2013/12/03,05,41,0,,,,,
2013/12/03,06,44,0,,,,,
2013/12/03,07,53,0,,,,,
2013/12/03,08,62,0,,,,,
2013/12/03,09,85,0,,,,,
2013/12/03,10,110,6,,,,,
2013/12/03,11,95,5,,,,,
2013/12/03,12,89,5,,,,,
2013/12/03,13,84,3,,,,,
2013/12/03,14,71,1,,,,,
2013/12/03,15,66,0,,,,,
2013/12/03,16,71,0,,,,,
2013/12/03,17,68,2,,,,,
2013/12/03,18,62,3,,,,,
2013/12/03,19,54,0,,,,,
2013/12/03,20,52,0,,,,,
2013/12/03,21,40,0,,,,,
2013/12/03,22,37,0,,,,,
2013/12/03,23,38,0,,,,,
2013/12/03,24,36,0,,,,,
2013/12/04,01,34,0,,,,,
2013/12/04,02,34,0,,,,,
2013/12/04,03,36,0,,,,,
2013/12/04,04,34,0,,,,,
2013/12/04,05,36,0,,,,,
2013/12/04,06,39,0,,,,,
2013/12/04,07,41,0,,,,,
