計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2012/08/01,01,13,1,,,,,
2012/08/01,02,12,1,,,,,
2012/08/01,03,13,1,,,,,
2012/08/01,04,12,1,,,,,
2012/08/01,05,13,1,,,,,
2012/08/01,06,12,1,,,,,
2012/08/01,07,12,1,,,,,
2012/08/01,08,13,1,,,,,
2012/08/01,09,15,1,,,,,
2012/08/01,10,55,23,,,,,
2012/08/01,11,140,69,,,,,
2012/08/01,12,137,65,,,,,
2012/08/01,13,138,65,,,,,
2012/08/01,14,140,69,,,,,
2012/08/01,15,143,71,,,,,
2012/08/01,16,142,70,,,,,
2012/08/01,17,144,71,,,,,
2012/08/01,18,142,69,,,,,
2012/08/01,19,139,64,,,,,
2012/08/01,20,134,55,,,,,
2012/08/01,21,24,4,,,,,
2012/08/01,22,11,1,,,,,
2012/08/01,23,11,1,,,,,
2012/08/01,24,11,1,,,,,
2012/08/02,01,10,1,,,,,
2012/08/02,02,11,1,,,,,
2012/08/02,03,11,1,,,,,
2012/08/02,04,11,1,,,,,
2012/08/02,05,11,1,,,,,
2012/08/02,06,11,1,,,,,
2012/08/02,07,11,1,,,,,
2012/08/02,08,11,1,,,,,
2012/08/02,09,17,3,,,,,
2012/08/02,10,60,24,,,,,
2012/08/02,11,129,60,,,,,
2012/08/02,12,132,62,,,,,
2012/08/02,13,136,64,,,,,
2012/08/02,14,137,65,,,,,
2012/08/02,15,138,66,,,,,
2012/08/02,16,139,68,,,,,
2012/08/02,17,139,67,,,,,
2012/08/02,18,138,66,,,,,
2012/08/02,19,136,61,,,,,
2012/08/02,20,124,46,,,,,
2012/08/02,21,43,1,,,,,
2012/08/02,22,27,1,,,,,
2012/08/02,23,12,1,,,,,
2012/08/02,24,12,1,,,,,
2012/08/03,01,12,1,,,,,
2012/08/03,02,12,1,,,,,
2012/08/03,03,12,1,,,,,
2012/08/03,04,11,1,,,,,
2012/08/03,05,12,1,,,,,
2012/08/03,06,12,1,,,,,
2012/08/03,07,12,1,,,,,
2012/08/03,08,13,1,,,,,
2012/08/03,09,19,3,,,,,
2012/08/03,10,54,21,,,,,
2012/08/03,11,139,67,,,,,
2012/08/03,12,149,77,,,,,
2012/08/03,13,151,78,,,,,
2012/08/03,14,152,78,,,,,
2012/08/03,15,150,77,,,,,
2012/08/03,16,149,76,,,,,
2012/08/03,17,148,74,,,,,
2012/08/03,18,147,74,,,,,
2012/08/03,19,144,70,,,,,
2012/08/03,20,142,63,,,,,
2012/08/03,21,60,18,,,,,
2012/08/03,22,12,1,,,,,
2012/08/03,23,12,1,,,,,
2012/08/03,24,11,1,,,,,
2012/08/04,01,11,1,,,,,
2012/08/04,02,11,1,,,,,
2012/08/04,03,11,1,,,,,
2012/08/04,04,11,1,,,,,
2012/08/04,05,11,1,,,,,
2012/08/04,06,11,1,,,,,
2012/08/04,07,11,1,,,,,
2012/08/04,08,12,1,,,,,
2012/08/04,09,14,1,,,,,
2012/08/04,10,52,18,,,,,
2012/08/04,11,138,66,,,,,
2012/08/04,12,135,63,,,,,
2012/08/04,13,147,74,,,,,
2012/08/04,14,147,74,,,,,
2012/08/04,15,150,77,,,,,
2012/08/04,16,150,77,,,,,
2012/08/04,17,146,72,,,,,
2012/08/04,18,146,74,,,,,
2012/08/04,19,144,70,,,,,
2012/08/04,20,145,67,,,,,
2012/08/04,21,30,11,,,,,
2012/08/04,22,16,4,,,,,
2012/08/04,23,11,1,,,,,
2012/08/04,24,12,1,,,,,
2012/08/05,01,11,1,,,,,
2012/08/05,02,12,1,,,,,
2012/08/05,03,12,1,,,,,
2012/08/05,04,11,1,,,,,
2012/08/05,05,11,1,,,,,
2012/08/05,06,12,1,,,,,
2012/08/05,07,12,1,,,,,
2012/08/05,08,12,1,,,,,
2012/08/05,09,19,1,,,,,
2012/08/05,10,46,10,,,,,
2012/08/05,11,152,82,,,,,
2012/08/05,12,163,91,,,,,
2012/08/05,13,161,87,,,,,
2012/08/05,14,162,88,,,,,
2012/08/05,15,162,88,,,,,
2012/08/05,16,158,85,,,,,
2012/08/05,17,159,85,,,,,
2012/08/05,18,157,84,,,,,
2012/08/05,19,157,83,,,,,
2012/08/05,20,147,68,,,,,
2012/08/05,21,32,12,,,,,
2012/08/05,22,25,11,,,,,
2012/08/05,23,24,11,,,,,
2012/08/05,24,20,11,,,,,
2012/08/06,01,20,11,,,,,
2012/08/06,02,20,11,,,,,
2012/08/06,03,20,11,,,,,
2012/08/06,04,21,11,,,,,
2012/08/06,05,20,10,,,,,
2012/08/06,06,21,11,,,,,
2012/08/06,07,20,11,,,,,
2012/08/06,08,21,11,,,,,
2012/08/06,09,18,6,,,,,
2012/08/06,10,39,10,,,,,
2012/08/06,11,141,71,,,,,
2012/08/06,12,146,75,,,,,
2012/08/06,13,140,67,,,,,
2012/08/06,14,139,66,,,,,
2012/08/06,15,147,75,,,,,
2012/08/06,16,149,77,,,,,
2012/08/06,17,153,80,,,,,
2012/08/06,18,150,78,,,,,
2012/08/06,19,145,71,,,,,
2012/08/06,20,130,52,,,,,
2012/08/06,21,38,3,,,,,
2012/08/06,22,14,1,,,,,
2012/08/06,23,12,1,,,,,
2012/08/06,24,12,1,,,,,
2012/08/07,01,12,1,,,,,
2012/08/07,02,11,1,,,,,
2012/08/07,03,11,1,,,,,
2012/08/07,04,11,1,,,,,
2012/08/07,05,11,1,,,,,
2012/08/07,06,11,1,,,,,
2012/08/07,07,11,1,,,,,
2012/08/07,08,16,4,,,,,
2012/08/07,09,45,31,,,,,
2012/08/07,10,99,68,,,,,
2012/08/07,11,156,85,,,,,
2012/08/07,12,161,89,,,,,
2012/08/07,13,172,98,,,,,
2012/08/07,14,168,95,,,,,
2012/08/07,15,165,93,,,,,
2012/08/07,16,162,90,,,,,
2012/08/07,17,162,89,,,,,
2012/08/07,18,165,92,,,,,
2012/08/07,19,162,87,,,,,
2012/08/07,20,154,74,,,,,
2012/08/07,21,28,2,,,,,
2012/08/07,22,23,1,,,,,
2012/08/07,23,12,1,,,,,
2012/08/07,24,12,1,,,,,
2012/08/08,01,12,1,,,,,
2012/08/08,02,12,1,,,,,
2012/08/08,03,12,1,,,,,
2012/08/08,04,12,1,,,,,
2012/08/08,05,12,1,,,,,
2012/08/08,06,12,1,,,,,
2012/08/08,07,12,1,,,,,
2012/08/08,08,25,12,,,,,
2012/08/08,09,44,29,,,,,
2012/08/08,10,106,73,,,,,
2012/08/08,11,169,97,,,,,
2012/08/08,12,170,97,,,,,
2012/08/08,13,172,99,,,,,
2012/08/08,14,172,99,,,,,
2012/08/08,15,170,99,,,,,
2012/08/08,16,162,91,,,,,
2012/08/08,17,161,89,,,,,
2012/08/08,18,160,88,,,,,
2012/08/08,19,160,86,,,,,
2012/08/08,20,146,68,,,,,
2012/08/08,21,38,9,,,,,
2012/08/08,22,11,1,,,,,
2012/08/08,23,11,1,,,,,
2012/08/08,24,11,1,,,,,
2012/08/09,01,11,1,,,,,
2012/08/09,02,11,1,,,,,
2012/08/09,03,11,1,,,,,
2012/08/09,04,11,1,,,,,
2012/08/09,05,11,1,,,,,
2012/08/09,06,11,1,,,,,
2012/08/09,07,11,1,,,,,
2012/08/09,08,12,1,,,,,
2012/08/09,09,21,5,,,,,
2012/08/09,10,64,31,,,,,
2012/08/09,11,159,88,,,,,
2012/08/09,12,163,89,,,,,
2012/08/09,13,163,89,,,,,
2012/08/09,14,164,89,,,,,
2012/08/09,15,162,89,,,,,
2012/08/09,16,162,89,,,,,
2012/08/09,17,163,89,,,,,
2012/08/09,18,162,88,,,,,
2012/08/09,19,161,84,,,,,
2012/08/09,20,164,83,,,,,
2012/08/09,21,65,20,,,,,
2012/08/09,22,22,1,,,,,
2012/08/09,23,13,1,,,,,
2012/08/09,24,13,1,,,,,
2012/08/10,01,13,1,,,,,
2012/08/10,02,12,1,,,,,
2012/08/10,03,12,1,,,,,
2012/08/10,04,12,1,,,,,
2012/08/10,05,12,1,,,,,
2012/08/10,06,12,1,,,,,
2012/08/10,07,12,1,,,,,
2012/08/10,08,14,1,,,,,
2012/08/10,09,26,8,,,,,
2012/08/10,10,71,26,,,,,
2012/08/10,11,157,84,,,,,
2012/08/10,12,166,91,,,,,
2012/08/10,13,167,93,,,,,
2012/08/10,14,72,39,,,,,
2012/08/10,15,171,95,,,,,
2012/08/10,16,170,95,,,,,
2012/08/10,17,171,96,,,,,
2012/08/10,18,170,96,,,,,
2012/08/10,19,170,94,,,,,
2012/08/10,20,165,83,,,,,
2012/08/10,21,43,7,,,,,
2012/08/10,22,13,1,,,,,
