計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2014/01/01,01,16,4,10,,,,,,
2014/01/01,02,15,4,9,,,,,,
2014/01/01,03,15,4,9,,,,,,
2014/01/01,04,15,4,9,,,,,,
2014/01/01,05,17,4,11,,,,,,
2014/01/01,06,18,4,12,,,,,,
2014/01/01,07,16,4,10,,,,,,
2014/01/01,08,15,4,10,,,,,,
2014/01/01,09,16,4,10,,,,,,
2014/01/01,10,15,4,9,,,,,,
2014/01/01,11,16,4,10,,,,,,
2014/01/01,12,15,4,9,,,,,,
2014/01/01,13,15,4,9,,,,,,
2014/01/01,14,14,4,8,,,,,,
2014/01/01,15,14,4,9,,,,,,
2014/01/01,16,15,3,10,,,,,,
2014/01/01,17,14,3,9,,,,,,
2014/01/01,18,18,3,13,,,,,,
2014/01/01,19,18,3,13,,,,,,
2014/01/01,20,17,3,12,,,,,,
2014/01/01,21,17,4,12,,,,,,
2014/01/01,22,17,4,11,,,,,,
2014/01/01,23,16,4,10,,,,,,
2014/01/01,24,14,4,9,,,,,,
2014/01/02,01,14,4,9,,,,,,
2014/01/02,02,16,4,10,,,,,,
2014/01/02,03,14,4,9,,,,,,
2014/01/02,04,15,4,9,,,,,,
2014/01/02,05,15,4,9,,,,,,
2014/01/02,06,17,4,11,,,,,,
2014/01/02,07,17,4,11,,,,,,
2014/01/02,08,23,9,12,,,,,,
2014/01/02,09,103,72,30,,,,,,
2014/01/02,10,134,87,46,,,,,,
2014/01/02,11,115,61,53,,,,,,
2014/01/02,12,86,32,52,,,,,,
2014/01/02,13,90,37,51,,,,,,
2014/01/02,14,84,29,53,,,,,,
2014/01/02,15,84,31,52,,,,,,
2014/01/02,16,111,56,53,,,,,,
2014/01/02,17,116,55,59,,,,,,
2014/01/02,18,112,46,65,,,,,,
2014/01/02,19,48,8,39,,,,,,
2014/01/02,20,24,3,18,,,,,,
2014/01/02,21,18,3,13,,,,,,
2014/01/02,22,18,3,13,,,,,,
2014/01/02,23,14,3,9,,,,,,
2014/01/02,24,12,4,6,,,,,,
2014/01/03,01,15,4,8,,,,,,
2014/01/03,02,15,4,8,,,,,,
2014/01/03,03,16,4,10,,,,,,
2014/01/03,04,13,4,7,,,,,,
2014/01/03,05,15,4,9,,,,,,
2014/01/03,06,16,4,10,,,,,,
2014/01/03,07,16,4,10,,,,,,
2014/01/03,08,22,8,12,,,,,,
2014/01/03,09,120,87,32,,,,,,
2014/01/03,10,143,100,43,,,,,,
2014/01/03,11,124,72,51,,,,,,
2014/01/03,12,114,61,52,,,,,,
2014/01/03,13,104,53,51,,,,,,
2014/01/03,14,98,44,52,,,,,,
2014/01/03,15,93,39,53,,,,,,
2014/01/03,16,91,37,53,,,,,,
2014/01/03,17,101,39,60,,,,,,
2014/01/03,18,117,51,64,,,,,,
2014/01/03,19,123,55,66,,,,,,
2014/01/03,20,101,34,66,,,,,,
2014/01/03,21,31,3,25,,,,,,
2014/01/03,22,16,3,11,,,,,,
2014/01/03,23,15,4,10,,,,,,
