計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2012/09/01,01,46,,,24,22,,
2012/09/01,02,44,,,23,21,,
2012/09/01,03,27,,,17,10,,
2012/09/01,04,7,,,0,7,,
2012/09/01,05,6,,,0,6,,
2012/09/01,06,6,,,0,6,,
2012/09/01,07,6,,,0,6,,
2012/09/01,08,6,,,0,6,,
2012/09/01,09,6,,,0,6,,
2012/09/01,10,27,,,18,9,,
2012/09/01,11,45,,,26,19,,
2012/09/01,12,44,,,25,19,,
2012/09/01,13,45,,,26,19,,
2012/09/01,14,48,,,28,20,,
2012/09/01,15,48,,,28,20,,
2012/09/01,16,48,,,29,19,,
2012/09/01,17,49,,,30,19,,
2012/09/01,18,49,,,30,19,,
2012/09/01,19,49,,,28,21,,
2012/09/01,20,47,,,25,22,,
2012/09/01,21,45,,,24,21,,
2012/09/01,22,43,,,22,21,,
2012/09/01,23,43,,,22,21,,
2012/09/01,24,41,,,21,20,,
2012/09/02,01,41,,,20,21,,
2012/09/02,02,38,,,18,20,,
2012/09/02,03,26,,,12,14,,
2012/09/02,04,6,,,0,6,,
2012/09/02,05,6,,,0,6,,
2012/09/02,06,6,,,0,6,,
2012/09/02,07,6,,,0,6,,
2012/09/02,08,6,,,0,6,,
2012/09/02,09,6,,,0,6,,
2012/09/02,10,21,,,14,7,,
2012/09/02,11,39,,,21,18,,
2012/09/02,12,40,,,22,18,,
2012/09/02,13,46,,,27,19,,
2012/09/02,14,48,,,30,18,,
2012/09/02,15,49,,,31,18,,
2012/09/02,16,47,,,29,18,,
2012/09/02,17,46,,,28,18,,
2012/09/02,18,45,,,27,18,,
2012/09/02,19,46,,,25,21,,
2012/09/02,20,45,,,24,21,,
2012/09/02,21,43,,,23,20,,
2012/09/02,22,42,,,22,20,,
2012/09/02,23,42,,,21,21,,
2012/09/02,24,41,,,21,20,,
2012/09/03,01,40,,,20,20,,
2012/09/03,02,37,,,17,20,,
2012/09/03,03,12,,,4,8,,
2012/09/03,04,7,,,0,7,,
2012/09/03,05,7,,,0,7,,
2012/09/03,06,7,,,0,7,,
2012/09/03,07,7,,,0,7,,
2012/09/03,08,7,,,0,7,,
2012/09/03,09,7,,,0,7,,
2012/09/03,10,24,,,11,13,,
2012/09/03,11,45,,,26,19,,
2012/09/03,12,50,,,31,19,,
2012/09/03,13,49,,,30,19,,
2012/09/03,14,48,,,30,18,,
2012/09/03,15,49,,,30,19,,
2012/09/03,16,50,,,31,19,,
2012/09/03,17,50,,,31,19,,
2012/09/03,18,50,,,29,21,,
2012/09/03,19,48,,,27,21,,
2012/09/03,20,47,,,26,21,,
2012/09/03,21,45,,,24,21,,
2012/09/03,22,45,,,23,22,,
2012/09/03,23,44,,,23,21,,
2012/09/03,24,43,,,22,21,,
2012/09/04,01,40,,,20,20,,
2012/09/04,02,39,,,18,21,,
2012/09/04,03,9,,,2,7,,
2012/09/04,04,7,,,0,7,,
2012/09/04,05,7,,,0,7,,
2012/09/04,06,7,,,0,7,,
2012/09/04,07,7,,,0,7,,
2012/09/04,08,7,,,0,7,,
2012/09/04,09,7,,,0,7,,
2012/09/04,10,19,,,9,10,,
2012/09/04,11,32,,,14,18,,
2012/09/04,12,33,,,15,18,,
2012/09/04,13,33,,,15,18,,
2012/09/04,14,41,,,22,19,,
2012/09/04,15,46,,,28,18,,
2012/09/04,16,46,,,27,19,,
2012/09/04,17,45,,,26,19,,
2012/09/04,18,43,,,25,18,,
2012/09/04,19,45,,,24,21,,
2012/09/04,20,46,,,24,22,,
2012/09/04,21,45,,,24,21,,
2012/09/04,22,44,,,23,21,,
2012/09/04,23,43,,,22,21,,
2012/09/04,24,39,,,19,20,,
2012/09/05,01,37,,,17,20,,
2012/09/05,02,37,,,17,20,,
2012/09/05,03,11,,,3,8,,
2012/09/05,04,7,,,0,7,,
2012/09/05,05,7,,,0,7,,
2012/09/05,06,7,,,0,7,,
2012/09/05,07,7,,,0,7,,
2012/09/05,08,7,,,0,7,,
2012/09/05,09,7,,,0,7,,
2012/09/05,10,16,,,5,11,,
2012/09/05,11,41,,,21,20,,
2012/09/05,12,43,,,22,21,,
