計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2012/12/01,01,6,,,2,2,,
2012/12/01,02,6,,,2,3,,
2012/12/01,03,6,,,2,3,,
2012/12/01,04,7,,,2,2,,
2012/12/01,05,6,,,2,3,,
2012/12/01,06,6,,,2,3,,
2012/12/01,07,6,,,2,3,,
2012/12/01,08,9,,,2,5,,
2012/12/01,09,46,,,24,21,,
2012/12/01,10,75,,,32,42,,
2012/12/01,11,115,,,29,84,,
2012/12/01,12,113,,,26,86,,
2012/12/01,13,115,,,27,87,,
2012/12/01,14,111,,,24,86,,
2012/12/01,15,113,,,24,87,,
2012/12/01,16,115,,,24,90,,
2012/12/01,17,121,,,25,95,,
2012/12/01,18,115,,,21,93,,
2012/12/01,19,121,,,26,94,,
2012/12/01,20,117,,,24,92,,
2012/12/01,21,105,,,15,90,,
2012/12/01,22,69,,,2,65,,
2012/12/01,23,7,,,2,4,,
2012/12/01,24,7,,,2,4,,
2012/12/02,01,7,,,2,3,,
2012/12/02,02,6,,,2,4,,
2012/12/02,03,7,,,2,3,,
2012/12/02,04,7,,,2,4,,
2012/12/02,05,6,,,2,3,,
2012/12/02,06,7,,,2,4,,
2012/12/02,07,7,,,2,4,,
2012/12/02,08,6,,,2,3,,
2012/12/02,09,79,,,65,12,,
2012/12/02,10,112,,,67,44,,
2012/12/02,11,136,,,49,85,,
2012/12/02,12,128,,,41,86,,
2012/12/02,13,118,,,32,85,,
2012/12/02,14,116,,,28,87,,
2012/12/02,15,114,,,25,88,,
2012/12/02,16,118,,,25,92,,
2012/12/02,17,124,,,27,96,,
2012/12/02,18,123,,,26,95,,
2012/12/02,19,124,,,28,95,,
2012/12/02,20,122,,,27,94,,
2012/12/02,21,106,,,14,91,,
2012/12/02,22,27,,,2,24,,
2012/12/02,23,8,,,2,4,,
2012/12/02,24,5,,,2,2,,
2012/12/03,01,6,,,2,2,,
2012/12/03,02,6,,,2,3,,
2012/12/03,03,6,,,2,2,,
2012/12/03,04,6,,,2,2,,
2012/12/03,05,6,,,2,2,,
2012/12/03,06,6,,,2,2,,
2012/12/03,07,6,,,2,2,,
2012/12/03,08,6,,,2,2,,
2012/12/03,09,10,,,2,7,,
2012/12/03,10,88,,,28,59,,
2012/12/03,11,122,,,38,83,,
2012/12/03,12,116,,,30,84,,
2012/12/03,13,114,,,28,84,,
2012/12/03,14,109,,,24,84,,
2012/12/03,15,113,,,27,84,,
2012/12/03,16,112,,,22,88,,
2012/12/03,17,113,,,20,92,,
2012/12/03,18,115,,,22,92,,
2012/12/03,19,110,,,19,91,,
2012/12/03,20,110,,,19,90,,
2012/12/03,21,101,,,11,89,,
2012/12/03,22,44,,,4,39,,
2012/12/03,23,6,,,2,2,,
2012/12/03,24,6,,,2,2,,
2012/12/04,01,6,,,2,2,,
2012/12/04,02,5,,,2,2,,
2012/12/04,03,6,,,2,2,,
2012/12/04,04,6,,,2,2,,
2012/12/04,05,6,,,2,2,,
2012/12/04,06,5,,,2,2,,
2012/12/04,07,6,,,2,2,,
2012/12/04,08,6,,,2,2,,
2012/12/04,09,10,,,2,8,,
2012/12/04,10,63,,,28,33,,
2012/12/04,11,119,,,35,82,,
2012/12/04,12,116,,,31,84,,
2012/12/04,13,107,,,23,83,,
2012/12/04,14,102,,,17,84,,
2012/12/04,15,100,,,16,83,,
2012/12/04,16,104,,,16,87,,
2012/12/04,17,107,,,14,91,,
2012/12/04,18,106,,,13,91,,
2012/12/04,19,107,,,15,91,,
2012/12/04,20,107,,,16,90,,
2012/12/04,21,99,,,10,88,,
2012/12/04,22,22,,,2,19,,
2012/12/04,23,6,,,2,2,,
2012/12/04,24,6,,,2,2,,
2012/12/05,01,5,,,2,2,,
2012/12/05,02,6,,,2,2,,
2012/12/05,03,6,,,2,2,,
2012/12/05,04,6,,,2,2,,
2012/12/05,05,6,,,2,2,,
2012/12/05,06,6,,,2,2,,
2012/12/05,07,6,,,2,3,,
2012/12/05,08,6,,,2,3,,
2012/12/05,09,9,,,2,6,,
2012/12/05,10,73,,,34,38,,
2012/12/05,11,117,,,33,83,,
2012/12/05,12,110,,,22,86,,
2012/12/05,13,102,,,16,85,,
2012/12/05,14,100,,,15,84,,
2012/12/05,15,100,,,14,84,,
2012/12/05,16,102,,,13,88,,
2012/12/05,17,108,,,14,92,,
2012/12/05,18,109,,,14,93,,
2012/12/05,19,108,,,16,92,,
2012/12/05,20,107,,,15,90,,
2012/12/05,21,100,,,10,89,,
2012/12/05,22,32,,,2,28,,
2012/12/05,23,6,,,2,2,,
2012/12/05,24,6,,,2,2,,
2012/12/06,01,6,,,2,2,,
2012/12/06,02,6,,,2,3,,
2012/12/06,03,6,,,2,2,,
2012/12/06,04,6,,,2,2,,
2012/12/06,05,6,,,2,2,,
2012/12/06,06,6,,,2,2,,
2012/12/06,07,6,,,2,2,,
2012/12/06,08,6,,,2,2,,
2012/12/06,09,10,,,4,5,,
2012/12/06,10,48,,,20,27,,
2012/12/06,11,101,,,17,82,,
2012/12/06,12,100,,,15,83,,
2012/12/06,13,96,,,11,84,,
2012/12/06,14,95,,,10,83,,
2012/12/06,15,98,,,14,83,,
2012/12/06,16,104,,,15,87,,
2012/12/06,17,106,,,15,91,,
2012/12/06,18,109,,,16,92,,
2012/12/06,19,109,,,15,92,,
2012/12/06,20,111,,,17,93,,
2012/12/06,21,103,,,11,91,,
2012/12/06,22,40,,,5,35,,
2012/12/06,23,18,,,3,13,,
2012/12/06,24,6,,,2,2,,
2012/12/07,01,5,,,2,2,,
2012/12/07,02,6,,,2,3,,
2012/12/07,03,6,,,2,2,,
2012/12/07,04,6,,,2,2,,
2012/12/07,05,6,,,2,3,,
2012/12/07,06,7,,,2,3,,
2012/12/07,07,6,,,2,3,,
2012/12/07,08,30,,,16,12,,
2012/12/07,09,68,,,35,32,,
2012/12/07,10,85,,,43,41,,
2012/12/07,11,126,,,40,84,,
2012/12/07,12,113,,,26,86,,
2012/12/07,13,104,,,17,85,,
2012/12/07,14,103,,,16,86,,
2012/12/07,15,102,,,15,85,,
2012/12/07,16,105,,,15,89,,
2012/12/07,17,111,,,16,94,,
2012/12/07,18,112,,,17,94,,
2012/12/07,19,112,,,17,93,,
2012/12/07,20,111,,,18,92,,
2012/12/07,21,102,,,11,90,,
2012/12/07,22,21,,,2,17,,
2012/12/07,23,6,,,2,2,,
2012/12/07,24,5,,,2,2,,
2012/12/08,01,6,,,2,2,,
2012/12/08,02,6,,,2,2,,
