計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2012/12/01,01,1,,,0,1,,
2012/12/01,02,1,,,0,1,,
2012/12/01,03,1,,,0,1,,
2012/12/01,04,1,,,0,1,,
2012/12/01,05,1,,,0,1,,
2012/12/01,06,1,,,0,1,,
2012/12/01,07,1,,,0,1,,
2012/12/01,08,1,,,0,1,,
2012/12/01,09,1,,,0,1,,
2012/12/01,10,1,,,0,1,,
2012/12/01,11,1,,,0,1,,
2012/12/01,12,1,,,0,1,,
2012/12/01,13,1,,,0,1,,
2012/12/01,14,4,,,2,2,,
2012/12/01,15,11,,,8,2,,
2012/12/01,16,7,,,5,2,,
2012/12/01,17,2,,,0,2,,
2012/12/01,18,1,,,0,1,,
2012/12/01,19,1,,,0,1,,
2012/12/01,20,1,,,0,1,,
2012/12/01,21,1,,,0,1,,
2012/12/01,22,1,,,0,1,,
2012/12/01,23,1,,,0,1,,
2012/12/01,24,1,,,0,1,,
2012/12/02,01,1,,,0,1,,
2012/12/02,02,1,,,0,1,,
2012/12/02,03,1,,,0,1,,
2012/12/02,04,1,,,0,1,,
2012/12/02,05,1,,,0,1,,
2012/12/02,06,1,,,0,1,,
2012/12/02,07,1,,,0,1,,
2012/12/02,08,1,,,0,1,,
2012/12/02,09,1,,,0,1,,
2012/12/02,10,1,,,0,1,,
2012/12/02,11,1,,,0,1,,
2012/12/02,12,1,,,0,1,,
2012/12/02,13,1,,,0,1,,
2012/12/02,14,1,,,0,1,,
2012/12/02,15,1,,,0,1,,
2012/12/02,16,1,,,0,1,,
2012/12/02,17,1,,,0,1,,
2012/12/02,18,1,,,0,1,,
2012/12/02,19,1,,,0,1,,
2012/12/02,20,1,,,0,1,,
2012/12/02,21,1,,,0,1,,
2012/12/02,22,1,,,0,1,,
2012/12/02,23,1,,,0,1,,
2012/12/02,24,1,,,0,1,,
2012/12/03,01,1,,,0,1,,
2012/12/03,02,1,,,0,1,,
2012/12/03,03,1,,,0,1,,
2012/12/03,04,1,,,0,1,,
2012/12/03,05,1,,,0,1,,
2012/12/03,06,1,,,0,1,,
2012/12/03,07,2,,,0,2,,
2012/12/03,08,5,,,3,2,,
2012/12/03,09,16,,,12,4,,
2012/12/03,10,14,,,11,3,,
2012/12/03,11,14,,,10,4,,
2012/12/03,12,12,,,8,3,,
2012/12/03,13,12,,,8,3,,
2012/12/03,14,12,,,9,3,,
2012/12/03,15,11,,,8,3,,
2012/12/03,16,12,,,9,3,,
2012/12/03,17,10,,,7,3,,
2012/12/03,18,10,,,7,3,,
2012/12/03,19,11,,,7,4,,
2012/12/03,20,8,,,7,1,,
2012/12/03,21,8,,,7,1,,
2012/12/03,22,8,,,7,1,,
2012/12/03,23,8,,,7,1,,
2012/12/03,24,8,,,7,1,,
2012/12/04,01,8,,,7,1,,
2012/12/04,02,8,,,7,1,,
2012/12/04,03,8,,,7,1,,
2012/12/04,04,8,,,7,1,,
2012/12/04,05,8,,,7,1,,
2012/12/04,06,8,,,7,1,,
2012/12/04,07,9,,,7,2,,
2012/12/04,08,9,,,7,2,,
2012/12/04,09,11,,,7,4,,
2012/12/04,10,10,,,7,3,,
2012/12/04,11,11,,,7,4,,
2012/12/04,12,10,,,7,3,,
2012/12/04,13,10,,,7,3,,
2012/12/04,14,9,,,6,3,,
2012/12/04,15,9,,,6,3,,
2012/12/04,16,9,,,6,3,,
2012/12/04,17,10,,,6,3,,
2012/12/04,18,10,,,7,3,,
2012/12/04,19,10,,,7,3,,
2012/12/04,20,10,,,7,3,,
2012/12/04,21,10,,,7,3,,
2012/12/04,22,1,,,0,1,,
2012/12/04,23,1,,,0,1,,
2012/12/04,24,1,,,0,1,,
2012/12/05,01,1,,,0,1,,
2012/12/05,02,1,,,0,1,,
2012/12/05,03,1,,,0,1,,
2012/12/05,04,1,,,0,1,,
2012/12/05,05,1,,,0,1,,
2012/12/05,06,1,,,0,1,,
2012/12/05,07,1,,,0,1,,
2012/12/05,08,4,,,2,1,,
2012/12/05,09,13,,,9,4,,
2012/12/05,10,10,,,7,3,,
2012/12/05,11,10,,,6,3,,
2012/12/05,12,9,,,6,3,,
2012/12/05,13,9,,,6,3,,
2012/12/05,14,9,,,6,3,,
2012/12/05,15,9,,,6,4,,
2012/12/05,16,10,,,6,3,,
2012/12/05,17,10,,,6,3,,
2012/12/05,18,11,,,7,3,,
2012/12/05,19,10,,,6,4,,
2012/12/05,20,10,,,7,3,,
2012/12/05,21,5,,,3,2,,
2012/12/05,22,1,,,0,1,,
2012/12/05,23,1,,,0,1,,
2012/12/05,24,1,,,0,1,,
2012/12/06,01,1,,,0,1,,
2012/12/06,02,1,,,0,1,,
2012/12/06,03,1,,,0,1,,
2012/12/06,04,1,,,0,1,,
2012/12/06,05,1,,,0,1,,
2012/12/06,06,1,,,0,1,,
2012/12/06,07,1,,,0,1,,
2012/12/06,08,2,,,1,1,,
2012/12/06,09,12,,,9,3,,
2012/12/06,10,10,,,7,3,,
2012/12/06,11,9,,,6,4,,
2012/12/06,12,8,,,5,3,,
2012/12/06,13,8,,,5,3,,
2012/12/06,14,8,,,5,3,,
2012/12/06,15,8,,,5,3,,
2012/12/06,16,8,,,5,3,,
2012/12/06,17,10,,,6,4,,
2012/12/06,18,9,,,6,3,,
2012/12/06,19,9,,,6,3,,
2012/12/06,20,10,,,6,3,,
2012/12/06,21,10,,,7,3,,
2012/12/06,22,3,,,2,1,,
2012/12/06,23,1,,,0,1,,
2012/12/06,24,1,,,0,1,,
2012/12/07,01,1,,,0,1,,
2012/12/07,02,1,,,0,1,,
2012/12/07,03,1,,,0,1,,
2012/12/07,04,1,,,0,1,,
2012/12/07,05,1,,,0,1,,
2012/12/07,06,1,,,0,1,,
2012/12/07,07,2,,,0,2,,
