計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/11/01,01,8,0,,,,,
2013/11/01,02,6,0,,,,,
2013/11/01,03,5,0,,,,,
2013/11/01,04,5,0,,,,,
2013/11/01,05,5,0,,,,,
2013/11/01,06,5,0,,,,,
2013/11/01,07,6,0,,,,,
2013/11/01,08,9,0,,,,,
2013/11/01,09,34,0,,,,,
2013/11/01,10,65,0,,,,,
2013/11/01,11,60,0,,,,,
2013/11/01,12,66,0,,,,,
2013/11/01,13,33,0,,,,,
2013/11/01,14,76,0,,,,,
2013/11/01,15,86,0,,,,,
2013/11/01,16,69,0,,,,,
2013/11/01,17,75,0,,,,,
2013/11/01,18,72,0,,,,,
2013/11/01,19,55,0,,,,,
2013/11/01,20,72,0,,,,,
2013/11/01,21,64,0,,,,,
2013/11/01,22,42,0,,,,,
2013/11/01,23,19,0,,,,,
2013/11/01,24,8,0,,,,,
2013/11/02,01,5,0,,,,,
2013/11/02,02,5,0,,,,,
2013/11/02,03,5,0,,,,,
2013/11/02,04,5,0,,,,,
2013/11/02,05,5,0,,,,,
2013/11/02,06,5,0,,,,,
2013/11/02,07,5,0,,,,,
2013/11/02,08,5,0,,,,,
2013/11/02,09,5,0,,,,,
2013/11/02,10,6,0,,,,,
2013/11/02,11,5,0,,,,,
2013/11/02,12,6,0,,,,,
2013/11/02,13,5,0,,,,,
2013/11/02,14,5,0,,,,,
2013/11/02,15,6,0,,,,,
2013/11/02,16,6,0,,,,,
2013/11/02,17,5,0,,,,,
2013/11/02,18,5,0,,,,,
2013/11/02,19,5,0,,,,,
2013/11/02,20,5,0,,,,,
2013/11/02,21,5,0,,,,,
2013/11/02,22,5,0,,,,,
2013/11/02,23,5,0,,,,,
2013/11/02,24,5,0,,,,,
2013/11/03,01,5,0,,,,,
2013/11/03,02,5,0,,,,,
2013/11/03,03,5,0,,,,,
2013/11/03,04,5,0,,,,,
2013/11/03,05,5,0,,,,,
2013/11/03,06,5,0,,,,,
2013/11/03,07,5,0,,,,,
2013/11/03,08,5,0,,,,,
2013/11/03,09,5,0,,,,,
2013/11/03,10,5,0,,,,,
2013/11/03,11,5,0,,,,,
2013/11/03,12,5,0,,,,,
2013/11/03,13,5,0,,,,,
2013/11/03,14,5,0,,,,,
2013/11/03,15,5,0,,,,,
2013/11/03,16,5,0,,,,,
2013/11/03,17,5,0,,,,,
2013/11/03,18,5,0,,,,,
2013/11/03,19,5,0,,,,,
2013/11/03,20,5,0,,,,,
2013/11/03,21,5,0,,,,,
2013/11/03,22,5,0,,,,,
2013/11/03,23,5,0,,,,,
2013/11/03,24,5,0,,,,,
2013/11/04,01,5,0,,,,,
2013/11/04,02,5,0,,,,,
2013/11/04,03,5,0,,,,,
2013/11/04,04,5,0,,,,,
2013/11/04,05,5,0,,,,,
2013/11/04,06,5,0,,,,,
2013/11/04,07,5,0,,,,,
2013/11/04,08,6,0,,,,,
2013/11/04,09,6,0,,,,,
2013/11/04,10,6,0,,,,,
2013/11/04,11,5,0,,,,,
2013/11/04,12,5,0,,,,,
2013/11/04,13,5,0,,,,,
2013/11/04,14,5,0,,,,,
2013/11/04,15,5,0,,,,,
2013/11/04,16,5,0,,,,,
2013/11/04,17,5,0,,,,,
2013/11/04,18,5,0,,,,,
2013/11/04,19,5,0,,,,,
2013/11/04,20,5,0,,,,,
2013/11/04,21,5,0,,,,,
2013/11/04,22,6,0,,,,,
2013/11/04,23,6,0,,,,,
2013/11/04,24,6,0,,,,,
2013/11/05,01,5,0,,,,,
2013/11/05,02,5,0,,,,,
2013/11/05,03,5,0,,,,,
2013/11/05,04,5,0,,,,,
2013/11/05,05,5,0,,,,,
2013/11/05,06,5,0,,,,,
2013/11/05,07,6,0,,,,,
2013/11/05,08,8,0,,,,,
2013/11/05,09,35,0,,,,,
2013/11/05,10,71,0,,,,,
2013/11/05,11,73,0,,,,,
2013/11/05,12,71,0,,,,,
2013/11/05,13,35,0,,,,,
2013/11/05,14,81,0,,,,,
2013/11/05,15,87,0,,,,,
2013/11/05,16,75,0,,,,,
2013/11/05,17,80,0,,,,,
2013/11/05,18,58,0,,,,,
2013/11/05,19,53,0,,,,,
2013/11/05,20,51,0,,,,,
2013/11/05,21,40,0,,,,,
2013/11/05,22,36,0,,,,,
2013/11/05,23,13,0,,,,,
2013/11/05,24,5,0,,,,,
2013/11/06,01,5,0,,,,,
2013/11/06,02,5,0,,,,,
2013/11/06,03,5,0,,,,,
2013/11/06,04,5,0,,,,,
2013/11/06,05,5,0,,,,,
2013/11/06,06,5,0,,,,,
2013/11/06,07,7,0,,,,,
2013/11/06,08,10,0,,,,,
2013/11/06,09,37,0,,,,,
2013/11/06,10,68,0,,,,,
2013/11/06,11,71,0,,,,,
2013/11/06,12,86,0,,,,,
2013/11/06,13,35,0,,,,,
2013/11/06,14,50,0,,,,,
2013/11/06,15,69,0,,,,,
2013/11/06,16,67,0,,,,,
2013/11/06,17,63,0,,,,,
2013/11/06,18,61,0,,,,,
2013/11/06,19,45,0,,,,,
2013/11/06,20,44,0,,,,,
2013/11/06,21,34,0,,,,,
2013/11/06,22,26,0,,,,,
2013/11/06,23,12,0,,,,,
2013/11/06,24,5,0,,,,,
2013/11/07,01,5,0,,,,,
2013/11/07,02,5,0,,,,,
2013/11/07,03,5,0,,,,,
2013/11/07,04,5,0,,,,,
2013/11/07,05,5,0,,,,,
2013/11/07,06,5,0,,,,,
2013/11/07,07,6,0,,,,,
2013/11/07,08,9,0,,,,,
2013/11/07,09,33,0,,,,,
2013/11/07,10,57,0,,,,,
2013/11/07,11,50,0,,,,,
2013/11/07,12,66,0,,,,,
2013/11/07,13,33,0,,,,,
2013/11/07,14,65,0,,,,,
2013/11/07,15,58,0,,,,,
2013/11/07,16,60,0,,,,,
2013/11/07,17,58,0,,,,,
2013/11/07,18,57,0,,,,,
2013/11/07,19,45,0,,,,,
2013/11/07,20,36,0,,,,,
2013/11/07,21,30,0,,,,,
2013/11/07,22,20,0,,,,,
2013/11/07,23,7,0,,,,,
2013/11/07,24,5,0,,,,,
2013/11/08,01,5,0,,,,,
2013/11/08,02,5,0,,,,,
2013/11/08,03,5,0,,,,,
2013/11/08,04,5,0,,,,,
2013/11/08,05,5,0,,,,,
2013/11/08,06,5,0,,,,,
2013/11/08,07,6,0,,,,,
2013/11/08,08,9,0,,,,,
2013/11/08,09,40,2,,,,,
2013/11/08,10,75,0,,,,,
2013/11/08,11,73,0,,,,,
2013/11/08,12,65,0,,,,,
2013/11/08,13,36,0,,,,,
2013/11/08,14,75,0,,,,,
2013/11/08,15,79,0,,,,,
2013/11/08,16,79,0,,,,,
2013/11/08,17,65,0,,,,,
2013/11/08,18,64,0,,,,,
2013/11/08,19,62,0,,,,,
2013/11/08,20,55,0,,,,,
2013/11/08,21,51,0,,,,,
2013/11/08,22,38,0,,,,,
2013/11/08,23,31,0,,,,,
2013/11/08,24,20,0,,,,,
2013/11/09,01,12,0,,,,,
2013/11/09,02,6,0,,,,,
2013/11/09,03,5,0,,,,,
2013/11/09,04,5,0,,,,,
2013/11/09,05,5,0,,,,,
2013/11/09,06,5,0,,,,,
2013/11/09,07,5,0,,,,,
2013/11/09,08,5,0,,,,,
2013/11/09,09,5,0,,,,,
2013/11/09,10,6,0,,,,,
2013/11/09,11,5,0,,,,,
2013/11/09,12,5,0,,,,,
2013/11/09,13,5,0,,,,,
2013/11/09,14,5,0,,,,,
2013/11/09,15,5,0,,,,,
2013/11/09,16,5,0,,,,,
2013/11/09,17,5,0,,,,,
2013/11/09,18,5,0,,,,,
2013/11/09,19,5,0,,,,,
2013/11/09,20,5,0,,,,,
2013/11/09,21,5,0,,,,,
2013/11/09,22,5,0,,,,,
2013/11/09,23,5,0,,,,,
2013/11/09,24,5,0,,,,,
2013/11/10,01,5,0,,,,,
2013/11/10,02,5,0,,,,,
2013/11/10,03,5,0,,,,,
2013/11/10,04,6,0,,,,,
2013/11/10,05,5,0,,,,,
2013/11/10,06,5,0,,,,,
2013/11/10,07,5,0,,,,,
2013/11/10,08,5,0,,,,,
2013/11/10,09,5,0,,,,,
2013/11/10,10,5,0,,,,,
2013/11/10,11,5,0,,,,,
2013/11/10,12,5,0,,,,,
2013/11/10,13,5,0,,,,,
2013/11/10,14,5,0,,,,,
2013/11/10,15,5,0,,,,,
2013/11/10,16,5,0,,,,,
2013/11/10,17,5,0,,,,,
2013/11/10,18,5,0,,,,,
2013/11/10,19,6,0,,,,,
2013/11/10,20,5,0,,,,,
2013/11/10,21,5,0,,,,,
2013/11/10,22,5,0,,,,,
2013/11/10,23,5,0,,,,,
2013/11/10,24,5,0,,,,,
2013/11/11,01,5,0,,,,,
2013/11/11,02,5,0,,,,,
2013/11/11,03,5,0,,,,,
2013/11/11,04,6,0,,,,,
2013/11/11,05,5,0,,,,,
2013/11/11,06,5,0,,,,,
2013/11/11,07,5,0,,,,,
2013/11/11,08,9,0,,,,,
2013/11/11,09,37,1,,,,,
2013/11/11,10,51,6,,,,,
2013/11/11,11,64,2,,,,,
2013/11/11,12,67,4,,,,,
2013/11/11,13,35,0,,,,,
2013/11/11,14,67,0,,,,,
2013/11/11,15,68,4,,,,,
2013/11/11,16,66,6,,,,,
