計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/12/01,01,5,1,2,,,,,,
2013/12/01,02,4,1,2,,,,,,
2013/12/01,03,4,1,2,,,,,,
2013/12/01,04,5,1,2,,,,,,
2013/12/01,05,4,1,2,,,,,,
2013/12/01,06,4,1,2,,,,,,
2013/12/01,07,5,1,2,,,,,,
2013/12/01,08,30,25,5,,,,,,
2013/12/01,09,79,67,11,,,,,,
2013/12/01,10,62,42,19,,,,,,
2013/12/01,11,58,32,25,,,,,,
2013/12/01,12,52,26,25,,,,,,
2013/12/01,13,48,22,25,,,,,,
2013/12/01,14,43,18,24,,,,,,
2013/12/01,15,42,16,24,,,,,,
2013/12/01,16,45,20,24,,,,,,
2013/12/01,17,51,23,27,,,,,,
2013/12/01,18,59,28,29,,,,,,
2013/12/01,19,61,31,29,,,,,,
2013/12/01,20,33,14,18,,,,,,
2013/12/01,21,5,1,2,,,,,,
2013/12/01,22,4,1,2,,,,,,
2013/12/01,23,4,1,2,,,,,,
2013/12/01,24,4,1,2,,,,,,
2013/12/02,01,5,1,2,,,,,,
2013/12/02,02,4,1,2,,,,,,
2013/12/02,03,5,1,2,,,,,,
2013/12/02,04,4,1,2,,,,,,
2013/12/02,05,4,1,2,,,,,,
2013/12/02,06,5,1,2,,,,,,
2013/12/02,07,4,1,2,,,,,,
2013/12/02,08,27,22,4,,,,,,
2013/12/02,09,77,65,11,,,,,,
2013/12/02,10,61,39,21,,,,,,
2013/12/02,11,55,29,25,,,,,,
2013/12/02,12,50,24,25,,,,,,
2013/12/02,13,46,20,25,,,,,,
2013/12/02,14,44,19,24,,,,,,
2013/12/02,15,43,18,24,,,,,,
2013/12/02,16,44,19,24,,,,,,
2013/12/02,17,51,25,26,,,,,,
2013/12/02,18,59,28,30,,,,,,
2013/12/02,19,60,29,30,,,,,,
2013/12/02,20,32,13,18,,,,,,
2013/12/02,21,5,1,2,,,,,,
2013/12/02,22,4,1,2,,,,,,
2013/12/02,23,5,1,2,,,,,,
2013/12/02,24,4,1,2,,,,,,
2013/12/03,01,5,1,2,,,,,,
2013/12/03,02,5,1,2,,,,,,
2013/12/03,03,4,1,2,,,,,,
