計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/03/01,01,31,18,,,,,
2013/03/01,02,32,18,,,,,
2013/03/01,03,32,18,,,,,
2013/03/01,04,32,18,,,,,
2013/03/01,05,33,19,,,,,
2013/03/01,06,32,18,,,,,
2013/03/01,07,32,19,,,,,
2013/03/01,08,32,18,,,,,
2013/03/01,09,41,20,,,,,
2013/03/01,10,138,30,,,,,
2013/03/01,11,126,16,,,,,
2013/03/01,12,123,15,,,,,
2013/03/01,13,123,14,,,,,
2013/03/01,14,124,14,,,,,
2013/03/01,15,122,14,,,,,
2013/03/01,16,122,14,,,,,
2013/03/01,17,122,14,,,,,
2013/03/01,18,127,14,,,,,
2013/03/01,19,128,15,,,,,
2013/03/01,20,127,15,,,,,
2013/03/01,21,125,15,,,,,
2013/03/01,22,76,11,,,,,
2013/03/01,23,16,4,,,,,
2013/03/01,24,15,4,,,,,
2013/03/02,01,15,4,,,,,
2013/03/02,02,15,4,,,,,
2013/03/02,03,15,4,,,,,
2013/03/02,04,16,5,,,,,
2013/03/02,05,16,5,,,,,
2013/03/02,06,16,5,,,,,
2013/03/02,07,17,5,,,,,
2013/03/02,08,16,5,,,,,
2013/03/02,09,35,14,,,,,
2013/03/02,10,153,41,,,,,
2013/03/02,11,148,30,,,,,
2013/03/02,12,143,29,,,,,
2013/03/02,13,142,29,,,,,
2013/03/02,14,137,25,,,,,
2013/03/02,15,135,24,,,,,
2013/03/02,16,135,24,,,,,
2013/03/02,17,138,28,,,,,
2013/03/02,18,145,28,,,,,
2013/03/02,19,148,30,,,,,
2013/03/02,20,152,32,,,,,
2013/03/02,21,156,34,,,,,
2013/03/02,22,117,25,,,,,
2013/03/02,23,18,5,,,,,
2013/03/02,24,15,6,,,,,
2013/03/03,01,15,6,,,,,
2013/03/03,02,15,6,,,,,
2013/03/03,03,15,6,,,,,
2013/03/03,04,15,6,,,,,
2013/03/03,05,15,6,,,,,
2013/03/03,06,15,6,,,,,
2013/03/03,07,15,6,,,,,
2013/03/03,08,15,6,,,,,
2013/03/03,09,45,21,,,,,
2013/03/03,10,162,46,,,,,
2013/03/03,11,154,34,,,,,
2013/03/03,12,151,33,,,,,
2013/03/03,13,150,33,,,,,
2013/03/03,14,150,34,,,,,
2013/03/03,15,148,32,,,,,
2013/03/03,16,148,32,,,,,
2013/03/03,17,147,32,,,,,
2013/03/03,18,151,33,,,,,
2013/03/03,19,155,35,,,,,
2013/03/03,20,155,35,,,,,
2013/03/03,21,157,36,,,,,
2013/03/03,22,122,29,,,,,
2013/03/03,23,34,8,,,,,
2013/03/03,24,15,6,,,,,
2013/03/04,01,15,6,,,,,
2013/03/04,02,15,6,,,,,
2013/03/04,03,14,6,,,,,
2013/03/04,04,14,6,,,,,
2013/03/04,05,15,6,,,,,
2013/03/04,06,15,6,,,,,
2013/03/04,07,16,7,,,,,
2013/03/04,08,16,6,,,,,
2013/03/04,09,17,6,,,,,
2013/03/04,10,161,50,,,,,
2013/03/04,11,152,35,,,,,
2013/03/04,12,147,33,,,,,
2013/03/04,13,146,32,,,,,
2013/03/04,14,145,32,,,,,
2013/03/04,15,144,33,,,,,
2013/03/04,16,143,33,,,,,
2013/03/04,17,143,32,,,,,
2013/03/04,18,147,32,,,,,
2013/03/04,19,153,34,,,,,
2013/03/04,20,154,34,,,,,
2013/03/04,21,156,35,,,,,
2013/03/04,22,122,26,,,,,
2013/03/04,23,22,6,,,,,
2013/03/04,24,15,6,,,,,
2013/03/05,01,17,6,,,,,
2013/03/05,02,16,7,,,,,
2013/03/05,03,16,6,,,,,
2013/03/05,04,17,7,,,,,
2013/03/05,05,17,7,,,,,
2013/03/05,06,18,8,,,,,
2013/03/05,07,19,8,,,,,
2013/03/05,08,18,7,,,,,
2013/03/05,09,19,7,,,,,
2013/03/05,10,159,45,,,,,
2013/03/05,11,149,31,,,,,
2013/03/05,12,144,32,,,,,
2013/03/05,13,141,30,,,,,
2013/03/05,14,139,26,,,,,
2013/03/05,15,140,27,,,,,
2013/03/05,16,139,28,,,,,
2013/03/05,17,140,29,,,,,
2013/03/05,18,140,27,,,,,
2013/03/05,19,143,28,,,,,
2013/03/05,20,144,29,,,,,
2013/03/05,21,150,31,,,,,
2013/03/05,22,129,32,,,,,
2013/03/05,23,14,3,,,,,
2013/03/05,24,10,1,,,,,
2013/03/06,01,10,1,,,,,
2013/03/06,02,10,1,,,,,
2013/03/06,03,10,1,,,,,
2013/03/06,04,10,1,,,,,
2013/03/06,05,10,1,,,,,
2013/03/06,06,10,1,,,,,
2013/03/06,07,10,1,,,,,
2013/03/06,08,10,1,,,,,
2013/03/06,09,12,1,,,,,
2013/03/06,10,128,32,,,,,
2013/03/06,11,150,35,,,,,
2013/03/06,12,141,32,,,,,
2013/03/06,13,140,30,,,,,
