計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/04/01,01,24,,,11,12,,
2013/04/01,02,23,,,11,12,,
2013/04/01,03,22,,,9,12,,
2013/04/01,04,25,,,11,12,,
2013/04/01,05,21,,,8,13,,
2013/04/01,06,22,,,8,13,,
2013/04/01,07,22,,,9,13,,
2013/04/01,08,22,,,8,12,,
2013/04/01,09,26,,,11,14,,
2013/04/01,10,42,,,15,26,,
2013/04/01,11,66,,,15,50,,
2013/04/01,12,65,,,14,50,,
2013/04/01,13,66,,,14,50,,
2013/04/01,14,67,,,16,50,,
2013/04/01,15,64,,,13,50,,
2013/04/01,16,69,,,18,51,,
2013/04/01,17,66,,,15,50,,
2013/04/01,18,72,,,16,55,,
2013/04/01,19,70,,,14,55,,
2013/04/01,20,71,,,14,55,,
2013/04/01,21,69,,,12,55,,
2013/04/01,22,71,,,14,56,,
2013/04/01,23,58,,,13,44,,
2013/04/01,24,24,,,10,13,,
2013/04/02,01,24,,,11,12,,
2013/04/02,02,24,,,11,12,,
2013/04/02,03,22,,,9,12,,
2013/04/02,04,25,,,12,12,,
2013/04/02,05,23,,,9,13,,
2013/04/02,06,22,,,9,12,,
2013/04/02,07,22,,,9,12,,
2013/04/02,08,27,,,9,17,,
2013/04/02,09,41,,,11,29,,
2013/04/02,10,52,,,13,38,,
2013/04/02,11,64,,,12,50,,
2013/04/02,12,64,,,12,51,,
2013/04/02,13,65,,,13,51,,
2013/04/02,14,65,,,14,50,,
2013/04/02,15,64,,,12,50,,
2013/04/02,16,69,,,16,52,,
2013/04/02,17,69,,,14,54,,
2013/04/02,18,70,,,14,55,,
2013/04/02,19,71,,,13,56,,
2013/04/02,20,70,,,13,56,,
2013/04/02,21,69,,,11,56,,
2013/04/02,22,70,,,14,56,,
2013/04/02,23,55,,,12,42,,
2013/04/02,24,24,,,10,13,,
2013/04/03,01,24,,,11,12,,
2013/04/03,02,25,,,11,12,,
2013/04/03,03,22,,,9,12,,
2013/04/03,04,26,,,13,12,,
2013/04/03,05,22,,,9,13,,
2013/04/03,06,24,,,9,13,,
