計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2014/01/01,01,11,5,5,,,,,,
2014/01/01,02,11,5,4,,,,,,
2014/01/01,03,12,5,5,,,,,,
2014/01/01,04,11,5,4,,,,,,
2014/01/01,05,11,5,5,,,,,,
2014/01/01,06,11,5,5,,,,,,
2014/01/01,07,11,5,4,,,,,,
2014/01/01,08,11,5,5,,,,,,
2014/01/01,09,11,5,5,,,,,,
2014/01/01,10,11,5,4,,,,,,
2014/01/01,11,11,5,4,,,,,,
2014/01/01,12,11,5,5,,,,,,
2014/01/01,13,11,5,4,,,,,,
2014/01/01,14,11,5,4,,,,,,
2014/01/01,15,11,5,4,,,,,,
2014/01/01,16,11,5,4,,,,,,
2014/01/01,17,11,5,4,,,,,,
2014/01/01,18,11,5,4,,,,,,
2014/01/01,19,11,5,4,,,,,,
2014/01/01,20,11,5,5,,,,,,
2014/01/01,21,12,5,4,,,,,,
2014/01/01,22,11,5,5,,,,,,
2014/01/01,23,11,5,4,,,,,,
2014/01/01,24,11,5,5,,,,,,
2014/01/02,01,12,5,4,,,,,,
2014/01/02,02,11,5,4,,,,,,
2014/01/02,03,11,5,4,,,,,,
2014/01/02,04,11,5,4,,,,,,
2014/01/02,05,11,5,4,,,,,,
2014/01/02,06,11,5,4,,,,,,
2014/01/02,07,11,5,4,,,,,,
2014/01/02,08,56,48,6,,,,,,
2014/01/02,09,193,159,29,,,,,,
2014/01/02,10,227,131,74,,,,,,
2014/01/02,11,208,113,74,,,,,,
2014/01/02,12,181,88,73,,,,,,
2014/01/02,13,168,74,73,,,,,,
2014/01/02,14,166,72,73,,,,,,
2014/01/02,15,168,74,73,,,,,,
2014/01/02,16,163,69,73,,,,,,
2014/01/02,17,181,83,78,,,,,,
2014/01/02,18,193,91,80,,,,,,
2014/01/02,19,163,62,79,,,,,,
2014/01/02,20,62,5,43,,,,,,
2014/01/02,21,12,5,5,,,,,,
2014/01/02,22,11,5,5,,,,,,
2014/01/02,23,11,5,5,,,,,,
2014/01/02,24,11,5,4,,,,,,
2014/01/03,01,11,5,4,,,,,,
