計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/07/01,01,36,,,15,3,,
2013/07/01,02,35,,,15,3,,
2013/07/01,03,34,,,14,3,,
2013/07/01,04,31,,,13,3,,
2013/07/01,05,33,,,13,3,,
2013/07/01,06,41,,,18,2,,
2013/07/01,07,48,,,19,2,,
2013/07/01,08,38,,,15,3,,
2013/07/01,09,45,,,17,6,,
2013/07/01,10,45,,,18,8,,
2013/07/01,11,51,,,17,8,,
2013/07/01,12,50,,,19,10,,
2013/07/01,13,59,,,20,9,,
2013/07/01,14,77,,,22,7,,
2013/07/01,15,62,,,22,7,,
2013/07/01,16,57,,,19,6,,
2013/07/01,17,51,,,19,7,,
2013/07/01,18,48,,,18,6,,
2013/07/01,19,42,,,17,5,,
2013/07/01,20,38,,,16,4,,
2013/07/01,21,34,,,14,3,,
2013/07/01,22,33,,,13,3,,
2013/07/01,23,33,,,14,3,,
2013/07/01,24,36,,,14,3,,
2013/07/02,01,36,,,15,3,,
2013/07/02,02,40,,,15,3,,
2013/07/02,03,34,,,18,3,,
2013/07/02,04,32,,,13,3,,
2013/07/02,05,33,,,14,3,,
2013/07/02,06,34,,,14,2,,
2013/07/02,07,35,,,15,2,,
2013/07/02,08,48,,,14,3,,
2013/07/02,09,81,,,28,8,,
2013/07/02,10,89,,,38,12,,
2013/07/02,11,85,,,36,11,,
2013/07/02,12,84,,,35,12,,
2013/07/02,13,77,,,33,8,,
2013/07/02,14,102,,,35,7,,
2013/07/02,15,111,,,60,10,,
2013/07/02,16,106,,,45,10,,
2013/07/02,17,95,,,38,12,,
2013/07/02,18,57,,,25,7,,
2013/07/02,19,50,,,18,5,,
2013/07/02,20,38,,,16,5,,
2013/07/02,21,36,,,14,4,,
2013/07/02,22,35,,,14,4,,
2013/07/02,23,36,,,13,4,,
2013/07/02,24,34,,,14,3,,
2013/07/03,01,43,,,19,3,,
2013/07/03,02,35,,,16,3,,
2013/07/03,03,33,,,13,3,,
2013/07/03,04,33,,,14,3,,
2013/07/03,05,33,,,13,3,,
2013/07/03,06,33,,,13,3,,
2013/07/03,07,37,,,15,3,,
2013/07/03,08,46,,,16,3,,
2013/07/03,09,89,,,29,10,,
2013/07/03,10,91,,,35,14,,
2013/07/03,11,86,,,33,13,,
2013/07/03,12,93,,,34,13,,
2013/07/03,13,93,,,36,9,,
2013/07/03,14,96,,,31,9,,
2013/07/03,15,97,,,36,12,,
2013/07/03,16,92,,,31,10,,
2013/07/03,17,90,,,33,14,,
2013/07/03,18,43,,,19,8,,
2013/07/03,19,44,,,17,5,,
2013/07/03,20,36,,,16,4,,
2013/07/03,21,33,,,14,3,,
2013/07/03,22,33,,,13,3,,
2013/07/03,23,34,,,14,3,,
2013/07/03,24,33,,,14,3,,
2013/07/04,01,40,,,15,3,,
2013/07/04,02,36,,,16,3,,
2013/07/04,03,32,,,13,3,,
2013/07/04,04,34,,,13,3,,
2013/07/04,05,33,,,15,3,,
2013/07/04,06,33,,,13,3,,
2013/07/04,07,49,,,19,3,,
2013/07/04,08,43,,,17,3,,
2013/07/04,09,71,,,27,11,,
2013/07/04,10,64,,,32,14,,
2013/07/04,11,55,,,26,11,,
2013/07/04,12,57,,,25,11,,
2013/07/04,13,47,,,20,8,,
2013/07/04,14,65,,,22,6,,
2013/07/04,15,75,,,29,10,,
2013/07/04,16,66,,,18,8,,
2013/07/04,17,62,,,18,9,,
2013/07/04,18,45,,,17,7,,
2013/07/04,19,47,,,17,5,,
2013/07/04,20,40,,,18,4,,
2013/07/04,21,39,,,15,4,,
2013/07/04,22,38,,,14,4,,
2013/07/04,23,34,,,15,4,,
2013/07/04,24,38,,,14,4,,
2013/07/05,01,38,,,15,4,,
2013/07/05,02,36,,,16,4,,
2013/07/05,03,36,,,14,4,,
2013/07/05,04,35,,,13,4,,
2013/07/05,05,34,,,14,4,,
2013/07/05,06,36,,,13,3,,
2013/07/05,07,38,,,15,3,,
2013/07/05,08,46,,,16,5,,
2013/07/05,09,90,,,32,9,,
2013/07/05,10,90,,,41,12,,
2013/07/05,11,89,,,40,10,,
2013/07/05,12,98,,,32,11,,
2013/07/05,13,84,,,38,9,,
2013/07/05,14,99,,,36,8,,
2013/07/05,15,98,,,42,11,,
2013/07/05,16,105,,,33,10,,
2013/07/05,17,92,,,42,12,,
2013/07/05,18,52,,,21,8,,
2013/07/05,19,49,,,21,6,,
2013/07/05,20,41,,,17,5,,
2013/07/05,21,38,,,15,4,,
2013/07/05,22,38,,,15,4,,
2013/07/05,23,36,,,16,4,,
2013/07/05,24,40,,,15,4,,
2013/07/06,01,50,,,16,4,,
2013/07/06,02,40,,,23,4,,
2013/07/06,03,37,,,13,4,,
2013/07/06,04,33,,,13,4,,
