計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2012/12/01,01,34,,,8,25,,
2012/12/01,02,31,,,6,21,,
2012/12/01,03,34,,,8,22,,
2012/12/01,04,86,,,59,25,,
2012/12/01,05,90,,,60,27,,
2012/12/01,06,79,,,40,32,,
2012/12/01,07,84,,,36,39,,
2012/12/01,08,96,,,40,41,,
2012/12/01,09,96,,,40,55,,
2012/12/01,10,112,,,52,59,,
2012/12/01,11,104,,,45,58,,
2012/12/01,12,109,,,54,54,,
2012/12/01,13,103,,,41,61,,
2012/12/01,14,110,,,51,58,,
2012/12/01,15,100,,,47,52,,
2012/12/01,16,93,,,38,54,,
2012/12/01,17,98,,,47,50,,
2012/12/01,18,108,,,47,51,,
2012/12/01,19,94,,,35,49,,
2012/12/01,20,87,,,41,38,,
2012/12/01,21,74,,,36,31,,
2012/12/01,22,35,,,8,25,,
2012/12/01,23,36,,,10,20,,
2012/12/01,24,36,,,12,23,,
2012/12/02,01,36,,,11,21,,
2012/12/02,02,32,,,7,17,,
2012/12/02,03,35,,,10,25,,
2012/12/02,04,84,,,58,19,,
2012/12/02,05,87,,,58,23,,
2012/12/02,06,81,,,47,33,,
2012/12/02,07,89,,,43,37,,
2012/12/02,08,81,,,41,35,,
2012/12/02,09,92,,,40,40,,
2012/12/02,10,85,,,41,37,,
2012/12/02,11,81,,,39,34,,
2012/12/02,12,88,,,41,37,,
2012/12/02,13,80,,,27,40,,
2012/12/02,14,94,,,45,39,,
2012/12/02,15,87,,,44,37,,
2012/12/02,16,86,,,39,36,,
2012/12/02,17,87,,,43,44,,
2012/12/02,18,98,,,46,41,,
2012/12/02,19,101,,,45,46,,
2012/12/02,20,103,,,57,42,,
2012/12/02,21,85,,,49,26,,
2012/12/02,22,47,,,15,25,,
2012/12/02,23,50,,,24,23,,
2012/12/02,24,49,,,25,19,,
2012/12/03,01,51,,,24,22,,
2012/12/03,02,39,,,16,22,,
2012/12/03,03,44,,,18,21,,
2012/12/03,04,102,,,72,19,,
2012/12/03,05,105,,,78,26,,
2012/12/03,06,80,,,41,34,,
2012/12/03,07,101,,,49,43,,
2012/12/03,08,102,,,51,34,,
2012/12/03,09,123,,,66,56,,
2012/12/03,10,132,,,68,63,,
2012/12/03,11,135,,,73,61,,
2012/12/03,12,135,,,77,57,,
2012/12/03,13,116,,,53,62,,
2012/12/03,14,121,,,61,59,,
2012/12/03,15,126,,,67,59,,
2012/12/03,16,115,,,57,57,,
2012/12/03,17,113,,,57,55,,
2012/12/03,18,118,,,56,52,,
2012/12/03,19,102,,,42,52,,
2012/12/03,20,96,,,46,40,,
2012/12/03,21,113,,,77,32,,
