計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/05/01,01,9,2,,,,,
2013/05/01,02,10,2,,,,,
2013/05/01,03,9,1,,,,,
2013/05/01,04,9,1,,,,,
2013/05/01,05,11,1,,,,,
2013/05/01,06,18,5,,,,,
2013/05/01,07,26,8,,,,,
2013/05/01,08,24,7,,,,,
2013/05/01,09,30,11,,,,,
2013/05/01,10,28,6,,,,,
2013/05/01,11,27,7,,,,,
2013/05/01,12,26,7,,,,,
2013/05/01,13,30,12,,,,,
2013/05/01,14,25,7,,,,,
2013/05/01,15,25,5,,,,,
2013/05/01,16,29,9,,,,,
2013/05/01,17,26,8,,,,,
2013/05/01,18,26,6,,,,,
2013/05/01,19,28,9,,,,,
2013/05/01,20,27,9,,,,,
2013/05/01,21,16,3,,,,,
2013/05/01,22,13,2,,,,,
2013/05/01,23,11,2,,,,,
2013/05/01,24,10,2,,,,,
2013/05/02,01,10,2,,,,,
2013/05/02,02,10,2,,,,,
2013/05/02,03,9,1,,,,,
2013/05/02,04,9,1,,,,,
2013/05/02,05,11,1,,,,,
2013/05/02,06,19,3,,,,,
2013/05/02,07,23,3,,,,,
2013/05/02,08,26,7,,,,,
2013/05/02,09,30,9,,,,,
2013/05/02,10,31,8,,,,,
2013/05/02,11,27,6,,,,,
2013/05/02,12,26,6,,,,,
2013/05/02,13,27,9,,,,,
2013/05/02,14,25,6,,,,,
2013/05/02,15,24,4,,,,,
2013/05/02,16,25,6,,,,,
2013/05/02,17,26,5,,,,,
2013/05/02,18,25,5,,,,,
2013/05/02,19,28,9,,,,,
2013/05/02,20,26,7,,,,,
2013/05/02,21,18,3,,,,,
2013/05/02,22,13,3,,,,,
2013/05/02,23,12,2,,,,,
2013/05/02,24,11,2,,,,,
2013/05/03,01,10,2,,,,,
2013/05/03,02,10,1,,,,,
2013/05/03,03,11,2,,,,,
2013/05/03,04,11,2,,,,,
2013/05/03,05,13,1,,,,,
2013/05/03,06,20,3,,,,,
2013/05/03,07,26,5,,,,,
2013/05/03,08,30,9,,,,,
2013/05/03,09,34,11,,,,,
2013/05/03,10,31,8,,,,,
2013/05/03,11,33,9,,,,,
2013/05/03,12,29,8,,,,,
2013/05/03,13,31,12,,,,,
2013/05/03,14,26,6,,,,,
2013/05/03,15,28,7,,,,,
2013/05/03,16,30,9,,,,,
2013/05/03,17,29,9,,,,,
2013/05/03,18,26,7,,,,,
2013/05/03,19,27,8,,,,,
2013/05/03,20,26,7,,,,,
2013/05/03,21,19,2,,,,,
2013/05/03,22,12,1,,,,,
2013/05/03,23,10,1,,,,,
2013/05/03,24,10,1,,,,,
2013/05/04,01,10,1,,,,,
2013/05/04,02,10,1,,,,,
2013/05/04,03,10,1,,,,,
2013/05/04,04,10,1,,,,,
2013/05/04,05,12,1,,,,,
2013/05/04,06,17,3,,,,,
2013/05/04,07,24,6,,,,,
2013/05/04,08,23,8,,,,,
2013/05/04,09,27,10,,,,,
2013/05/04,10,25,7,,,,,
2013/05/04,11,23,5,,,,,
2013/05/04,12,25,5,,,,,
2013/05/04,13,27,10,,,,,
2013/05/04,14,23,7,,,,,
2013/05/04,15,22,5,,,,,
2013/05/04,16,23,7,,,,,
2013/05/04,17,24,8,,,,,
2013/05/04,18,22,5,,,,,
2013/05/04,19,26,9,,,,,
2013/05/04,20,22,6,,,,,
2013/05/04,21,14,2,,,,,
2013/05/04,22,11,1,,,,,
2013/05/04,23,10,1,,,,,
2013/05/04,24,9,1,,,,,
2013/05/05,01,9,1,,,,,
2013/05/05,02,9,1,,,,,
2013/05/05,03,9,1,,,,,
2013/05/05,04,9,1,,,,,
2013/05/05,05,11,1,,,,,
2013/05/05,06,17,3,,,,,
2013/05/05,07,21,6,,,,,
2013/05/05,08,24,6,,,,,
2013/05/05,09,30,11,,,,,
2013/05/05,10,27,7,,,,,
2013/05/05,11,26,8,,,,,
2013/05/05,12,27,8,,,,,
2013/05/05,13,29,11,,,,,
2013/05/05,14,28,9,,,,,
2013/05/05,15,27,8,,,,,
2013/05/05,16,30,11,,,,,
2013/05/05,17,26,9,,,,,
2013/05/05,18,25,6,,,,,
2013/05/05,19,28,9,,,,,
2013/05/05,20,26,6,,,,,
2013/05/05,21,20,3,,,,,
2013/05/05,22,13,2,,,,,
2013/05/05,23,11,2,,,,,
2013/05/05,24,10,2,,,,,
2013/05/06,01,10,2,,,,,
2013/05/06,02,10,2,,,,,
2013/05/06,03,9,2,,,,,
2013/05/06,04,10,2,,,,,
2013/05/06,05,11,2,,,,,
2013/05/06,06,17,3,,,,,
2013/05/06,07,21,4,,,,,
2013/05/06,08,26,8,,,,,
2013/05/06,09,33,12,,,,,
2013/05/06,10,30,8,,,,,
2013/05/06,11,30,9,,,,,
2013/05/06,12,27,8,,,,,
2013/05/06,13,29,12,,,,,
2013/05/06,14,26,8,,,,,
2013/05/06,15,27,7,,,,,
2013/05/06,16,26,8,,,,,
2013/05/06,17,25,8,,,,,
2013/05/06,18,23,5,,,,,
2013/05/06,19,28,10,,,,,
2013/05/06,20,25,7,,,,,
2013/05/06,21,20,2,,,,,
2013/05/06,22,13,2,,,,,
2013/05/06,23,11,2,,,,,
2013/05/06,24,10,2,,,,,
2013/05/07,01,10,2,,,,,
2013/05/07,02,9,2,,,,,
2013/05/07,03,9,2,,,,,
2013/05/07,04,10,2,,,,,
2013/05/07,05,9,2,,,,,
2013/05/07,06,16,4,,,,,
2013/05/07,07,20,7,,,,,
2013/05/07,08,20,8,,,,,
2013/05/07,09,26,11,,,,,
2013/05/07,10,26,8,,,,,
2013/05/07,11,25,7,,,,,
2013/05/07,12,30,10,,,,,
2013/05/07,13,30,12,,,,,
2013/05/07,14,23,6,,,,,
2013/05/07,15,27,8,,,,,
2013/05/07,16,29,9,,,,,
2013/05/07,17,27,9,,,,,
2013/05/07,18,25,8,,,,,
2013/05/07,19,27,10,,,,,
2013/05/07,20,25,7,,,,,
2013/05/07,21,16,2,,,,,
2013/05/07,22,12,1,,,,,
2013/05/07,23,10,1,,,,,
2013/05/07,24,9,1,,,,,
2013/05/08,01,10,1,,,,,
2013/05/08,02,10,1,,,,,
2013/05/08,03,10,1,,,,,
2013/05/08,04,10,1,,,,,
2013/05/08,05,12,1,,,,,
2013/05/08,06,17,3,,,,,
2013/05/08,07,23,6,,,,,
2013/05/08,08,23,6,,,,,
2013/05/08,09,28,10,,,,,
2013/05/08,10,31,8,,,,,
2013/05/08,11,31,7,,,,,
2013/05/08,12,28,7,,,,,
2013/05/08,13,27,10,,,,,
2013/05/08,14,23,6,,,,,
2013/05/08,15,22,4,,,,,
2013/05/08,16,22,5,,,,,
2013/05/08,17,22,8,,,,,
2013/05/08,18,23,6,,,,,
2013/05/08,19,26,8,,,,,
2013/05/08,20,24,8,,,,,
2013/05/08,21,16,3,,,,,
2013/05/08,22,13,3,,,,,
2013/05/08,23,12,2,,,,,
2013/05/08,24,12,2,,,,,
2013/05/09,01,11,2,,,,,
2013/05/09,02,10,1,,,,,
2013/05/09,03,11,2,,,,,
2013/05/09,04,11,2,,,,,
2013/05/09,05,12,2,,,,,
2013/05/09,06,20,5,,,,,
2013/05/09,07,26,7,,,,,
2013/05/09,08,26,10,,,,,
2013/05/09,09,31,12,,,,,
2013/05/09,10,30,9,,,,,
2013/05/09,11,26,7,,,,,
2013/05/09,12,26,8,,,,,
2013/05/09,13,30,12,,,,,
2013/05/09,14,26,8,,,,,
2013/05/09,15,26,8,,,,,
2013/05/09,16,26,8,,,,,
2013/05/09,17,27,10,,,,,
2013/05/09,18,26,8,,,,,
2013/05/09,19,28,10,,,,,
2013/05/09,20,26,8,,,,,
2013/05/09,21,18,3,,,,,
2013/05/09,22,12,2,,,,,
2013/05/09,23,11,2,,,,,
2013/05/09,24,10,2,,,,,
2013/05/10,01,9,2,,,,,
2013/05/10,02,10,2,,,,,
2013/05/10,03,10,2,,,,,
2013/05/10,04,10,2,,,,,
2013/05/10,05,10,2,,,,,
2013/05/10,06,18,5,,,,,
2013/05/10,07,20,6,,,,,
2013/05/10,08,21,8,,,,,
2013/05/10,09,28,14,,,,,
