計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2014/01/01,01,9,2,5,,,,,,
2014/01/01,02,9,1,5,,,,,,
2014/01/01,03,8,1,5,,,,,,
2014/01/01,04,9,1,5,,,,,,
2014/01/01,05,8,1,5,,,,,,
2014/01/01,06,9,1,6,,,,,,
2014/01/01,07,9,1,5,,,,,,
2014/01/01,08,9,1,5,,,,,,
2014/01/01,09,8,1,5,,,,,,
2014/01/01,10,9,1,5,,,,,,
2014/01/01,11,9,1,5,,,,,,
2014/01/01,12,9,1,5,,,,,,
2014/01/01,13,8,1,5,,,,,,
2014/01/01,14,9,1,5,,,,,,
2014/01/01,15,9,1,5,,,,,,
2014/01/01,16,8,1,5,,,,,,
2014/01/01,17,9,1,5,,,,,,
2014/01/01,18,9,1,5,,,,,,
2014/01/01,19,9,1,5,,,,,,
2014/01/01,20,9,1,5,,,,,,
2014/01/01,21,9,1,5,,,,,,
2014/01/01,22,9,1,5,,,,,,
2014/01/01,23,8,1,5,,,,,,
2014/01/01,24,9,1,5,,,,,,
2014/01/02,01,9,1,5,,,,,,
2014/01/02,02,8,1,5,,,,,,
2014/01/02,03,9,1,5,,,,,,
2014/01/02,04,8,1,5,,,,,,
2014/01/02,05,10,1,5,,,,,,
2014/01/02,06,9,1,6,,,,,,
2014/01/02,07,8,1,5,,,,,,
2014/01/02,08,63,43,17,,,,,,
2014/01/02,09,151,114,36,,,,,,
2014/01/02,10,155,107,44,,,,,,
2014/01/02,11,149,92,54,,,,,,
2014/01/02,12,147,87,54,,,,,,
2014/01/02,13,136,77,54,,,,,,
2014/01/02,14,132,75,53,,,,,,
2014/01/02,15,133,75,53,,,,,,
2014/01/02,16,128,69,54,,,,,,
2014/01/02,17,143,71,68,,,,,,
2014/01/02,18,143,67,73,,,,,,
2014/01/02,19,129,57,70,,,,,,
2014/01/02,20,35,3,30,,,,,,
2014/01/02,21,9,1,6,,,,,,
2014/01/02,22,9,1,5,,,,,,
2014/01/02,23,9,1,5,,,,,,
2014/01/02,24,9,1,5,,,,,,
2014/01/03,01,9,1,5,,,,,,
2014/01/03,02,9,1,5,,,,,,
2014/01/03,03,9,1,5,,,,,,
2014/01/03,04,8,1,5,,,,,,
2014/01/03,05,8,1,5,,,,,,
2014/01/03,06,9,1,6,,,,,,
2014/01/03,07,9,1,6,,,,,,
2014/01/03,08,16,7,6,,,,,,
2014/01/03,09,87,56,29,,,,,,
2014/01/03,10,125,84,39,,,,,,
2014/01/03,11,161,102,55,,,,,,
2014/01/03,12,146,88,54,,,,,,
2014/01/03,13,146,88,54,,,,,,
2014/01/03,14,137,78,55,,,,,,
2014/01/03,15,136,76,54,,,,,,
2014/01/03,16,128,69,54,,,,,,
2014/01/03,17,144,71,68,,,,,,
2014/01/03,18,145,69,73,,,,,,
2014/01/03,19,142,68,72,,,,,,
2014/01/03,20,134,62,70,,,,,,
2014/01/03,21,36,2,32,,,,,,
2014/01/03,22,19,3,14,,,,,,
2014/01/03,23,10,3,5,,,,,,
2014/01/03,24,9,2,6,,,,,,
2014/01/04,01,9,2,5,,,,,,
2014/01/04,02,9,1,5,,,,,,
2014/01/04,03,9,1,5,,,,,,
2014/01/04,04,9,1,5,,,,,,
2014/01/04,05,9,1,5,,,,,,
2014/01/04,06,10,1,6,,,,,,
2014/01/04,07,9,1,6,,,,,,
2014/01/04,08,14,1,11,,,,,,
2014/01/04,09,31,1,28,,,,,,
2014/01/04,10,74,36,35,,,,,,
2014/01/04,11,157,98,55,,,,,,
2014/01/04,12,147,86,55,,,,,,
2014/01/04,13,140,80,54,,,,,,
2014/01/04,14,134,75,53,,,,,,
2014/01/04,15,131,71,53,,,,,,
2014/01/04,16,129,69,53,,,,,,
2014/01/04,17,142,69,66,,,,,,
2014/01/04,18,146,69,73,,,,,,
2014/01/04,19,142,68,72,,,,,,
2014/01/04,20,138,66,70,,,,,,
2014/01/04,21,26,4,20,,,,,,
