計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2014/01/01,01,7,0,,,,,
2014/01/01,02,7,0,,,,,
2014/01/01,03,7,0,,,,,
2014/01/01,04,7,0,,,,,
2014/01/01,05,8,0,,,,,
2014/01/01,06,7,0,,,,,
2014/01/01,07,7,0,,,,,
2014/01/01,08,6,0,,,,,
2014/01/01,09,6,0,,,,,
2014/01/01,10,6,0,,,,,
2014/01/01,11,6,0,,,,,
2014/01/01,12,6,0,,,,,
2014/01/01,13,6,0,,,,,
2014/01/01,14,6,0,,,,,
2014/01/01,15,7,0,,,,,
2014/01/01,16,15,0,,,,,
2014/01/01,17,15,0,,,,,
2014/01/01,18,9,0,,,,,
2014/01/01,19,6,0,,,,,
2014/01/01,20,6,0,,,,,
2014/01/01,21,7,0,,,,,
2014/01/01,22,6,0,,,,,
2014/01/01,23,6,0,,,,,
2014/01/01,24,6,0,,,,,
2014/01/02,01,6,0,,,,,
2014/01/02,02,6,0,,,,,
2014/01/02,03,7,0,,,,,
2014/01/02,04,7,0,,,,,
2014/01/02,05,7,0,,,,,
2014/01/02,06,6,0,,,,,
2014/01/02,07,6,0,,,,,
2014/01/02,08,6,0,,,,,
2014/01/02,09,6,0,,,,,
2014/01/02,10,6,0,,,,,
2014/01/02,11,6,0,,,,,
2014/01/02,12,6,0,,,,,
2014/01/02,13,6,0,,,,,
2014/01/02,14,6,0,,,,,
2014/01/02,15,6,0,,,,,
2014/01/02,16,6,0,,,,,
2014/01/02,17,6,0,,,,,
2014/01/02,18,6,0,,,,,
2014/01/02,19,6,0,,,,,
2014/01/02,20,6,0,,,,,
2014/01/02,21,7,0,,,,,
2014/01/02,22,7,0,,,,,
2014/01/02,23,7,0,,,,,
2014/01/02,24,7,0,,,,,
2014/01/03,01,7,0,,,,,
2014/01/03,02,6,0,,,,,
2014/01/03,03,7,0,,,,,
2014/01/03,04,7,0,,,,,
2014/01/03,05,7,0,,,,,
2014/01/03,06,7,0,,,,,
2014/01/03,07,7,0,,,,,
2014/01/03,08,7,0,,,,,
2014/01/03,09,6,0,,,,,
2014/01/03,10,10,0,,,,,
2014/01/03,11,18,0,,,,,
2014/01/03,12,17,0,,,,,
2014/01/03,13,12,0,,,,,
2014/01/03,14,6,0,,,,,
2014/01/03,15,16,0,,,,,
2014/01/03,16,14,0,,,,,
2014/01/03,17,15,0,,,,,
2014/01/03,18,14,0,,,,,
2014/01/03,19,14,0,,,,,
2014/01/03,20,9,0,,,,,
2014/01/03,21,6,0,,,,,
2014/01/03,22,6,0,,,,,
2014/01/03,23,7,0,,,,,
2014/01/03,24,7,0,,,,,
2014/01/04,01,7,0,,,,,
2014/01/04,02,6,0,,,,,
2014/01/04,03,7,0,,,,,
2014/01/04,04,7,0,,,,,
2014/01/04,05,7,0,,,,,
2014/01/04,06,7,0,,,,,
2014/01/04,07,7,0,,,,,
2014/01/04,08,6,0,,,,,
2014/01/04,09,6,0,,,,,
2014/01/04,10,11,0,,,,,
2014/01/04,11,17,0,,,,,
2014/01/04,12,16,0,,,,,
2014/01/04,13,10,0,,,,,
2014/01/04,14,12,0,,,,,
2014/01/04,15,13,0,,,,,
2014/01/04,16,13,0,,,,,
2014/01/04,17,13,0,,,,,
2014/01/04,18,14,0,,,,,
2014/01/04,19,13,0,,,,,
2014/01/04,20,6,0,,,,,
2014/01/04,21,7,0,,,,,
2014/01/04,22,8,0,,,,,
2014/01/04,23,7,0,,,,,
2014/01/04,24,7,0,,,,,
2014/01/05,01,8,0,,,,,
2014/01/05,02,7,0,,,,,
2014/01/05,03,7,0,,,,,
2014/01/05,04,7,0,,,,,
2014/01/05,05,7,0,,,,,
2014/01/05,06,7,0,,,,,
2014/01/05,07,7,0,,,,,
2014/01/05,08,7,0,,,,,
2014/01/05,09,25,1,,,,,
2014/01/05,10,30,8,,,,,
2014/01/05,11,29,6,,,,,
2014/01/05,12,27,7,,,,,
2014/01/05,13,25,5,,,,,
2014/01/05,14,25,5,,,,,
2014/01/05,15,23,5,,,,,
2014/01/05,16,23,4,,,,,
2014/01/05,17,23,5,,,,,
2014/01/05,18,17,5,,,,,
2014/01/05,19,15,0,,,,,
2014/01/05,20,8,0,,,,,
2014/01/05,21,8,0,,,,,
2014/01/05,22,7,0,,,,,
2014/01/05,23,7,0,,,,,
2014/01/05,24,7,0,,,,,
2014/01/06,01,8,0,,,,,
2014/01/06,02,7,0,,,,,
2014/01/06,03,7,0,,,,,
2014/01/06,04,7,0,,,,,
2014/01/06,05,7,0,,,,,
2014/01/06,06,7,0,,,,,
2014/01/06,07,7,0,,,,,
2014/01/06,08,22,4,,,,,
2014/01/06,09,55,13,,,,,
2014/01/06,10,70,23,,,,,
2014/01/06,11,64,19,,,,,
2014/01/06,12,57,17,,,,,
2014/01/06,13,53,16,,,,,
2014/01/06,14,51,16,,,,,
2014/01/06,15,48,15,,,,,
2014/01/06,16,47,13,,,,,
2014/01/06,17,55,14,,,,,
2014/01/06,18,81,15,,,,,
2014/01/06,19,64,13,,,,,
2014/01/06,20,25,11,,,,,
2014/01/06,21,7,3,,,,,
2014/01/06,22,7,0,,,,,
2014/01/06,23,7,0,,,,,
2014/01/06,24,7,0,,,,,
2014/01/07,01,8,0,,,,,
2014/01/07,02,7,0,,,,,
2014/01/07,03,7,0,,,,,
2014/01/07,04,7,0,,,,,
2014/01/07,05,8,0,,,,,
2014/01/07,06,7,0,,,,,
2014/01/07,07,7,0,,,,,
2014/01/07,08,24,5,,,,,
2014/01/07,09,73,13,,,,,
2014/01/07,10,113,24,,,,,
2014/01/07,11,95,33,,,,,
2014/01/07,12,104,30,,,,,
2014/01/07,13,104,27,,,,,
2014/01/07,14,99,17,,,,,
2014/01/07,15,93,19,,,,,
2014/01/07,16,90,22,,,,,
2014/01/07,17,87,22,,,,,
2014/01/07,18,75,15,,,,,
2014/01/07,19,33,15,,,,,
2014/01/07,20,19,8,,,,,
2014/01/07,21,16,7,,,,,
2014/01/07,22,16,6,,,,,
2014/01/07,23,12,7,,,,,
2014/01/07,24,7,1,,,,,
2014/01/08,01,6,0,,,,,
2014/01/08,02,7,0,,,,,
2014/01/08,03,7,0,,,,,
2014/01/08,04,7,0,,,,,
2014/01/08,05,7,0,,,,,
2014/01/08,06,7,0,,,,,
2014/01/08,07,7,0,,,,,
2014/01/08,08,24,5,,,,,
2014/01/08,09,76,16,,,,,
2014/01/08,10,74,26,,,,,
2014/01/08,11,67,18,,,,,
2014/01/08,12,73,23,,,,,
2014/01/08,13,68,19,,,,,
2014/01/08,14,56,16,,,,,
2014/01/08,15,50,12,,,,,
2014/01/08,16,48,12,,,,,
2014/01/08,17,47,12,,,,,
2014/01/08,18,40,15,,,,,
2014/01/08,19,23,9,,,,,
2014/01/08,20,21,5,,,,,
2014/01/08,21,15,5,,,,,
2014/01/08,22,14,5,,,,,
2014/01/08,23,8,4,,,,,
2014/01/08,24,6,0,,,,,
2014/01/09,01,6,0,,,,,
2014/01/09,02,6,0,,,,,
2014/01/09,03,6,0,,,,,
2014/01/09,04,6,0,,,,,
2014/01/09,05,6,0,,,,,
2014/01/09,06,6,0,,,,,
2014/01/09,07,6,0,,,,,
2014/01/09,08,20,2,,,,,
2014/01/09,09,60,11,,,,,
2014/01/09,10,80,24,,,,,
2014/01/09,11,69,22,,,,,
2014/01/09,12,56,13,,,,,
2014/01/09,13,55,10,,,,,
2014/01/09,14,51,11,,,,,
2014/01/09,15,50,12,,,,,
2014/01/09,16,49,12,,,,,
2014/01/09,17,48,11,,,,,
2014/01/09,18,57,13,,,,,
2014/01/09,19,28,9,,,,,
2014/01/09,20,19,7,,,,,
2014/01/09,21,16,7,,,,,
2014/01/09,22,18,7,,,,,
2014/01/09,23,19,7,,,,,
2014/01/09,24,12,8,,,,,
2014/01/10,01,7,0,,,,,
2014/01/10,02,7,0,,,,,
2014/01/10,03,7,0,,,,,
2014/01/10,04,7,0,,,,,
2014/01/10,05,7,0,,,,,
2014/01/10,06,7,0,,,,,
2014/01/10,07,7,0,,,,,
2014/01/10,08,30,4,,,,,
2014/01/10,09,67,13,,,,,
2014/01/10,10,125,30,,,,,
2014/01/10,11,115,34,,,,,
2014/01/10,12,82,28,,,,,
2014/01/10,13,77,24,,,,,
2014/01/10,14,72,23,,,,,
2014/01/10,15,92,21,,,,,
2014/01/10,16,78,15,,,,,
2014/01/10,17,76,11,,,,,
2014/01/10,18,61,16,,,,,
2014/01/10,19,37,12,,,,,
2014/01/10,20,35,6,,,,,
2014/01/10,21,29,7,,,,,
2014/01/10,22,13,6,,,,,
2014/01/10,23,8,0,,,,,
2014/01/10,24,8,0,,,,,
2014/01/11,01,7,0,,,,,
2014/01/11,02,7,0,,,,,
2014/01/11,03,8,0,,,,,
2014/01/11,04,8,0,,,,,
2014/01/11,05,7,0,,,,,
2014/01/11,06,8,0,,,,,
