計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/03/01,01,47,,,27,20,,
2013/03/01,02,47,,,26,21,,
2013/03/01,03,43,,,25,18,,
2013/03/01,04,37,,,21,16,,
2013/03/01,05,27,,,18,9,,
2013/03/01,06,23,,,15,8,,
2013/03/01,07,17,,,13,4,,
2013/03/01,08,17,,,13,4,,
2013/03/01,09,17,,,13,4,,
2013/03/01,10,18,,,14,4,,
2013/03/01,11,21,,,17,4,,
2013/03/01,12,20,,,16,4,,
2013/03/01,13,22,,,15,7,,
2013/03/01,14,14,,,10,4,,
2013/03/01,15,12,,,7,5,,
2013/03/01,16,22,,,13,9,,
2013/03/01,17,40,,,25,15,,
2013/03/01,18,44,,,24,20,,
2013/03/01,19,47,,,25,22,,
2013/03/01,20,48,,,25,23,,
2013/03/01,21,47,,,24,23,,
2013/03/01,22,46,,,24,22,,
2013/03/01,23,48,,,24,24,,
2013/03/01,24,48,,,26,22,,
2013/03/02,01,46,,,26,20,,
2013/03/02,02,45,,,27,18,,
2013/03/02,03,43,,,26,17,,
2013/03/02,04,43,,,27,16,,
2013/03/02,05,36,,,22,14,,
2013/03/02,06,22,,,14,8,,
2013/03/02,07,18,,,15,3,,
2013/03/02,08,18,,,14,4,,
2013/03/02,09,17,,,14,3,,
2013/03/02,10,14,,,10,4,,
2013/03/02,11,18,,,14,4,,
2013/03/02,12,16,,,13,3,,
2013/03/02,13,19,,,12,7,,
2013/03/02,14,13,,,9,4,,
2013/03/02,15,14,,,9,5,,
2013/03/02,16,21,,,12,9,,
2013/03/02,17,43,,,28,15,,
2013/03/02,18,51,,,32,19,,
2013/03/02,19,51,,,31,20,,
2013/03/02,20,55,,,33,22,,
2013/03/02,21,53,,,31,22,,
2013/03/02,22,47,,,25,22,,
2013/03/02,23,45,,,24,21,,
2013/03/02,24,48,,,27,21,,
2013/03/03,01,45,,,27,18,,
2013/03/03,02,42,,,25,17,,
2013/03/03,03,42,,,24,18,,
2013/03/03,04,40,,,24,16,,
2013/03/03,05,34,,,21,13,,
2013/03/03,06,13,,,7,6,,
2013/03/03,07,10,,,5,5,,
2013/03/03,08,8,,,4,4,,
2013/03/03,09,10,,,6,4,,
2013/03/03,10,12,,,8,4,,
2013/03/03,11,12,,,8,4,,
2013/03/03,12,16,,,13,3,,
2013/03/03,13,27,,,21,6,,
2013/03/03,14,22,,,18,4,,
2013/03/03,15,23,,,14,9,,
2013/03/03,16,26,,,16,10,,
2013/03/03,17,39,,,24,15,,
2013/03/03,18,52,,,32,20,,
2013/03/03,19,52,,,33,19,,
2013/03/03,20,52,,,33,19,,
2013/03/03,21,53,,,33,20,,
2013/03/03,22,47,,,28,19,,
2013/03/03,23,50,,,31,19,,
2013/03/03,24,49,,,31,18,,
2013/03/04,01,48,,,30,18,,
2013/03/04,02,46,,,30,16,,
2013/03/04,03,46,,,31,15,,
2013/03/04,04,29,,,21,8,,
2013/03/04,05,21,,,15,6,,
2013/03/04,06,16,,,12,4,,
2013/03/04,07,15,,,11,4,,
2013/03/04,08,15,,,11,4,,
2013/03/04,09,23,,,18,5,,
2013/03/04,10,22,,,18,4,,
2013/03/04,11,21,,,17,4,,
2013/03/04,12,21,,,14,7,,
2013/03/04,13,21,,,16,5,,
2013/03/04,14,20,,,17,3,,
2013/03/04,15,18,,,13,5,,
2013/03/04,16,28,,,17,11,,
2013/03/04,17,51,,,32,19,,
2013/03/04,18,57,,,37,20,,
2013/03/04,19,53,,,34,19,,
2013/03/04,20,50,,,29,21,,
2013/03/04,21,56,,,35,21,,
2013/03/04,22,55,,,35,20,,
2013/03/04,23,56,,,35,21,,
2013/03/04,24,57,,,35,22,,
2013/03/05,01,51,,,32,19,,
2013/03/05,02,48,,,30,18,,
2013/03/05,03,42,,,27,15,,
2013/03/05,04,27,,,18,9,,
2013/03/05,05,21,,,15,6,,
2013/03/05,06,18,,,13,5,,
2013/03/05,07,14,,,10,4,,
2013/03/05,08,8,,,5,3,,
2013/03/05,09,8,,,4,4,,
2013/03/05,10,11,,,6,5,,
2013/03/05,11,14,,,9,5,,
2013/03/05,12,21,,,17,4,,
2013/03/05,13,22,,,15,7,,
2013/03/05,14,21,,,16,5,,
2013/03/05,15,16,,,12,4,,
2013/03/05,16,37,,,26,11,,
2013/03/05,17,46,,,31,15,,
2013/03/05,18,55,,,36,19,,
