Consumer,Year,Hour,Mean,Std
B11000582,2013,5,1.3114754098360655,1.1480560904787036
B11000582,2013,6,1.278688524590164,1.1274033224033537
B11000582,2013,7,1.3278688524590163,0.9953443537357618
B11000582,2013,8,3.081967213114754,2.0999609676310107
B11000582,2013,9,4.819672131147541,2.8255276599915016
B11000582,2013,10,4.901639344262295,2.8148707373091866
B11000582,2013,11,4.868852459016393,2.5786004591384164
B11000582,2013,12,4.737704918032787,2.515959984739174
B11000582,2013,13,4.459016393442623,2.432925334460577
B11000582,2013,14,4.409836065573771,2.376110611765425
B11000582,2013,15,4.459016393442623,2.4397661806807314
B11000582,2013,16,4.475409836065574,2.391697844468438
B11000582,2013,17,4.704918032786885,2.6542058592297244
B11000582,2013,18,4.491803278688525,2.4195244079479212
B11000582,2013,19,4.032786885245901,2.3942097730062146
B11000582,2013,20,3.1639344262295084,2.296231172079243
B11000582,2013,21,2.3442622950819674,1.9138551486605886
B11000582,2013,22,2.0163934426229506,1.7934306350185254
B11000582,2013,23,1.8360655737704918,1.5724749904619832
B11000582,2013,24,1.6721311475409837,1.5353752144607282
B11000583,2013,1,1.4098360655737705,1.2829269812987265
B11000583,2013,2,1.3114754098360655,1.5550025038196065
B11000583,2013,3,1.2622950819672132,1.263614384009382
B11000583,2013,4,1.3114754098360655,1.5550025038196065
B11000583,2013,5,1.2950819672131149,1.5528925944301701
B11000583,2013,6,1.2950819672131149,1.5528925944301701
B11000583,2013,7,1.278688524590164,1.1990433345099698
B11000583,2013,8,4.19672131147541,4.657680653612723
B11000583,2013,9,4.852459016393443,3.9909734216678285
B11000583,2013,10,4.901639344262295,3.905999308895599
B11000583,2013,11,5.0,3.9496835316262997
B11000583,2013,12,4.721311475409836,3.7688687407097974
B11000583,2013,13,4.295081967213115,3.277927507308451
B11000583,2013,14,4.245901639344262,3.399292758329385
B11000583,2013,15,4.409836065573771,3.542019429554878
B11000583,2013,16,4.344262295081967,3.54440989870735
B11000583,2013,17,4.491803278688525,3.5666181499177068
B11000583,2013,18,4.655737704918033,3.682776334513765
B11000583,2013,19,4.655737704918033,3.6737140421361025
B11000583,2013,20,4.147540983606557,3.275342554979405
B11000583,2013,21,3.459016393442623,3.0253031280176605
B11000583,2013,22,2.9344262295081966,2.8917633170726833
B11000583,2013,23,2.5245901639344264,2.617928935736855
B11000583,2013,24,1.8360655737704918,1.845538113657301
B11000592,2013,1,1.3442622950819672,1.2501366045575357
B11000592,2013,2,1.3114754098360655,1.1480560904787038
B11000592,2013,3,1.3114754098360655,1.1480560904787038
B11000592,2013,4,1.3278688524590163,1.247949137256935
B11000592,2013,5,1.3114754098360655,1.1480560904787038
B11000592,2013,6,1.3442622950819672,1.2367328720145314
B11000592,2013,7,2.2131147540983607,1.330598287718231
B11000592,2013,8,1.4754098360655739,1.3857195167980325
B11000592,2013,9,3.2459016393442623,2.134289403251256
B11000592,2013,10,3.180327868852459,2.39797273213098
B11000592,2013,11,3.278688524590164,2.2958741802124347
B11000592,2013,12,3.360655737704918,2.152771755088819
B11000592,2013,13,3.2950819672131146,2.2086516421796203
B11000592,2013,14,3.4098360655737703,2.312120593598929
B11000592,2013,15,3.442622950819672,2.313183882040325
B11000592,2013,16,3.459016393442623,2.384489955887166
B11000592,2013,17,3.4098360655737703,2.2164314349897967
B11000592,2013,18,3.377049180327869,2.1382542289309248
B11000592,2013,19,3.5737704918032787,2.472913372208595
B11000592,2013,20,3.6557377049180326,2.58769682601884
B11000592,2013,21,3.459016393442623,2.553257856750883
B11000592,2013,22,2.819672131147541,2.171851719319342
B11000592,2013,23,2.1639344262295084,1.9763630559595442
B11000592,2013,24,1.6557377049180328,1.7690416040108587
B11000593,2013,1,2.19672131147541,0.4767833935568485
B11000593,2013,2,2.19672131147541,0.4767833935568485
B11000593,2013,3,2.180327868852459,0.42849335744798794
B11000593,2013,4,2.19672131147541,0.4767833935568485
B11000593,2013,5,2.3114754098360657,0.5927614361769659
B11000593,2013,6,2.360655737704918,0.6064318286844204
B11000593,2013,7,2.5737704918032787,0.6180349610780559
B11000593,2013,8,3.459016393442623,1.0735264395409376
B11000593,2013,9,9.163934426229508,5.20634333567829
B11000593,2013,10,10.60655737704918,5.348765242323347
B11000593,2013,11,10.573770491803279,5.139581748201705
B11000593,2013,12,9.950819672131148,4.595019874850729
B11000593,2013,13,9.442622950819672,4.551646552490407
B11000593,2013,14,9.39344262295082,4.42447243003649
B11000593,2013,15,9.229508196721312,4.287164729837778
B11000593,2013,16,9.491803278688524,4.2450871636896235
B11000593,2013,17,9.39344262295082,4.124232003353635
B11000593,2013,18,9.672131147540984,4.319418600828164
B11000593,2013,19,9.737704918032787,4.300781476833648
B11000593,2013,20,9.131147540983607,4.185193782196413
B11000593,2013,21,7.163934426229508,3.2973743487248175
B11000593,2013,22,4.852459016393443,2.400250442306459
B11000593,2013,23,3.3934426229508197,1.7727444685627063
B11000593,2013,24,2.442622950819672,0.7193652332423457
B11000594,2013,1,1.0163934426229508,0.128036879932896
B11000594,2013,2,1.0,0.0
B11000594,2013,3,1.0,0.0
B11000594,2013,4,1.0,0.0
B11000594,2013,5,1.0,0.0
B11000594,2013,6,1.0,0.0
B11000594,2013,7,1.0819672131147542,0.27659127289275987
B11000594,2013,8,1.3934426229508197,0.492567711913471
B11000594,2013,9,2.377049180327869,1.2269737083060568
B11000594,2013,10,3.0491803278688523,1.7168404071452181
B11000594,2013,11,3.0491803278688523,1.667595369668521
B11000594,2013,12,2.8524590163934427,1.4813964760069074
B11000594,2013,13,2.6065573770491803,1.3073980333036832
B11000594,2013,14,2.6557377049180326,1.1815984357589417
B11000594,2013,15,2.622950819672131,1.2538465406663541
B11000594,2013,16,2.639344262295082,1.2521020576780195
B11000594,2013,17,2.639344262295082,1.2521020576780193
B11000594,2013,18,2.5737704918032787,1.2173607571770801
B11000594,2013,19,2.5081967213114753,1.0896933944872158
B11000594,2013,20,2.1311475409836067,0.9215098088836886
B11000594,2013,21,1.9180327868852458,0.8811939243097613
B11000594,2013,22,1.6557377049180328,0.7934155258887434
B11000594,2013,23,1.3934426229508197,0.7366294528592189
B11000594,2013,24,1.1311475409836065,0.3862386928686101
B11000595,2013,1,1.0163934426229508,0.128036879932896
B11000595,2013,2,1.0,0.0
B11000595,2013,3,1.0,0.0
B11000595,2013,4,1.0,0.0
B11000595,2013,5,1.0,0.0
B11000595,2013,6,1.0,0.0
B11000595,2013,7,1.901639344262295,0.3960184352942375
B11000595,2013,8,2.721311475409836,1.450645230474858
B11000595,2013,9,5.426229508196721,2.854581209176124
B11000595,2013,10,3.9344262295081966,2.0886108019368317
B11000595,2013,11,3.918032786885246,2.0436493662662483
B11000595,2013,12,3.7540983606557377,1.9205531989934397
B11000595,2013,13,4.081967213114754,2.1625223079174085
B11000595,2013,14,4.147540983606557,2.3369215189630035
B11000595,2013,15,3.901639344262295,1.903548598738567
B11000595,2013,16,3.819672131147541,1.8484966569378434
B11000595,2013,17,3.7868852459016393,1.8449458356851622
B11000595,2013,18,3.737704918032787,1.86101799511506
B11000595,2013,19,3.5245901639344264,1.6187089235668568
B11000595,2013,20,3.262295081967213,1.5481347846603697
B11000595,2013,21,2.6885245901639343,1.3849306072454481
B11000595,2013,22,1.7377049180327868,1.181829645708471
B11000595,2013,23,1.2131147540983607,0.5806534852606633
B11000595,2013,24,1.0655737704918034,0.30923844408570295
B11000596,2013,1,1.1311475409836065,0.34036303344446667
B11000596,2013,2,1.0819672131147542,0.27659127289275975
B11000596,2013,3,1.0491803278688525,0.21803894974650143
B11000596,2013,4,1.0655737704918034,0.24958982745138703
B11000596,2013,5,1.0327868852459017,0.1795562228341584
B11000596,2013,6,1.0327868852459017,0.1795562228341584
B11000596,2013,7,1.8688524590163935,0.34036303344446667
B11000596,2013,8,3.0491803278688523,1.1019109085008751
B11000596,2013,9,4.573770491803279,2.6106130595030907
B11000596,2013,10,4.836065573770492,2.9954428045997505
B11000596,2013,11,4.934426229508197,3.1191283636031844
B11000596,2013,12,4.344262295081967,2.4958982745138694
B11000596,2013,13,3.4918032786885247,2.180389497465015
B11000596,2013,14,3.278688524590164,1.8808787621834606
B11000596,2013,15,3.557377049180328,1.9876668916423466
B11000596,2013,16,3.540983606557377,1.8034575172133782
B11000596,2013,17,3.7704918032786887,1.8564611731549072
B11000596,2013,18,3.7704918032786887,1.7644020953564867
B11000596,2013,19,3.5737704918032787,1.839012564697358
B11000596,2013,20,2.639344262295082,1.316976168921897
B11000596,2013,21,1.7049180327868851,0.863023025862809
B11000596,2013,22,1.2950819672131149,0.5580998206737444
B11000596,2013,23,1.2295081967213115,0.4240063923634022
B11000596,2013,24,1.2131147540983607,0.4129065309227846
B11000597,2013,1,1.0819672131147542,0.2765912728927598
B11000597,2013,2,1.098360655737705,0.30027309973793775
B11000597,2013,3,1.0819672131147542,0.2765912728927598
B11000597,2013,4,1.1147540983606556,0.32137001808599097
B11000597,2013,5,1.0491803278688525,0.21803894974650143
B11000597,2013,6,1.1147540983606556,0.32137001808599097
B11000597,2013,7,1.3934426229508197,0.492567711913471
B11000597,2013,8,4.016393442622951,2.1251808023372862
B11000597,2013,9,4.442622950819672,2.674101657030104
B11000597,2013,10,4.852459016393443,2.69466179432454
B11000597,2013,11,4.786885245901639,2.6401688967334436
B11000597,2013,12,4.786885245901639,2.8931802230899284
B11000597,2013,13,4.639344262295082,2.7690719677974296
B11000597,2013,14,4.327868852459017,2.6877581207852383
B11000597,2013,15,4.163934426229508,2.6215792178815454
B11000597,2013,16,4.278688524590164,2.7026600941848855
B11000597,2013,17,4.344262295081967,2.7257124200328455
B11000597,2013,18,4.295081967213115,2.5254983818056056
B11000597,2013,19,4.147540983606557,2.4483740562107092
B11000597,2013,20,3.901639344262295,2.3000356376426496
B11000597,2013,21,3.901639344262295,2.6438918159459983
B11000597,2013,22,2.5081967213114753,2.2107536484169987
B11000597,2013,23,1.3114754098360655,0.7425403155510004
B11000597,2013,24,1.0655737704918034,0.249589827451387
B11000598,2013,1,1.3442622950819672,0.5126807291625508
B11000598,2013,2,1.4754098360655739,0.5035393853198635
B11000598,2013,3,1.459016393442623,0.5024529991884242
B11000598,2013,4,1.5245901639344261,0.5035393853198635
B11000598,2013,5,1.4918032786885247,0.5040817003777638
B11000598,2013,6,1.7377049180327868,0.44353276257274366
B11000598,2013,7,2.081967213114754,0.493122093306621
B11000598,2013,8,2.2295081967213113,0.7163202873703639
B11000598,2013,9,4.950819672131147,2.7351187025319192
B11000598,2013,10,4.459016393442623,2.1800135358280333
B11000598,2013,11,4.39344262295082,1.9517401511180577
B11000598,2013,12,4.114754098360656,1.9157101438347233
B11000598,2013,13,4.213114754098361,1.9842274239475062
B11000598,2013,14,4.114754098360656,1.7710482833220338
B11000598,2013,15,3.9344262295081966,1.6918318716607788
B11000598,2013,16,4.016393442622951,1.7934306350185252
B11000598,2013,17,4.180327868852459,1.8484966569378434
B11000598,2013,18,3.9508196721311477,1.9098536550234828
B11000598,2013,19,3.6885245901639343,1.8933302547500561
B11000598,2013,20,3.459016393442623,1.8126754672932426
B11000598,2013,21,3.2950819672131146,1.8470179776699698
B11000598,2013,22,3.1475409836065573,1.7779769924811597
B11000598,2013,23,2.442622950819672,1.443659587806101
B11000598,2013,24,1.5737704918032787,0.8258130618455694
B11000599,2013,1,1.0327868852459017,0.256073759865792
B11000599,2013,2,1.0327868852459017,0.256073759865792
B11000599,2013,3,1.0327868852459017,0.256073759865792
B11000599,2013,4,1.0327868852459017,0.256073759865792
B11000599,2013,5,1.0327868852459017,0.256073759865792
B11000599,2013,6,1.0655737704918034,0.512147519731584
B11000599,2013,7,1.1311475409836065,0.7847591952538814
B11000599,2013,8,4.245901639344262,1.6088892411113747
B11000599,2013,9,5.557377049180328,3.4666246319435587
B11000599,2013,10,4.967213114754099,2.750558810585915
B11000599,2013,11,5.0,2.6076809620810595
B11000599,2013,12,5.065573770491803,2.5289579702518874
B11000599,2013,13,4.901639344262295,2.3502121750513427
B11000599,2013,14,5.049180327868853,2.4726923889301764
B11000599,2013,15,5.016393442622951,2.425502032423312
B11000599,2013,16,4.852459016393443,2.308217678742414
B11000599,2013,17,4.80327868852459,2.3153089940016467
B11000599,2013,18,4.475409836065574,2.1802641841227195
B11000599,2013,19,3.80327868852459,1.9306274639017194
B11000599,2013,20,3.5737704918032787,1.9447280563396914
B11000599,2013,21,2.4262295081967213,1.3959347691713324
B11000599,2013,22,1.4426229508196722,0.8067339537487855
B11000599,2013,23,1.098360655737705,0.35142178042853695
B11000599,2013,24,1.0491803278688525,0.2843841010673605
B11000600,2013,1,1.0,0.0
B11000600,2013,2,1.0,0.0
B11000600,2013,3,1.0,0.0
B11000600,2013,4,1.0,0.0
B11000600,2013,5,1.0,0.0
B11000600,2013,6,1.0,0.0
B11000600,2013,7,2.5901639344262297,2.139914711542868
B11000600,2013,8,3.557377049180328,3.7617575243669212
